G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5449887	0.0173634	0.6103946	0.4270033	0.1515308	0.0000000	0.2188409	0.0810704	0.3471276	0.5303150	0.5631741	0.4971572	0.4339052	0.3614009	0.4958367	0.0544081	0.5634562	0.1311110	0.6504554	0.1055447	0.6862292	0.8102359	0.7134820	0.3729700	0.3638532	0.4466992	0.2609542	0.7784615	0.6545047	0.2887969	0.2751014	0.0659135	0.3116104	0.0482207	0.6283856	0.1332946	0.2524790	0.0333134	0.5900194	0.6885722	0.3897906	0.6322215	0.3023528	0.0486087	0.4293969	0.5127821	0.5968509	0.0409193	0.4074935	0.1283261	0.4837377	0.2274772	0.7101711	0.0000000	0.0216884	0.7109243	0.5765036	0.5969647	0.4180201	0.1892343	0.0369985	0.0951620	0.7148553	0.1018599	0.7982975	0.4525536	0.5335686	0.6688285	0.7355434	0.7438654	0.1003023	0.1229473	0.8145879	0.6600717	0.2179286	0.6907017	0.5280658	0.6343513	0.6452591	0.1976119	0.0459938	0.0003735	0.8124794	0.6985966	0.0099711	0.4317576	0.2380556	0.7241217	0.0584505	0.0388922	0.8616959	0.6198670	0.6535607	0.5598187	0.6175148	0.6950546	0.7107379	0.1016729	0.0122837	0.6565745
0.4419860	0.3244198	0.6789303	0.2580110	0.2564567	0.5567130	0.1344811	0.2882649	0.2407760	0.2830310	0.4744319	0.4940965	0.4581950	0.4458008	0.4347696	0.0262775	0.3800162	0.7714935	0.8423005	0.3406855	0.0000000	0.6848293	0.7597786	0.3782934	0.3704234	0.3630185	0.1182565	0.8270479	0.8363781	0.2782792	0.2857669	0.0320520	0.1272017	0.0732181	0.0121645	0.6499749	0.0750365	0.0383297	0.6916195	0.0000000	0.7143993	0.7095839	0.1397463	0.0514423	0.3904942	0.6412175	0.6965486	0.0672515	0.4085263	0.2910052	0.6669613	0.5116392	0.6642241	0.6834034	0.0129111	0.6513092	0.6516367	0.0217582	0.0388084	0.0007047	0.2285904	0.6635865	0.0059502	0.0858882	0.6969470	0.5033233	0.7614440	0.6113928	0.6288703	0.7640253	0.6914596	0.1222637	0.7350559	0.6989380	0.3693568	0.6290195	0.6929838	0.0125886	0.7708725	0.0677863	0.6918315	0.1206541	0.4545721	0.5811690	0.0119922	0.2146723	0.2977578	0.3308895	0.6493980	0.0193111	0.6612999	0.7013693	0.0347673	0.0145627	0.0030738	0.6170324	0.7625420	0.7329213	0.6491474	0.2210363
0.2373722	0.0147561	0.6450117	0.1773538	0.2423878	0.4059400	0.1654254	0.3266375	0.3330779	0.4542311	0.5883381	0.6055118	0.5243792	0.4216955	0.4603511	0.0358985	0.5189345	0.6947869	0.7051856	0.4019237	0.5160076	0.7055753	0.6661673	0.5677067	0.3350594	0.2449964	0.2240527	0.7356095	0.7009198	0.3105803	0.2866686	0.0283586	0.1443850	0.0836495	0.0011089	0.4759127	0.0913384	0.0373955	0.3510941	0.0000000	0.0000000	0.7527149	0.2965992	0.0566432	0.4199351	0.2388131	0.7082023	0.0470614	0.2850620	0.3277251	0.6486272	0.3731811	0.7598680	0.6814672	0.0520188	0.7392068	0.6299083	0.6326083	0.6229432	0.4334563	0.7667408	0.3161735	0.3604156	0.1170116	0.7078051	0.5914048	0.7394233	0.7203831	0.5487292	0.7763441	0.1177181	0.1774544	0.6591087	0.8376392	0.2849227	0.6395707	0.0094308	0.1720599	0.7127152	0.2277971	0.5845024	0.0022169	0.4755197	0.8183440	0.0237420	0.1417174	0.3827571	0.3638072	0.7032062	0.0383567	0.7471012	0.7020667	0.2626285	0.1106345	0.0267282	0.5922462	0.6130047	0.1499311	0.6001136	0.2548268
0.6136526	0.0133695	0.6719702	0.4441143	0.2385652	0.2306116	0.1570491	0.1137101	0.0000000	0.2693087	0.1621590	0.0291384	0.6717993	0.8015363	0.4843402	0.0269077	0.5210634	0.1402320	0.6885638	0.0778456	0.6018418	0.6719120	0.6779176	0.6225524	0.3762490	0.2017892	0.1864923	0.5512982	0.5485223	0.4316210	0.3473956	0.0303155	0.5639527	0.0529737	0.0432566	0.0859173	0.3593683	0.5133100	0.5907138	0.6933780	0.7519271	0.6354037	0.2307780	0.0494969	0.3420978	0.5808035	0.6002890	0.2993955	0.2216712	0.5865730	0.5242423	0.4469548	0.0000000	0.7544356	0.0168855	0.6805859	0.6585967	0.6177202	0.2585838	0.1452990	0.0568989	0.0529221	0.4796427	0.7011287	0.7268080	0.2880057	0.0385915	0.0067979	0.7367513	0.7518232	0.0701414	0.1875825	0.6382295	0.6613447	0.1224173	0.6888436	0.6797316	0.0448468	0.7735219	0.2521992	0.8437987	0.0007235	0.5043271	0.7603079	0.0583351	0.1176434	0.2402609	0.3899298	0.0763847	0.3943582	0.1617298	0.6868789	0.0527430	0.0456971	0.0143465	0.6662539	0.8420359	0.0732185	0.6522024	0.2028038
0.3645717	0.0193673	0.6059614	0.3176622	0.2381772	0.4346978	0.1428938	0.1988178	0.3561389	0.3349860	0.5458827	0.1604485	0.3433027	0.3478892	0.2567285	0.0479972	0.5048962	0.6515548	0.6979221	0.3857939	0.6607467	0.6802850	0.7736854	0.6665742	0.4900029	0.1649064	0.3757533	0.1804280	0.8549417	0.3579046	0.3142497	0.0452577	0.5205829	0.0315452	0.0015621	0.0619227	0.4877287	0.0338242	0.5156889	0.0000000	0.6677005	0.6971570	0.2932136	0.0738531	0.4023145	0.5929946	0.7319348	0.0155579	0.3659066	0.6057706	0.4294171	0.3950763	0.0000000	0.7280331	0.0323363	0.7413805	0.7700248	0.5849452	0.7027730	0.0000251	0.2138693	0.3635456	0.0139193	0.2944638	0.7260710	0.0060624	0.0406849	0.0062091	0.7499858	0.6765818	0.0248073	0.2823772	0.9503673	0.7481314	0.1433564	0.6526141	0.5593973	0.0061563	0.5880368	0.2349030	0.6791150	0.0031241	0.5367317	0.8729683	0.0488993	0.1702740	0.2444003	0.2689473	0.6461327	0.0295133	0.6520333	0.7819802	0.0522598	0.0280032	0.0160336	0.7029988	0.5710898	0.0735675	0.7009372	0.1882828
0.4313275	0.0103821	0.8051681	0.2643343	0.2376907	0.3559954	0.1255858	0.2353971	0.6388054	0.4938537	0.5637832	0.2814022	0.2210853	0.1646945	0.0757125	0.0410271	0.5076254	0.5653138	0.6548844	0.3278197	0.6544924	0.7373692	0.6195846	0.6012970	0.4771685	0.1863359	0.2975232	0.5018261	0.6615016	0.4058231	0.2878705	0.0326353	0.5148284	0.0395539	0.0014640	0.0360517	0.4528728	0.0276305	0.3154334	0.3334264	0.6870790	0.7292762	0.3050357	0.0561663	0.3534750	0.1175574	0.7266118	0.0254387	0.0000000	0.6929439	0.0850165	0.3599861	0.0000000	0.6043193	0.0281993	0.6381156	0.6306791	0.5491062	0.3984053	0.1464268	0.1150479	0.3575066	0.5386404	0.2071082	0.6782781	0.0100819	0.0385818	0.0287805	0.6742091	0.6300604	0.0597225	0.1513966	0.7338403	0.6470524	0.1405837	0.7374642	0.6300070	0.0124739	0.7016189	0.1674974	0.8801332	0.0008196	0.4272657	0.5761300	0.0093152	0.1434880	0.3424344	0.3057738	0.4879748	0.0377800	0.8030723	0.6534531	0.0340858	0.0726752	0.0105726	0.5616552	0.7769445	0.1312395	0.7722770	0.1856938
0.3459968	0.0444863	0.7131470	0.2988777	0.2506696	0.4939557	0.1902641	0.2470827	0.6661176	0.5779082	0.6411657	0.5790715	0.1886923	0.2982667	0.2052289	0.0269818	0.5236485	0.4237726	0.7683470	0.3776802	0.6973224	0.6312390	0.7120058	0.3273521	0.2658615	0.4914024	0.3230526	0.6842504	0.7654237	0.0209288	0.3012472	0.0211584	0.0846545	0.0358620	0.1551940	0.5407340	0.1123638	0.0540506	0.3033398	0.3756011	0.5910841	0.6463112	0.2993181	0.0767835	0.3612108	0.2168300	0.6629347	0.0415061	0.0000000	0.3156823	0.0779510	0.0194912	0.5854924	0.0000000	0.0199075	0.6219631	0.7558631	0.6013315	0.3768472	0.1415457	0.0687224	0.2487809	0.6543096	0.1031072	0.6338621	0.4808372	0.6988379	0.6683157	0.8167510	0.7382727	0.0312166	0.1590781	0.7095547	0.7123636	0.1691631	0.6483584	0.6010359	0.2389679	0.6984192	0.1483891	0.0628576	0.0014349	0.5144977	0.6432598	0.4136101	0.4849437	0.8729452	0.7128530	0.0392701	0.0191688	0.6248704	0.7527591	0.3171551	0.2436128	0.0383128	0.6275375	0.7678850	0.1232743	0.0068087	0.6592646
0.4073682	0.0240060	0.7462506	0.3662527	0.1521756	0.3004254	0.1598078	0.1815101	0.3807331	0.2816365	0.5980878	0.1650629	0.4586821	0.4001387	0.2817429	0.0259963	0.4615380	0.2366339	0.6230234	0.2451026	0.7381347	0.6212484	0.7106135	0.6654082	0.4668733	0.1352127	0.2780778	0.2908938	0.7699186	0.0323229	0.2974165	0.0213090	0.5106592	0.0618627	0.1441417	0.0471557	0.4506506	0.0411913	0.6397261	0.3769909	0.8580581	0.6880231	0.2757724	0.0890760	0.4147920	0.8198226	0.6528275	0.0737237	0.3663796	0.3246425	0.4766325	0.0414123	0.0000000	0.0000000	0.0299323	0.7197480	0.6662711	0.5922461	0.4051800	0.1160934	0.0659091	0.2899838	0.5589752	0.3299592	0.6926012	0.0144064	0.0424162	0.0160999	0.7454804	0.7315985	0.0786483	0.1175096	0.5945049	0.8065752	0.1121296	0.6400295	0.5922982	0.3745061	0.7092301	0.2134986	0.0515743	0.0062441	0.4883726	0.7790068	0.3320584	0.4405905	0.7460264	0.8008970	0.0592977	0.0292621	0.8153859	0.6255058	0.3383547	0.2177015	0.0655518	0.6775149	0.6273281	0.0857573	0.0283394	0.7101551
0.0000000	0.0260265	0.1630646	0.0103874	0.3460913	0.6197517	0.7965943	0.4541612	0.3010489	0.4222021	0.6310156	0.5389949	0.5560398	0.3731956	0.3942192	0.0205859	0.3021544	0.3317625	0.6541272	0.2227458	0.6119871	0.7135843	0.6793823	0.5300751	0.3778352	0.3638362	0.3270146	0.6452716	0.7587801	0.2967953	0.2970609	0.0457468	0.1103640	0.0356320	0.0011316	0.4304770	0.0756795	0.0262397	0.7344074	0.4824507	0.5959816	0.7683561	0.3954080	0.1163122	0.3227772	0.6329844	0.6814170	0.0378534	0.3254942	0.3474442	0.5495089	0.4491040	0.6680979	0.6418531	0.1077906	0.5973696	0.5148652	0.5821269	0.4075396	0.1443047	0.0769033	0.1743017	0.6640594	0.0956646	0.6867674	0.5619861	0.6927834	0.8180153	0.0000000	0.0276514	0.0552542	0.2137111	0.7871416	0.6015761	0.1580585	0.7642793	0.4854957	0.0347815	0.6066627	0.2001324	0.5744022	0.0005839	0.6803777	0.5751820	0.0120918	0.2473853	0.3531994	0.2202671	0.5912686	0.0278861	0.7238776	0.7760000	0.0256796	0.0229741	0.0193923	0.8240372	0.8017165	0.0909086	0.6823377	0.2155523
0.5541076	0.0094668	0.6551607	0.6085287	0.1643501	0.0000000	0.1831308	0.1466122	0.3016004	0.6093793	0.4963400	0.4183277	0.5270691	0.4218412	0.3063398	0.0692317	0.5866943	0.1097519	0.3565008	0.1043105	0.7136981	0.7939213	0.5939681	0.6150059	0.4399258	0.3082644	0.0532745	0.6590561	0.1540848	0.7333231	0.3329626	0.3381659	0.6099332	0.0000000	0.0671249	0.0497442	0.4774282	0.0482822	0.5718677	0.5973083	0.7503884	0.6508789	0.3016342	0.0468775	0.3899918	0.5118523	0.6394607	0.0618808	0.3263720	0.4271610	0.5169209	0.3435418	0.1164900	0.5263402	0.0196141	0.6590873	0.6960576	0.5766261	0.3313722	0.2526256	0.0779996	0.0590489	0.6626280	0.1215884	0.6992183	0.4957403	0.6052207	0.0907394	0.6667057	0.6719964	0.0551470	0.1088351	0.6601952	0.7126512	0.1153823	0.7383986	0.5990311	0.1451306	0.8232042	0.2436405	0.6640226	0.0025596	0.7226743	0.8023522	0.0137122	0.1423943	0.2447093	0.7195393	0.0943256	0.0380575	0.8071686	0.6212393	0.2311777	0.1157770	0.0309482	0.7010218	0.7120526	0.0536303	0.4317644	0.5119840
