Gene1	Gene2	EdgeWeight
G27	G29	1.0
G27	G29	1.0
G27	G20	0.9592390771054208
G27	G20	0.9592390771054208
G27	G53	0.949806887164679
G27	G53	0.949806887164679
G27	G67	0.9077786934973221
G27	G67	0.9077786934973221
G27	G36	0.902208424022772
G27	G36	0.902208424022772
G27	G46	0.8806803975234949
G27	G46	0.8806803975234949
G27	G19	0.5600946791060479
G27	G19	0.5600946791060479
G27	G84	0.48245664294987
G27	G84	0.48245664294987
G27	G88	0.470875327867068
G27	G88	0.470875327867068
G27	G89	0.44346081028386203
G27	G89	0.44346081028386203
G16	G63	0.41919226393777104
G16	G63	0.41919226393777104
G16	G20	0.414483406608892
G16	G20	0.414483406608892
G85	G20	0.40486116227482105
G85	G20	0.40486116227482105
G14	G88	0.40128226581923
G14	G88	0.40128226581923
G27	G45	0.36439178858839294
G27	G45	0.36439178858839294
G27	G60	0.3614494924732271
G27	G60	0.3614494924732271
G76	G20	0.35642258616495504
G76	G20	0.35642258616495504
G47	G20	0.325914845782158
G47	G20	0.325914845782158
G16	G68	0.319035611806693
G16	G68	0.319035611806693
G45	G20	0.31889265168197306
G45	G20	0.31889265168197306
G45	G63	0.315866024610107
G45	G63	0.315866024610107
G94	G63	0.312764774822697
G94	G63	0.312764774822697
G42	G29	0.30306273168487297
G42	G29	0.30306273168487297
G42	G53	0.296440426571309
G42	G53	0.296440426571309
G99	G53	0.29603508423686303
G99	G53	0.29603508423686303
G87	G53	0.282676756492278
G87	G53	0.282676756492278
G6	G67	0.282374870165938
G6	G67	0.282374870165938
G99	G29	0.282123887391645
G99	G29	0.282123887391645
G42	G67	0.27912286981172996
G42	G67	0.27912286981172996
G6	G88	0.27657719339166104
G6	G88	0.27657719339166104
G6	G20	0.276572884221164
G6	G20	0.276572884221164
G87	G29	0.272219053584799
G87	G29	0.272219053584799
G76	G63	0.26783731495684
G76	G63	0.26783731495684
G87	G36	0.266166068759355
G87	G36	0.266166068759355
G87	G20	0.26589679347111395
G87	G20	0.26589679347111395
G42	G36	0.265356224703833
G42	G36	0.265356224703833
G99	G36	0.26516879614537897
G99	G36	0.26516879614537897
G6	G29	0.263568055061224
G6	G29	0.263568055061224
G52	G20	0.253749704175446
G52	G20	0.253749704175446
G85	G46	0.251502952864303
G85	G46	0.251502952864303
G45	G68	0.250505768783695
G45	G68	0.250505768783695
G42	G46	0.249458944989077
G42	G46	0.249458944989077
G99	G67	0.24934713739403302
G99	G67	0.24934713739403302
G85	G29	0.248477004762201
G85	G29	0.248477004762201
G52	G29	0.24744446216397897
G52	G29	0.24744446216397897
G87	G46	0.24681760839157196
G87	G46	0.24681760839157196
G85	G67	0.24191558006434602
G85	G67	0.24191558006434602
G99	G46	0.23933088761434
G99	G46	0.23933088761434
G55	G20	0.237431978223483
G55	G20	0.237431978223483
G14	G32	0.2371686638114
G14	G32	0.2371686638114
G87	G67	0.23518229404588603
G87	G67	0.23518229404588603
G52	G53	0.23314187748088397
G52	G53	0.23314187748088397
G85	G63	0.229851394735611
G85	G63	0.229851394735611
G50	G29	0.228973860695813
G50	G29	0.228973860695813
G42	G20	0.227826443131186
G42	G20	0.227826443131186
G89	G20	0.227449695194301
G89	G20	0.227449695194301
G52	G36	0.225740548832752
G52	G36	0.225740548832752
G52	G67	0.22335771824522302
G52	G67	0.22335771824522302
G67	G20	0.222792780384524
G67	G20	0.222792780384524
G52	G46	0.222539069183743
G52	G46	0.222539069183743
G14	G60	0.22239090864362
G14	G60	0.22239090864362
G15	G20	0.22188831444783103
G15	G20	0.22188831444783103
G27	G68	0.220507194375167
G27	G68	0.220507194375167
G13	G20	0.220365093369543
G13	G20	0.220365093369543
G99	G20	0.219948198820125
G99	G20	0.219948198820125
G50	G53	0.217963781480534
G50	G53	0.217963781480534
G6	G46	0.21639334870983304
G6	G46	0.21639334870983304
G47	G67	0.212548584614379
G47	G67	0.212548584614379
G29	G20	0.211996740806949
G29	G20	0.211996740806949
G76	G68	0.21178432072756898
G76	G68	0.21178432072756898
G43	G20	0.21069442388682702
G43	G20	0.21069442388682702
G50	G67	0.20948434804934
G50	G67	0.20948434804934
G19	G20	0.20872145052123897
G19	G20	0.20872145052123897
G82	G20	0.206890050091983
G82	G20	0.206890050091983
G50	G20	0.20474711611133103
G50	G20	0.20474711611133103
G50	G36	0.20351608107299898
G50	G36	0.20351608107299898
G85	G68	0.20242153811663396
G85	G68	0.20242153811663396
G86	G29	0.20154762084102698
G86	G29	0.20154762084102698
G47	G29	0.200219261404564
G47	G29	0.200219261404564
G76	G46	0.19976606302123498
G76	G46	0.19976606302123498
G85	G36	0.199298973619418
G85	G36	0.199298973619418
G71	G20	0.19875699434226002
G71	G20	0.19875699434226002
G50	G46	0.19715505531195202
G50	G46	0.19715505531195202
G15	G67	0.196615657926624
G15	G67	0.196615657926624
G86	G67	0.19649352782754
G86	G67	0.19649352782754
G6	G84	0.19393544391033898
G6	G84	0.19393544391033898
G47	G88	0.193891390428162
G47	G88	0.193891390428162
G47	G46	0.19376398295187
G47	G46	0.19376398295187
G91	G20	0.192826616982517
G91	G20	0.192826616982517
G39	G20	0.191768226843876
G39	G20	0.191768226843876
G1	G20	0.190687345419917
G1	G20	0.190687345419917
G94	G68	0.19036426695139497
G94	G68	0.19036426695139497
G15	G29	0.19011987013824302
G15	G29	0.19011987013824302
G86	G20	0.187596262204778
G86	G20	0.187596262204778
G42	G19	0.18520121185361396
G42	G19	0.18520121185361396
G6	G60	0.183519632860597
G6	G60	0.183519632860597
G5	G20	0.18161316387039003
G5	G20	0.18161316387039003
G89	G63	0.18125943626491603
G89	G63	0.18125943626491603
G27	G76	0.180302919752263
G27	G76	0.180302919752263
G100	G53	0.17965272239905
G100	G53	0.17965272239905
G54	G29	0.179015637352869
G54	G29	0.179015637352869
G99	G19	0.17875200684872303
G99	G19	0.17875200684872303
G54	G67	0.178413089125918
G54	G67	0.178413089125918
G42	G89	0.178399035871267
G42	G89	0.178399035871267
G43	G29	0.17754612600622
G43	G29	0.17754612600622
G44	G20	0.17617840759645997
G44	G20	0.17617840759645997
G58	G88	0.175809557072978
G58	G88	0.175809557072978
G76	G29	0.17510145377184802
G76	G29	0.17510145377184802
G67	G63	0.17417799441856102
G67	G63	0.17417799441856102
G58	G67	0.174019848151357
G58	G67	0.174019848151357
G6	G89	0.17295454006745997
G6	G89	0.17295454006745997
G15	G88	0.17245865795354698
G15	G88	0.17245865795354698
G82	G29	0.169841152267177
G82	G29	0.169841152267177
G86	G46	0.16926182309904597
G86	G46	0.16926182309904597
G100	G29	0.16842308482073698
G100	G29	0.16842308482073698
G64	G53	0.16652336340866
G64	G53	0.16652336340866
G2	G20	0.165556191953971
G2	G20	0.165556191953971
G14	G84	0.16543809805679502
G14	G84	0.16543809805679502
G15	G46	0.165117274961489
G15	G46	0.165117274961489
G43	G46	0.164779835829609
G43	G46	0.164779835829609
G83	G20	0.164765551985239
G83	G20	0.164765551985239
G54	G20	0.16463539623069198
G54	G20	0.16463539623069198
G6	G36	0.164265568289965
G6	G36	0.164265568289965
G43	G67	0.16412624987552
G43	G67	0.16412624987552
G48	G88	0.163585502108014
G48	G88	0.163585502108014
G35	G63	0.163374736336767
G35	G63	0.163374736336767
G86	G53	0.16336312667603303
G86	G53	0.16336312667603303
G85	G88	0.16234839845637
G85	G88	0.16234839845637
G42	G88	0.162023716166213
G42	G88	0.162023716166213
G47	G63	0.161971100230897
G47	G63	0.161971100230897
G58	G29	0.161456260006289
G58	G29	0.161456260006289
G87	G19	0.161043163997942
G87	G19	0.161043163997942
G82	G46	0.160468245512339
G82	G46	0.160468245512339
G76	G67	0.16035075621296202
G76	G67	0.16035075621296202
G76	G36	0.159184737272725
G76	G36	0.159184737272725
G86	G36	0.158491745646234
G86	G36	0.158491745646234
G29	G63	0.157032109924053
G29	G63	0.157032109924053
G100	G36	0.156621931532722
G100	G36	0.156621931532722
G47	G68	0.156523434888246
G47	G68	0.156523434888246
G43	G36	0.15587864195508
G43	G36	0.15587864195508
G55	G67	0.155574697201645
G55	G67	0.155574697201645
G55	G88	0.155103681207232
G55	G88	0.155103681207232
G90	G63	0.15471408628879002
G90	G63	0.15471408628879002
G85	G53	0.15470351496239698
G85	G53	0.15470351496239698
G82	G36	0.154522437662858
G82	G36	0.154522437662858
G82	G67	0.153915358994452
G82	G67	0.153915358994452
G42	G60	0.152723346562346
G42	G60	0.152723346562346
G48	G20	0.152383184869334
G48	G20	0.152383184869334
G7	G20	0.152378400771819
G7	G20	0.152378400771819
G42	G84	0.152086430662787
G42	G84	0.152086430662787
G46	G20	0.15203698437704
G46	G20	0.15203698437704
G43	G53	0.15113633354429
G43	G53	0.15113633354429
G6	G53	0.150600890183307
G6	G53	0.150600890183307
G100	G67	0.149646200295932
G100	G67	0.149646200295932
G82	G53	0.14960940406512502
G82	G53	0.14960940406512502
G53	G20	0.149133766447486
G53	G20	0.149133766447486
G54	G46	0.147929012319215
G54	G46	0.147929012319215
G89	G68	0.147087025681928
G89	G68	0.147087025681928
G48	G67	0.14697793525639002
G48	G67	0.14697793525639002
G88	G63	0.146486824385421
G88	G63	0.146486824385421
G85	G84	0.14598820320389702
G85	G84	0.14598820320389702
G47	G84	0.14485803822738902
G47	G84	0.14485803822738902
G99	G89	0.144286580979783
G99	G89	0.144286580979783
G16	G46	0.143820375356026
G16	G46	0.143820375356026
G86	G88	0.14380689283385098
G86	G88	0.14380689283385098
G54	G88	0.141788546618107
G54	G88	0.141788546618107
G55	G29	0.14170279127421803
G55	G29	0.14170279127421803
G27	G27	0.140622995301396
G27	G27	0.140622995301396
G78	G20	0.140059374915047
G78	G20	0.140059374915047
G45	G88	0.13946893377539202
G45	G88	0.13946893377539202
G62	G89	0.13909513378072902
G62	G89	0.13909513378072902
G67	G68	0.138600877627086
G67	G68	0.138600877627086
G100	G46	0.138323091824401
G100	G46	0.138323091824401
G64	G36	0.13819366400955402
G64	G36	0.13819366400955402
G64	G29	0.137671171758979
G64	G29	0.137671171758979
G54	G53	0.13744895259767098
G54	G53	0.13744895259767098
G62	G60	0.137257655976389
G62	G60	0.137257655976389
G4	G20	0.1366177614703
G4	G20	0.1366177614703
G1	G29	0.13638364501136
G1	G29	0.13638364501136
G55	G46	0.136210422180101
G55	G46	0.136210422180101
G58	G20	0.135880092645732
G58	G20	0.135880092645732
G1	G46	0.135775992947863
G1	G46	0.135775992947863
G27	G63	0.13575209471991098
G27	G63	0.13575209471991098
G96	G88	0.135467211082764
G96	G88	0.135467211082764
G46	G63	0.135090148751399
G46	G63	0.135090148751399
G59	G20	0.134687331156042
G59	G20	0.134687331156042
G52	G19	0.134681956126224
G52	G19	0.134681956126224
G25	G20	0.13418756865955
G25	G20	0.13418756865955
G54	G36	0.134085045864283
G54	G36	0.134085045864283
G33	G53	0.13331605446431
G33	G53	0.13331605446431
G58	G60	0.13290323388449302
G58	G60	0.13290323388449302
G27	G14	0.13202866058392698
G27	G14	0.13202866058392698
G50	G19	0.131276167263876
G50	G19	0.131276167263876
G29	G68	0.131064487928
G29	G68	0.131064487928
G15	G36	0.13101884957832002
G15	G36	0.13101884957832002
G7	G29	0.130578972133849
G7	G29	0.130578972133849
G19	G67	0.130518129807173
G19	G67	0.130518129807173
G91	G88	0.130432667695056
G91	G88	0.130432667695056
G47	G36	0.13033626051577
G47	G36	0.13033626051577
G13	G67	0.13020962443822
G13	G67	0.13020962443822
G60	G63	0.13015899601229403
G60	G63	0.13015899601229403
G48	G29	0.129676759648187
G48	G29	0.129676759648187
G14	G89	0.129597936285749
G14	G89	0.129597936285749
G15	G84	0.129090298542116
G15	G84	0.129090298542116
G14	G76	0.129013703152219
G14	G76	0.129013703152219
G39	G88	0.128343306311275
G39	G88	0.128343306311275
G58	G89	0.12766055678380803
G58	G89	0.12766055678380803
G1	G36	0.12749812519846498
G1	G36	0.12749812519846498
G17	G60	0.126537915593069
G17	G60	0.126537915593069
G39	G67	0.126385279542614
G39	G67	0.126385279542614
G13	G63	0.12615174025434803
G13	G63	0.12615174025434803
G7	G67	0.125451888265561
G7	G67	0.125451888265561
G99	G84	0.12539340554425502
G99	G84	0.12539340554425502
G19	G88	0.125159743702511
G19	G88	0.125159743702511
G25	G88	0.12460720879250599
G25	G88	0.12460720879250599
G8	G20	0.124393322725405
G8	G20	0.124393322725405
G84	G63	0.12426708385594601
G84	G63	0.12426708385594601
G13	G88	0.12418974196160901
G13	G88	0.12418974196160901
G58	G46	0.123757104319216
G58	G46	0.123757104319216
G44	G67	0.123627210593741
G44	G67	0.123627210593741
G27	G1	0.12338069208135902
G27	G1	0.12338069208135902
G6	G45	0.12332500803809698
G6	G45	0.12332500803809698
G59	G29	0.12208395640463302
G59	G29	0.12208395640463302
G62	G76	0.12190810898901401
G62	G76	0.12190810898901401
G1	G67	0.121875499536098
G1	G67	0.121875499536098
G2	G63	0.12153125767153099
G2	G63	0.12153125767153099
G13	G46	0.120938236950904
G13	G46	0.120938236950904
G19	G29	0.12045846783746302
G19	G29	0.12045846783746302
G71	G88	0.120283565551422
G71	G88	0.120283565551422
G5	G29	0.12026073841567698
G5	G29	0.12026073841567698
G58	G84	0.120236433817845
G58	G84	0.120236433817845
G13	G29	0.12006033076884
G13	G29	0.12006033076884
G71	G63	0.119925889290045
G71	G63	0.119925889290045
G5	G46	0.11943397679321699
G5	G46	0.11943397679321699
G59	G67	0.11932959791557
G59	G67	0.11932959791557
G17	G89	0.11931357443744199
G17	G89	0.11931357443744199
G19	G46	0.11835920517482801
G19	G46	0.11835920517482801
G7	G46	0.11820131026246801
G7	G46	0.11820131026246801
G86	G84	0.118119648837746
G86	G84	0.118119648837746
G15	G53	0.11780927256914599
G15	G53	0.11780927256914599
G52	G84	0.117481968968642
G52	G84	0.117481968968642
G1	G53	0.11725415454407401
G1	G53	0.11725415454407401
G55	G63	0.116805447703819
G55	G63	0.116805447703819
G64	G67	0.11614232441877499
G64	G67	0.11614232441877499
G44	G29	0.11613424265085401
G44	G29	0.11613424265085401
G91	G63	0.116100109877715
G91	G63	0.116100109877715
G13	G68	0.115892738848869
G13	G68	0.115892738848869
G42	G45	0.115836212025184
G42	G45	0.115836212025184
G92	G29	0.11581904538942502
G92	G29	0.11581904538942502
G55	G68	0.115179080972066
G55	G68	0.115179080972066
G46	G68	0.115058236493803
G46	G68	0.115058236493803
G86	G89	0.114866573494783
G86	G89	0.114866573494783
G50	G88	0.1148069489301
G50	G88	0.1148069489301
G44	G88	0.11471948859974199
G44	G88	0.11471948859974199
G5	G67	0.114658167455315
G5	G67	0.114658167455315
G100	G20	0.114376815078269
G100	G20	0.114376815078269
G67	G46	0.11430823941379901
G67	G46	0.11430823941379901
G39	G29	0.11429682619745302
G39	G29	0.11429682619745302
G24	G20	0.113919749464505
G24	G20	0.113919749464505
G99	G60	0.113356868198548
G99	G60	0.113356868198548
G50	G89	0.11307931750993902
G50	G89	0.11307931750993902
G50	G84	0.11289379216438199
G50	G84	0.11289379216438199
G87	G84	0.112890623993068
G87	G84	0.112890623993068
G92	G20	0.11279758292588901
G92	G20	0.11279758292588901
G99	G88	0.112657817238413
G99	G88	0.112657817238413
G69	G29	0.11258389795507301
G69	G29	0.11258389795507301
G92	G67	0.11223571177138401
G92	G67	0.11223571177138401
G56	G20	0.112210736394609
G56	G20	0.112210736394609
G71	G67	0.112199061263598
G71	G67	0.112199061263598
G76	G53	0.11151725859065302
G76	G53	0.11151725859065302
G100	G19	0.111110451292128
G100	G19	0.111110451292128
G54	G84	0.110911560107402
G54	G84	0.110911560107402
G52	G88	0.11066000404353199
G52	G88	0.11066000404353199
G19	G63	0.110574159431798
G19	G63	0.110574159431798
