Gene1	Gene2	EdgeWeight
G2	G5	9999
G2	G6	9998
G72	G5	9997
G1	G5	9996
G63	G5	9995
G9	G5	9994
G1	G6	9993
G72	G6	9992
G78	G4	9991
G40	G4	9990
G56	G4	9989
G78	G5	9988
G63	G4	9987
G63	G6	9986
G76	G4	9985
G40	G5	9984
G76	G3	9983
G9	G4	9982
G9	G6	9981
G41	G3	9980
G41	G4	9979
G78	G3	9978
G56	G5	9977
G28	G2	9976
G48	G2	9975
G56	G3	9974
G72	G4	9973
G1	G4	9972
G28	G3	9971
G71	G2	9970
G2	G4	9969
G2	G7	9968
G40	G3	9967
G1	G7	9966
G72	G7	9965
G43	G3	9964
G41	G2	9963
G68	G1	9962
G91	G1	9961
G43	G4	9960
G48	G1	9959
G71	G3	9958
G48	G3	9957
G71	G1	9956
G76	G2	9955
G76	G5	9954
G18	G1	9953
G34	G1	9952
G89	G1	9951
G83	G1	9950
G28	G4	9949
G66	G1	9948
G28	G1	9947
G9	G7	9946
G40	G6	9945
G43	G2	9944
G78	G6	9943
G63	G7	9942
G15	G1	9941
G91	G2	9940
G68	G2	9939
G63	G3	9938
G41	G5	9937
G35	G1	9936
G9	G3	9935
G47	G1	9934
G40	G2	9933
G56	G6	9932
G56	G2	9931
G43	G5	9930
G78	G2	9929
G36	G1	9928
G25	G1	9927
G18	G2	9926
G12	G1	9925
G71	G4	9924
G25	G2	9923
G72	G3	9922
G1	G3	9921
G66	G2	9920
G89	G2	9919
G41	G1	9918
G34	G2	9917
G48	G4	9916
G2	G3	9915
G2	G8	9914
G1	G8	9913
G72	G8	9912
G87	G1	9911
G64	G1	9910
G83	G2	9909
G35	G2	9908
G88	G1	9907
G15	G2	9906
G76	G1	9905
G11	G1	9904
G47	G2	9903
G12	G2	9902
G91	G3	9901
G76	G6	9900
G43	G1	9899
G28	G5	9898
G68	G3	9897
G25	G3	9896
G19	G1	9895
G78	G7	9894
G5	G1	9893
G57	G1	9892
G36	G2	9891
G4	G1	9890
G40	G7	9889
G84	G1	9888
G9	G8	9887
G41	G6	9886
G43	G6	9885
G18	G3	9884
G63	G8	9883
G66	G3	9882
G63	G2	9881
G9	G2	9880
G56	G7	9879
G56	G1	9878
G71	G5	9877
G49	G1	9876
G40	G1	9875
G34	G3	9874
G78	G1	9873
G35	G3	9872
G12	G3	9871
G89	G3	9870
G88	G2	9869
G48	G5	9868
G75	G1	9867
G64	G2	9866
G87	G2	9865
G15	G3	9864
G25	G4	9863
G83	G3	9862
G47	G3	9861
G11	G2	9860
G46	G1	9859
G72	G2	9858
G1	G2	9857
G19	G2	9856
G2	G2	9855
G2	G9	9854
G68	G4	9853
G62	G1	9852
G91	G4	9851
G1	G9	9850
G5	G2	9849
G72	G9	9848
G76	G7	9847
G36	G3	9846
G57	G2	9845
G4	G2	9844
G28	G6	9843
G18	G4	9842
G84	G2	9841
G3	G1	9840
G32	G53	9839
G43	G7	9838
G42	G1	9837
G89	G4	9836
G49	G2	9835
G66	G4	9834
G75	G2	9833
G64	G3	9832
G78	G8	9831
G38	G1	9830
G41	G7	9829
G12	G4	9828
G88	G3	9827
G11	G3	9826
G40	G8	9825
G87	G3	9824
G35	G4	9823
G25	G5	9822
G71	G6	9821
G9	G9	9820
G19	G3	9819
G81	G100	9818
G34	G4	9817
G84	G3	9816
G63	G9	9815
G6	G53	9814
G56	G8	9813
G17	G53	9812
G63	G1	9811
G7	G1	9810
G46	G2	9809
G15	G4	9808
G82	G98	9807
G47	G4	9806
G9	G1	9805
G8	G53	9804
G48	G6	9803
G67	G1	9802
G53	G53	9801
G85	G53	9800
G73	G53	9799
G90	G1	9798
G74	G53	9797
G83	G4	9796
G94	G53	9795
G5	G3	9794
G20	G100	9793
G14	G53	9792
G23	G53	9791
G98	G37	9790
G54	G53	9789
G96	G98	9788
G60	G70	9787
G77	G69	9786
G34	G98	9785
G99	G30	9784
G60	G51	9783
G4	G3	9782
G85	G30	9781
G96	G1	9780
G39	G20	9779
G58	G53	9778
G57	G3	9777
G92	G30	9776
G95	G30	9775
G62	G2	9774
G75	G3	9773
G6	G22	9772
G36	G4	9771
G7	G98	9770
G91	G5	9769
G79	G98	9768
G20	G53	9767
G68	G5	9766
G70	G53	9765
G17	G30	9764
G65	G95	9763
G32	G50	9762
G92	G98	9761
G13	G98	9760
G17	G100	9759
G58	G1	9758
G98	G51	9757
G100	G30	9756
G12	G6	9755
G58	G98	9754
G49	G3	9753
G45	G53	9752
G95	G53	9751
G3	G2	9750
G18	G5	9749
G83	G37	9748
G100	G53	9747
G73	G100	9746
G12	G5	9745
G92	G53	9744
