TF	target	importance
G56	G55	110.86680638557536
G37	G36	95.93451001632022
G55	G56	81.96885956601122
G56	G16	79.51141108014536
G34	G55	78.36011429518645
G74	G93	78.11902060576082
G56	G34	76.99113983563049
G44	G82	74.59491817862374
G55	G34	72.73314752745117
G80	G90	72.04150889553597
G34	G16	69.58199716595331
G26	G28	62.49403041302042
G6	G89	60.7554827128218
G90	G91	60.25430775491998
G11	G38	60.03889038500995
G34	G56	59.18350474067682
G100	G2	56.994634944374624
G43	G44	56.79899735723821
G23	G80	56.762423441181795
G29	G32	56.07645582530937
G43	G82	56.02936005021902
G53	G33	55.27826541339765
G55	G16	55.0099784905228
G24	G2	54.568660837222744
G7	G95	54.24952240978236
G97	G82	53.85965639456683
G92	G6	53.839992183213894
G16	G34	53.38882806272265
G36	G37	51.914999210365416
G44	G42	50.74322005767839
G28	G26	50.075653786993506
G73	G69	49.69626941942449
G19	G33	49.604739980762325
G54	G35	49.38627755159165
G24	G38	48.75020143352669
G93	G74	48.4664083541983
G73	G94	48.33644048223191
G89	G6	48.11028774616503
G33	G37	47.69575105486337
G1	G96	47.659502145303705
G40	G62	47.18252421853989
G68	G33	46.75925314140391
G97	G44	46.715859327338876
G24	G26	45.34055125743534
G7	G45	45.163549114843406
G22	G5	44.825159146213345
G91	G90	44.397678729477136
G37	G33	44.37518090989837
G22	G4	44.229080849897834
G68	G100	44.176065595844484
G54	G90	43.775997131834316
G62	G40	43.383172559007534
G68	G53	43.25868640232308
G92	G83	43.25694049481935
G83	G92	43.03827985428668
G24	G25	42.99177076795589
G33	G68	42.66858972472181
G16	G56	42.63388026500208
G52	G35	42.18606622181735
G35	G32	42.030073457483866
G11	G48	41.63145893067957
G23	G29	41.5875543249358
G80	G13	41.190118346127505
G20	G38	41.021076163606104
G72	G97	40.9889288028756
G2	G38	40.95753793544122
G16	G55	40.84489726868545
G92	G43	40.1809570667097
G87	G100	40.07686861746264
G35	G89	40.029596122560086
G20	G18	39.92535383184113
G5	G22	39.737767412000494
G18	G60	39.73499715561839
G82	G44	39.54843360345437
G8	G89	39.52950865728158
G54	G86	39.298653686341886
G25	G2	39.12517117631206
G8	G94	38.674811531404075
G32	G53	38.619704419424544
G38	G11	38.615460357282906
G72	G82	38.45077849109036
G29	G93	38.281134237212584
G8	G98	38.271439588530825
G39	G46	38.257557553715394
G90	G18	38.23440008618729
G62	G18	37.9761048873339
G13	G82	37.94345904456462
G43	G92	37.94125915601708
G15	G85	37.91308706467005
G54	G75	37.74637738055757
G30	G29	37.57941939379241
G53	G19	37.54634423726365
G100	G87	37.31324892643247
G43	G6	37.00649120244636
G75	G38	36.64662272403818
G85	G22	36.44855967314628
G53	G37	35.967099320467455
G32	G29	35.949225209450226
G24	G28	35.7592639363718
G75	G35	35.56120335202042
G42	G49	35.33629238919681
G29	G23	35.28317219417041
G100	G68	35.199911403455054
G100	G52	35.14465183939346
G18	G1	34.985813115733905
G33	G19	34.97851442720387
G26	G24	34.96528886173748
G38	G20	34.839500747344346
G40	G18	34.795255729908206
G65	G95	34.23914536407736
G46	G5	34.19695554159332
G54	G100	34.04011889750886
G64	G31	34.03762772457013
G94	G73	33.851367840978405
G46	G80	33.67173564598094
G38	G24	33.62383160549083
G36	G50	33.54532612045168
G22	G75	33.46679852497156
G96	G94	33.211822063996465
G86	G34	33.19318159095396
G13	G80	33.17113871311837
G53	G65	33.16662729692582
G1	G18	32.90331243789837
G96	G93	32.62307708297175
G83	G85	32.599504376336306
G96	G1	32.492975950151795
G33	G53	32.344996695381845
G62	G95	32.2916532045414
G89	G4	32.26333388715322
