Gene1	Gene2	EdgeWeight
G71	G33	1.0
G71	G33	1.0
G96	G82	0.8583098641700941
G96	G82	0.8583098641700941
G96	G98	0.6278027759437529
G96	G98	0.6278027759437529
G96	G85	0.594492819200856
G96	G85	0.594492819200856
G71	G94	0.582849252561453
G71	G94	0.582849252561453
G80	G34	0.5759120246515931
G80	G34	0.5759120246515931
G3	G20	0.5732727738036251
G3	G20	0.5732727738036251
G96	G95	0.566995840931254
G96	G95	0.566995840931254
G96	G92	0.5520820199731451
G96	G92	0.5520820199731451
G36	G82	0.53690806713126
G36	G82	0.53690806713126
G4	G85	0.525039061861183
G4	G85	0.525039061861183
G96	G20	0.506373773519957
G96	G20	0.506373773519957
G96	G58	0.50009905983314
G96	G58	0.50009905983314
G35	G82	0.4860465176619171
G35	G82	0.4860465176619171
G89	G33	0.46478255285785497
G89	G33	0.46478255285785497
G74	G82	0.463184851913842
G74	G82	0.463184851913842
G80	G33	0.45660681748155996
G80	G33	0.45660681748155996
G35	G20	0.456408849948076
G35	G20	0.456408849948076
G71	G69	0.45446148759488203
G71	G69	0.45446148759488203
G57	G33	0.443650559453705
G57	G33	0.443650559453705
G71	G34	0.437758111685191
G71	G34	0.437758111685191
G36	G85	0.435674011241456
G36	G85	0.435674011241456
G35	G98	0.42507973284805795
G35	G98	0.42507973284805795
G83	G33	0.421358211722868
G83	G33	0.421358211722868
G57	G34	0.416056718742552
G57	G34	0.416056718742552
G36	G92	0.414272648836497
G36	G92	0.414272648836497
G3	G33	0.414053578101485
G3	G33	0.414053578101485
G4	G82	0.394373649517669
G4	G82	0.394373649517669
G80	G94	0.39241453422963596
G80	G94	0.39241453422963596
G71	G20	0.38714381055268704
G71	G20	0.38714381055268704
G96	G69	0.38286045128023105
G96	G69	0.38286045128023105
G10	G82	0.38245817736632104
G10	G82	0.38245817736632104
G36	G98	0.37366440214436203
G36	G98	0.37366440214436203
G74	G92	0.372993501677309
G74	G92	0.372993501677309
G18	G20	0.357834824504534
G18	G20	0.357834824504534
G63	G33	0.356648240019875
G63	G33	0.356648240019875
G96	G78	0.34626814718261195
G96	G78	0.34626814718261195
G49	G33	0.345983488115089
G49	G33	0.345983488115089
G4	G92	0.340238535707978
G4	G92	0.340238535707978
G74	G98	0.338584052297049
G74	G98	0.338584052297049
G93	G33	0.33548533474396297
G93	G33	0.33548533474396297
G57	G94	0.332972548234061
G57	G94	0.332972548234061
G71	G61	0.332496844720771
G71	G61	0.332496844720771
G96	G61	0.32929238499346997
G96	G61	0.32929238499346997
G18	G82	0.32902354980434695
G18	G82	0.32902354980434695
G38	G33	0.32805312317941804
G38	G33	0.32805312317941804
G7	G82	0.327028386006302
G7	G82	0.327028386006302
G74	G85	0.32318511306756204
G74	G85	0.32318511306756204
G96	G74	0.31863875892112503
G96	G74	0.31863875892112503
G80	G2	0.317810851816297
G80	G2	0.317810851816297
G96	G100	0.311166960135169
G96	G100	0.311166960135169
G96	G36	0.308619848168506
G96	G36	0.308619848168506
G80	G61	0.307864214930885
G80	G61	0.307864214930885
G36	G58	0.306277504680342
G36	G58	0.306277504680342
G10	G98	0.29903557575981604
G10	G98	0.29903557575981604
G35	G92	0.29365770342094
G35	G92	0.29365770342094
G47	G33	0.29033195375512
G47	G33	0.29033195375512
G79	G82	0.288432840188998
G79	G82	0.288432840188998
G18	G95	0.28711430057944604
G18	G95	0.28711430057944604
G89	G94	0.28312217849328397
G89	G94	0.28312217849328397
G4	G58	0.28272309903134
G4	G58	0.28272309903134
G3	G69	0.282578831828015
G3	G69	0.282578831828015
G87	G85	0.272551216298749
G87	G85	0.272551216298749
G63	G34	0.27176940783921
G63	G34	0.27176940783921
G18	G69	0.26693845634171
G18	G69	0.26693845634171
G35	G95	0.26650992508054
G35	G95	0.26650992508054
G47	G61	0.265349956208015
G47	G61	0.265349956208015
G70	G82	0.263132703114007
G70	G82	0.263132703114007
G7	G95	0.262748942269122
G7	G95	0.262748942269122
G18	G98	0.257544179020446
G18	G98	0.257544179020446
G7	G20	0.255132079268375
G7	G20	0.255132079268375
G87	G82	0.254251646210141
G87	G82	0.254251646210141
G25	G34	0.25402409466067
G25	G34	0.25402409466067
G3	G98	0.24838969162332003
G3	G98	0.24838969162332003
G10	G20	0.248076115554245
G10	G20	0.248076115554245
G10	G92	0.245384656992875
G10	G92	0.245384656992875
G56	G82	0.24091648603008703
G56	G82	0.24091648603008703
G25	G33	0.23876821095498998
G25	G33	0.23876821095498998
G74	G58	0.23869309171450398
G74	G58	0.23869309171450398
G57	G61	0.23866797988687802
G57	G61	0.23866797988687802
G1	G33	0.23812474249917603
