Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G21	G13	0.264521821528801	4.56518971302005e-16
G13	G21	0.2645218215288	4.56518971302015e-16
G29	G45	0.233477737956544	9.32555160040085e-13
G45	G29	0.233477737956544	9.3255516004015e-13
G19	G86	0.227623733870794	3.49643504405966e-12
G86	G19	0.227623733870794	3.49643504405998e-12
G47	G48	0.224972719765386	6.2864467592525e-12
G48	G47	0.224972719765385	6.28644675925278e-12
G86	G88	0.21085501084353	1.26442673819567e-10
G88	G86	0.21085501084353	1.26442673819571e-10
G49	G50	0.210760209032578	1.28927582088084e-10
G50	G49	0.210760209032578	1.28927582088086e-10
G49	G47	0.194958162128573	2.91016955918669e-09
G47	G49	0.194958162128573	2.91016955918688e-09
G36	G22	0.194033373871484	3.46543142787015e-09
G22	G36	0.194033373871484	3.46543142787041e-09
G42	G93	0.19167988526258	5.3838220560052e-09
G93	G42	0.19167988526258	5.38382205600543e-09
G61	G57	0.182491486112277	2.8528582202126e-08
G57	G61	0.182491486112277	2.85285822021272e-08
G51	G65	0.179293938924992	4.99847644521441e-08
G65	G51	0.179293938924991	4.99847644521512e-08
G29	G57	0.17860877272611	5.62939870259559e-08
G57	G29	0.17860877272611	5.62939870259564e-08
G29	G31	0.174784053050556	1.08389958324335e-07
G31	G29	0.174784053050556	1.08389958324336e-07
G58	G57	0.174594321655922	1.11929012790198e-07
G57	G58	0.174594321655922	1.11929012790202e-07
G51	G69	0.174236901453813	1.18901577019799e-07
G69	G51	0.174236901453813	1.18901577019802e-07
G24	G84	0.173126509283022	1.43343911115225e-07
G84	G24	0.173126509283022	1.43343911115233e-07
G31	G34	0.170849914609468	2.09518651358883e-07
G34	G31	0.170849914609468	2.09518651358889e-07
G53	G18	0.169703698530246	2.53159875267363e-07
G18	G53	0.169703698530246	2.53159875267373e-07
G85	G86	0.169441444909899	2.64312970367451e-07
G86	G85	0.169441444909898	2.6431297036746e-07
G50	G48	0.168763476500798	2.95385168919511e-07
G48	G50	0.168763476500798	2.95385168919515e-07
G10	G44	0.167637411340297	3.54926176352504e-07
G44	G10	0.167637411340297	3.54926176352516e-07
G16	G25	0.1667586759171	4.09263864952914e-07
G25	G16	0.1667586759171	4.09263864952929e-07
G56	G57	0.166736042717564	4.10764199458687e-07
G57	G56	0.166736042717563	4.10764199458713e-07
G29	G61	0.163591952355429	6.79643505570664e-07
G61	G29	0.163591952355429	6.79643505570693e-07
G12	G10	0.159066303383952	1.37994895054945e-06
G10	G12	0.159066303383952	1.37994895054946e-06
G8	G52	0.155616557208063	2.3369101536477e-06
G52	G8	0.155616557208062	2.33691015364796e-06
