Gene1	Gene2	EdgeWeight
G35	G5	9999
G32	G5	9998
G35	G6	9997
G32	G4	9996
G35	G4	9995
G32	G6	9994
G32	G3	9993
G35	G7	9992
G35	G3	9991
G32	G7	9990
G5	G1	9989
G52	G1	9988
G5	G2	9987
G32	G2	9986
G52	G2	9985
G35	G8	9984
G52	G3	9983
G42	G1	9982
G35	G2	9981
G36	G1	9980
G32	G8	9979
G68	G1	9978
G5	G3	9977
G12	G1	9976
G10	G1	9975
G30	G1	9974
G42	G2	9973
G52	G4	9972
G36	G2	9971
G32	G1	9970
G5	G4	9969
G12	G2	9968
G35	G9	9967
G68	G2	9966
G10	G2	9965
G36	G3	9964
G35	G1	9963
G12	G3	9962
G30	G2	9961
G95	G1	9960
G95	G3	9959
G96	G70	9958
G42	G3	9957
G32	G9	9956
G65	G70	9955
G79	G76	9954
G6	G6	9953
G67	G64	9952
G69	G1	9951
G88	G87	9950
G91	G1	9949
G93	G1	9948
G48	G48	9947
G78	G76	9946
G68	G3	9945
G33	G70	9944
G72	G70	9943
G57	G70	9942
G70	G48	9941
G78	G49	9940
G18	G6	9939
G52	G5	9938
G77	G70	9937
G100	G87	9936
G74	G70	9935
G61	G70	9934
G48	G70	9933
G78	G3	9932
G1	G48	9931
G95	G2	9930
G45	G50	9929
G53	G48	9928
G82	G70	9927
G60	G76	9926
G17	G6	9925
G85	G1	9924
G28	G6	9923
G54	G2	9922
G49	G70	9921
G44	G50	9920
G90	G87	9919
G15	G6	9918
G74	G48	9917
G44	G64	9916
G10	G3	9915
G2	G70	9914
G62	G87	9913
G41	G1	9912
G71	G48	9911
G43	G96	9910
G30	G96	9909
G6	G13	9908
G84	G13	9907
G43	G70	9906
G1	G2	9905
G47	G96	9904
G96	G96	9903
G94	G84	9902
G45	G27	9901
G9	G27	9900
G21	G84	9899
G99	G87	9898
G83	G96	9897
G39	G1	9896
G5	G5	9895
G89	G84	9894
G45	G64	9893
G85	G2	9892
G57	G2	9891
G64	G70	9890
G88	G84	9889
G94	G44	9888
G54	G48	9887
G3	G84	9886
G91	G2	9885
G13	G6	9884
G100	G84	9883
G71	G76	9882
G11	G48	9881
G68	G51	9880
G95	G76	9879
G73	G84	9878
G92	G87	9877
G54	G76	9876
G73	G87	9875
G79	G48	9874
G52	G6	9873
G38	G71	9872
G77	G74	9871
G45	G80	9870
G65	G61	9869
G50	G70	9868
G72	G64	9867
G41	G6	9866
G83	G70	9865
G22	G2	9864
G13	G84	9863
G76	G76	9862
G12	G6	9861
G86	G46	9860
G38	G13	9859
G8	G70	9858
G15	G70	9857
G94	G87	9856
G90	G84	9855
G51	G48	9854
G86	G83	9853
G12	G4	9852
G24	G22	9851
G30	G3	9850
G89	G64	9849
G92	G84	9848
G94	G70	9847
G18	G13	9846
G1	G76	9845
G1	G51	9844
G93	G2	9843
G56	G48	9842
G21	G96	9841
G70	G84	9840
G87	G87	9839
G40	G70	9838
G41	G2	9837
G46	G38	9836
G95	G48	9835
G70	G64	9834
G16	G22	9833
G75	G96	9832
G29	G6	9831
G69	G2	9830
G36	G4	9829
G73	G70	9828
G2	G84	9827
G53	G76	9826
G77	G48	9825
G85	G71	9824
G17	G13	9823
G89	G87	9822
G63	G64	9821
G19	G6	9820
G86	G64	9819
G79	G3	9818
G42	G4	9817
G31	G40	9816
G55	G70	9815
G29	G13	9814
G87	G70	9813
G60	G48	9812
G26	G14	9811
G39	G2	9810
G68	G76	9809
G80	G64	9808
G31	G64	9807
G81	G19	9806
G63	G58	9805
G45	G1	9804
G47	G70	9803
G89	G70	9802
G17	G84	9801
G93	G48	9800
G96	G80	9799
G77	G64	9798
G3	G96	9797
G33	G80	9796
G67	G48	9795
G57	G96	9794
G10	G4	9793
G80	G61	9792
G70	G49	9791
G4	G13	9790
G40	G96	9789
G58	G48	9788
G63	G49	9787
G22	G70	9786
G92	G70	9785
G8	G2	9784
G6	G70	9783
G39	G73	9782
G91	G64	9781
G81	G87	9780
G80	G17	9779
G66	G1	9778
G41	G4	9777
G33	G20	9776
G75	G70	9775
G2	G96	9774
G24	G13	9773
G4	G96	9772
G54	G3	9771
G72	G74	9770
G77	G61	9769
G87	G84	9768
G98	G17	9767
G100	G19	9766
G93	G70	9765
G31	G48	9764
G72	G84	9763
G63	G84	9762
G22	G56	9761
G50	G50	9760
G21	G6	9759
G46	G4	9758
G51	G76	9757
G11	G70	9756
G82	G84	9755
G34	G62	9754
G67	G84	9753
G6	G17	9752
G53	G84	9751
G27	G84	9750
G69	G64	9749
G62	G84	9748
G19	G13	9747
G97	G83	9746
G7	G20	9745
G4	G70	9744
G75	G73	9743
G20	G96	9742
G70	G96	9741
G61	G88	9740
G14	G61	9739
G97	G64	9738
G59	G58	9737
G28	G84	9736
G68	G70	9735
G9	G70	9734
G46	G61	9733
G23	G71	9732
G19	G84	9731
G30	G48	9730
G90	G70	9729
G17	G70	9728
G61	G96	9727
G89	G44	9726
G34	G17	9725
G65	G64	9724
G63	G51	9723
G3	G13	9722
G87	G96	9721
G72	G48	9720
G19	G29	9719
G49	G40	9718
G30	G4	9717
G74	G13	9716
G59	G63	9715
G74	G74	9714
G33	G83	9713
G74	G64	9712
G85	G55	9711
G37	G77	9710
G15	G13	9709
