Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G87	G49	0.854832227668099	0.00039584461646148
G49	G87	0.854832227668093	0.000395844616461557
G56	G15	0.828225295398437	0.000875961204571369
G15	G56	0.828225295398433	0.000875961204571455
G49	G61	0.782761734557578	0.00261131513325256
G61	G49	0.782761734557564	0.00261131513325339
G73	G90	0.780344374857628	0.00274778573383529
G90	G73	0.780344374857625	0.00274778573383545
G56	G73	0.76361348741638	0.00384714631065994
G73	G56	0.763613487416375	0.00384714631066029
G87	G54	0.76360986818402	0.00384741536065392
G54	G87	0.763609868184014	0.00384741536065437
G31	G54	0.759964666187863	0.00412572572430874
G54	G31	0.759964666187862	0.00412572572430875
G92	G61	0.741255947037754	0.00580143379974453
G61	G92	0.741255947037744	0.00580143379974554
G31	G92	0.724892509261886	0.00764774850680998
G92	G31	0.724892509261881	0.00764774850681066
G73	G87	0.715713531975267	0.00885891658986361
G87	G73	0.715713531975256	0.00885891658986517
G49	G70	0.715239825283465	0.00892508050693621
G70	G49	0.71523982528346	0.00892508050693691
G21	G78	0.710405384571992	0.00962159976066943
G78	G21	0.710405384571991	0.00962159976066956
G90	G49	0.700896612430459	0.0111087848886691
G49	G90	0.700896612430443	0.0111087848886717
G70	G92	0.696289288156875	0.0118878048457479
G92	G70	0.696289288156874	0.0118878048457481
G38	G67	0.695328510583469	0.0120552290711147
G67	G38	0.695328510583464	0.0120552290711156
G87	G92	0.684357542652859	0.0140932330191592
G92	G87	0.684357542652848	0.0140932330191614
G75	G44	0.684346022321833	0.0140954982377084
G44	G75	0.68434602232183	0.014095498237709
G47	G66	0.683529200862374	0.014256794297398
G66	G47	0.683529200862369	0.014256794297399
G88	G23	0.682115940081205	0.0145390791682033
G23	G88	0.682115940081204	0.0145390791682034
G73	G31	0.680774419565734	0.0148108278965704
G31	G73	0.68077441956572	0.0148108278965733
G25	G78	0.679444351330843	0.0150839348228583
G78	G25	0.679444351330837	0.0150839348228596
G67	G78	0.675229683966038	0.0159738757998468
G78	G67	0.675229683966031	0.0159738757998482
G61	G78	0.67052069081354	0.017013221447564
G78	G61	0.67052069081354	0.0170132214475641
G42	G66	0.661863761306061	0.0190522557977008
G66	G42	0.661863761306055	0.0190522557977021
G93	G19	0.660974051117618	0.0192714945402047
G19	G93	0.660974051117615	0.0192714945402053
G58	G90	0.660668538881768	0.0193472013960252
G90	G58	0.660668538881763	0.0193472013960264
G92	G66	0.660626728756334	0.0193575789630542
G66	G92	0.660626728756319	0.0193575789630581
G78	G43	0.65878944290167	0.0198176382573926
G43	G78	0.658789442901659	0.0198176382573952
G65	G31	0.657642018476674	0.0201089770292939
