	G55	G6	G95	G11	G70	G4	G40	G86	G46	G58	G27	G87	G3	G15	G33	G9	G17	G62	G10	G5	G35	G69	G84	G16	G90	G1	G76	G28	G85	G88	G64	G8	G99	G7	G96	G13	G100	G41	G51	G34	G19	G48	G24	G81	G30	G52	G50	G91	G94	G54	G38	G78	G42	G83	G29	G37	G12	G79	G63	G68	G61	G39	G74	G75	G36	G22	G32	G93	G23	G80	G47	G60	G25	G45	G67	G18	G73	G71	G66	G65	G31	G89	G92	G57	G59	G14	G21	G56	G82	G43	G98	G49	G53	G2	G77	G44	G72	G26	G97	G20
G1	0.044089813198579145	0.005881017393207461	0.00339623194590729	0.0006302143512902776	0.0013207210490392624	0.004746355239298998	0.0016694258312961996	0.0016858779801130768	0.0019567634492118975	0.02917467641559245	0.011186318530488059	0.002377107500876929	0.012090825738636778	0.04479049983355887	0.0021952370006833376	0.0035899825265437	0.0020006806209677368	0.003806380934669107	0.002893812792810056	0.0015711453546873623	0.005345740835541833	0.0026635407572081927	0.004714446407984082	0.005936958375018096	0.0028964500615384324	0.06867045186546011	0.0023336016196073422	0.0028529632618327413	0.0026394809319457797	0.001881880656156958	0.004720392708195989	0.0013993144037192473	0.005543091486785163	0.0006361297431761896	0.0019551284544966556	0.0016578746074485777	0.0017166173667273671	0.0024626267041421867	0.016675363876524185	0.00588678770657859	0.0016545246961825295	0.0027897045382764786	0.0013902722263668124	0.0019362395568832168	0.003060005908060782	0.013672095258507915	0.002185383553549833	0.012451805942845943	0.0016888793882619958	0.001849111026975477	0.003272670907431166	0.004279317611124718	0.0026511605740113593	0.0017363759705067356	0.003901517591303992	0.0012561217139202834	0.002187080064833864	0.003951040940960324	0.021186480206307593	0.003135875381233785	0.006814211252301465	0.003402330944200921	0.0027178385987067597	0.002181164818950853	0.00204701324267029	0.1042846128830972	0.0028911756671085725	0.010355044902219276	0.0012212719388912992	0.0017831701984443562	0.0011535710050513946	0.045629744416834976	0.00623844445975093	0.0030289266208831894	0.009532170483376106	0.001514589704112741	0.0489296575902147	0.0037439441550827196	0.004803913476574684	0.006145601102803207	0.003957657546097169	0.008542355058679936	0.003665707505546645	0.0188285055422419	0.0052149821078574755	0.003208950281384609	0.002372136231452984	0.020952907946870332	0.0026445569876018386	0.0031310751893385198	0.004906152093548297	0.0019239006359689516	0.001394266926951889	0.1051210058538696	0.001269823455641254	0.003958537061918115	0.018208801997593563	0.0013557881975914355	0.013553445391625125	0.09349345395185434
G2	0.008925884627314001	0.007303391966459647	0.003079954686910831	0.001514387779443976	0.0014042878480321483	0.001372317207769203	0.0064747398616726145	0.0011253364395719919	0.009579427388190441	0.006278801817631899	0.007964082035149759	0.003271487499552167	0.0047694721085820525	0.003290975411917882	0.0013095860858672874	0.007310772293661426	0.01443864696790138	0.0075807911632786145	0.0031822863597431115	0.001931985710519502	0.0014066967603424201	0.0022694782527725803	0.004796032386610861	0.014445052268106648	0.003224932085948412	0.01022387760440282	0.004785701448244432	0.01250869401768488	0.016124420079774878	0.004516189588633818	0.003980784190728817	0.003464867679332857	0.0156570620802198	0.0013138915250579058	0.002285673768351591	0.0013871242442118664	0.0008701832217892329	0.007384577197989637	0.047213455421294855	0.008101007854050277	0.004277427490793553	0.0023569121059687182	0.0026724237037954917	0.0018603721477930986	0.0005594358045503682	0.016149315416045723	0.0023300353352877657	0.009140112434368687	0.003434668253819803	0.009866678543054107	0.006515517976355162	0.007275536419137111	0.01677089137119192	0.0030901397679808404	0.007520858069130073	0.0033203271434100027	0.0039631933793978225	0.0046167059991594015	0.007612177924217957	0.003553778815932806	0.01374392388164217	0.0055981553947479	0.00597563989102803	0.0016111915058057095	0.0018739300412659954	0.06567735469924207	0.00300517257003071	0.008963927661534964	0.0013851033166276065	0.0032338096369525365	0.0016926554654224464	0.0662451979577205	0.00750197127894508	0.0055854498868023105	0.008001352938028476	0.0018837715564981	0.10282003010282433	0.005579967444401517	0.002220193558189238	0.005436296359317916	0.0032357413921433684	0.007827834920991717	0.004665200753969936	0.002757251693564713	0.006859327925755601	0.0033391682337264193	0.004544933310999616	0.001030279576425729	0.0037230285797989504	0.009169357394387517	0.003214283848720895	0.002595449242839866	0.00465567303889077	0.055328612313756236	0.005589341347244447	0.02477699537335222	0.022566124887083077	0.009552797363447685	0.005171443039094953	0.11640723558066962
G3	0.047664595407634694	0.007379917401069101	0.005069172164955273	0.012299329679164762	0.007513365246335429	0.009160264832195236	0.0032590273518501457	0.005996148397031609	0.004876499711534968	0.030446368028555475	0.005104248100172486	0.009458363877707614	0.037885987556942544	0.05433592259552061	0.006526480852428653	0.005465742222772383	0.004028242647184988	0.007719285693400031	0.008116883450681948	0.0034041162810609714	0.002386173247211816	0.013251547313805517	0.0036298026885363856	0.00763286115445663	0.0057577480347448355	0.030536674003438957	0.006863991619859855	0.011683146323576308	0.009325236776130804	0.004133212401627912	0.004390050175195661	0.004231587159462977	0.0047100167837943645	0.003136307825854061	0.006784836090437226	0.006660321774689731	0.006522534914783713	0.008902162135138244	0.013030280740841404	0.004755181897511129	0.004904420237397527	0.0036099287536669727	0.0037481068381380544	0.007009618637988172	0.004791212171830293	0.009785341279229705	0.010561484123571066	0.005912223410218252	0.008842811152922524	0.007210225762979541	0.006408049524350574	0.0031225084215728005	0.007305441094968972	0.03311300234563799	0.006308493604363095	0.014093713544812578	0.0064536535681609716	0.00396162813316901	0.02580437444071858	0.005955324624462286	0.007010957245576703	0.0037589613842961816	0.003880376691484929	0.004097329040012853	0.003772444890983451	0.055241487158926426	0.0056793982183081975	0.007543458928546473	0.0036558262323699987	0.0037970000129412423	0.007533614369397856	0.014821914822424958	0.012411178075592477	0.007310096347826853	0.006870372808939686	0.009265622904809579	0.004363336516658515	0.0042703018625411095	0.003070914801540542	0.0067833352276945825	0.00594797963144957	0.006443098877921429	0.006493304699392359	0.01632019988064431	0.009169428897158693	0.0069086449575025115	0.004832649192863803	0.02072602151337954	0.0033440562966787907	0.005703562478353365	0.005270101664829058	0.004873123230779402	0.004986656849767562	0.028483108369006305	0.004138776115808681	0.012668322402476211	0.003993431954963653	0.011644759135129246	0.005870888829148199	0.044108761252419325
G4	0.027939060981430924	0.005141603807306112	0.0057218416894541674	0.08177895078441565	0.005417009439337203	0.03837349332989802	0.004131372440996487	0.057528011359150234	0.00495227261380661	0.026829662439086875	0.0019142905731144473	0.00902236092648344	0.01640215983429653	0.013438835758754892	0.0036135742133297176	0.03980696633417945	0.004933345656958551	0.005493670301985552	0.007690229650351738	0.004675243719330609	0.004129282190234836	0.006180394571501721	0.009377319194278795	0.0035561341270067353	0.004895333972121067	0.024125928347560544	0.002869517139948995	0.0037806050673817224	0.006677902731266775	0.002077833627940652	0.0037419756305717296	0.0037783820195201666	0.006115294786287814	0.001291244509504388	0.011187447850072403	0.006669184814512679	0.006742959596054466	0.003624563359093417	0.002245469118358681	0.006854471417216818	0.0030559757378398277	0.002427620153086402	0.001464262646336158	0.015518947355853713	0.009465252312545542	0.0052796484074483846	0.006387837108734262	0.024461024870152	0.004484415706721365	0.0061270740056305305	0.010404159143923425	0.005583456837533082	0.002967103042875046	0.006184820955078862	0.0028546853562414617	0.01835478254306321	0.0039899407681006395	0.016105252549219486	0.00858402847206943	0.00708160049672592	0.0030198138506797654	0.00557204727629366	0.0016706969531101912	0.0019879884060054554	0.01687567683271216	0.03923010384132324	0.003397385041895739	0.0017968814588708937	0.007775136515662222	0.004807449495120931	0.058798398946285683	0.01092319371748291	0.002360436154371986	0.001946683516040657	0.006077519961241031	0.005129814357337242	0.005436878083358919	0.006075683866741841	0.005930440311014543	0.005498883061863402	0.014632851026020969	0.012192936490941783	0.0038564841571000724	0.010229152378761985	0.01948702608901273	0.007647421182797695	0.0031488524528554347	0.010396935964069803	0.005171149438664866	0.0024691694985126277	0.003432981728245466	0.004774219790101234	0.0016616525824230878	0.02470055987224435	0.0038480148133108604	0.0037820673467153015	0.010260874929344861	0.007395052602678861	0.003613133697688166	0.007481263917817109
G5	0.005523366415855073	0.011361008181954119	0.012279108670925125	0.004898996145492106	0.008230992148244904	0.005853231515023164	0.009276691719192053	0.005446796061680499	0.007326398956432679	0.0029460543172686094	0.006473251363837855	0.025639571147097178	0.0076874973277006224	0.005063144011381277	0.006708975376048634	0.008020707717455037	0.010741003341875232	0.007750913744197745	0.013077649832719373	0.021621874845669044	0.005029524384461709	0.0048023131077247995	0.013709274053955039	0.004698913239621345	0.004438965750054349	0.0036657349793382983	0.02618089693437476	0.010413003539536062	0.0077686681179115254	0.009278897753792648	0.006117674005592696	0.017954823736375247	0.006241926762945548	0.010493161273116927	0.011405663115935391	0.006622860554577378	0.006633891154943413	0.022390081673433353	0.00898475838829729	0.02112294486059985	0.006781164868819783	0.009591477332843762	0.007926991063291202	0.006143845579207071	0.005957868388215388	0.006410078165400684	0.021009124553049922	0.005883921591641537	0.009985893642764778	0.0036823510022140193	0.01373668667178734	0.006247949018043309	0.004849744852567722	0.013349831688566615	0.005358463671548266	0.015191952010873767	0.005480247885064519	0.005162884149646098	0.008655319138322579	0.013759568160332665	0.021819815238595174	0.0051893584616893584	0.004062055318564926	0.0037705187473647942	0.01968438864383883	0.003923622286461317	0.022589899287549935	0.00552993221355507	0.013513751123999862	0.008400489542786074	0.0043363907121509076	0.013903957843285958	0.020625115971523243	0.008373530446025552	0.006502305998079876	0.011377867843645315	0.007370000346664088	0.006137849302581361	0.020049061290702472	0.018906732365599546	0.006156864953207511	0.013630198446814462	0.009910383597431302	0.010300259739171234	0.006630138277004838	0.014307172306082735	0.012664114257451335	0.013044727379800667	0.020893406173077993	0.006916333541460222	0.003795897799633658	0.004779067245682468	0.006542877870703172	0.004804724506263815	0.0068987706322085765	0.0055704441441547774	0.007114097329717734	0.02550217288015794	0.014332413097998643	0.011092719176474303
G6	0.009487738992615869	0.03578697439833793	0.003497969563709327	0.006537439826908491	0.0035574929718364934	0.008281494577155983	0.021784087280435675	0.0070286163897101475	0.00598862957068075	0.013856886180392368	0.004522432909360198	0.006340361736688835	0.008525975841111472	0.009681145243872858	0.007295846106706026	0.012974994457168107	0.018324910491259706	0.005696983610157071	0.007532775569622938	0.03263781215748958	0.0035353104681458847	0.006622919173347545	0.010922083908429341	0.00957947997661049	0.0070090257069062795	0.004211206199474873	0.0048930773289954325	0.004382049347708648	0.004856161483699562	0.010273566371498368	0.00861772758486604	0.006918698033328046	0.011944545830844243	0.022631837493668844	0.006001946664952116	0.019031187193724045	0.012257343307319762	0.007247348118140563	0.009846429484805451	0.016968688868557884	0.004834447156172165	0.0070005237001802305	0.01133562419089383	0.008512698617448487	0.021471809500776835	0.009192539524390822	0.012689837587144702	0.009688504203508069	0.005908687037519491	0.005905020800139261	0.010042721269804078	0.006776346480753199	0.007833249541157012	0.0052467753247529714	0.01609459664838244	0.005630260298198203	0.008378905448547002	0.0070775021597396974	0.007570951951437331	0.006620471752039109	0.004059970712942858	0.008892878793567396	0.009659236207816072	0.008025406211077592	0.015441495048702914	0.007672076997483411	0.013558848737810434	0.0090463768444551	0.016415516900727567	0.007330674268845352	0.00487604094538626	0.007739950673480588	0.007387307419378065	0.021968344842617876	0.016992522295836116	0.007437705980694775	0.011365428857581437	0.005646296266737683	0.005599019993954502	0.007403208889071044	0.019097705546915086	0.01418208172433585	0.01930614344173734	0.005911940486236027	0.009249435429946632	0.006056354850503171	0.006585074951214573	0.00991785377114494	0.008611288395987758	0.008954799825858324	0.004582572544135607	0.013497652491686492	0.005131078303103055	0.006296830391484795	0.006928224652974414	0.019471517612197523	0.017363623423663342	0.012360011315089316	0.0048425637248623535	0.010232266615528151
G7	0.008592669955930311	0.0073768710414352946	0.008008523289129262	0.012539759584468449	0.004727054543191945	0.005857109957509606	0.00966852381068292	0.009301363510616629	0.012212237025086033	0.008076958010601458	0.008367418872721064	0.014646668585695516	0.010352708424729268	0.005992500066268337	0.005896106074022992	0.009444051088530435	0.01807201714251347	0.013718628795097582	0.006345356792330159	0.018570046173978255	0.021921460020073887	0.017495599606585303	0.014098029552450318	0.006441349272781442	0.011605181090736723	0.006706639933539478	0.011741010001454095	0.018734417029651562	0.01020852558938157	0.007828603058496694	0.004358347939879153	0.0071435638392619155	0.007368787579976422	0.015622445446960159	0.013019131023809798	0.005075710244316856	0.006221431359726811	0.015539916941029063	0.005575455666330526	0.017933529436599104	0.005393708520212388	0.008360818971957297	0.008765054562695105	0.012471643165715534	0.008309077098976398	0.004322576480827347	0.011772813841416395	0.008654963742959447	0.01794625586557885	0.007841806939805032	0.008616466754247244	0.004688608506502535	0.010187195350679693	0.011350688702537118	0.004994386674804779	0.01181166114483772	0.012867566338010344	0.010804706033422585	0.010888371819724338	0.006241275078014428	0.0034339387034521395	0.009819007998155705	0.015331079310587659	0.006799983242428275	0.014044157853201457	0.010552140054744091	0.009417261136242618	0.007559141604897998	0.0094690940409134	0.012250837029322234	0.009192467639368089	0.00736693648189259	0.006143676202202794	0.009436533378400615	0.018028992257270168	0.010301631033383869	0.008729461037868213	0.015885280568180078	0.008488026141624118	0.005752378018114553	0.006462351427198773	0.011572620090156471	0.02041069693374587	0.004951245219399557	0.007435946383877488	0.0252667968952249	0.009685832979245093	0.007148769451425905	0.00732548419276654	0.010564219886709556	0.009944231427592987	0.006209994157231238	0.008384926981939374	0.007367377490638508	0.007046114512893459	0.008317318304531576	0.008987577773112815	0.008376420359593992	0.008661070802203241	0.009183628027757603
G8	0.01552649752871059	0.009187442021262043	0.014111817504905427	0.015146577247986681	0.009401552493031743	0.01979813517832482	0.012208770723549945	0.0040718955115234485	0.012556321498782979	0.008678730319258155	0.007446969406661032	0.007539777675640369	0.012053706365397881	0.010328578000916874	0.02166310560158467	0.007715012688868834	0.006924228455462867	0.008353536949769251	0.004777837983383387	0.008464321404743909	0.004418424871693919	0.011230751031616717	0.007137920407742533	0.0057511396070547335	0.00715950253945143	0.007720517079013129	0.014233416430690983	0.014173356184271358	0.014563686993352804	0.008242806355789192	0.006159667155092924	0.006821816461127599	0.01184946084971314	0.019225548433608	0.00740398695031519	0.00602987171885062	0.005699483131499871	0.00971067453432609	0.005835058796549775	0.012397705086283827	0.014223036121895146	0.006769655273422173	0.014960977214921017	0.013640269899867845	0.005991566830068349	0.0074238669114018215	0.013303081174295617	0.00713379299469224	0.006653624143672183	0.015855111927335522	0.005811967962049784	0.007155801053416335	0.007982723469183826	0.01740253397028339	0.008706896704834832	0.009244208761550141	0.015664856049080734	0.0069979437078995935	0.005965084978156975	0.015917771398388667	0.013126783087222427	0.005523402940693238	0.006565828638729707	0.007580765238449967	0.007916852144801473	0.009530821514649571	0.0040036525511678925	0.005270884725482531	0.008966769056652982	0.011613242294799478	0.013883197533840326	0.016876222164949026	0.009036679190776751	0.005085839550720439	0.014071687244654137	0.011078085051665722	0.005012859733633474	0.00831218226155341	0.010249622979276368	0.006480305436749054	0.006547587855027162	0.01655622450535876	0.02839860188769532	0.011779490694640581	0.011667941826170251	0.011069827148603925	0.004554814682878112	0.010416634288757269	0.011255091354408242	0.007572452484009079	0.006556478721246494	0.017074957159922927	0.010457362990355115	0.009330947349575926	0.0073438645673638645	0.009112796252125301	0.00630058580291673	0.00888584704436699	0.006977717188200334	0.009430713131684865
G9	0.00871011536382291	0.004345795483060069	0.0045485621428945	0.00807993556046063	0.010173064886812452	0.008421520680814325	0.008479662009950165	0.01131621045532616	0.007998804022905946	0.009009781259483882	0.014805477905882249	0.006265730238410031	0.010429820366120265	0.008103796236280287	0.00948252230895333	0.022322060151323948	0.015727944345229547	0.005657376707222423	0.004351100671768511	0.006888441691076158	0.004590496592280117	0.005739704374015891	0.005250073075084802	0.015615912099952129	0.011389555499947366	0.004377283362877392	0.00581135483602825	0.006032495357264144	0.0041818380516621826	0.006282135336088603	0.010459649185857154	0.010150908835254222	0.005650960142158129	0.006688876493152326	0.007598206827481185	0.01749238744214668	0.016308028045926924	0.010773438492130562	0.005436133080972439	0.0061273019174350515	0.0075940276407303435	0.007742345709487545	0.020026666395203754	0.005583060667023247	0.015296903569546962	0.004495914214220897	0.011419264741585422	0.012388674446375725	0.014365545147641623	0.005907296220491371	0.030648655484869464	0.010457398837132828	0.005491451000609511	0.015841049585940483	0.009000600026664798	0.005856907842079842	0.02316302280291017	0.005830347079001424	0.030377341647368692	0.013656191132575421	0.013625850033942104	0.004048175005460573	0.00606903937548229	0.009010987324637235	0.004012300041838584	0.0036965371722644984	0.016993489900265682	0.003560908148052639	0.004611071740601278	0.005735598265876266	0.0066982520983333025	0.023519332007497208	0.016517634615535574	0.009513830347174205	0.02087048527459876	0.0076653491478799775	0.015673888938405368	0.004140909055034887	0.008922936418146623	0.007386433167257619	0.006317088177627854	0.01998011914168718	0.01698358132948349	0.007768883208904963	0.006581535696403926	0.008056342870081477	0.004290122794440078	0.015040351472112272	0.01001459722152632	0.005056330183425744	0.00315476794856031	0.0036321375168107697	0.003993409797404753	0.010824434367498623	0.013017202216120542	0.00815935725759589	0.0065485004897594765	0.023132204335267897	0.017095658789990552	0.01186324138004036
G10	0.019155679097037585	0.008070618785261309	0.008834225832876633	0.019315160996445813	0.009238322080497682	0.0057031635793137435	0.011600587403498805	0.00869852025362557	0.008117120157695704	0.006228678627893211	0.014265094256349736	0.007410217316934681	0.00376383861848737	0.006251476306452661	0.012009972437707683	0.007111202558118621	0.013395475823434097	0.009333837512224693	0.017137758508641705	0.0066489489890558294	0.005174375227922886	0.017945650305631267	0.019354691177173738	0.014476351781038595	0.008638248861776105	0.007454503148851356	0.01106272300035328	0.011728581242645097	0.0046722631964761065	0.009729574816758603	0.007747691762733044	0.010233299406448371	0.014805390043178393	0.008994908152299154	0.006449066023418339	0.009142359468737758	0.0065688040548389694	0.006924822958638286	0.020285401492254388	0.007121308677338533	0.0362624511661748	0.003808377000891062	0.009120451483167782	0.01371086670310052	0.004406589902546041	0.005957119413127415	0.005890250510371563	0.008449391268268621	0.006074516903366587	0.00914470274014127	0.016180091545966977	0.013404091881813561	0.008153430116914571	0.0035861675622818117	0.00841615708386195	0.008252693865824227	0.005661566774178264	0.012168369055664267	0.004723380152424533	0.016910113408110262	0.0068080323771613875	0.006134122715426785	0.009338352085265452	0.009349184821284743	0.0059430606323302125	0.01112470241467407	0.005438741447415916	0.005594092265679228	0.0074276690109752385	0.008823715084372344	0.019948540098674708	0.006265928167273461	0.013133871542623066	0.015805318187818437	0.01046292719572343	0.01794769042108774	0.020468644419836066	0.013240053666779479	0.00756581207089067	0.005661465189261711	0.007022626671695148	0.00685934388253906	0.004881625418593311	0.006783798405736343	0.013197347852476534	0.004925220719569223	0.0143639838423258	0.0038744704743828365	0.01359577318410734	0.014357873849489262	0.006589158229469908	0.005619380146638366	0.012267569659501234	0.01225500785385735	0.0054245203561290225	0.0124013641344756	0.008421501347257132	0.0110842101801032	0.009249125194753616	0.009263482304084246
