G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0657887	0.0205732	0.4483577	0.1091040	0.6211439	0.0220678	0.7382555	0.6655357	0.0203074	0.7637115	0.0111536	0.7092359	0.6360097	0.7263368	0.0266243	0.7448981	0.7381346	0.7693049	0.0306488	0.6411986	0.7169263	0.0322571	0.6302191	0.7745732	0.0315857	0.0078505	0.4545318	0.7377172	0.0101279	0.1005088	0.5647168	0.6968499	0.0487134	0.7411989	0.7250518	0.1440010	0.0157455	0.7410257	0.6590080	0.6986443	0.7885196	0.7596853	0.6937366	0.4724183	0.7791101	0.7459965	0.6839585	0.6739833	0.6763858	0.6515274	0.0433174	0.0231747	0.5924057	0.6341392	0.0000000	0.3125345	0.4669954	0.8217238	0.7755685	0.0000000	0.6574040	0.0384836	0.7048581	0.0375364	0.0022677	0.0258204	0.7137374	0.4550204	0.6157765	0.0009691	0.0281959	0.1028754	0.0511740	0.5849823	0.5351583	0.8300127	0.0760440	0.0477811	0.8014512	0.6939586	0.0207142	0.0898141	0.5026225	0.0169927	0.8031752	0.7980729	0.6319254	0.6547777	0.7724029	0.0006332	0.1007012	0.6354916	0.5433611	0.3058627	0.6978045	0.6043136	0.0487573	0.7087782	0.7633177	0.1126383
0.0417375	0.0119900	0.3782884	0.0524691	0.7371916	0.0146116	0.7080278	0.6130787	0.0248590	0.7012342	0.0419743	0.6112455	0.6437941	0.7086998	0.0064178	0.5734007	0.7055180	0.6395684	0.0245424	0.6928411	0.6724630	0.0706504	0.6495321	0.6921235	0.0488477	0.0061693	0.5122431	0.7078005	0.0485768	0.6500643	0.6956251	0.7679367	0.1319614	0.6098279	0.6840695	0.0587402	0.0139861	0.7389283	0.7064059	0.6357321	0.6854898	0.6686617	0.7867615	0.4865766	0.6932726	0.5525882	0.6593902	0.6880483	0.0042274	0.8463171	0.7212963	0.0114369	0.0619711	0.0684758	0.6864566	0.0576649	0.6527162	0.1354717	0.5062078	0.0669209	0.2790532	0.3054094	0.5806972	0.3134106	0.1135048	0.0434547	0.0986693	0.4189182	0.7007307	0.5487410	0.0127859	0.0586657	0.0400258	0.6556954	0.7237583	0.6844937	0.1266293	0.0770970	0.0000000	0.0027960	0.6648318	0.7154614	0.0044222	0.5944682	0.8381832	0.8449001	0.6574143	0.8150710	0.2907699	0.4725088	0.7139284	0.7124604	0.0000000	0.5961783	0.7285410	0.5949018	0.7687544	0.0011991	0.6369452	0.7495245
0.7109168	0.0000000	0.0446758	0.3072518	0.0000000	0.5591664	0.0832716	0.0225596	0.6710885	0.0512328	0.5904100	0.0253046	0.0593282	0.0297515	0.0003365	0.8375873	0.6338014	0.7098062	0.0195896	0.6332383	0.6958484	0.0653966	0.6746708	0.6633029	0.0384659	0.0074870	0.4758125	0.5769409	0.0252493	0.0560687	0.7544837	0.8700028	0.0599515	0.7346967	0.6214193	0.0673852	0.0143340	0.5901442	0.5857141	0.5735840	0.6900539	0.7258878	0.6508223	0.4506192	0.7288288	0.7109632	0.6586850	0.5109233	0.5022001	0.6912044	0.0457185	0.0162952	0.6390755	0.6704341	0.5848024	0.0860174	0.5108063	0.0632225	0.2505982	0.0250354	0.2621137	0.3801716	0.6762343	0.3899168	0.1699757	0.0693474	0.1379120	0.5314672	0.6988703	0.3936797	0.0161876	0.0472927	0.0349886	0.5958570	0.6290643	0.7127191	0.0904047	0.0372239	0.7054509	0.5474661	0.0046758	0.0301316	0.5918261	0.0155829	0.7407418	0.6473183	0.6446484	0.6261746	0.5493059	0.0015475	0.0800342	0.5400406	0.8785019	0.2518803	0.6490749	0.6747040	0.0433125	0.7075753	0.7027173	0.1353493
0.0007277	0.0000000	0.0176140	0.2937826	0.6960710	0.0066952	0.6172463	0.6705248	0.0093576	0.6024499	0.0172377	0.5290787	0.6100004	0.6560217	0.0008880	0.0000000	0.8182018	0.0205519	0.7097206	0.6320794	0.0022313	0.0884403	0.7416089	0.5871945	0.0579725	0.5596333	0.6366965	0.0706997	0.6803125	0.6739752	0.7562636	0.5754179	0.0640359	0.0421718	0.7405711	0.0551507	0.0042332	0.6667336	0.7474964	0.8219096	0.7026980	0.7827757	0.6070577	0.6488480	0.7369751	0.5247877	0.7616386	0.6157624	0.5934275	0.7384926	0.0588983	0.0105768	0.6841971	0.6686099	0.7148152	0.0663619	0.5424771	0.0839166	0.3588621	0.0337685	0.2796418	0.4728064	0.6949593	0.4046907	0.1155197	0.0750803	0.7919651	0.6653835	0.0232827	0.4682174	0.7323853	0.6871300	0.6435471	0.0043945	0.0199360	0.0141578	0.0928592	0.7039066	0.6008804	0.6422595	0.0079626	0.0743163	0.6300713	0.0193604	0.7074754	0.7549254	0.7317553	0.6894043	0.5622637	0.0015416	0.0957082	0.5520410	0.6057089	0.2163029	0.6709902	0.8034631	0.0558560	0.6820680	0.7606310	0.1722480
0.6197480	0.0165007	0.5842445	0.6335453	0.0000000	0.6447222	0.0852550	0.0263313	0.6915423	0.0341656	0.8469857	0.0240064	0.0382359	0.0270055	0.0450707	0.7890138	0.7787612	0.7064081	0.0240400	0.6569774	0.6162300	0.1304401	0.7348528	0.7483344	0.0370683	0.0229290	0.5295619	0.7784220	0.0083721	0.0668515	0.5446268	0.7057025	0.0950048	0.5409321	0.6334155	0.0702950	0.0317561	0.5154232	0.7159936	0.1379989	0.0000000	0.1760432	0.7145862	0.4561604	0.7362976	0.7691258	0.6709143	0.7017867	0.6904482	0.6049391	0.0576690	0.0291817	0.7221906	0.7034355	0.1022871	0.0761133	0.3470282	0.3331787	0.2228671	0.0958714	0.1290251	0.3870213	0.6552237	0.5855130	0.2022112	0.1389917	0.1657260	0.4176019	0.8035005	0.4650598	0.0195730	0.0343199	0.0873740	0.6891780	0.7293180	0.7589382	0.0698530	0.0469497	0.6713237	0.6688944	0.0034396	0.0571894	0.5357028	0.0458935	0.7156668	0.6044429	0.5505232	0.6546332	0.7036431	0.0007514	0.0946757	0.5670685	0.7941007	0.2611388	0.7748378	0.6508944	0.0561128	0.5916801	0.7220150	0.1153049
0.6274159	0.0172765	0.2707191	0.4903757	0.0000000	0.6591775	0.0979819	0.0344917	0.7278806	0.0320065	0.7326321	0.0226449	0.0775796	0.0217598	0.0028650	0.7105467	0.7347102	0.5610253	0.0304105	0.6793382	0.5709053	0.0613654	0.7450531	0.7414941	0.0192626	0.0163054	0.4516219	0.7376368	0.0838044	0.0595152	0.7076579	0.7525370	0.0541429	0.7331506	0.6577309	0.0705190	0.0377155	0.6914628	0.8599888	0.1228107	0.5660821	0.2885946	0.6776651	0.3850070	0.7474702	0.6043923	0.8473307	0.7420787	0.0000000	0.6878200	0.7380332	0.0289803	0.1103545	0.0764412	0.6918468	0.0519796	0.5154538	0.1263292	0.4363053	0.0205521	0.3090103	0.3997523	0.6885777	0.3475872	0.1181037	0.0366761	0.0942020	0.3753361	0.6086327	0.4851823	0.0187579	0.0411185	0.0429595	0.6552265	0.6085876	0.6478162	0.1162587	0.0420165	0.7388339	0.6459430	0.0150287	0.0774484	0.6282202	0.0291216	0.7084085	0.6120159	0.7313291	0.7545408	0.5327538	0.0026568	0.0601170	0.5906403	0.7438412	0.2580580	0.7060613	0.6284037	0.0560362	0.7737163	0.7306238	0.1237339
0.7846318	0.0516049	0.5197746	0.5993852	0.0000000	0.6555704	0.0794107	0.0374040	0.6379204	0.0387393	0.7465364	0.0175173	0.0294032	0.0420167	0.0129259	0.6358482	0.7315680	0.6422241	0.0150190	0.6906003	0.6157071	0.0484590	0.6796985	0.6454434	0.0327842	0.0220920	0.5516475	0.6381504	0.0430077	0.7885055	0.6379453	0.7866946	0.0685572	0.7053294	0.7415189	0.0812102	0.0238825	0.6611598	0.6673369	0.0797617	0.7196360	0.3941952	0.6541419	0.4694454	0.7499451	0.6460485	0.7245665	0.7196286	0.0466750	0.6268168	0.6063076	0.0072284	0.0476376	0.0339811	0.6405804	0.0743186	0.5275141	0.0526648	0.4055453	0.0198896	0.2664596	0.3664831	0.6551311	0.3724694	0.0937007	0.0418937	0.1015192	0.5324406	0.6747982	0.5498830	0.0113530	0.0223072	0.0194517	0.7987389	0.6548634	0.6393679	0.1120442	0.0554810	0.0000000	0.0031657	0.7601319	0.5411667	0.0108997	0.6953029	0.6352574	0.7034992	0.7792394	0.0127434	0.1555434	0.5526137	0.1515141	0.5591991	0.7447396	0.6462997	0.7630446	0.6444466	0.0378626	0.7330664	0.5781954	0.0909148
0.0521868	0.0242473	0.5194279	0.7147809	0.6512093	0.0056199	0.7504851	0.6110705	0.0125256	0.6775412	0.0264775	0.6213000	0.5921602	0.7058446	0.0030751	0.0000000	0.7004195	0.0314552	0.7208739	0.6653711	0.0000959	0.0618341	0.6703601	0.0072338	0.0377670	0.7935146	0.6132040	0.0726406	0.6127581	0.7050624	0.0000000	0.6124009	0.0559770	0.0506720	0.0038358	0.7273303	0.0103293	0.8431628	0.7779526	0.5893634	0.6912391	0.6947357	0.7869197	0.6602176	0.6558919	0.5036982	0.6730537	0.7010688	0.7475883	0.6917779	0.0787941	0.0345626	0.6133783	0.6421046	0.1327236	0.0905005	0.3756947	0.3934424	0.2532548	0.0613218	0.1187377	0.4037359	0.5053047	0.5176979	0.2063768	0.1359462	0.7453657	0.7847146	0.0516449	0.4663743	0.5917136	0.5885978	0.7098436	0.0019602	0.0488432	0.0351191	0.0784906	0.7106482	0.6830839	0.6303471	0.0124805	0.0668624	0.5641087	0.0269243	0.7089161	0.7498534	0.6249633	0.8157395	0.5908425	0.0005319	0.1114553	0.6712514	0.6339263	0.2450724	0.8037659	0.7552467	0.0759043	0.5689434	0.6607265	0.0787758
0.0560231	0.0137378	0.5924711	0.1696168	0.6903474	0.0129069	0.6863249	0.7644851	0.0275365	0.7000861	0.0626230	0.6079368	0.7576238	0.6904160	0.0430967	0.7848503	0.7100430	0.7651244	0.0295490	0.6840493	0.6558412	0.0469801	0.6891909	0.6219912	0.0662227	0.0032614	0.4528687	0.7012559	0.0253915	0.0372086	0.6390746	0.7790350	0.0367432	0.7627051	0.6650315	0.0892108	0.0264293	0.6972286	0.6778327	0.5872268	0.0000000	0.3147672	0.7262146	0.5000503	0.8125628	0.7846383	0.7881755	0.7636681	0.0000000	0.7109113	0.7408090	0.0296436	0.0667460	0.0591676	0.7155131	0.1013207	0.5048403	0.0944748	0.2517141	0.0144475	0.2353006	0.3567152	0.6358936	0.3760894	0.1693059	0.1005714	0.0784600	0.4041483	0.6949153	0.4415087	0.0076756	0.0246781	0.0349863	0.6544773	0.6844837	0.6151144	0.0526546	0.0616719	0.7454690	0.7375704	0.0092632	0.0666112	0.5600502	0.0311348	0.6663390	0.6841095	0.6283495	0.6731264	0.5744802	0.0036099	0.0980583	0.5676322	0.7700012	0.3220548	0.6307985	0.6592034	0.0698557	0.6798513	0.7322395	0.0864734
0.1013952	0.0172884	0.0801102	0.0448213	0.7099745	0.0070117	0.5394760	0.6570440	0.0107393	0.7019149	0.0382163	0.6387156	0.7277317	0.6417074	0.0024357	0.6232208	0.5718753	0.7857567	0.0363601	0.6950095	0.6693992	0.0901540	0.7706306	0.7944225	0.0395236	0.0284247	0.5299026	0.6623750	0.0291453	0.5673380	0.6771324	0.7534756	0.0569495	0.6317374	0.6134122	0.1033529	0.0167288	0.7036218	0.5948460	0.5316825	0.0000000	0.6479950	0.7526243	0.5516505	0.7621294	0.5821550	0.7060501	0.7121478	0.0263077	0.6633782	0.6592010	0.0088951	0.0570042	0.0526734	0.5982754	0.0811418	0.4779834	0.0906837	0.3392891	0.0648656	0.2227476	0.3629989	0.6393824	0.4738041	0.1509063	0.0728617	0.1423074	0.4589997	0.7048151	0.5372186	0.0131888	0.0499150	0.0272811	0.6612393	0.6658917	0.7312247	0.1347452	0.0428044	0.0000000	0.0006001	0.6284316	0.5751889	0.0082514	0.6791185	0.6871016	0.6739396	0.6971483	0.0289078	0.1006050	0.5307859	0.1465069	0.6145069	0.7531930	0.6919757	0.7102923	0.6856841	0.0350107	0.6827974	0.6733897	0.1616234
0.0687170	0.0156072	0.5493339	0.1524036	0.6170508	0.0114405	0.6511292	0.6588341	0.0150725	0.6895763	0.0612311	0.5169394	0.7744065	0.6542030	0.0168225	0.6358650	0.7386973	0.5664267	0.0148385	0.6620640	0.8062394	0.0302470	0.6108790	0.8230452	0.0953467	0.0117323	0.5166528	0.6415230	0.0665386	0.6788901	0.6319223	0.6925853	0.0698657	0.7477423	0.7039680	0.1050107	0.0350287	0.6872570	0.7158079	0.6411413	0.5988092	0.8058225	0.7073142	0.4653902	0.6871275	0.6908346	0.9041918	0.6332312	0.0000000	0.6943978	0.7156350	0.0159805	0.0595859	0.0630296	0.5910079	0.0621794	0.5798894	0.0572955	0.2101484	0.0402768	0.1985721	0.3818005	0.6019179	0.4036031	0.1654218	0.1111198	0.0866700	0.4550509	0.6834931	0.4703984	0.0127096	0.0305923	0.0235197	0.6025608	0.6601972	0.6962437	0.0542968	0.0305297	0.0000000	0.0109196	0.6353583	0.7516203	0.0075398	0.6459016	0.6578048	0.6218363	0.6368144	0.0122998	0.1420125	0.4326161	0.0925807	0.5976198	0.5687584	0.6926733	0.6883945	0.6561597	0.0624446	0.7540789	0.7192156	0.0874818
0.0669974	0.0643769	0.6189953	0.1532870	0.7207481	0.0120237	0.6518610	0.5879032	0.0132734	0.7519485	0.0378635	0.6253866	0.8505285	0.6110748	0.0529486	0.7802189	0.7206463	0.7393121	0.0211737	0.5715541	0.6304563	0.0518987	0.7450074	0.6438190	0.0211004	0.0035541	0.5893199	0.9813452	0.0444228	0.0337233	0.7190029	0.6806762	0.0716096	0.6819826	0.5674385	0.0949598	0.0155858	0.6625420	0.6158436	0.6631036	0.7560481	0.7229425	0.6447803	0.5390266	0.7633250	0.7014637	0.7038478	0.6661893	0.6794787	0.6996154	0.0774309	0.0145915	0.5333830	0.7941503	0.1011346	0.0271240	0.4423790	0.5840063	0.7245817	0.0000000	0.6867864	0.0566914	0.6689896	0.0559031	0.0053861	0.0378317	0.6797663	0.6604129	0.0000000	0.4756732	0.7833246	0.7561284	0.7326632	0.0134834	0.0209775	0.0329557	0.0703962	0.7581540	0.7545563	0.6376804	0.0152155	0.0518897	0.5988697	0.0292012	0.7720591	0.8931882	0.6384605	0.7578814	0.6074619	0.0002925	0.1214005	0.5360369	0.6388767	0.2744635	0.7591086	0.8194335	0.0338512	0.7446419	0.7033791	0.1491376
0.0312251	0.0118257	0.3444138	0.0786849	0.6849350	0.0085284	0.6222966	0.6599521	0.0301145	0.7335087	0.0341245	0.6004765	0.6564622	0.6208862	0.0161091	0.7179299	0.6752703	0.6848133	0.0154455	0.7058645	0.5853428	0.0533462	0.6130740	0.6311851	0.0517999	0.0200798	0.4755376	0.6573006	0.0433882	0.7320618	0.5962027	0.7018182	0.0413628	0.7245061	0.7447550	0.0727862	0.0244392	0.6753710	0.8140063	0.5960201	0.6919731	0.7704499	0.5979300	0.3310620	0.6214446	0.6805391	0.6655449	0.7169737	0.0239494	0.7118388	0.6788530	0.0171625	0.0382568	0.0387990	0.6575331	0.0807642	0.6277229	0.0892796	0.3895283	0.0449469	0.2560098	0.3813728	0.8857754	0.3848527	0.1514517	0.0428842	0.1184108	0.3918570	0.6696626	0.4431289	0.0369507	0.0353727	0.0320202	0.6346915	0.7295516	0.7591837	0.1003540	0.0823504	0.0000000	0.0013211	0.7283613	0.6135445	0.0223828	0.7509203	0.7483275	0.8026626	0.6936248	0.0267760	0.2116000	0.6307397	0.0000000	0.7125386	0.5886883	0.6347042	0.6693403	0.6157907	0.0522454	0.6729134	0.6733334	0.0966441
0.1327055	0.0218730	0.6484260	0.1455508	0.7350036	0.0112472	0.5844304	0.7734016	0.0208863	0.7111891	0.0374561	0.5608732	0.7358552	0.6442616	0.0320366	0.7801307	0.8146992	0.6793317	0.0170187	0.6534570	0.6763947	0.1115488	0.6580762	0.7345368	0.0365853	0.0380267	0.5121504	0.6876229	0.0532172	0.0715756	0.6984117	0.7208968	0.0609485	0.6495791	0.5685519	0.0520047	0.0413431	0.6041616	0.7210444	0.7403793	0.8352596	0.6628342	0.7221827	0.4035278	0.6401707	0.7428428	0.7041023	0.7120271	0.6439076	0.7320939	0.0321959	0.0197426	0.6869335	0.6576996	0.1280073	0.3032800	0.2108457	0.5924772	0.6649653	0.0893718	0.0706442	0.3164559	0.5988506	0.6731724	0.2907255	0.2394316	0.0839605	0.3306814	0.6569302	0.3960193	0.0125759	0.0148272	0.0214438	0.6736675	0.6326814	0.7932116	0.0493156	0.0662275	0.6673022	0.7538946	0.0066295	0.0470668	0.6898426	0.0590156	0.6199023	0.8286783	0.6911708	0.6590174	0.5945806	0.1015968	0.0000000	0.7221105	0.0000000	0.2808894	0.8206302	0.6312978	0.7250266	0.0050787	0.8121621	0.6444609
