G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0013962	0.6322702	0.6012525	0.0097359	0.4055307	0.7980259	0.6183924	0.3359798	0.6876416	0.6420961	0.0002465	0.5865272	0.6999110	0.6378595	0.6213856	0.0521383	0.6040010	0.0331167	0.6228792	0.5754304	0.6137110	0.0518538	0.0417850	0.4470782	0.6502971	0.6877530	0.5935660	0.1628734	0.3179095	0.6342246	0.5756671	0.0612161	0.0002476	0.0898888	0.4719976	0.1900844	0.2451575	0.0000000	0.6628085	0.7384063	0.0683409	0.6445829	0.6953902	0.0858187	0.6252648	0.7808056	0.4512827	0.3755551	0.4386059	0.6224591	0.7382368	0.1539419	0.6650515	0.7587874	0.6900819	0.4691635	0.7057880	0.3639151	0.4618142	0.5375341	0.0005222	0.7208082	0.4825213	0.0492404	0.6709558	0.4559859	0.6788624	0.3743557	0.7275580	0.4144646	0.0027463	0.6377097	0.6610667	0.0460615	0.6803163	0.7430815	0.1973981	0.5435552	0.3193176	0.6006346	0.1389775	0.7085780	0.0104502	0.0000000	0.0022859	0.0759992	0.6391203	0.0000100	0.0712426	0.1324498	0.6526073	0.5557480	0.1398689	0.4953561	0.3359365	0.7525339	0.2092190	0.3189529	0.0130818	0.6816171
0.1826897	0.7104345	0.6335711	0.1142842	0.2915468	0.0871346	0.4210848	0.6509323	0.7073126	0.4162494	0.0001864	0.4626572	0.6303044	0.5986549	0.7448534	0.0826262	0.6786187	0.0452805	0.6499905	0.5309963	0.7725433	0.0308889	0.0531920	0.3202867	0.0397079	0.5996691	0.6741972	0.0200455	0.3178043	0.6029832	0.5720443	0.0373051	0.2110343	0.3322332	0.4519829	0.6603548	0.0170868	0.4601384	0.5727664	0.6579081	0.1096354	0.6250445	0.7173830	0.0947290	0.4102748	0.0692784	0.0000000	0.5967809	0.6352816	0.6199301	0.0000000	0.5140806	0.6458930	0.6803071	0.6964756	0.5898224	0.7499638	0.1016146	0.4677509	0.6070073	0.0085123	0.2932454	0.4182499	0.0354781	0.6344223	0.7219311	0.7534694	0.0000950	0.7313317	0.4460848	0.0008612	0.6539854	0.7553809	0.0746452	0.6944263	0.2200072	0.5525927	0.3579214	0.0013102	0.0103682	0.0124107	0.4819875	0.7323304	0.6181633	0.0006818	0.2749755	0.7234842	0.0206393	0.0288005	0.0006912	0.6947637	0.8208626	0.0618377	0.2903206	0.4122515	0.6436627	0.6096107	0.6854190	0.0122953	0.0682328
0.0080769	0.6521728	0.6865024	0.0125103	0.2392543	0.6297117	0.5734885	0.5351074	0.8018386	0.5960288	0.0011471	0.6358942	0.6428868	0.7932963	0.5963043	0.0506576	0.7469750	0.0297694	0.7212419	0.4144261	0.6781976	0.0429645	0.0544704	0.4379334	0.0643384	0.3609861	0.5389449	0.0073098	0.1331533	0.6067619	0.3287579	0.0240418	0.0368408	0.3189711	0.1849140	0.7173394	0.2402735	0.6752868	0.5600601	0.6773293	0.0408839	0.5965566	0.5769704	0.6031092	0.3966111	0.4005148	0.3273800	0.6049547	0.4571920	0.6084800	0.5195446	0.4514572	0.6326014	0.5728807	0.7516877	0.5383807	0.0000000	0.4595029	0.3993402	0.4865579	0.0001379	0.4146305	0.0995422	0.0365152	0.5946272	0.7880202	0.6133740	0.1631334	0.6944337	0.5599628	0.0067125	0.6589413	0.7156763	0.1016405	0.5459985	0.6238045	0.5894504	0.3881482	0.0343869	0.7431191	0.0086879	0.4030419	0.2474849	0.0000000	0.0081811	0.0375413	0.4985265	0.0013996	0.0449672	0.0001901	0.7241213	0.6872130	0.2152516	0.1678144	0.3717553	0.5563687	0.3009521	0.2276471	0.3603479	0.7940205
0.1878974	0.6971507	0.6539297	0.1048030	0.3258383	0.1431862	0.6089653	0.5636489	0.6691764	0.4384039	0.0000485	0.5635181	0.6941940	0.5034996	0.7875237	0.0634374	0.6730482	0.0218578	0.5982420	0.4777170	0.6709124	0.0235182	0.0670478	0.3877824	0.0559471	0.6199074	0.5181987	0.0975136	0.3665883	0.6504898	0.4063155	0.0303215	0.0025641	0.1049102	0.5994298	0.2178742	0.0518824	0.1553668	0.6535801	0.6520957	0.0441371	0.4935898	0.6952535	0.3024845	0.6310884	0.4373213	0.0102899	0.5245767	0.5540756	0.5906409	0.0027185	0.2904002	0.6327326	0.7622068	0.6509060	0.5988420	0.0000000	0.0386310	0.4013001	0.5026322	0.0097547	0.1915895	0.4409335	0.0685238	0.4041621	0.6395115	0.6910425	0.0172819	0.7999304	0.4953454	0.0018531	0.7227376	0.6520935	0.0700998	0.9061813	0.2553111	0.3990528	0.5028777	0.0154791	0.0055987	0.1643091	0.7512559	0.6392638	0.5839226	0.0034993	0.2870907	0.5964045	0.0032679	0.0797897	0.0206550	0.6148864	0.6169939	0.0000000	0.1664344	0.4311376	0.4725800	0.6102166	0.6176548	0.0132584	0.0065044
0.1741809	0.7095153	0.7445161	0.1096699	0.4070334	0.1082399	0.4503892	0.5919492	0.6616069	0.5386313	0.0009077	0.5350929	0.6085645	0.6029357	0.6400135	0.1252590	0.6695752	0.0392456	0.7145561	0.4083354	0.6031491	0.0334517	0.0722465	0.3763206	0.0332074	0.6930206	0.6386373	0.0040008	0.4440314	0.7376303	0.5726754	0.0339928	0.3105051	0.4106924	0.2330190	0.5592823	0.0141903	0.5562958	0.6097273	0.6143836	0.0696445	0.6125420	0.8301036	0.1150843	0.3999894	0.3396875	0.0000000	0.5658420	0.4207191	0.7572412	0.6154966	0.4011595	0.6299724	0.5534970	0.7662073	0.5049807	0.5017140	0.1276097	0.4149855	0.4791852	0.0268444	0.3717488	0.4019099	0.0186650	0.5515415	0.8366155	0.6939415	0.0016142	0.6628662	0.0848891	0.0002042	0.7413808	0.5371094	0.0737366	0.5497405	0.5066160	0.2998911	0.2988678	0.0032995	0.0154964	0.0215922	0.0599074	0.6192080	0.6110494	0.0019152	0.3599238	0.5913545	0.1536912	0.0360409	0.0004217	0.6708515	0.4458677	0.0000000	0.2262703	0.3449223	0.5893118	0.6109614	0.7218045	0.0277847	0.2759521
0.0561230	0.7302954	0.8148423	0.0640337	0.3966730	0.4925467	0.5507493	0.3635162	0.6349549	0.6393399	0.0004614	0.4761316	0.5838243	0.4953052	0.6302290	0.0578253	0.6706857	0.0652274	0.6085569	0.4917011	0.6615760	0.0364235	0.0446945	0.6527766	0.0244466	0.7545277	0.6975550	0.0000000	0.7566332	0.6395646	0.6709450	0.0267791	0.7087131	0.5153064	0.3529835	0.5963382	0.0406604	0.5923054	0.2938700	0.8748220	0.0630670	0.3932923	0.5595952	0.0822971	0.7068479	0.5893216	0.0254821	0.3048107	0.4575117	0.6864565	0.3696601	0.0629615	0.6205439	0.5052376	0.7620379	0.0000000	0.5864216	0.0946635	0.0751944	0.0777421	0.0068023	0.2313084	0.4188769	0.0380285	0.6532803	0.6673922	0.1544283	0.0001587	0.6610587	0.2685721	0.0000156	0.6072567	0.4756780	0.3095593	0.6618754	0.1290820	0.3564512	0.3366284	0.0009826	0.1852062	0.0197428	0.4498902	0.7196870	0.3769767	0.6413853	0.0564063	0.5256266	0.0114813	0.0272138	0.0002576	0.7540786	0.6668096	0.0343117	0.3114723	0.3430010	0.6855899	0.6140455	0.0068763	0.0896895	0.3154123
0.1737253	0.6675082	0.6620596	0.0906134	0.3540443	0.2220425	0.5314986	0.6095018	0.7024721	0.4817869	0.0012734	0.5667460	0.6390325	0.6689728	0.7563352	0.0652418	0.6469200	0.0291191	0.5800029	0.4881079	0.5909191	0.0836653	0.0225507	0.3957391	0.6875949	0.6232853	0.5980622	0.1303283	0.3318284	0.6554780	0.7089037	0.0259257	0.0063946	0.0755314	0.6115975	0.1644683	0.1876049	0.0000000	0.6826385	0.7326031	0.0916996	0.8239294	0.6475946	0.1672056	0.5202393	0.6554449	0.0000000	0.2130683	0.4302053	0.6626463	0.6047945	0.1728083	0.5521299	0.5124769	0.6359916	0.5436189	0.5859981	0.1138631	0.3862511	0.4707814	0.1287955	0.0714369	0.4123733	0.0446093	0.6760375	0.3935273	0.5680325	0.0003601	0.7193165	0.0208823	0.0021234	0.7412743	0.7623525	0.0615613	0.8791421	0.6596695	0.2613353	0.6723572	0.0166461	0.0051330	0.2012971	0.3498276	0.0052573	0.6118793	0.0041407	0.2790879	0.5252237	0.0000357	0.0452151	0.1480448	0.3457530	0.8111054	0.1512066	0.4508036	0.3592005	0.4477094	0.7015717	0.7252419	0.0003412	0.6211744
0.1626222	0.6478954	0.6901024	0.1011604	0.3762643	0.0797150	0.3981701	0.4853304	0.6941847	0.4227909	0.0006227	0.6507916	0.6165807	0.6498942	0.7500738	0.0632997	0.6836733	0.0322104	0.6581511	0.5585672	0.7392337	0.0231904	0.0489939	0.3932785	0.6913927	0.6402592	0.7449695	0.1908715	0.1492190	0.7276164	0.4429117	0.0416177	0.0193284	0.0907600	0.2130026	0.2621654	0.3575602	0.0000000	0.6593927	0.7745017	0.1182628	0.5445742	0.6411283	0.4073292	0.5071906	0.7175544	0.0425649	0.0886727	0.4435989	0.4656855	0.0018292	0.3004576	0.7689258	0.7715896	0.7761565	0.6622784	0.0000000	0.4031542	0.4292013	0.5239038	0.0040932	0.0277513	0.3768483	0.0463708	0.4388330	0.3620456	0.5311558	0.2975712	0.5961919	0.4515866	0.0002249	0.6575265	0.6432774	0.0617381	0.6981837	0.5569390	0.6945839	0.3734799	0.0858943	0.0262549	0.2832108	0.6785971	0.0123680	0.5576470	0.0030663	0.2549723	0.5105450	0.0016771	0.0522531	0.1398010	0.5027934	0.6110096	0.7865200	0.2296261	0.3873680	0.0464866	0.5648042	0.6533298	0.0001556	0.2565546
0.1624402	0.7045258	0.6175198	0.1036241	0.3741904	0.1847086	0.5241314	0.4494073	0.6269771	0.4725471	0.0004879	0.4977323	0.6129008	0.5943898	0.8149657	0.0671634	0.6497047	0.0475303	0.5507746	0.5463509	0.6079062	0.0289000	0.0455839	0.4096502	0.0472740	0.6935227	0.5973936	0.0092783	0.4908208	0.8049513	0.6855639	0.0274948	0.3090483	0.3717999	0.7531654	0.7035208	0.0610979	0.6407760	0.4929575	0.7292017	0.0678517	0.6633338	0.7040462	0.1282810	0.3305500	0.0055442	0.0000000	0.7419746	0.5430426	0.5973581	0.5953094	0.4451849	0.6435956	0.6590738	0.6404614	0.5964001	0.6613772	0.0783529	0.4148472	0.5178946	0.0002507	0.1982301	0.4441066	0.0177201	0.4380367	0.7061744	0.5512846	0.0002719	0.6811693	0.3831757	0.0035213	0.7107903	0.6866602	0.0695678	0.6690203	0.6310483	0.3128187	0.4538249	0.0479461	0.0126233	0.0123941	0.3373520	0.5203830	0.0000000	0.0038163	0.0331424	0.5918868	0.0007378	0.0530811	0.0003208	0.6210491	0.6990007	0.0228640	0.3991366	0.2743666	0.6464308	0.1692517	0.3098468	0.3628578	0.3147700
0.0013900	0.6462724	0.6863185	0.0080659	0.3106156	0.4584143	0.7124067	0.5197615	0.6193557	0.6995510	0.0006360	0.6303097	0.5651681	0.5585418	0.5976304	0.0583372	0.6982759	0.0538429	0.6701987	0.4577807	0.7227467	0.0301237	0.0190333	0.4033954	0.7679192	0.5941011	0.7096317	0.0078426	0.6469050	0.7135773	0.3763288	0.0511649	0.1666159	0.3132874	0.3836015	0.6655292	0.0435433	0.0000000	0.3030875	0.7558500	0.0785456	0.3958121	0.9033082	0.1863786	0.4963275	0.7905623	0.6440011	0.4619716	0.4445174	0.6390577	0.6053481	0.0371324	0.7464042	0.0000000	0.7475944	0.0068470	0.6462787	0.2580520	0.0835870	0.0846908	0.0041613	0.6285505	0.7035465	0.0421857	0.6218745	0.6868498	0.6598035	0.0025135	0.5840168	0.3497688	0.0010363	0.6687039	0.3580676	0.4281347	0.7677186	0.3721893	0.1851674	0.5056210	0.5671576	0.6231748	0.0109920	0.3904044	0.6099270	0.0010434	0.6052398	0.0847945	0.6537254	0.0012466	0.0108518	0.0032376	0.6740550	0.5760273	0.1440457	0.5459247	0.4248322	0.6773068	0.1906062	0.0163418	0.4612968	0.6314758
