Gene1	Gene2	EdgeWeight
G45	G51	0.326494890728365
G45	G51	0.326494890728365
G76	G97	0.30457997297101397
G76	G97	0.30457997297101397
G23	G98	0.28594496656879304
G23	G98	0.28594496656879304
G81	G19	0.27419353073691
G81	G19	0.27419353073691
G81	G100	0.272082893618925
G81	G100	0.272082893618925
G51	G81	0.262929372468962
G51	G81	0.262929372468962
G51	G82	0.259411817574151
G51	G82	0.259411817574151
G100	G85	0.255565093029118
G100	G85	0.255565093029118
G54	G86	0.24569483679249599
G54	G86	0.24569483679249599
G88	G86	0.240880357062921
G88	G86	0.240880357062921
G14	G28	0.23813324852140502
G14	G28	0.23813324852140502
G47	G100	0.23785146053052203
G47	G100	0.23785146053052203
G8	G28	0.23134951475220003
G8	G28	0.23134951475220003
G45	G94	0.231259799818753
G45	G94	0.231259799818753
G20	G100	0.224167466265262
G20	G100	0.224167466265262
G51	G94	0.223885603475184
G51	G94	0.223885603475184
G82	G98	0.220607503864915
G82	G98	0.220607503864915
G79	G87	0.21860547664151103
G79	G87	0.21860547664151103
G26	G98	0.21772564918831602
G26	G98	0.21772564918831602
G70	G94	0.215615565153108
G70	G94	0.215615565153108
G20	G85	0.214889484309314
G20	G85	0.214889484309314
G28	G95	0.214254540335743
G28	G95	0.214254540335743
G91	G55	0.21371601802114498
G91	G55	0.21371601802114498
G91	G86	0.21155439839675103
G91	G86	0.21155439839675103
G91	G54	0.208739122360058
G91	G54	0.208739122360058
G95	G85	0.207467658612554
G95	G85	0.207467658612554
G54	G21	0.20430294030579702
G54	G21	0.20430294030579702
G79	G45	0.204113026524879
G79	G45	0.204113026524879
G51	G45	0.20357722214178398
G51	G45	0.20357722214178398
G37	G95	0.20275735059266395
G37	G95	0.20275735059266395
G90	G95	0.19994806793616102
G90	G95	0.19994806793616102
G51	G80	0.197443595547245
G51	G80	0.197443595547245
G99	G54	0.193793417099308
G99	G54	0.193793417099308
G20	G95	0.193741041067328
G20	G95	0.193741041067328
G54	G100	0.19337921329213
G54	G100	0.19337921329213
G95	G28	0.19271887802858603
G95	G28	0.19271887802858603
G30	G54	0.19262680160475798
G30	G54	0.19262680160475798
G88	G54	0.19232046323478602
G88	G54	0.19232046323478602
G81	G45	0.191980434818517
G81	G45	0.191980434818517
G54	G85	0.19068569883587805
G54	G85	0.19068569883587805
G67	G30	0.18819030336160297
G67	G30	0.18819030336160297
G77	G81	0.187309236828929
G77	G81	0.187309236828929
G45	G95	0.186002858544017
G45	G95	0.186002858544017
G37	G74	0.18594461897397802
G37	G74	0.18594461897397802
G14	G84	0.185763250664783
G14	G84	0.185763250664783
G28	G100	0.18548600668452103
G28	G100	0.18548600668452103
G85	G100	0.18424818551555303
G85	G100	0.18424818551555303
G70	G5	0.184241381932086
G70	G5	0.184241381932086
G55	G100	0.18369444149531897
G55	G100	0.18369444149531897
G64	G5	0.183677983759805
G64	G5	0.183677983759805
G45	G100	0.18330224326336603
G45	G100	0.18330224326336603
G54	G32	0.183279077956148
G54	G32	0.183279077956148
G64	G24	0.183200365768191
G64	G24	0.183200365768191
G87	G97	0.18318506827455397
G87	G97	0.18318506827455397
G24	G5	0.180761656358672
G24	G5	0.180761656358672
G30	G95	0.180704381728872
G30	G95	0.180704381728872
G16	G98	0.180484576155871
G16	G98	0.180484576155871
G10	G95	0.18047246435166397
G10	G95	0.18047246435166397
G21	G28	0.179179909093773
G21	G28	0.179179909093773
G16	G84	0.178471431690964
G16	G84	0.178471431690964
G88	G91	0.177724260900973
G88	G91	0.177724260900973
G70	G88	0.177366674840057
G70	G88	0.177366674840057
G85	G81	0.176191894445373
G85	G81	0.176191894445373
G45	G8	0.17611954153308398
G45	G8	0.17611954153308398
G81	G38	0.17541185401154902
G81	G38	0.17541185401154902
G28	G21	0.175091662757081
G28	G21	0.175091662757081
G88	G95	0.17447212187630098
G88	G95	0.17447212187630098
G100	G38	0.17368061241992303
G100	G38	0.17368061241992303
G23	G54	0.17365265488851997
G23	G54	0.17365265488851997
