Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.149676	0.998879	0.549290
G2	+	G1	0.048948	0.510977	0.091891
G3	+	G1	0.053218	0.549256	0.107392
G4	-	G1	-0.187651	0.999849	-0.689322
G5	-	G1	-0.059820	0.428492	-0.094172
G6	-	G1	-0.011663	0.271833	-0.011648
G7	+	G1	0.003504	0.495279	0.006377
G8	-	G1	-0.020338	0.310580	-0.023207
G9	+	G1	0.016369	0.499275	0.030027
G10	+	G1	0.050626	0.455698	0.084760
G11	-	G1	-0.084784	0.574089	-0.178825
G12	-	G1	-0.098435	0.687643	-0.248685
G13	+	G1	0.142722	0.996962	0.522763
G14	-	G1	-0.015101	0.242249	-0.013440
G15	+	G1	0.032978	0.500618	0.060655
G16	-	G1	-0.006299	0.411280	-0.009518
G17	-	G1	-0.015053	0.258351	-0.014288
G18	-	G1	-0.022081	0.332801	-0.026998
G19	+	G1	0.182767	0.999980	0.671468
G20	+	G1	0.059716	0.654777	0.143655
G21	-	G1	-0.028732	0.475790	-0.050225
G22	-	G1	-0.051307	0.572099	-0.107840
G23	+	G1	0.011191	0.464625	0.019104
G24	+	G1	0.069660	0.740151	0.189425
G25	+	G1	0.121531	0.985749	0.440141
G26	-	G1	-0.017711	0.338182	-0.022005
G27	+	G1	0.044953	0.489495	0.080843
G28	-	G1	-0.001590	0.436261	-0.002549
G29	+	G1	0.101016	0.928251	0.344502
G30	-	G1	-0.151615	0.946660	-0.527317
G31	-	G1	-0.058837	0.604904	-0.130759
G32	-	G1	-0.007446	0.494941	-0.013540
G33	-	G1	-0.070492	0.742384	-0.192268
G34	+	G1	0.005913	0.298397	0.006482
G35	-	G1	-0.053951	0.480131	-0.095169
G36	-	G1	-0.078593	0.748967	-0.216264
G37	-	G1	-0.078536	0.578354	-0.166878
G38	+	G1	0.004956	0.321555	0.005855
G39	+	G1	0.105970	0.959712	0.373645
G40	-	G1	-0.005839	0.277828	-0.005960
G41	+	G1	0.077465	0.758815	0.215963
G42	+	G1	0.022250	0.488750	0.039953
G43	-	G1	-0.028008	0.477948	-0.049181
G44	-	G1	-0.103861	0.951029	-0.362897
G45	-	G1	-0.012867	0.310418	-0.014674
G46	+	G1	0.163167	0.999750	0.599323
G47	+	G1	0.030510	0.398237	0.044639
G48	-	G1	-0.021058	0.479328	-0.037085
G49	+	G1	0.008845	0.483041	0.015698
G50	+	G1	0.033458	0.425719	0.052332
G51	-	G1	-0.088776	0.863482	-0.281635
G52	-	G1	-0.014385	0.333957	-0.017649
G53	+	G1	0.051967	0.593649	0.113344
G54	-	G1	-0.010585	0.278656	-0.010836
G55	-	G1	-0.062246	0.678082	-0.155072
G56	-	G1	-0.003837	0.314299	-0.004431
G57	+	G1	0.057855	0.517558	0.110010
G58	-	G1	-0.132439	0.870497	-0.423564
G59	+	G1	0.136921	0.990928	0.498481
G60	+	G1	0.073005	0.659223	0.176816
G61	+	G1	0.123697	0.937468	0.426041
G62	+	G1	0.128845	0.950880	0.450120
G63	+	G1	0.017228	0.472403	0.029901
G64	+	G1	0.038459	0.470527	0.066484
G65	+	G1	0.028061	0.233424	0.024065
G66	-	G1	-0.003417	0.316198	-0.003969
G67	-	G1	-0.060975	0.569112	-0.127492
G68	+	G1	0.035306	0.500833	0.064965
G69	+	G1	0.135039	0.989448	0.490897
G70	-	G1	-0.045882	0.331482	-0.055877
G71	-	G1	-0.069820	0.692288	-0.177585
G72	-	G1	-0.028462	0.468537	-0.048994
G73	+	G1	0.007302	0.308542	0.008277
G74	+	G1	0.160982	0.899136	0.531790
G75	+	G1	0.030656	0.501004	0.056427
G76	+	G1	0.096498	0.855185	0.303189
G77	-	G1	-0.057815	0.423428	-0.089941
G78	+	G1	0.077263	0.792029	0.224827
G79	+	G1	0.164106	0.999756	0.602775
G80	-	G1	-0.134746	0.991620	-0.490907
G81	-	G1	-0.105971	0.652855	-0.254178
G82	-	G1	-0.012818	0.227281	-0.010704
G83	+	G1	0.089538	0.855537	0.281439
G84	+	G1	0.006032	0.280871	0.006224
G85	-	G1	-0.059516	0.566049	-0.123772
G86	+	G1	0.021928	0.334783	0.026971
G87	+	G1	0.021010	0.289267	0.022328
G88	-	G1	-0.002649	0.207339	-0.002018
G89	-	G1	-0.054012	0.617823	-0.122601
G90	+	G1	0.012983	0.493927	0.023560
