edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,edge_exist
G72_G33,0.0082746819955019,0.1942194726878866,33.30011782225059,0.0736720578777899,8994.0,0.605845,0.634675977835344,1.87778980532754,0.0,0.359564864240372,0.0358034191232423,0.0,0.0,0.590110304171593,0
G72_G58,0.0054544192452716,0.0,0.2864428189871425,0.0044268505122345,3784.0,0.442805,0.164400943851281,0.7125401838117795,0.0,0.251930456640587,0.100761046497547,0.0,0.0,0.0003015862568094947,0
G72_G69,0.0088644643854975,0.0,0.6119404150812795,0.0107529161671822,6696.0,0.427608,0.146044784266885,0.0466932698773254,0.0,0.187758880602957,0.0353622515865039,0.0,0.0,0.024014638964564523,0
G72_G93,0.002515740578317,0.0,0.4252387150290094,0.0046084418979636,9076.0,0.551944,0.118855381602246,0.8501334781909252,0.0,0.238497135183301,0.0139239480828206,4.88644599610117e-35,0.0,0.05927663628630411,0
G72_G67,0.0158499478152245,0.9707265666165764,9.796837614275674,0.0334084123323661,4589.0,0.586172,0.408544839109761,1.894186635324394,0.0,0.147059625458296,0.0126088558888559,7.556843537754409e-36,0.0,0.8485543919388684,1
G72_G75,0.0042879254649522,0.0,0.7624899185222881,0.0060139783636691,6480.0,0.459453,0.176383363961068,0.4057812133077379,0.0,0.755400412714757,0.02043832282846,1.27178655350522e-35,0.0,0.0005903899134334733,0
G72_G61,0.0037331822011491,0.0,0.7307560861677228,0.0043851658670353,2580.0,0.422541,0.201762388603296,0.116875508423741,0.0,0.206544730772261,0.0435835379709262,4.02354547309657e-35,0.0,0.0007270030735805178,0
G72_G76,0.0101174335082591,0.0,4.106501820104283,0.0129088828986207,4120.0,0.483062,0.208062323301842,1.894753588907332,0.0,0.279649935511239,0.0394805478087737,0.16654540935131,0.0,0.5452449435728437,0
G72_G22,0.00406020234388,0.0,1.0113139401898297,0.0045181839275811,4814.0,0.416222,0.228178841725619,1.120546481005486,0.0,0.0488438780409487,0.0344118317309071,0.0,0.0,0.03909677607030545,0
G72_G49,0.0020580730995138,0.0,0.5877059858058863,0.0047218236970471,8149.0,0.41663,0.191744731437167,0.4342141551602743,0.0,0.259286857621895,0.0098536347407244,0.0,0.0,0.0014004539723786434,0
G72_G78,0.0029982109125837,0.0,2.56220635129555,0.0069638791906017,6977.0,0.426986,0.226858130770971,0.3581652635873347,0.0,0.877816033982831,0.0173662431655842,2.32768563668594e-35,0.0,0.010285776456211431,0
G72_G95,0.0031905366722079,0.0,0.0588547741713147,0.0031114726456324,3419.0,0.462971,0.149549467599046,0.4063614562849573,0.0,0.0373309159072531,0.0132996657476831,6.9289763834403e-36,0.0,0.02836043934456882,0
G72_G29,0.0130200733507465,0.1954099256454792,6.95481045963696,0.0282961320376757,7215.0,0.433757,0.435766820460885,1.839829369682448,0.0,0.162593079883025,0.0390536997127343,0.0,0.0,0.7525067764684104,0
G72_G87,0.0053281189924157,0.0,2.2571289811268045,0.0126239137484308,6956.0,0.476441,0.188283942206958,1.554484181526365,0.0,0.194897003334194,0.0148850305854696,0.0,0.0,0.0016581935284501787,0
G72_G7,0.0071459210969728,0.0,1.0796329527468538,0.0070446238864271,1037.0,0.41731,0.115020200026852,0.1690020833465046,0.0,0.0364712589591854,0.0005488163062453,0.0,0.0,0.009553883413162252,0
G72_G64,0.0186578420115904,0.0,16.213712621463657,0.0385359648700801,5861.0,0.55684,0.300465825102284,1.7724679890794666,0.0,0.0365400503710009,0.100848554006809,0.0,0.0,0.19699350877524333,0
G72_G81,0.0026014049155925,0.0,1.5922246850875137,0.005165147320263,2669.0,0.415649,0.16095833369512,1.058230543995902,0.0,0.174318678715299,0.0365160428760401,0.0,0.0,0.006778894212142173,0
G72_G17,0.0064868657566017,0.0,0.8363244478102213,0.0070290864265863,3975.0,0.443496,0.148983650461857,1.2468369997068172,0.0,0.136337486892441,0.0070204928669758,0.0,0.0,0.007315900656362989,0
G72_G72,0.3760621539514658,0.0,0.0,0.0,6481.0,0.440505,0.0,0.0,1.0,0.268527219002182,0.0,0.0,0.0,0.9999999999999991,0
G72_G3,0.0054316744736507,0.0,0.5372460605538246,0.0063199347573754,4078.0,0.446562,0.268544725937612,1.2090712496563345,0.0,0.190990339225047,0.0266041299651405,0.0,0.0,0.0004210774991167209,0
G72_G31,0.0093523781478589,0.0,5.988625159676702,0.0198126922683536,9912.0,0.429765,0.279584624583797,1.6557432825022786,0.0,0.549688949517878,0.0057436751154413,0.0,0.0,0.004764087163284224,0
G72_G10,0.0040096812882035,0.0,4.89866542907331,0.0143385545753482,1769.0,0.440864,0.213500655071597,1.038829425468108,0.0,0.247880822245503,0.0214537883997609,0.0,0.0,4.811730048762055e-05,0
G72_G84,0.0049889983820564,0.0,0.2005977820053406,0.0073832748893678,9381.0,0.425362,0.359402684248567,1.3084246999812268,0.0,0.0495155941545016,0.0310140993576816,0.0377943892202233,0.0,0.0028589672464425127,0
