edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,ss_ranked,edge_exist,gc_coef
G42_G1,0.0043569301072831,0,0.209268129842742,0.0084393637198955,7028,0.411462,0.104903318412685,0,0,0.140490634869368,0.0253981087177595,0.0076139658078406,0,0.0118256873972888,-0.0323786146368583,0,0.316323948339104
G42_G2,0.014868685321634,0,8.01191252538844,0.0222238903905156,313,0.443092,0.276842183026382,0.458255800218904,0,0.0719155054116924,0.0635649409912704,0,0,0.0119263579667726,-0.0177617761776178,0,0.034499577023527
G42_G3,0.0104998448221574,0,0.897534610002524,0.0060367490340095,9658,0.415313,0.186653351903558,0.379433356087144,0,0.128252572423191,0.0418725048996973,0,0,0.0171052532215501,0.00373237323732373,0,0.580734900021118
G42_G4,0.0103866944524134,0,3.49163265689913,0.0136155560799772,9343,0.415377,0.33180942561707,0,0,0.352369297577662,0.0486939694824169,0.0211832453285249,0,0.0128775183269591,0.052961296129613,0,0.4076342819443
G42_G5,0.0173574132855586,0,1.34887402621051,0.0081587406048411,837,0.407742,0.138306404542182,0.20050560147621,0,0.133521166534188,0.0629865513477256,1.96246458292939e-36,0,0.24467275835538,0.424111361047734,0,0.0759506275293876
G42_G6,0.009774048426693,0,1.70053700206791,0.0089105901430176,5663,0.453265,0.213473999238243,2.28360004876009,0,0.257175932633012,0.0517041164599326,0,0,0.0252678759350047,-0.238487848784878,0,0.426777103997186
G42_G7,0.0061183888136221,0,1.16033522382442,0.0135786490356762,2157,0.415274,0.19723773228708,2.05766099764244,0,0.0834189496219263,0.0472722514999709,0,0,0.000880797041447187,0.096668473764932,0,0.157550252859055
G42_G8,0.0118163660983703,0,3.46137122767419,0.0158461158283368,6767,0.414868,0.206676387773373,0,0,0.13592661556993,0.0275243449914185,0,0,0.000224117621830544,-0.248208820882088,0,0.0914175338831465
G42_G9,0.0023099162504326,0,0.203634909425495,0.0053542743517268,6173,0.461978,0.211244090639786,0,0,0.65050432706141,0.0559301326562942,1.83759552394358e-35,0,0.0581859148758751,-0.213357335733573,0,0.242132923540375
G42_G10,0.0051665009811376,0,0.547770942797384,0.0044020213378133,2367,0.456881,0.127004890695653,0,0,0.233132041848913,0.0366846547449249,0,0,0.0182225551444731,0.0422442244224422,0,0.0469326324276743
G42_G11,0.005897588329842,0,0.686168030702173,0.0054744538264906,7641,0.473535,0.157609957910787,0,0,0.455325196352285,0.0173136268685341,0.26675446831955,0,0.000874406866901712,-0.0205700570057006,0,0.133330418430906
G42_G12,0.0049566332548319,0,3.03846137547093,0.0079260592999721,6886,0.651352,0.239184442471608,0.262245038142713,0,0.2822823312738,0.0145056771510587,0,0,0.000343509624072317,0.169036903690369,0,0.0129331671510923
G42_G13,0.0051618833944035,0,1.81522704498164,0.0068816697983706,6733,0.501377,0.242862114637237,0,0,0.115274431347537,0.0202677555341516,2.3248091781275e-36,0,0.262183512634213,-0.524164416441644,0,0.0301070371280566
G42_G14,0.0190512323617654,0,16.2753573454921,0.0432461354469522,6759,0.468417,0.277400354085031,0,0,0.0895045357789518,0.0302083603256736,0,0,0.0709236048951839,-0.274167416741674,0,0.00932277101728688
G42_G15,0.0038963631620807,0,2.15746146127897,0.0047794375545267,5909,0.434666,0.165987573554782,0,0,0.173419983299614,0.0244370190385645,0,0,0.20499429051557,-0.362112211221122,0,0.0262754147981024
G42_G16,0.0515183418174927,0,26.9379759980658,0.0766685040872391,1170,0.412658,0.50173227319473,0,0,0.110318802477773,0.0409206355710892,0,0,0.0111287085869167,-0.126240624062406,0,0.0915385452291583
G42_G17,0.0131892710246611,0,0.383733757822585,0.0066144161535376,2247,0.407558,0.218140970032683,0,0,0.108008847259093,0.0275530698708827,0,0,0.130613253515712,0.191611161116112,0,0.0165158891942455
G42_G18,0.0103490248965061,0,3.27253609923623,0.0106911340892326,7352,0.433871,0.214891591755458,0.491613454365177,0,0.0898132629165448,0.0722691902209647,0,0,0.0235456904054576,-0.0319351935193519,0,0.121428174849066
G42_G19,0.0044093447659088,0,0.393545976168568,0.0042057906140619,1539,0.453893,0.209325725878137,0,0,0.338019072069636,0.056479905247842,0,0,0.065734959471464,-0.0884968496849685,0,0.128071390662804
G42_G20,0.0136906655851332,0,0.221139489896281,0.009080477762559,2883,0.459124,0.138929969002277,0,0,0.0588662195240322,0.0008895778197745,0,0,0.00990724689448426,0.0148334833483348,0,0.00257490775886507
G42_G21,0.0122764229812753,0,16.6483929171436,0.0285672785576373,3547,0.493066,0.330375850595054,0,0,0.505186857503597,0.0375457932245592,0,0,0.296872102399956,0.513411341134113,0,0.00329343477621163
G42_G22,0.0105081528794241,0,6.96765696346933,0.0169986518818808,1926,0.501199,0.36073194719202,2.05607987609086,0,0.10136167213597,0.0084179415968207,0,0,0.235516612818373,0.357167716771677,0,0.624106938930873
G42_G23,0.0081159894929101,0,0.471406929280644,0.0058485092374917,6978,0.41484,0.114698395863705,0,0,0.192039243775501,0.0176469447757304,0,0,0.00755942865112105,0.0618098896936266,0,0.0522322578132991
G42_G24,0.0033911632401167,0,0.699265549513033,0.0049641789575653,3807,0.41187,0.180188559248985,0,0,0.069969742611418,0.0812938386277969,1.07138510500799e-35,0,0.000756095826335814,0.0442004200420042,0,0.101687468469864
G42_G25,0.0043208153653869,0,0.124994075262127,0.0050085283868761,3822,0.4114,0.270124853127666,0.723596407207267,0,0.149020359935994,0.0549835243116825,0,0,0.00270778436234207,0.0215181518151815,0,0.0048343045081404
G42_G26,0.0031460833824522,0,0.986066366352643,0.0065937252805973,2345,0.415008,0.22554183429365,0,0,0.17548877206532,0.0307708735914465,0.090396085040409,0,0.00289733403371385,0.147275564355435,0,0.949031265365482
G42_G27,0.013910397044091,0,6.5808675567952,0.019668411426409,1282,0.440369,0.220636769091768,0.451774067785005,0,0.140903743935438,0.0314442536042307,0,0,0.00752734753488369,0.0101530153015302,0,0.954104813069007
G42_G28,0.0027457506672407,0,1.2855776246514,0.0062705091494941,8967,0.527112,0.145211377018221,0.991856272766872,0,0.0892706697840148,0.0274725907721871,0.2743136117471,0,0.0100956644111174,0.12025202520252,0,0.000541386077855189
G42_G29,0.0041026650743897,0,0.583461004008673,0.0046735056248778,3414,0.408382,0.205462878111285,0,0,0.159907551691128,0.0581695606118094,0,0,0.000107774817914393,0.0448744749656168,0,0.136363300590386
G42_G30,0.0050058152879615,0,5.51504739191861,0.0095302835955419,7646,0.424191,0.249812142887823,0,0,0.23638231029838,0.0195609766844072,6.61863870593075e-37,0,0.00611190113726465,0.062022202220222,0,0.0788339544635266
G42_G31,0.0074243761491398,0,2.73927671991532,0.0110527074699487,4173,0.477841,0.152275887796971,0.467558262448075,0,0.515280951422076,0.0731173063148704,0,0,0.0376917681103089,0.192943294329433,0,0.22033336648162
G42_G32,0.0027268304035626,0,0.262970229594102,0.0033724891103852,7567,0.430002,0.182006131730546,0,0,0.0995590834512189,0.127795268011548,0,0,0.00121852504272646,-0.066990699069907,0,0.079026306687237
G42_G33,0.0027223141912604,0,1.22179964634758,0.0050092237616477,5959,0.406247,0.254030890792745,0,0,0.305102779840969,0.0363087981114742,0,0,0.000500548840540252,0.118475847584758,0,0.0186218243041714
G42_G34,0.0037610845282316,0,0.0506234097998013,0.006070271811289,6034,0.573179,0.26754117280599,2.13437005113467,0,0.0810840012518822,0.0391951442310882,0.0637914593670963,0,0.00664249817724193,-0.0843734999118825,0,0.366619779194563
G42_G35,0.0039434908402273,0,1.05538725105092,0.0056964501049585,6966,0.650347,0.253206791562207,2.29468481917284,0,0.0231516889909705,0.0254500812464436,0,0,0.129496079840654,0.417761776177618,0,0.791583026336852
G42_G36,0.0024356369743634,0,1.83941903101609,0.0066512587143665,7956,0.455857,0.23596612270416,2.050916665461,0,0.235123289606776,0.0830025224484865,0,0,0.0278916251807922,0.119034492159475,0,4.47900746368749e-05
G42_G37,0.0058415080873243,0,1.84963649181911,0.00752602059859,3113,0.412936,0.145574879457081,1.31317898577714,0,0.251862122715552,0.07726580470645,0,0,0.0515846867700463,0.194203420342034,0,0.0272452919933873
G42_G38,0.0046691697717003,0,0.638131297288547,0.0062608918062314,3816,0.406599,0.161455706266054,1.99105517308363,0,0.0211555313663595,0.0316971410674387,0,0,0.00353365186116839,-0.0411653515142237,0,0.0692904340906968
G42_G39,0.0055827908509145,0,4.00278184194897,0.0105072881170042,5986,0.409973,0.20880434337675,0,0,0.184229103647032,0.0768903825360404,0,0,0.066167665779905,0.315955595559556,0,0.37406272499394
G42_G40,0.0019376490351482,0,0.67788921598645,0.0040596072616583,4538,0.410553,0.154097621270536,0,0,0.0710058725141236,0.0810649278272617,0,0,0.00216332691360346,-0.061038103810381,0,0.0844775095561023
G42_G41,0.0075183472296071,0,6.89888218575766,0.0066563334728716,3395,0.412972,0.376649806229445,0,0,0.142035002161492,0.0152887357302037,0,0,0.261249932712283,0.443108310831083,0,0.0123067171882761
G42_G42,0.391911415550513,0,0,0,2277,0.421857,0,0,1,0.152909682576046,0,0,0,1,1,0,1
G42_G43,0.0099254957491817,0,6.09450308057777,0.0181387737671911,9160,0.410016,0.154617411371806,0,0,0.309635958937379,0.0233554992984066,0.0379438458718175,0,0.285229901064813,-0.590987098709871,0,0.164224211219118
G42_G44,0.0124018190276899,0,0,0.0069968528036927,7763,0.411557,0.13271793561258,0.603225738186237,0,0.0788889210420808,0.0373634366207041,0.0021022124494179,0,0.0822390964211492,0.274047404740474,0,0.0655122713687013
G42_G45,0.0107251779976687,0,0.366591119186672,0.0098753914845264,5052,0.708809,0.175049995545216,0,0,0.229848809898464,0.0128194765652266,0,0,0.0204600776433182,-0.243303249981518,0,0.0625181685702939
