SourceGENES,TargetGENES,Interaction,Edges
G25,G3,1,activation
G15,G67,0.508212722241695,activation
G25,G8,0.507735624120699,activation
G15,G30,0.506581389984342,repression
G25,G63,0.470773840830126,repression
G89,G30,0.455754907898989,activation
G99,G30,0.391512912514886,repression
G25,G67,0.371838365046924,activation
G25,G35,0.370129540126373,repression
G39,G67,0.364118675818861,activation
G10,G67,0.359226336491006,repression
G47,G67,0.335938194617773,repression
G14,G30,0.331374596486154,activation
G10,G30,0.330710368338272,activation
G25,G64,0.327032598337563,repression
G25,G32,0.325499816592401,repression
G15,G52,0.307093825165976,activation
G76,G30,0.298672354345706,activation
G47,G8,0.297739561699107,activation
G14,G67,0.294881243242684,repression
G89,G52,0.292706697337091,repression
G77,G30,0.286286295737078,activation
G25,G60,0.286180453459928,repression
G25,G38,0.286137892108892,repression
G25,G43,0.285778632181323,activation
G15,G8,0.274397501282532,repression
G25,G93,0.258701901530307,repression
G39,G8,0.251515113149846,repression
G45,G30,0.248454569904556,repression
G25,G78,0.239027665936479,repression
G25,G19,0.233648689081325,activation
G99,G67,0.232282637527234,repression
G99,G52,0.224209612837237,activation
G25,G91,0.222950684290261,activation
G15,G31,0.2160279222473,activation
G85,G30,0.211640550737137,activation
G15,G60,0.211619765513791,repression
G47,G64,0.200071540279822,activation
G15,G43,0.199844139647928,repression
G15,G64,0.198991615599949,activation
G25,G5,0.198404073762002,repression
G15,G72,0.194326512731959,activation
G10,G8,0.190301692895934,repression
G47,G60,0.189593856089149,activation
G47,G43,0.185208040542328,repression
G14,G52,0.185058778411684,activation
G25,G6,0.182084417710272,activation
G89,G72,0.180680352578984,repression
G10,G52,0.178434008042069,activation
G25,G36,0.177905386062028,activation
G76,G52,0.175515867866642,activation
G47,G63,0.174082292035377,activation
G77,G52,0.173718711568455,activation
G24,G67,0.164519392138004,repression
G44,G3,0.163531229462553,activation
G25,G26,0.159919487014922,repression
G47,G38,0.155574136724039,activation
G39,G64,0.155150494738089,repression
G45,G52,0.15461178758889,activation
G15,G71,0.154490094510888,repression
G15,G75,0.153434553883322,activation
G24,G30,0.15001045729139,activation
G39,G60,0.14942114243741,repression
G25,G95,0.146467770879416,activation
G10,G31,0.146121339499782,activation
G15,G59,0.145501245302661,activation
G99,G72,0.144977804814865,repression
G14,G8,0.144882110292416,repression
G25,G17,0.141868769862094,repression
G25,G96,0.141478534131633,activation
G15,G16,0.141450555916035,activation
G39,G43,0.141121193608896,repression
G25,G83,0.140672605187705,repression
G25,G40,0.139439553594082,repression
G15,G11,0.137809942357504,activation
G39,G31,0.135821121181482,repression
G10,G75,0.135214819910445,repression
G47,G93,0.134943559795286,activation
G15,G9,0.134306878041856,repression
G25,G71,0.133385166390798,activation
G25,G55,0.132960746813596,activation
G15,G84,0.129085736003572,repression
G15,G96,0.128926044412751,activation
G85,G52,0.127828152580898,repression
G12,G67,0.127391532941028,repression
G25,G33,0.126224443641179,repression
G14,G31,0.125296377148459,repression
G15,G38,0.122873002728229,repression
G25,G80,0.121746239145981,repression
G10,G60,0.121730414722453,repression
G14,G72,0.120933123381081,repression
G15,G98,0.119735053737329,repression
G39,G75,0.119664708722099,repression
G10,G72,0.118357804012368,repression
G10,G64,0.118205310721483,repression
G15,G90,0.118171984238729,repression
G47,G31,0.118168068286736,activation
G69,G3,0.117980364893919,repression
G9,G67,0.116571713869704,activation
G15,G73,0.114087137353443,repression
G15,G18,0.113260011904147,activation
G39,G38,0.11281215316643,activation
G39,G30,0.112467216843879,activation
G76,G72,0.112291702179429,repression
G25,G73,0.111937214528694,activation
G39,G71,0.111926359086798,activation
G10,G43,0.11189404619544,activation
G25,G27,0.111825905375797,repression
G15,G17,0.111480981478463,activation
G89,G16,0.11133590343076,activation
G89,G11,0.111261351795441,activation
G47,G71,0.109791887106168,activation
G47,G35,0.109742704775088,activation
G77,G72,0.10968072745424,repression
G99,G31,0.109118676279753,activation
G89,G68,0.108590727857898,activation
G25,G66,0.108501182389534,repression
G15,G22,0.107798174653558,activation
G15,G97,0.107175923759754,repression
G47,G32,0.107016238837698,repression
G10,G71,0.106512707591617,repression
G47,G6,0.106370468739959,activation
G15,G65,0.106233866750611,activation
G25,G79,0.106193727206938,activation
G99,G16,0.105696000218527,repression
G47,G91,0.104909708310252,repression
G14,G60,0.104776972017762,activation
G14,G75,0.104678662443198,activation
G10,G59,0.103735100920243,repression
G16,G30,0.103356291940639,activation
G47,G96,0.103049696231846,activation
G24,G52,0.102320263744669,repression
G25,G58,0.100588459169259,repression
G10,G9,0.0994201879639656,repression
G99,G11,0.0987663572612578,repression
G15,G42,0.0986984128625999,activation
G39,G96,0.0980293744750539,repression
G14,G64,0.0977666565141228,repression
G39,G18,0.0974132258819702,repression
G12,G8,0.0973997764383121,activation
G14,G43,0.097024955812995,repression
G47,G36,0.0969691444572747,activation
G24,G8,0.09693496371758,repression
G15,G93,0.0968468560489891,repression
G15,G6,0.096835295813474,activation
G47,G17,0.0967744476661726,activation
G45,G72,0.0966962299721277,activation
G25,G100,0.0964835884345957,repression
G10,G16,0.0957255836533368,repression
G25,G61,0.09543724943686,activation
G10,G18,0.0949690109798129,activation
G42,G67,0.0948525990316614,repression
G15,G41,0.0933277942658109,activation
G14,G16,0.0931312050671804,activation
G41,G67,0.0927296416017186,activation
G25,G31,0.0918196870118429,repression
G16,G67,0.0917222318850419,repression
G25,G18,0.0916906511503511,repression
G15,G1,0.0916281723340002,activation
G25,G29,0.0911288222290687,activation
G39,G93,0.0907661686241703,activation
G25,G86,0.0899682124736918,activation
G25,G54,0.0892112048394809,activation
G25,G13,0.0891088303160155,repression
G14,G9,0.0890200918981655,repression
G15,G88,0.088876639635167,repression
G14,G59,0.0886983897328117,repression
G99,G9,0.0883976359643098,repression
G10,G96,0.0877548446652913,repression
G39,G59,0.0875987134376233,activation
G14,G71,0.0875765859210395,activation
G10,G11,0.0873800658547447,repression
G99,G8,0.0867768999523211,repression
G39,G73,0.0867681215938977,activation
G14,G11,0.0863005905376862,activation
G47,G73,0.0861432519423515,repression
G99,G60,0.0860869039841633,activation
G47,G83,0.0860271796947948,activation
G15,G83,0.085584598747675,activation
G25,G23,0.085308248168081,activation
G89,G37,0.0848697501931195,activation
G25,G98,0.0829008096027258,repression
G89,G44,0.0828394626307702,repression
G9,G30,0.0827696316109463,repression
G99,G84,0.0824028805345296,activation
G10,G84,0.0823638184458909,repression
G24,G60,0.0821479461903173,activation
G25,G56,0.0821224757153922,repression
G10,G76,0.0813665257405021,repression
G85,G72,0.0808687016251099,activation
G89,G82,0.0808292242635912,activation
G47,G26,0.0804802821804075,activation
G10,G73,0.0802545360227245,activation
G99,G43,0.0802038028483948,repression
G47,G3,0.0794708990873161,activation
G24,G43,0.079199199025853,activation
G39,G17,0.0791578023930464,repression
G89,G84,0.0789055325894637,repression
G39,G98,0.0787100385813365,activation
G10,G98,0.0783124394964349,repression
G99,G59,0.0782849561974974,activation
G47,G18,0.0782276049671953,activation
G14,G84,0.0778043947270013,repression
G89,G69,0.0776144051962584,activation
G47,G98,0.077437634607287,repression
G89,G15,0.0773125308699057,repression
G24,G64,0.0770073634666964,repression
G15,G36,0.07700491677925,activation
G99,G42,0.0769690625276283,repression
G89,G65,0.0768501964800827,repression
G89,G74,0.0765525459780733,repression
G76,G16,0.0759731740267923,repression
G89,G42,0.0755623264499813,activation
G99,G75,0.0751945729172697,repression
G47,G40,0.0748137758180623,repression
G47,G95,0.0746047786506837,activation
G45,G68,0.0744349714692508,repression
G15,G58,0.0743822395854481,repression
G10,G97,0.074106819347045,activation
G44,G8,0.0740987287522082,repression
G10,G38,0.0739482426332664,repression
G89,G7,0.0735651162399476,repression
G15,G2,0.0733567033660813,repression
G44,G63,0.0732120794292763,activation
G15,G12,0.0729572675349159,activation
G39,G52,0.0727909152807254,activation
G99,G64,0.0725533389790291,activation
G69,G67,0.0725036604939429,activation
G14,G18,0.0720576173262264,activation
G89,G34,0.0715748766077243,repression
G89,G94,0.0715673978841994,repression
G69,G8,0.0715184145511147,activation
G99,G65,0.0714441088360065,activation
G76,G11,0.0714391877433947,repression
G39,G36,0.07138101370567,activation
G14,G96,0.0713319782257324,repression
G10,G42,0.0712680031571011,repression
G24,G31,0.0712041197127572,repression
G25,G87,0.0706357364954979,activation
G89,G20,0.0704884213580708,activation
G89,G25,0.0703748590024263,repression
G42,G8,0.0703457067604116,activation
G47,G78,0.0702685864936878,repression
G15,G61,0.0701420214057117,activation
G77,G16,0.0698552728581735,repression
G47,G90,0.0698112337307978,repression
G15,G53,0.0688916231372238,activation
G47,G75,0.0688209727467658,activation
G57,G67,0.0686541298830717,activation
G99,G71,0.0685832906824298,repression
G10,G22,0.0683686779080719,activation
G14,G42,0.0683527039816373,activation
G39,G6,0.0678832294288104,activation
G47,G80,0.0676777917661724,repression
G39,G83,0.0674593972924561,activation
G89,G10,0.0673430825187947,activation
G14,G98,0.0668575631580356,repression
G89,G4,0.0668037598511264,activation
G77,G11,0.0668018526010791,activation
G47,G58,0.0666311294128834,repression
G45,G69,0.0665828806343445,repression
G39,G97,0.0663740564800719,activation
G39,G63,0.0663501269028996,activation
G10,G17,0.0662757454083931,repression
G10,G65,0.0662625945435423,activation
G25,G70,0.0659734692261311,activation
G14,G76,0.0657803600352025,repression
G10,G90,0.0655661307063601,activation
G47,G66,0.065338044657471,repression
G47,G27,0.0653153701860503,repression
G10,G41,0.0649518086576232,repression
G14,G73,0.0648285188252199,activation
G14,G65,0.0644074793855809,repression
G25,G90,0.0643476455600046,repression
G77,G68,0.0642936611791826,activation
G14,G97,0.0634015753219077,activation
G15,G66,0.0633145950090499,activation
G47,G61,0.0630507395363418,repression
G39,G90,0.0628995859023621,repression
G15,G39,0.0628911419025611,activation
G47,G79,0.0626712676013233,activation
