SourceGENES,TargetGENES,Interaction,Edges
G56,G75,1,activation
G56,G40,0.975246083716471,repression
G71,G75,0.626079375221274,repression
G87,G75,0.601911407329115,activation
G56,G81,0.519879021518536,repression
G56,G91,0.517710824597305,repression
G56,G76,0.489920739564207,repression
G47,G40,0.488985776144148,repression
G56,G100,0.483767713209958,repression
G56,G20,0.458417729856782,repression
G56,G44,0.441507014486977,activation
G56,G84,0.438563883325583,repression
G17,G75,0.436610506794185,activation
G56,G3,0.436025405255945,activation
G56,G90,0.398710679971782,repression
G56,G14,0.378272450087925,activation
G56,G82,0.366403038582167,activation
G87,G40,0.363890371684468,repression
G56,G66,0.358595836702608,activation
G56,G98,0.355781111080006,activation
G56,G93,0.350640691174877,repression
G56,G67,0.339932624140592,activation
G56,G15,0.33981837356312,activation
G7,G40,0.331465329699302,repression
G56,G73,0.31273301702526,activation
G56,G33,0.304161361967121,activation
G87,G28,0.295012944598538,repression
G56,G78,0.284746464531045,activation
G56,G62,0.282682586471374,activation
G56,G69,0.281985162063366,repression
G71,G28,0.276542833090763,activation
G47,G75,0.275857879175957,repression
G7,G81,0.270355504445925,repression
G47,G91,0.268339441046934,repression
G56,G63,0.26694305340012,activation
G28,G75,0.26673702332466,repression
G47,G20,0.266642655960741,activation
G47,G81,0.262502609690702,activation
G87,G3,0.26069324158778,activation
G56,G6,0.258992189876311,repression
G17,G40,0.258780430678217,activation
G56,G4,0.24853489206444,activation
G56,G80,0.247230589388647,activation
G56,G96,0.24313758829741,repression
G17,G28,0.23825519167005,activation
G56,G99,0.236913527698057,repression
G7,G75,0.232422141128722,activation
G87,G76,0.225555303287532,activation
G88,G40,0.224085228859484,activation
G87,G84,0.223389314313693,repression
G47,G44,0.220834423410616,repression
G56,G59,0.220144313492303,activation
G56,G83,0.213624167868127,repression
G50,G40,0.21223789466136,repression
G47,G84,0.208070024871299,repression
G56,G27,0.207529331300578,activation
G47,G100,0.207471137803384,repression
G56,G34,0.207387420569243,activation
G71,G3,0.2063587467818,repression
G47,G76,0.204194842110468,repression
G87,G91,0.197342649817483,activation
G56,G43,0.196535050072838,repression
G47,G98,0.196373390019555,activation
G17,G3,0.191463846952454,activation
G47,G93,0.18911801145391,activation
G56,G89,0.187496878388644,activation
G56,G92,0.186437591055459,repression
G87,G100,0.185862298783744,repression
G61,G40,0.185304699264198,activation
G56,G79,0.184294537538211,repression
G47,G15,0.181625424092841,repression
G7,G20,0.180371415955759,repression
G56,G11,0.179486851112171,activation
G7,G91,0.176340848458339,activation
G56,G30,0.172877523731533,repression
G47,G82,0.171638600097469,activation
G7,G44,0.171252022952856,repression
G47,G3,0.170663360880422,repression
G56,G54,0.170245787332053,repression
G47,G66,0.169609904203102,repression
G56,G41,0.169298752600754,repression
G47,G90,0.164116975266641,repression
G56,G9,0.163732264778897,activation
G17,G84,0.163489550985,activation
G17,G76,0.162044938201105,repression
G71,G76,0.16182263054059,repression
G70,G40,0.161296719970463,activation
G56,G64,0.160276402463546,repression
G71,G2,0.159237930614914,activation
G7,G100,0.156369267536929,activation
G56,G97,0.15391973949972,repression
G71,G10,0.14853066736482,activation
G7,G98,0.1484708795728,activation
G47,G67,0.147806219331781,repression
G47,G14,0.147460269848656,repression
G71,G40,0.147358477949121,activation
G7,G76,0.146526258779952,repression
G7,G93,0.145951610832882,activation
G71,G18,0.14534890083973,activation
G50,G81,0.143405149763495,activation
G47,G78,0.14237456706028,activation
G7,G15,0.1414719001301,repression
G17,G91,0.141160790316272,activation
G56,G37,0.140031236802668,activation
G87,G90,0.139801354814958,repression
G87,G69,0.139048829625299,repression
G87,G14,0.13873314640574,repression
G47,G4,0.13715247775834,activation
G87,G82,0.13678880338658,activation
G47,G62,0.136540945131289,repression
G56,G85,0.135761437643965,repression
G56,G5,0.135028973788431,repression
G61,G75,0.131932259433508,repression
G47,G96,0.131473098783326,activation
G7,G90,0.131347971823214,repression
G17,G100,0.130857013620951,repression
G87,G10,0.130697842000399,activation
G56,G35,0.130632351731991,repression
G7,G84,0.129792627118898,activation
G7,G66,0.129708555452188,activation
G71,G84,0.128888174763303,repression
G56,G12,0.12857255870063,activation
G88,G91,0.128563513799619,repression
G56,G31,0.128229471258074,repression
G71,G70,0.124655605724002,repression
G71,G100,0.123149229732237,repression
G71,G42,0.123023741489648,activation
G56,G46,0.122690700603675,repression
G7,G78,0.12261372074975,repression
G7,G82,0.122205845150014,repression
G88,G20,0.12200443188492,repression
G7,G14,0.121892537389929,activation
G28,G28,0.120699335484007,activation
G47,G63,0.120661734899545,activation
G7,G67,0.119399314869117,repression
G50,G20,0.119211376015461,repression
G47,G6,0.118660275121095,activation
G71,G69,0.117151495034804,activation
G47,G73,0.115673687804315,repression
G50,G91,0.115566687830838,activation
G47,G43,0.11505666222596,repression
G47,G99,0.114370618550273,activation
G47,G83,0.114346381012882,activation
G47,G79,0.113576561936103,activation
G71,G17,0.113330379973089,activation
G56,G13,0.113185340021771,repression
G50,G75,0.112225871766503,activation
G7,G3,0.111629184213115,repression
G47,G59,0.111197644890285,activation
G71,G14,0.111003382111941,repression
G47,G80,0.110545947344982,activation
G47,G89,0.110435211887456,repression
G56,G50,0.109560362358333,repression
G7,G62,0.10929599046285,activation
G87,G73,0.108364777473754,activation
G87,G20,0.108278546575173,activation
G56,G95,0.108149489203478,activation
G88,G84,0.107132108981628,repression
G7,G4,0.106253858050934,repression
G61,G91,0.106018619716228,activation
