G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.3305175	0.0000000	0.3636250	0.3024529	0.7087560	0.0291637	0.2559097	0.4180611	0.2517278	0.4081569	0.7447148	0.2369337	0.0819377	0.6286887	0.6380616	0.0935832	0.6592637	0.3056951	0.6806059	0.0635592	0.3129653	0.1528892	0.3544481	0.3102971	0.1430085	0.1814011	0.1825993	0.5937155	0.4293040	0.2661765	0.5772130	0.5164025	0.6742461	0.8053162	0.2895865	0.3495505	0.6756142	0.3658969	0.4076183	0.2416970	0.4901446	0.5194301	0.5439728	0.4024874	0.1429131	0.3044548	0.0472350	0.5850765	0.3499523	0.5667056	0.2973189	0.1225029	0.2763783	0.3681022	0.2802683	0.3134773	0.0205518	0.1441401	0.1050874	0.3631267	0.5913140	0.6439147	0.4815258	0.2253953	0.6821453	0.2814700	0.5452608	0.3882094	0.3644845	0.3626335	0.2030240	0.4494204	0.1279840	0.1695549	0.5190477	0.0960764	0.3924292	0.2207193	0.5187791	0.1838594	0.3358704	0.0116846	0.0398061	0.6887769	0.6775606	0.2731362	0.2322975	0.4988979	0.0798263	0.6628950	0.6367451	0.4905923	0.5734281	0.4073055	0.6218627	0.5827197	0.1321499	0.6825498	0.5907025
0.4546112	0.0979592	0.0529266	0.3157942	0.1906207	0.7738240	0.2753441	0.0522123	0.3578051	0.2734457	0.4296667	0.6324732	0.0000000	0.0167401	0.6370899	0.0520857	0.6820942	0.5864493	0.0309745	0.6659022	0.5895529	0.4023520	0.1211247	0.4910057	0.2591782	0.2065417	0.4016018	0.2028620	0.3154819	0.4930539	0.3073048	0.6322995	0.3706166	0.6621537	0.6868938	0.1915473	0.4964685	0.6447011	0.2563302	0.4397600	0.1937851	0.5397221	0.3932409	0.5541177	0.5895475	0.0000000	0.2994845	0.0491255	0.7755416	0.3352440	0.6456529	0.3741014	0.1062608	0.3024166	0.3621373	0.2124238	0.3028732	0.0007404	0.2128361	0.1218569	0.2965737	0.6116537	0.6544129	0.5941559	0.2003634	0.5581126	0.3079382	0.5335004	0.3796769	0.3072537	0.2711217	0.2258986	0.5669271	0.1677347	0.2314580	0.4808263	0.0728545	0.2652664	0.3529027	0.5172279	0.1733749	0.2849714	0.0078733	0.1475723	0.5833839	0.6075396	0.2057818	0.3661827	0.5160565	0.0756337	0.6287906	0.6662607	0.5842288	0.6132642	0.2693046	0.6694322	0.6554312	0.1390794	0.6344535	0.8824366
0.4523994	0.1537158	0.0516377	0.0076558	0.2418068	0.1936344	0.2810178	0.0592396	0.4021957	0.3434018	0.0936655	0.7025456	0.3291792	0.1577971	0.6631476	0.6762416	0.1584743	0.6158267	0.4952923	0.5148456	0.0428473	0.4251994	0.5399103	0.4388189	0.3437171	0.1383270	0.4724739	0.2518729	0.3032048	0.4541045	0.2809890	0.6432723	0.0000000	0.6705445	0.7542163	0.2377351	0.5803206	0.6959084	0.2463615	0.6001255	0.2088529	0.4570950	0.3877315	0.5174178	0.5474771	0.1243351	0.2814237	0.0431378	0.7351232	0.3445034	0.5615526	0.3031122	0.0659382	0.2876621	0.1990870	0.2537567	0.1923590	0.0109939	0.3196316	0.0796521	0.3763588	0.5630678	0.5828639	0.0000000	0.5414839	0.7598476	0.3538740	0.4973320	0.3192643	0.1961046	0.2997207	0.2433596	0.4918486	0.0929807	0.2086960	0.6417403	0.0712561	0.3717766	0.2655411	0.7008992	0.1921363	0.3167333	0.0169013	0.2042147	0.5781508	0.6888988	0.2714559	0.2469328	0.5562357	0.0738169	0.6547931	0.6684687	0.6223199	0.6791171	0.2107883	0.6242075	0.6947845	0.1206048	0.6487171	0.8012995
0.6506641	0.1035941	0.0374847	0.4222087	0.2370108	0.4898308	0.2452911	0.0259793	0.2646400	0.1749101	0.3676289	0.5926563	0.5146445	0.3687682	0.2430212	0.6083945	0.1054024	0.4026066	0.6936759	0.6708512	0.5880264	0.2408795	0.2228769	0.6518972	0.5164032	0.5532018	0.4852318	0.3252829	0.3231338	0.4778322	0.3149119	0.5817149	0.4650924	0.5449476	0.6260674	0.4869023	0.3648124	0.0000000	0.0134309	0.0198005	0.1364132	0.3360086	0.0332669	0.0039891	0.6485140	0.0000000	0.0811666	0.7408612	0.5820987	0.2902353	0.1587332	0.5333159	0.5365211	0.0081440	0.7527364	0.6771812	0.6780230	0.0028559	0.0019281	0.0164949	0.6164187	0.6110642	0.7735089	0.3501752	0.1228960	0.6835712	0.0724358	0.4443292	0.3668934	0.1982028	0.3457644	0.2334285	0.3486771	0.2324688	0.2406355	0.6716107	0.0213365	0.1626757	0.1629354	0.6130213	0.3152085	0.1347840	0.0199583	0.2320240	0.5438446	0.7701214	0.5883443	0.0385334	0.3889651	0.0205365	0.7269277	0.7028936	0.5477634	0.6970709	0.0474431	0.6647628	0.5755801	0.1047129	0.6690184	0.6011320
0.4979482	0.1022211	0.0650541	0.0046125	0.3258487	0.5213387	0.3008154	0.0396977	0.4092611	0.5956175	0.4873018	0.4422018	0.2749270	0.0964920	0.5516240	0.6681503	0.1517135	0.6122496	0.2678566	0.6217823	0.0173087	0.4643897	0.1663002	0.2998384	0.1733041	0.1147695	0.2708373	0.2082124	0.3588967	0.5196134	0.3877381	0.5745618	0.4016874	0.5326278	0.7068419	0.5144046	0.4391757	0.6501820	0.2253063	0.3911372	0.3395550	0.4276229	0.5461692	0.5967932	0.0000000	0.4239996	0.3378123	0.0453742	0.7439420	0.3401784	0.6632836	0.2411085	0.1741050	0.3836119	0.3139891	0.7062624	0.3706284	0.0022910	0.1578376	0.0606767	0.3305146	0.3497599	0.4405289	0.0000000	0.7244925	0.6379814	0.1002085	0.4204595	0.3789802	0.2536321	0.4350362	0.3502529	0.4707665	0.0044697	0.1872348	0.7297221	0.0499510	0.1532061	0.1566158	0.6426781	0.1870716	0.1554753	0.0276491	0.0907169	0.5672559	0.5968146	0.4835210	0.0242544	0.5894839	0.6245727	0.0002839	0.7203869	0.6330652	0.5998347	0.0940901	0.7015540	0.6059304	0.0912060	0.5784613	0.6872882
0.2866271	0.1079707	0.0687383	0.0366030	0.3873114	0.4477030	0.3057281	0.0158034	0.2839880	0.2195529	0.5139000	0.6168532	0.0225251	0.0180354	0.6560838	0.0676139	0.6031252	0.7147445	0.0583380	0.6562343	0.6818914	0.3317065	0.1383115	0.4586209	0.3337029	0.5411894	0.4544184	0.3416406	0.2220984	0.4151791	0.2158065	0.6684259	0.3487506	0.5224356	0.5968455	0.3073467	0.3807214	0.6668997	0.4958721	0.0171524	0.1648269	0.5214457	0.4324436	0.4828158	0.6277687	0.0646495	0.3762263	0.0199343	0.6666842	0.2795829	0.0674858	0.0000000	0.4920393	0.0059511	0.6076715	0.0000000	0.5523160	0.0000726	0.0132941	0.0214893	0.5795643	0.6167617	0.7546553	0.5062179	0.1847394	0.6791369	0.3390261	0.6050112	0.5944142	0.5970472	0.1991570	0.2247319	0.3883923	0.2101188	0.1741999	0.0281593	0.7203218	0.6728267	0.6294934	0.6066133	0.3056001	0.5822870	0.0107195	0.3062396	0.5588155	0.7643168	0.0466670	0.3682391	0.3502242	0.0421774	0.6400199	0.8007380	0.6540884	0.6459667	0.5492454	0.6352607	0.5644974	0.0907946	0.7000463	0.6376893
0.5320517	0.1569196	0.1270393	0.0019726	0.1876029	0.3819026	0.2784532	0.0312720	0.3799961	0.1810363	0.5113245	0.6348744	0.0142249	0.0528535	0.7364265	0.0492190	0.7044466	0.7048442	0.0471002	0.5586072	0.1659295	0.5427537	0.2197235	0.3373558	0.3306368	0.6675578	0.4926937	0.2735614	0.3006504	0.3932312	0.2843675	0.5649609	0.4986004	0.5446917	0.5846067	0.7696161	0.4642335	0.7245693	0.2761095	0.0157563	0.1872746	0.5206339	0.3605626	0.6744562	0.5693383	0.3448330	0.2821171	0.0412970	0.6675179	0.3841523	0.0519702	0.0000000	0.4025385	0.0134985	0.6081918	0.6068636	0.6641220	0.0114817	0.0060220	0.0529118	0.7217478	0.3536495	0.5831940	0.6705701	0.0000000	0.6575994	0.0764353	0.6781946	0.5521698	0.5795904	0.2331617	0.2205444	0.3943682	0.0199054	0.1655307	0.6773577	0.0575719	0.1707730	0.2457849	0.7907349	0.2090327	0.1130961	0.0131268	0.1264004	0.6654869	0.6689809	0.5383211	0.0123666	0.3690219	0.0418765	0.6121329	0.7762625	0.6289299	0.6864958	0.0313029	0.6250540	0.6109456	0.0856321	0.6918898	0.7128388
0.5584009	0.0856270	0.0000000	0.3387032	0.0907464	0.7649300	0.2477489	0.0121214	0.4555517	0.2466742	0.3494209	0.6409497	0.3001141	0.2079069	0.4287720	0.5342913	0.0766523	0.5970388	0.4782141	0.5533171	0.6107561	0.4749543	0.1725046	0.3369450	0.2843984	0.1437822	0.4160668	0.2717517	0.7685676	0.5033086	0.2669171	0.6006515	0.3821863	0.5642307	0.5981396	0.2306663	0.4377060	0.6448233	0.3008546	0.3982681	0.2332310	0.4407161	0.3791296	0.6707139	0.5100259	0.0000000	0.2426752	0.0466094	0.5812280	0.3876052	0.6711742	0.3566152	0.0965470	0.3475319	0.3486186	0.2404622	0.2377065	0.0124493	0.2427659	0.0629073	0.4271175	0.7243330	0.6430841	0.5228770	0.1371753	0.4831805	0.3247264	0.5674263	0.3632131	0.2580320	0.2613267	0.1966217	0.4686569	0.2338263	0.1780547	0.6152962	0.0733357	0.3102057	0.2548133	0.7441015	0.1505516	0.4023320	0.0128972	0.0118452	0.6335916	0.7069147	0.2712564	0.2324841	0.4009299	0.0799900	0.6164750	0.6996683	0.5513966	0.6821130	0.3326545	0.5195486	0.6320338	0.0899045	0.5398084	0.6956097
0.4287763	0.1004052	0.0705452	0.0131483	0.2560825	0.5138207	0.2882084	0.0279002	0.2806655	0.1704523	0.3366176	0.5458194	0.2983591	0.1493507	0.4378005	0.6536968	0.0848160	0.0000000	0.3821179	0.7269681	0.0561155	0.4080176	0.0460912	0.4528259	0.3365470	0.1461210	0.3845142	0.6200680	0.3369859	0.4400479	0.3308870	0.6353836	0.1378966	0.3393148	0.6474279	0.1437524	0.4306293	0.7360126	0.3998449	0.4903637	0.2715495	0.5634207	0.4154933	0.4866671	0.6457638	0.0995292	0.4736884	0.0358614	0.6466255	0.2477662	0.6182461	0.3263274	0.0854086	0.3502599	0.2061415	0.1293592	0.2426097	0.0015690	0.2562128	0.0958665	0.2212816	0.3969562	0.5883006	0.5114004	0.1691394	0.5918702	0.3932943	0.6931450	0.4328082	0.1964493	0.3120088	0.3376226	0.0000000	0.3413263	0.0008910	0.5697391	0.1429619	0.3736052	0.4224488	0.7212823	0.2947924	0.2837340	0.0297196	0.1969911	0.4785552	0.6820154	0.1173399	0.3517373	0.3914579	0.0257936	0.6926603	0.6766390	0.5274881	0.5927405	0.3553435	0.6729498	0.5804398	0.0697180	0.7175842	0.6690627
0.4241656	0.1315239	0.0560807	0.0086684	0.2069243	0.1714212	0.3054416	0.0314797	0.4092072	0.2043017	0.3755132	0.6772154	0.0120098	0.0680414	0.6063347	0.0486226	0.7713780	0.5743754	0.0233697	0.7603973	0.2561629	0.4210089	0.2073458	0.4833963	0.2273005	0.5762662	0.5412756	0.2243481	0.3015337	0.5049253	0.0000000	0.6284005	0.3718526	0.5292429	0.6222233	0.5742356	0.4998397	0.6258278	0.2311754	0.0248392	0.2208831	0.4493575	0.4511862	0.5897700	0.4614697	0.3435189	0.2851197	0.0763862	0.7340592	0.4399428	0.0719246	0.0000000	0.4251262	0.0017082	0.6387802	0.7847929	0.6494091	0.1350508	0.0090535	0.0230592	0.6104861	0.4287851	0.2954237	0.1294142	0.4372745	0.6466258	0.0716465	0.5839069	0.2646360	0.7471087	0.1066656	0.0146992	0.4894147	0.0065254	0.1436291	0.6239687	0.0507183	0.2424158	0.1857879	0.6103456	0.1494666	0.2071277	0.0171954	0.1005874	0.6698916	0.6815777	0.5106416	0.0298252	0.1993423	0.0378968	0.6734796	0.6937876	0.6571096	0.5159327	0.0660694	0.6063747	0.5934374	0.1077581	0.6423378	0.7551151
