edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,ss_ranked,edge_exist,gc_coef
G10_G1,0.0359764980971556,0.193313698336226,11.5049793414582,0.0322669621434344,8376,0.425069,0.419200964724613,1.81638231854326,0,0.574339342375148,0.0404008878292809,4.01258264328168e-36,0,0.00864438744501273,0.0491293943149283,0,0.283384080585617
G10_G2,0.0149121481200885,0,6.41885746115676,0.0184932659605845,3772,0.419194,0.227990912603567,1.20867297575854,0,0.137374477690738,0.0618647975272076,0.0967881914990561,0,0.0101379620520021,-0.133227312333595,0,0.922171185195296
G10_G3,0.0448027118071852,0,35.3050030964868,0.0915100059668685,5611,0.416869,0.465285511794,1.93552329298818,0,0.188496785902722,0.0229949084613506,0.0090755546861065,0,0.0846998791136114,-0.219023672584919,1,0.121218056312826
G10_G4,0.0111433052876795,0,4.192700626642,0.0089880651097495,9576,0.457583,0.287614391093513,1.43604447982198,0,0.513946255867773,0.0486584734622644,0.0954450911003577,0,0.0630778180097198,-0.23868693213712,0,0.698355925274392
G10_G5,0.0130074079776546,0,3.02389621593367,0.0081316866934227,6462,0.419304,0.27757179293298,1.10649565362373,0,0.296375663989726,0.0176518519246387,0.053015345708065,0,0.0169657816147333,-0.140176737003969,0,0.886502163106309
G10_G6,0.0065882986943764,0,8.72443421693883,0.0203553002521982,6111,0.42935,0.38829691475427,1.71528209266848,0,0.0560489667369437,0.0179648593506264,0,0,0.065156686489632,-0.24617646753317,0,0.373224222899444
G10_G7,0.0055759576279109,0,7.3630628832083,0.0106303983371461,2747,0.598921,0.239903866976434,1.55167884587573,0,0.139811446843529,0.0419527979473184,0,0,0.0433616269563773,-0.177948480419628,0,0.104595301154167
G10_G8,0.0115238973064588,0,6.52412858392247,0.0163604755787235,9758,0.447011,0.284601682626123,1.66195682260946,0,0.337260759914121,0.036010171284952,0.106001512453651,0,0.0578955221779045,-0.0968298506532679,0,0.939043741972727
G10_G9,0.0201373135330175,0.573777526380464,16.1933810086698,0.0461475521729663,5978,0.417697,0.315738175567072,1.83198770982811,0,0.0329637842095883,0.0993584725576892,0,0,0.000434811743104491,-0.030828319975571,0,0.014440237455503
G10_G10,0.49157685395901,0,0,0,1431,0.441632,0,0,1,0.149377212077562,0,0,0,1,1,0,1
G10_G11,0.0099522796636574,0,1.49439145611862,0.0137441787515766,1510,0.421049,0.366552962746671,1.66511299983836,0,0.0414786836354823,0.0137380368277641,0,0,0.00547962572130956,0.0279297257477725,1,0.396329909647717
G10_G12,0.0208900983474565,0,1.80328193512054,0.007400996082122,6346,0.433605,0.215694739506245,1.6647668315005,0,0.154990109353742,0.0704625515737281,0,0,0.157435659069372,-0.268921130314446,1,0.986630757846486
G10_G13,0.0027202121981448,0,1.27739996740972,0.0042306991633784,4310,0.467636,0.254780142470408,0.679794329779119,0,0.035070735993078,0.0757011535810915,0.0105410470429666,0,0.00301796583004533,-0.0265181963687692,0,0.897574681567865
G10_G14,0.0076957602877163,0,8.8365195861476,0.0228204440504304,4444,0.431835,0.310431131219776,1.67137882899887,0,0.252960064367844,0.175158113679848,0,0,0.00637095795823281,0.00147030141989778,0,0.409263317272567
G10_G15,0.013463382553996,0,8.15048136099753,0.0300404761493079,7467,0.479165,0.437521099899435,1.76255650714402,0,0.181222776089098,0.0957270139858468,0,0,0.0928262169120616,0.320807767361124,0,0.742822615596284
G10_G16,0.0045379334968853,0,1.17346432020236,0.0042748903118843,7455,0.440382,0.295062941179681,0.660567862297554,0,0.0335512839626702,0.035138555618331,4.16829256192713e-36,0,0.0059591753744532,0.0812086482206397,0,0.956434787788745
G10_G17,0.0038588900612594,0,2.04882959665307,0.0059855691016792,2109,0.420197,0.3561565045903,1.61125618521234,0,0.171493689589007,0.0097367866023842,0,0,0.00632676836399935,-0.0616746436419978,0,0.629218477106218
G10_G18,0.0070086082862728,0,8.61970169523665,0.0194452572876627,8883,0.710664,0.477755730570111,1.59490115708827,0,0.310544003644171,0.0312868899638703,0,0,0.00091220233737514,-0.0020284766977304,0,0.772833712893712
G10_G19,0.0106523882176847,0,0.957395824624912,0.0060174465000606,6773,0.419119,0.298022425395887,1.07002310019335,0,0.165916517796528,0.0792754792615068,0,0,0.00265185515989586,-0.00526307896020551,0,0.978667495030025
G10_G20,0.0058271368539679,0,0.847558704973584,0.0076103262870219,2397,0.426647,0.243644115552415,1.47185359644683,0,0.0184293303193111,0.0730796633403152,1.9212223711214e-36,0,0.00617657664933748,-0.0278877171357754,0,0.552001576125597
G10_G21,0.0016884733974941,0,1.79006888009877,0.0061002457748877,1767,0.446579,0.210388357458609,1.05372682273465,0,0.062779869546814,0.0333710592846338,0,0,0.000332493724214198,0.0513705312421428,0,0.0699713594892653
G10_G22,0.0082253960060798,0,2.61755251621404,0.0104104544617469,1393,0.531749,0.216183731392553,0.976525701602419,0,0.0188550809256955,0.0482120081339649,0,0,0.00346591857037502,-0.0975512408846743,0,0.475577293557299
G10_G23,0.0226752296547029,0,3.07411749591472,0.0119616830993643,8129,0.452872,0.326697588308524,1.07891727623916,0,0.0288390105824783,0.0556422232910652,0,0,0.302673082941831,0.410352124448042,0,0.996102884220261
G10_G24,0.0044113395390791,0,0.366844333023619,0.0040858321490467,4954,0.695187,0.211016302084541,0.237984423543474,0,0.0903501780966379,0.0331939221240207,0,0,0.00362698906310624,-0.0957387757284453,0,0.14281361931665
G10_G25,0.0025696455384719,0,1.26266765106104,0.0068236811239546,1854,0.554338,0.267411855801817,1.13902348236278,0,0.240419103630552,0.0853185921396434,0.0008311333161662,0,0.00262194486622481,-0.0688221089117866,0,0.383050987724114
G10_G26,0.0024819846177909,0,2.08749939745768,0.0061796157513822,296,0.43937,0.356216689575947,1.55769881163505,0,0.0804822253095317,0.0889516666078838,0,0,0.000560319732288811,0.0140188739464539,0,0.215587359293673
G10_G27,0.0132948704985614,0,16.1681880344411,0.023340194716262,4661,0.481094,0.502778311834918,1.84462912365936,0,0.50198877110593,0.0795579375614706,1.45756112731982e-36,0,4.32671082123855e-05,0.00133227312333595,0,0.104279799565523
G10_G28,0.008141142551279,0,3.54797196949691,0.0090065963295385,7866,0.421017,0.509349579338512,1.62508479250996,0,0.334672320583737,0.147427731703688,0,0,0.0195001731911079,-0.0961978213246106,0,0.980361061106869
G10_G29,0.0046978169739563,0,2.65287944568042,0.0048448168104748,4585,0.499353,0.19044553903368,1.37696196616431,0,0.0592776153530757,0.0462198972332943,0,0,4.50437474444131e-06,0.0942793277820167,0,0.998204920046475
G10_G30,0.0024706217288785,0,0.327742896312518,0.0029349281971562,1521,0.422947,0.242126035935272,0.109547323133573,0,0.0179869493715822,0.0259551121472704,1.3854415358907e-36,0,0.00169692234254786,-0.0146730080475513,0,0.991842316743057
G10_G31,0.0135221216426581,0,16.1299015297889,0.027785318322339,4293,0.466487,0.252686764404379,1.69904382968602,0,0.345101613322709,0.01785865847211,0,0,0.000359974573616539,-0.00039662301346569,0,0.0398797510147561
G10_G32,0.0038996030563987,0,1.5516307692687,0.0067044211002745,7244,0.445186,0.265274167251124,1.11420295305995,0,0.270770555897316,0.0791217045459346,0,0,0.00115122922844252,0.0493301129451418,0,0.996795892363757
G10_G33,0.0108615084626468,0,6.73988941347737,0.0180662729833148,7212,0.526802,0.516054628753256,1.73012378841361,0,0.267164888524589,0.106943811386137,0,0,0.031339708240848,0.0926445566035349,0,0.279965481365401
G10_G34,0.011496188251738,0,7.82928815784786,0.0159380657148312,2853,0.436152,0.265523700856364,1.68428910803545,0,0.0976649743676208,0.0756110427470877,0,0,0.0056814890999915,0.0724708569252472,0,0.947210895308943
G10_G35,0.0141114257753588,0,15.9523394899412,0.0298360814293229,6363,0.565837,0.481544513477235,1.74096772745208,0,0.162938549993395,0.0425922564090279,8.67560932294443e-37,0,0.0140462873190986,0.109108913972705,0,0.371173351113373
G10_G36,0.004186472667643,0,0.863295869713488,0.0057451105478435,7463,0.473969,0.386072240825584,0.559021234917748,0,0.0915725438962203,0.109060507783485,2.27522939997956e-36,0,0.00649776458167304,0.0544791685299266,0,0.581764955293947
G10_G37,0.0245075446734523,0,8.74642727713947,0.0239614547922197,9513,0.435807,0.226392628767617,1.80921592133194,0,0.187731780639724,0.0292902660750458,0,0,0.0206044481326873,0.235308239486497,0,0.491031977819644
G10_G38,0.0044498556427898,0,0.445155179432195,0.0056266781612796,3699,0.426216,0.267566916466943,1.76235711913473,0,0.146107384589896,0.0044782944296712,6.37848517065047e-38,0,0.0012303033228816,0.104290927766864,0,0.449218414744012
G10_G39,0.0035839010137656,0,1.09026198404078,0.0068229596742483,3233,0.435893,0.160447305359413,1.26340320304095,0,0.0264588260155768,0.0473833820542133,0,0,0.0110610655940022,-0.180024906098341,0,0.203137517173588
G10_G40,0.0027376356589253,0,0.802739980399876,0.0041200744881767,1435,0.441315,0.21622118878132,0.755080269810879,0,0.0224427074549009,0.0218070656742036,4.68709023684516e-37,0,0.000123693125947015,-0.0216897478051351,0,0.936063290726878
G10_G41,0.0035420408898917,0,1.40021932579154,0.0071411171680518,8410,0.573102,0.27959022903808,0.998518223950414,0,0.199379062077339,0.0287420909447242,5.18764750738144e-37,0,0.00668724195192851,0.0380538012390686,0,0.452476155515684
G10_G42,0.0083985414383825,0,1.8426855323586,0.0098430862553831,4909,0.42366,0.13251098252927,1.28746934153143,0,0.0726343828714135,0.0376945981461999,0,0,5.95461883679009e-05,-0.0215324142636458,0,0.104355306101953
G10_G43,0.0038627981317278,0,0.778302517582614,0.0038764683908875,1287,0.451451,0.184638225582019,1.35468146425412,0,0.0622042920344088,0.0259586438934216,0.0004279931101336,0,0.000621119676314503,0.0321365881777657,0,0.703515383943182
G10_G44,0.0062808307101689,0,1.31866107932945,0.0065439443877745,6228,0.426059,0.163248614225916,1.60502074963359,0,0.0793398808783787,0.0159319219498513,1.03681772258851e-36,0,0.00122088595213459,-0.0553073383092976,0,0.272281849744266
G10_G45,0.0111920152213853,0,7.74608694699898,0.0126464333001466,7781,0.432646,0.477551588456446,1.73808778651524,0,0.144551083495855,0.0335578722978612,5.20331055394618e-37,0,0.0955127138430317,-0.0840553528134695,0,0.276150768534879
G10_G46,0.0025394272505611,0,1.84366207758161,0.0048123890710472,3580,0.43516,0.216622111073277,0.942362987221603,0,0.328544713164989,0.018135935394441,0,0,0.0201469407359377,0.0994596293097203,0,0.583526826615881
G10_G47,0.0082359572131204,0,3.34989696809706,0.0109454611531053,3292,0.420628,0.233607624540093,1.41422610914109,0,0.0889306697508212,0.0985318471401899,0,0,0.0143497449481226,-0.18182527518393,0,0.254631800812547
G10_G48,0.0018442192135158,0,0.159375940012766,0.0048651099833661,218,0.435629,0.282315018125945,1.73223144023513,0,0.0971040582234961,0.0552348829917082,0,0,0.000394403976807445,-0.0700463598899872,0,0.0503169904513564
G10_G49,0.0046844423951592,0,1.73104172622458,0.0194356235952765,8968,0.43713,0.367326961167521,1.45364997895424,0,0.219312602533978,0.026671197827871,0.0023223423352064,0,0.0190448453215465,-0.160494531213315,0,0.0945552312150296
G10_G50,0.0056468786213967,0,3.76141534640409,0.0109821990436673,9309,0.545058,0.3668385444114,1.31474005738058,0,0.302481827448934,0.0566470735338042,0,0,0.0260051084020585,0.11111877996256,0,0.000937874076239953
G10_G51,0.0023462773438072,0,0.705229336777628,0.0048156923020628,8282,0.446006,0.238091503553351,1.65164813161294,0,0.0686618554651466,0.0352139382491982,0.0014318276888591,0,0.0040093554119859,-0.202277467996222,0,0.207196892780339
G10_G52,0.0032806970735634,0,0.235705749516724,0.0029208861928478,7862,0.436075,0.23881085617456,1.11798987199862,0,0.112550046650948,0.172359639395682,0.0016381284409617,0,0.00786410224586155,0.0647760461242142,0,0.97582019658394
G10_G53,0.010273300755846,0,8.85826002784618,0.0115273602902774,2000,0.536905,0.414348010095599,1.61835018755634,0,0.181439626510857,0.0864042525649667,2.66555462272838e-36,0,0.00285524804364335,0.0797683529521684,0,0.924959196653072
G10_G54,0.0085338739205478,0,4.87903634938179,0.014360685896939,7879,0.427087,0.219604543791814,1.46259259717867,0,0.159218285212805,0.020346419653907,0.0172394345325908,0,0.000165085336260876,-0.0324846595343129,0,0.0211008441685095
G10_G55,0.0043769729508562,0,0.460645562227126,0.006509157915799,8474,0.492133,0.209665083381286,1.35938197130457,0,0.0316002476565604,0.165276968142462,0,0,1.54904714450643e-05,0.0359293657180734,0,0.942360949209903
G10_G56,0.0051875923131507,0,2.33850476707104,0.0056265991720079,7896,0.420875,0.242278299628235,1.11525916271898,0,0.231738061156731,0.0672067509937979,5.42425599733816e-36,0,0.0542297935343542,0.212443241750924,0,0.248135332215911
G10_G57,0.0028580940052963,0,0.573458542953723,0.0037887670053952,2407,0.492047,0.286141790598103,1.60771840589968,0,0.0500247926920383,0.119656588208615,0,0,0.000518126958700568,0.0344710667587463,0,0.341355164494533
G10_G58,0.0031187331348796,0,0.428735951080742,0.0018206297014613,6030,0.604231,0.302803691348373,1.55000324738397,0,0.0973598482085303,0.095060796871025,0,0,0.0053152148626922,-0.0893403152572172,0,0.591682902296041
G10_G59,0.0040437975256657,0,1.50422662082133,0.0056261068664896,801,0.422344,0.232060876500571,0.696274296431783,0,0.059425559526649,0.0871542523630795,0.0287933534011315,0,0.00136856607669511,-0.145811892241862,0,0.586856772985764
G10_G60,0.0018948316775468,0,1.29422539367113,0.0036952248494269,4380,0.542756,0.291563913217333,1.1340519352232,0,0.145871829460657,0.022012646605489,0,0,0.00332349331330335,-0.0453272923448486,0,0.0131057798986274
G10_G61,0.004497457160109,0,0.431632002716604,0.0040291273814253,5416,0.420992,0.227486944319414,1.38539725830084,0,0.209946916170431,0.0588881695816995,0,0,0.00310913129773155,0.12960857047156,0,0.850415527923519
G10_G62,0.0074905613709246,0,0.762776236849965,0.0058248909304556,4703,0.426752,0.222121731514301,0.911836033132131,0,0.146754342599352,0.12247678806141,0,0,0.0395293306503528,-0.167266290511799,0,0.698620285205983
G10_G63,0.0020629838847212,0,2.22892216075014,0.0122758832253859,9352,0.455319,0.341992160906574,1.28988591226545,0,0.162937199044492,0.0265504403240125,0,0,0.0301419452046681,-0.0843232867387089,0,0.0553377381859017
G10_G64,0.0052370437415619,0,0.432999019987481,0.0050608496219005,3135,0.424285,0.263021311034863,0.180828846768974,0,0.0328205013266916,0.0153131255543874,0.0004866605906756,0,0.322093345020689,-0.455162567841098,0,0.961735358500971
G10_G65,0.0035212887737456,0,0.40423855539873,0.0057325764675004,717,0.441586,0.24762333838012,1.41276174717216,0,0.0737973394171773,0.0166112375475213,0,0,0.255282097150201,0.37091498364493,0,0.376700032579378
G10_G66,0.0058524931962292,0,0.817070835821361,0.0069150869854938,2734,0.485634,0.270356936300844,0.631027449200585,0,0.202986754797236,0.0481234621795852,0,0,0.00679480422424181,0.0565435917480688,0,0.297594269900629
G10_G67,0.0022143956009478,0,0.900055093732389,0.0041942627416776,5381,0.444487,0.195938482920305,0.74802052306874,0,0.21547358472703,0.0217173511397485,0.0268167444285424,0,0.0446243627571193,-0.169234694045377,0,0.646995306726169
G10_G68,0.0103610938955982,0,4.11463402573064,0.0209658861553216,9159,0.625355,0.431548154574345,1.78515524492699,0,0.251486475571856,0.0506855528145229,0,0,0.0399889045317047,-0.163209458838939,0,0.525736811642681
G10_G69,0.0073816173422777,0,1.01858684210692,0.0090559732084065,4284,0.446676,0.329611156224353,1.28028297609834,0,0.321532220157158,0.0281046957029358,3.82906093801312e-36,0,0.019439354806329,-0.13999670009541,0,0.319680747676297
G10_G70,0.0022000554979617,0,0.156709946057408,0.0027932308079219,2987,0.430299,0.273913031900467,0.442286555012542,0,0.229659728997071,0.0059161806537039,0.0909197724401326,0,0.034071567425288,-0.32607084632133,0,0.989084183936232
G10_G71,0.0189577420260029,0.190914587762585,14.8199216765978,0.0248598748818054,869,0.426431,0.327090094455994,1.7755417404041,0,0.279487734491691,0.0355895262499919,4.22461051315402e-36,0,0.016304143427009,0.0451412542060044,0,0.694252283533015
G10_G72,0.0137089428828277,0,6.11588945311327,0.0200892790401554,3715,0.483038,0.36222361749168,1.2756188542643,0,0.287137730517634,0.0251067788222418,5.53698542622016e-37,0,0.000606815310272255,-0.0478238041435322,0,0.96712518174816
G10_G73,0.0079370683063067,0,7.46772945189065,0.0161500665206401,7478,0.484139,0.453536990325845,1.75912337388829,0,0.365310605712631,0.0297833058857027,0,0,0.0151546389366539,0.0445836748502865,0,0.98981664624429
G10_G74,0.0118510817260519,0,7.25163098705646,0.018014236868875,3541,0.421588,0.408495200771688,1.33302099666458,0,0.0130352456509302,0.0883633652187669,0.0064356327654055,0,0.0523844087995707,-0.219993099798419,0,0.389343598135418
G10_G75,0.0057205095282074,0,3.14016325417428,0.0081947824643822,9381,0.440038,0.254708023185166,1.15990815401909,0,0.103140452457051,0.0669481739194554,0,0,0.0494629580657798,0.232013564059869,0,0.0372422601796945
G10_G76,0.0044689590357553,0,3.66356068547304,0.0097439886616247,4917,0.47739,0.304480945556056,1.01391707262999,0,0.0795718008833682,0.0594144762511587,0.001026384090165,0,0.00304718515561932,0.0797212998669007,0,0.984253586654377
G10_G77,0.0051842739878027,0,0.792266111953011,0.0066683784115465,5573,0.432966,0.256666667905413,0.75390388491982,0,0.141664289590894,0.055083636322481,0,0,0.000802926819896832,-0.104883501696137,0,0.962124924023597
G10_G78,0.0072718267794331,0,5.41186793722287,0.0151225800827877,623,0.51262,0.400031137555292,1.57831431662067,0,0.0982134932801045,0.0619462452614227,2.26393103244645e-36,0,0.0100458452956628,-0.0844133051929883,0,0.372317439303126
