Gene1	Gene2	EdgeWeight
G66	G92	4.54778716241018
G66	G33	4.46815481197566
G35	G92	4.4013392345225
G71	G92	4.39510558456908
G66	G98	4.3594039297255
G83	G92	4.34322511347991
G93	G92	4.3343785748167
G35	G33	4.3222100202572795
G71	G33	4.31399806037211
G96	G92	4.26425404804271
G83	G33	4.2636738949062805
G3	G92	4.259279993923419
G93	G33	4.2518667773017595
G15	G92	4.229766607150269
G36	G92	4.21988748948126
G35	G98	4.21887847179504
G71	G98	4.21224559642033
G96	G33	4.18564793069186
G3	G33	4.18255054066745
G66	G16	4.1791174858381
G83	G98	4.1625866887801095
G15	G33	4.1601813366962
G93	G98	4.15349372073499
G10	G92	4.15237795048984
G66	G95	4.14960768363457
G36	G33	4.14191512360412
G18	G92	4.10481727339881
G32	G92	4.09618552010686
G96	G98	4.08716947687787
G3	G98	4.08344701378687
G10	G33	4.08273116770068
G15	G98	4.0568162635027
G35	G16	4.0466962795146095
G54	G92	4.045830808526681
G36	G98	4.04525242612283
G71	G16	4.0439097021990404
G18	G33	4.0299845527845495
G32	G33	4.022653645207029
G11	G92	4.0179315310787995
G35	G95	4.01176857258465
G27	G92	4.00252102412968
G57	G92	4.00236967480235
G71	G95	4.001719486019081
G83	G16	3.99503475463306
G54	G33	3.9916987603762997
G93	G16	3.99153075007528
G10	G98	3.98144921423679
G83	G95	3.9558201257756203
G60	G92	3.9535995017948995
G11	G33	3.94282521539176
G93	G95	3.94112936581136
G18	G98	3.9351683183678197
G27	G33	3.9313116469952796
G32	G98	3.92739521417358
G42	G92	3.9262979273964302
G57	G33	3.92522533553303
G96	G16	3.923145087018
G3	G16	3.9150220683920898
G13	G92	3.8943441897032005
G60	G33	3.8855628896193903
G54	G98	3.8839604034853
G96	G95	3.8827693809502404
G3	G95	3.8821309240726
G36	G16	3.88149080187029
G15	G16	3.87772488225177
G15	G95	3.86930845524192
G42	G33	3.86407369299115
G11	G98	3.8498218581774504
G22	G92	3.8454100520078702
G36	G95	3.84213538035689
G27	G98	3.8375825895641102
G57	G98	3.83498404404238
G13	G33	3.8336793589862
G10	G16	3.8089095213255
