Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.017659	0.259097	0.015281
G2	+	G1	0.008157	0.376629	0.010260
G3	+	G1	0.013254	0.376490	0.016666
G4	-	G1	-0.028443	0.392339	-0.037271
G5	+	G1	0.025151	0.410446	0.034478
G6	+	G1	0.004119	0.310645	0.004274
G7	+	G1	0.012634	0.325800	0.013748
G8	-	G1	-0.042222	0.477107	-0.067279
G9	+	G1	0.054372	0.558746	0.101466
G10	+	G1	0.007149	0.336445	0.008033
G11	-	G1	-0.058077	0.657525	-0.127538
G12	+	G1	0.122355	0.996572	0.407248
G13	+	G1	0.030646	0.381250	0.039022
G14	-	G1	-0.024884	0.388834	-0.032315
G15	+	G1	0.037930	0.477517	0.060491
G16	+	G1	0.107327	0.988390	0.354296
G17	-	G1	-0.001696	0.320247	-0.001814
G18	-	G1	-0.059629	0.641671	-0.127790
G19	+	G1	0.004592	0.226790	0.003478
G20	-	G1	-0.001438	0.277604	-0.001333
G21	-	G1	-0.006585	0.222142	-0.004886
G22	-	G1	-0.095624	0.882850	-0.281957
G23	-	G1	-0.081908	0.690641	-0.188931
G24	-	G1	-0.048836	0.571655	-0.093240
G25	-	G1	-0.018899	0.332264	-0.020973
G26	-	G1	-0.092786	0.816688	-0.253084
G27	+	G1	0.138899	0.991802	0.460100
G28	-	G1	-0.008276	0.382037	-0.010559
G29	+	G1	0.001788	0.315205	0.001882
G30	-	G1	-0.159569	0.999694	-0.532776
G31	-	G1	-0.019391	0.335556	-0.021731
G32	+	G1	0.034673	0.482323	0.055854
G33	+	G1	0.030988	0.398261	0.041218
G34	-	G1	-0.049736	0.582698	-0.096793
G35	-	G1	-0.105404	0.986288	-0.347207
G36	-	G1	-0.008477	0.313921	-0.008888
G37	-	G1	-0.008326	0.325304	-0.009046
G38	-	G1	-0.072943	0.818737	-0.199460
G39	-	G1	-0.032318	0.423983	-0.045764
G40	-	G1	-0.078153	0.774524	-0.202167
G41	+	G1	0.076190	0.708811	0.180366
G42	+	G1	0.044369	0.545743	0.080872
G43	+	G1	0.047303	0.535822	0.084653
G44	+	G1	0.035916	0.422619	0.050695
G45	+	G1	0.009077	0.288005	0.008731
G46	+	G1	0.046816	0.452091	0.070689
G47	+	G1	0.041969	0.495796	0.069496
G48	+	G1	0.056204	0.499730	0.093807
G49	+	G1	0.052138	0.584942	0.101858
G50	+	G1	0.113692	0.957463	0.363564
G51	+	G1	0.126044	0.997933	0.420100
G52	-	G1	-0.081381	0.756524	-0.205624
G53	+	G1	0.043416	0.399594	0.057942
G54	-	G1	-0.001811	0.273800	-0.001656
G55	-	G1	-0.136192	0.991333	-0.450921
G56	-	G1	-0.032250	0.377395	-0.040649
G57	-	G1	-0.043886	0.434185	-0.063639
G58	-	G1	-0.021361	0.422202	-0.030121
G59	+	G1	0.021494	0.331871	0.023824
G60	+	G1	0.026666	0.480886	0.042829
G61	-	G1	-0.053165	0.583868	-0.103673
G62	+	G1	0.094146	0.916324	0.288122
G63	-	G1	-0.024382	0.356935	-0.029066
G64	-	G1	-0.044300	0.544009	-0.080489
G65	+	G1	0.006662	0.402825	0.008963
G66	+	G1	0.023576	0.311789	0.024550
G67	-	G1	-0.012886	0.339920	-0.014630
G68	+	G1	0.027995	0.372924	0.034868
G69	-	G1	-0.117524	0.969503	-0.380544
G70	+	G1	0.003208	0.263520	0.002824
G71	-	G1	-0.042416	0.478222	-0.067746
G72	-	G1	-0.070721	0.673935	-0.159182
G73	+	G1	0.162708	0.999355	0.543071
G74	-	G1	-0.063951	0.569855	-0.121713
G75	-	G1	-0.001058	0.379913	-0.001342
G76	-	G1	-0.002412	0.307199	-0.002475
G77	-	G1	-0.199263	0.960580	-0.639277
G78	+	G1	0.029548	0.416447	0.041098
G79	-	G1	-0.010336	0.321952	-0.011114
G80	+	G1	0.144547	0.999832	0.482686
G81	+	G1	0.059924	0.592073	0.118496
G82	+	G1	0.052123	0.551209	0.095956
G83	-	G1	-0.128761	0.908292	-0.390605
G84	+	G1	0.015398	0.251131	0.012915
G85	-	G1	-0.005726	0.311659	-0.005961
G86	-	G1	-0.005209	0.286759	-0.004989
G87	-	G1	-0.044573	0.436942	-0.065047
G88	+	G1	0.114012	0.935562	0.356246
G89	-	G1	-0.080369	0.836843	-0.224627
G90	+	G1	0.030406	0.407493	0.041382
G91	-	G1	-0.087099	0.934186	-0.271754
G92	+	G1	0.142401	0.999836	0.475521
G93	+	G1	0.165994	0.999866	0.554323
G94	+	G1	0.050226	0.653535	0.109629
G95	-	G1	-0.058799	0.531288	-0.104334
G96	-	G1	-0.047563	0.592839	-0.094174
G97	+	G1	0.145825	0.999729	0.486901
G98	-	G1	-0.015257	0.312009	-0.015899
G99	+	G1	0.199024	1.000000	0.664712
G100	-	G1	-0.032057	0.414717	-0.044402
G1	+	G2	0.011837	0.270887	0.010709
G2	+	G2	0.048140	0.711063	0.114325
G3	+	G2	0.030740	0.505992	0.051949
G4	+	G2	0.037954	0.581858	0.073756
G5	+	G2	0.053782	0.844463	0.151687
G6	+	G2	0.041157	0.820982	0.112850
G7	+	G2	0.002467	0.298851	0.002463
G8	+	G2	0.010700	0.417672	0.014927
G9	+	G2	0.018932	0.398906	0.025223
G10	-	G2	-0.016261	0.377574	-0.020505
G11	+	G2	0.000317	0.330868	0.000350
G12	-	G2	-0.019979	0.331026	-0.022089
G13	-	G2	-0.033700	0.592376	-0.066675
G14	+	G2	0.047070	0.689816	0.108444
G15	+	G2	0.026246	0.554081	0.048570
G16	-	G2	-0.066586	0.995628	-0.221414
G17	+	G2	0.022515	0.418767	0.031489
G18	+	G2	0.024761	0.467559	0.038666
G19	+	G2	0.008003	0.241341	0.006451
G20	+	G2	0.040567	0.836405	0.113323
G21	+	G2	0.072077	0.960170	0.231138
G22	-	G2	-0.004898	0.279410	-0.004571
G23	+	G2	0.018477	0.352808	0.021772
G24	+	G2	0.071197	0.991306	0.235722
G25	+	G2	0.023078	0.439254	0.033856
G26	+	G2	0.031555	0.559720	0.058989
G27	-	G2	-0.078063	0.991520	-0.258510
G28	+	G2	0.070432	0.952735	0.224114
G29	+	G2	0.058290	0.931219	0.181291
G30	-	G2	-0.013803	0.365868	-0.016867
G31	+	G2	0.011666	0.333262	0.012985
G32	+	G2	0.009012	0.347521	0.010459
G33	+	G2	0.023859	0.476748	0.037991
G34	-	G2	-0.042549	0.838513	-0.119159
G35	+	G2	0.032075	0.739448	0.079214
G36	+	G2	0.056278	0.903562	0.169834
G37	-	G2	-0.037548	0.753256	-0.094461
G38	+	G2	0.074743	0.999166	0.249424
G39	-	G2	-0.002278	0.328280	-0.002497
G40	+	G2	0.019268	0.409978	0.026382
G41	-	G2	-0.025581	0.480915	-0.041087
G42	-	G2	-0.017672	0.427397	-0.025225
G43	-	G2	-0.005239	0.319071	-0.005583
G44	-	G2	-0.040960	0.790715	-0.108171
G45	+	G2	0.013743	0.345423	0.015855
G46	+	G2	0.028783	0.495119	0.047597
G47	+	G2	0.039596	0.730288	0.096578
G48	+	G2	0.010896	0.358277	0.013038
G49	+	G2	0.027952	0.555167	0.051828
G50	-	G2	-0.013923	0.324109	-0.015071
G51	+	G2	0.001822	0.228710	0.001392
G52	+	G2	0.040208	0.690068	0.092670
G53	+	G2	0.029812	0.473790	0.047174
G54	+	G2	0.009852	0.296972	0.009771
G55	+	G2	0.084836	0.998421	0.282893
G56	+	G2	0.021534	0.421146	0.030289
G57	-	G2	-0.001357	0.262049	-0.001188
G58	-	G2	-0.007311	0.403408	-0.009851
G59	-	G2	-0.015404	0.338195	-0.017399
G60	-	G2	-0.017962	0.490157	-0.029405
G61	+	G2	0.012712	0.376479	0.015984
G62	-	G2	-0.051886	0.900625	-0.156070
G63	-	G2	-0.010525	0.327182	-0.011501
G64	+	G2	0.006981	0.326862	0.007621
G65	+	G2	0.001982	0.386435	0.002557
G66	-	G2	-0.020592	0.395597	-0.027207
G67	-	G2	-0.007526	0.337592	-0.008486
G68	-	G2	-0.000163	0.273018	-0.000149
G69	+	G2	0.013382	0.349243	0.015609
G70	+	G2	0.073097	0.991127	0.241967
G71	+	G2	0.029895	0.561003	0.056014
G72	+	G2	0.006517	0.297670	0.006479
G73	-	G2	-0.039081	0.760763	-0.099297
G74	-	G2	-0.000153	0.450817	-0.000231
G75	-	G2	-0.000669	0.376619	-0.000842
G76	+	G2	0.006686	0.316738	0.007073
G77	+	G2	0.047753	0.641642	0.102335
G78	+	G2	0.034444	0.617430	0.071028
G79	+	G2	0.031153	0.525655	0.054693
G80	-	G2	-0.025222	0.484489	-0.040813
G81	+	G2	0.016693	0.460419	0.025670
G82	-	G2	-0.039366	0.693252	-0.091147
G83	+	G2	0.038805	0.568782	0.073717
G84	+	G2	0.001737	0.237880	0.001380
G85	-	G2	-0.026941	0.597431	-0.053756
G86	-	G2	-0.026322	0.570121	-0.050120
G87	+	G2	0.061972	0.948784	0.196376
G88	-	G2	-0.024411	0.430417	-0.035091
G89	+	G2	0.028396	0.571625	0.054212
G90	-	G2	-0.001040	0.363898	-0.001264
G91	+	G2	0.006913	0.274763	0.006344
G92	-	G2	-0.023968	0.441757	-0.035363
G93	-	G2	-0.008148	0.344497	-0.009375
G94	+	G2	0.035080	0.789233	0.092469
G95	-	G2	-0.029618	0.484901	-0.047966
G96	+	G2	0.006396	0.303508	0.006483
G97	+	G2	0.007309	0.258315	0.006306
G98	+	G2	0.071711	0.932559	0.223351
G99	-	G2	-0.013136	0.319725	-0.014027
G100	+	G2	0.010187	0.305652	0.010399
G1	+	G3	0.022528	0.388770	0.029251
G2	+	G3	0.000086	0.377648	0.000109
G3	+	G3	0.092862	0.957580	0.296991
G4	+	G3	0.080960	0.948943	0.256589
G5	+	G3	0.026725	0.523250	0.046704
G6	+	G3	0.021876	0.478218	0.034940
G7	-	G3	-0.029910	0.546836	-0.054626
G8	+	G3	0.016523	0.449447	0.024803
G9	-	G3	-0.000884	0.301000	-0.000889
G10	+	G3	0.027903	0.478797	0.044620
G11	+	G3	0.044881	0.838850	0.125739
G12	-	G3	-0.020020	0.334754	-0.022383
G13	-	G3	-0.033503	0.588656	-0.065868
G14	+	G3	0.078500	0.938293	0.245999
G15	+	G3	0.021117	0.465292	0.032816
G16	-	G3	-0.032545	0.670936	-0.072928
G17	+	G3	0.001452	0.325828	0.001580
G18	+	G3	0.028996	0.548305	0.053099
G19	-	G3	-0.000766	0.228160	-0.000584
G20	-	G3	-0.005545	0.285288	-0.005283
G21	+	G3	0.055927	0.805207	0.150404
G22	+	G3	0.076184	0.990614	0.252056
G23	+	G3	0.057333	0.832251	0.159364
G24	+	G3	0.001333	0.328993	0.001465
G25	+	G3	0.026978	0.485004	0.043700
G26	+	G3	0.066147	0.932811	0.206079
G27	-	G3	-0.077741	0.989651	-0.256956
G28	+	G3	0.014821	0.427591	0.021165
G29	+	G3	0.067219	0.968348	0.217394
G30	+	G3	0.043148	0.852261	0.122817
G31	-	G3	-0.001051	0.305028	-0.001071
G32	+	G3	0.018622	0.462517	0.028766
G33	-	G3	-0.025221	0.493862	-0.041600
G34	-	G3	-0.023707	0.500966	-0.039665
G35	+	G3	0.034446	0.778114	0.089519
G36	+	G3	0.008757	0.326833	0.009559
G37	+	G3	0.059358	0.970374	0.192373
G38	-	G3	-0.006693	0.262967	-0.005878
G39	+	G3	0.046902	0.805893	0.126238
G40	-	G3	-0.005826	0.307962	-0.005992
G41	-	G3	-0.036739	0.619372	-0.076000
G42	-	G3	-0.023565	0.516006	-0.040611
G43	-	G3	-0.008690	0.334344	-0.009704
G44	-	G3	-0.026564	0.525811	-0.046649
G45	+	G3	0.021926	0.456902	0.033459
G46	+	G3	0.052007	0.833856	0.144836
G47	+	G3	0.001420	0.335465	0.001591
G48	+	G3	0.027756	0.467538	0.043342
G49	-	G3	-0.035842	0.719398	-0.086118
G50	-	G3	-0.037517	0.645102	-0.080833
G51	-	G3	-0.000207	0.229776	-0.000158
G52	+	G3	0.087632	0.994222	0.290987
G53	-	G3	-0.031911	0.487474	-0.051955
G54	+	G3	0.017665	0.352969	0.020825
G55	+	G3	0.044226	0.758122	0.111982
G56	+	G3	0.036931	0.652375	0.080468
