SourceGENES,TargetGENES,Interaction,Edges
G32,G64,1,activation
G82,G43,0.838540673908835,activation
G32,G3,0.745318888960694,activation
G37,G43,0.683457328521847,activation
G82,G47,0.665987155200724,repression
G32,G90,0.66271249279132,activation
G31,G43,0.652385248437405,activation
G32,G56,0.639904735258056,activation
G32,G43,0.576045010446932,activation
G87,G43,0.56543274943429,repression
G32,G91,0.519758990086731,activation
G32,G53,0.506813868151665,activation
G29,G43,0.47935071833128,repression
G29,G53,0.473842915761942,activation
G31,G47,0.47117363793966,activation
G32,G55,0.470699191836844,activation
G44,G47,0.466155546945747,activation
G32,G47,0.432455228039438,repression
G93,G43,0.42941922054753,repression
G37,G53,0.415459347316801,repression
G32,G66,0.389089831284441,repression
G32,G22,0.384888899266841,activation
G31,G24,0.376290026655555,activation
G37,G47,0.361805040066426,activation
G29,G90,0.350480624984473,repression
G29,G51,0.350045394970481,repression
G32,G4,0.345100748950883,repression
G32,G33,0.343560135392407,repression
G32,G39,0.342056094963152,activation
G93,G53,0.341367062022631,activation
G82,G86,0.335643188454724,repression
G44,G43,0.330068597087529,repression
G82,G53,0.32888120278499,repression
G40,G43,0.328050464911767,activation
G95,G47,0.327986967376706,activation
G32,G62,0.324855764183338,activation
G82,G64,0.323820824300508,activation
G37,G90,0.322591771820936,repression
G44,G36,0.32209842253419,repression
G26,G47,0.321946049583223,activation
G29,G52,0.321093620028069,activation
G29,G56,0.32034210831593,repression
G32,G89,0.320135776988178,repression
G69,G47,0.319839327625386,activation
G95,G43,0.317976701954681,repression
G32,G75,0.314022696962879,activation
G93,G52,0.310479663149171,repression
G82,G91,0.308615075118307,repression
G37,G56,0.298297581902327,activation
G82,G90,0.297250564048104,repression
G82,G36,0.285656937790871,repression
G82,G39,0.284461791259022,repression
G87,G47,0.282082846049439,repression
G82,G56,0.281208677467736,activation
G32,G51,0.279835373322912,activation
G31,G36,0.279730936107807,repression
G95,G24,0.275601124074005,repression
G37,G64,0.273323641182963,repression
G82,G3,0.272989804157205,repression
G30,G43,0.270547739219543,activation
