TF	target	importance
G48	G49	75.15579040438789
G14	G16	73.5361124224783
G95	G99	73.18867178279525
G96	G99	70.70332019324657
G57	G98	65.70558203641357
G77	G98	63.968260108056604
G46	G48	59.929210577864005
G95	G84	58.953599274473376
G58	G74	57.511425103230316
G98	G82	56.26196134195308
G29	G11	56.1015976614549
G11	G29	53.211758073276286
G5	G6	52.25727758970019
G81	G72	52.06128570193637
G81	G16	51.53226300427854
G54	G50	51.447081446943166
G72	G81	47.25150214008087
G96	G84	45.721973412811
G49	G54	45.51516951435265
G39	G32	45.071024219414966
G45	G11	44.61144430177145
G30	G11	44.57708348159782
G94	G16	43.469855165638506
G97	G85	42.822146356476765
G38	G32	42.4688532913152
G43	G49	42.3376845265132
G45	G50	42.192119498134794
G35	G34	41.97761447302483
G77	G19	41.88851749635005
G96	G95	41.82057399801765
G23	G21	41.47615658866594
G27	G17	41.37137812233233
G11	G30	41.28714179821521
G43	G48	41.26414926965466
G74	G58	41.184249655734426
G8	G87	41.01616838699756
G49	G50	40.91196220368453
G80	G59	40.8627308058676
G37	G82	40.75373926266436
G45	G48	39.787815074709
G18	G20	39.71283481667231
G49	G48	39.67306892929962
G57	G77	39.30478613895816
G71	G79	38.191336133706415
G37	G12	37.532579824994194
G76	G32	37.18801281785457
G38	G37	36.808062575425666
G85	G97	36.694435216757455
G88	G98	36.5112509028349
G84	G99	36.06887030543884
G6	G5	35.61625916237465
G27	G61	35.568528543259525
G8	G10	35.353944029498365
G27	G72	35.343201197296416
G58	G16	34.41118777152068
G14	G72	34.3440009846299
G48	G54	34.20164551404418
G85	G60	33.91065978929959
G29	G30	33.56280410900051
G24	G21	33.56018493148199
G46	G80	33.41458140933877
G16	G14	33.182539953049734
G54	G48	32.94070377798167
G56	G68	32.85857728215705
G61	G72	32.70340006118973
G37	G92	32.5710223506226
G46	G17	32.559200040344635
G5	G32	32.47934433947721
G17	G27	32.06693704663806
G97	G60	31.8158423392362
G28	G94	31.764839177349195
G84	G95	31.69318193553951
G60	G80	31.144052535802686
G9	G10	31.07523661282614
G82	G19	30.961485349859778
G77	G57	30.72080879693677
G84	G96	30.215660746335242
G61	G87	30.185259595856195
G10	G8	30.05545020294936
G98	G77	30.054610302647443
G17	G72	29.687552292150798
G46	G54	29.673139444830067
G34	G35	29.602472921761493
G60	G85	29.598561937882327
G23	G5	29.51406911462447
G54	G49	29.413006313224795
G38	G12	29.37654946076715
G47	G21	29.23029969769379
G46	G49	29.113942891051764
G74	G16	29.070847015823816
G97	G11	29.01555651324069
G37	G34	28.893237500870516
G50	G11	28.70642666122234
G11	G77	28.58211134177318
G54	G81	28.460820284196526
G92	G59	28.095354106084375
G74	G12	27.98498986163095
G12	G37	27.74551301228209
G77	G88	27.717988411623484
G80	G60	27.707822937599413
G23	G64	27.670991510127
G23	G27	27.37280143745509
G71	G74	27.218410927398644
G88	G29	27.192018311150594
G30	G29	26.999378906048676
G25	G50	26.955809343923878
G95	G96	26.884017107488525
G29	G98	26.82337157643596
G45	G25	26.820016948472894
G72	G61	26.740273561113753
G45	G54	26.539882944643885
G74	G71	26.46237221043427
G43	G54	26.3492882327929
G10	G23	26.133676309386022
G8	G31	26.131410928577882
G77	G82	25.895123352344775
G70	G65	25.760599200522645
G45	G49	25.756634533765407
G19	G82	25.69188404879793
G37	G32	25.570081077398335
G82	G98	25.415365445963495
G59	G99	25.123009953998647
G79	G6	25.118741398036583
G67	G92	25.048692715191592
G59	G20	25.018008420761955
G76	G37	24.945138786176923
G71	G12	24.801899167018593
G76	G12	24.78932989014483
G98	G57	24.612326405931586
G59	G92	24.58641227192907
G37	G38	24.49733557447294
G42	G63	24.420501018970352
G60	G64	24.28664529462236
G88	G50	24.25068254279635
G24	G18	24.12059858092921
G73	G64	24.117865473935908
G83	G60	24.10269764169602
G19	G77	24.095008159263266
G79	G84	24.08722421401753
G65	G70	24.069438716437165
G35	G20	23.938457728609713
G35	G98	23.907337898295754
G94	G12	23.799677953531635
G73	G60	23.793831072261515
G30	G50	23.60320051401516
G79	G71	23.575315032864996
G99	G95	23.475813354288068
G87	G8	23.450144417813938
G23	G24	23.43777585430327
G20	G62	23.42342759828666
G41	G49	23.303182860168125
G40	G18	23.28097302393254
G49	G80	23.1625034002195
G88	G11	23.065152319071316
G3	G48	22.80186122842046
G40	G20	22.72368908713871
G76	G38	22.683530141805402
G47	G23	22.675905148039345
G98	G30	22.59571774806273
G27	G71	22.581511620667126
G92	G37	22.570779873056722
G83	G97	22.510154028374238
G56	G30	22.469171014996707
G71	G27	22.465475416829616
G92	G87	22.444589900595954
G20	G40	22.433218478785516
G6	G37	22.392846443945743
G32	G38	22.361207337440902
G21	G47	22.280315654783486
G41	G48	22.23370412793544
G68	G56	22.188894550662653
G85	G11	22.16601250344051
G100	G32	22.13673509465633
G27	G28	22.1366415021191
G97	G14	22.038290580781464
G75	G99	22.02205453582265
G14	G5	21.972736786006397
G50	G54	21.935841147351375
G64	G60	21.5617161176555
G20	G18	21.55447310850625
G77	G29	21.485006675569956
G72	G17	21.448704484195055
G11	G50	21.427330923558447
G16	G15	21.374797544656648
G74	G42	21.20787017807075
G29	G88	21.191861724089947
G10	G21	21.191491704642964
G72	G16	21.002382811609248
G21	G23	20.998367061312113
G58	G15	20.921702883110214
G94	G27	20.87459178808033
G95	G6	20.86142070096714
G6	G32	20.819625161901378
G59	G80	20.72253312648565
G98	G11	20.70932949310909
G12	G32	20.69411723005855
G5	G14	20.66843008073088
G85	G29	20.625821851587347
G28	G27	20.58172889362327
G72	G49	20.568390654331193
G84	G79	20.564351853977985
G46	G45	20.53931403577385
