TF	target	importance
G8	G4	62.84914580490215
G21	G4	58.18356540960606
G74	G21	57.475629323503966
G59	G53	54.47593804773192
G4	G21	53.85366155935525
G88	G87	50.19157328540071
G21	G74	49.94712425496723
G50	G55	45.26277670111817
G45	G58	45.1204753567266
G63	G60	43.643230109405486
G13	G17	42.77044770952246
G13	G21	42.678549000368065
G72	G83	42.11111794391979
G14	G17	40.83873494079194
G46	G21	39.99136616479975
G33	G60	38.705679156392584
G81	G83	38.657656868217046
G40	G58	38.155327295463906
G10	G58	38.14091617290761
G49	G80	37.097542724961656
G75	G83	36.724075179796614
G67	G87	35.99208850558674
G48	G46	35.65102960662831
G94	G58	35.44658640248209
G43	G48	35.363438557329374
G51	G53	35.08446799968226
G14	G21	34.11369971052102
G91	G90	33.91638885137428
G10	G91	33.91358629800157
G10	G7	33.79494328235836
G38	G40	33.66647003081603
G23	G60	33.39721682074836
G11	G23	32.49142447824473
G58	G90	32.43305643212454
G48	G44	31.943906616589242
G58	G31	31.261639412480694
G59	G57	30.50063889450706
G90	G10	30.26077073387759
G57	G21	30.2484125853485
G83	G72	30.110802533712537
G87	G67	29.701971731746173
G82	G67	29.30489872362289
G74	G4	29.270386620007827
G35	G12	29.25343324049818
G63	G74	28.686237231361282
G44	G46	28.586696232451654
G20	G26	28.373896142467466
G58	G69	28.115554551355135
G3	G7	27.66981190515427
G62	G13	27.642552584834764
G40	G38	27.41407726185453
G26	G53	27.26878666705759
G51	G26	27.178427923718637
G58	G64	27.132965187336186
G55	G15	26.988971444361173
G40	G48	26.948756841729217
G95	G54	26.938007373105787
G92	G87	26.864197150126312
G22	G97	26.765528154604745
G83	G75	26.72505235720746
G36	G67	26.670779685937713
G42	G48	26.63671103298522
G46	G4	26.500416231042735
G52	G86	26.247599488349763
G1	G71	26.146028034589257
G67	G82	25.989753062770433
G55	G84	25.922118028081492
G46	G26	25.607137170600968
G36	G47	25.554477477061315
G72	G95	25.53977283024164
G49	G68	25.47569709969344
G17	G13	25.47181395019626
G95	G72	25.40132161767589
G57	G59	25.310213201112116
G4	G8	25.220211845434434
G3	G88	24.944272665480426
G89	G71	24.82637265890528
G17	G11	24.669000675937017
G10	G90	24.57320116722803
G59	G51	24.53900527067936
G98	G23	24.531982128589288
G90	G91	24.500916480002015
G53	G52	24.46410022008583
G77	G61	24.450126292864258
G23	G33	24.38022969163244
G41	G25	24.263626922220276
G31	G64	24.179385970840165
G43	G46	24.049314328389993
G4	G74	23.742918761339844
G70	G7	23.73699681963114
G55	G23	23.517976964155128
G87	G88	23.500198478253086
G36	G87	23.488216486890813
G48	G38	23.376957381322068
G97	G22	23.35276341595368
G60	G63	23.216492984657588
G63	G19	23.187456530774597
G17	G19	23.161995652195493
G45	G60	23.06499380431155
G54	G95	23.064881832364517
G46	G48	23.007423328099915
G71	G1	22.99578704136055
G64	G65	22.96237963368664
G56	G36	22.95987900917694
G50	G15	22.946171520534225
G10	G24	22.894845136588916
G64	G58	22.889906190326577
G25	G41	22.834489472029237
G53	G51	22.832498309057705
G24	G38	22.813831946293202
G99	G22	22.720950037054074
G28	G30	22.641487724024117
G59	G46	22.519818025972597
G74	G46	22.491503788162582
G44	G26	22.390568912153807
G52	G4	22.33445996923931
G46	G43	22.207482087670197
G59	G26	22.19501875288108
G28	G32	22.093135018391543
G80	G49	22.006493533489614
G1	G8	21.93538688124479
G17	G21	21.8659161027706
G84	G29	21.808119036548423
G70	G31	21.734951137936644
G26	G14	21.728945825450587
G65	G29	21.647522987242034
G69	G29	21.640481171593198
G99	G28	21.55255003809698
G53	G59	21.5203545987506
G71	G83	21.24730433389481
G94	G45	21.17395867186036
G55	G50	21.16261569335036
G13	G4	21.054004667012578
G70	G4	20.986244666274185
G19	G17	20.752060738951098
G84	G55	20.693429675500013
G33	G23	20.611658317229274
G59	G58	20.599451158115155
G63	G66	20.57195672399787
G24	G40	20.537140380309793
G91	G58	20.423523848194762
G44	G48	20.3879295664619
G57	G54	20.370410385144215
G66	G92	20.310351167826767
G71	G12	20.27417316309644
G43	G42	20.209613671106105
G44	G61	20.10255108493508
G90	G58	20.08271257773158
G68	G80	19.999640623288695
G52	G53	19.989204323589107
G48	G40	19.913903724660504
G74	G8	19.855495342849725
G10	G87	19.758005535782893
G44	G53	19.730467118297465
G53	G26	19.634357515242243
G7	G3	19.622720168293093
G13	G62	19.611406931196925
G52	G26	19.526686781178352
G62	G5	19.50280133368282
G21	G48	19.489158519892204
G37	G48	19.350943889053525
G44	G38	19.33742995661407
G67	G36	19.322920105985244
G20	G53	19.282733967944996
G79	G92	19.27554801296484
G57	G14	19.268354074509908
G44	G55	19.131793061438614
G20	G14	19.1180457354433
G28	G64	19.111507419795085
G2	G8	19.040683335301868
G38	G24	18.99808384757251
G46	G74	18.878924492331834
G47	G36	18.769594697162564
G40	G90	18.71235198238376
G92	G29	18.711182283813514
G95	G8	18.709622975213534
G66	G63	18.461354904444256
G31	G71	18.445201692830828
G40	G46	18.416455524492815
G83	G22	18.407076498023294
G69	G32	18.369608633522184
G74	G14	18.35315622199601
G80	G62	18.33969679731559
G74	G53	18.324200083862983
G83	G95	18.3038293475604
G12	G35	18.26886322544693
G61	G44	18.244074927820144
G25	G88	18.232438764744987
G21	G43	18.141961199874633
G21	G17	18.123272263270017
G94	G10	18.09540425656126
G42	G43	18.085987451202836
G28	G22	17.951923359117846
G38	G48	17.942005903609054
G22	G99	17.933700894123998
G24	G48	17.86317209156856
G58	G10	17.824041227153078
G96	G66	17.81172614109075
G90	G46	17.770853396481662
G31	G28	17.76621915825764
G7	G84	17.74599886521307
G49	G75	17.67737502970579
G62	G72	17.66756820269547
G84	G7	17.54340195431866
G59	G10	17.522341830742374
G29	G92	17.497278225908083
G74	G26	17.473270676600084
G40	G53	17.46119719667644
G69	G64	17.445607435004764
G48	G24	17.409145212821258
G43	G5	17.330733970128037
G84	G23	17.216979614329997
G17	G23	17.165029533421144
G17	G39	17.113552821386925
G28	G99	17.097735266650048
G69	G65	17.05341753257835
G24	G44	17.016185079054864
G86	G4	16.990889472585742
G24	G46	16.969436598567963
G10	G41	16.96006261382023
G20	G43	16.92688467330522
G27	G99	16.88676989447982
G22	G83	16.865934981370238
G57	G26	16.84196350857219
G26	G52	16.70105455379806
G46	G42	16.687237713497762
G7	G17	16.67771719117237
G98	G34	16.63793170239781
G46	G40	16.634801838411793
G5	G80	16.568200636786234
G97	G95	16.545060093723336
G46	G44	16.513568384789984
G21	G13	16.461479817433453
G27	G92	16.432345243408292
G52	G57	16.420257527078952
G57	G52	16.369491208406917
G17	G16	16.329362670169697
G56	G14	16.293644905245166
G56	G24	16.28392636807361
G60	G58	16.28232512877474
G59	G52	16.27835429067843
G10	G70	16.276391220154906
G8	G95	16.267016231972324
G26	G54	16.25815037645607
G36	G39	16.234197305320865
G60	G55	16.228417419352795
G99	G48	16.173896394490168
G52	G13	16.148601997594064
G63	G92	16.08569000434553
G44	G59	16.065385178923833
G64	G30	16.017107420239956
G5	G32	16.007406542439767
G40	G24	15.9925112824418
G14	G13	15.929821631310183
G61	G55	15.926172840462433
G13	G19	15.903630950453008
G23	G55	15.766814789650274
G70	G1	15.761330422312072
G69	G54	15.74824683205768
G33	G28	15.739129049650185
G40	G44	15.732228004112487
G68	G49	15.714277340641022
G91	G10	15.631841339897452
G33	G99	15.57135766083278
G62	G50	15.547573520867713
G60	G33	15.51252749029712
G69	G92	15.43917218504493
G32	G5	15.432807941777586
G90	G56	15.398497781658374
G12	G83	15.30314808434383
G44	G24	15.271957118108965
G64	G69	15.176925622422289
G87	G3	15.176050357466874
G1	G54	15.157430716372463
G29	G84	15.15218880515517
G55	G34	15.134860867702551
G58	G60	15.092853120429876
G46	G59	15.091775133728186
G28	G58	15.060670380204108
G59	G55	15.052389097916041
G7	G81	15.033387976160792
G30	G64	15.030677958136616
G94	G90	15.027239067289123
G8	G1	15.014502754199087
G83	G8	15.00810546827796
G31	G83	14.973870605478696
G79	G84	14.961074211116998
G32	G58	14.934220416905617
G99	G27	14.842744922534203
G54	G92	14.830554946734265
G7	G1	14.818857278910619
G63	G21	14.79998897656661
G57	G4	14.773903753788026
G32	G30	14.755383743901369
G52	G51	14.712377883482361
G1	G7	14.693082525413972
G75	G12	14.63043493182535
G75	G72	14.618869621018142
G26	G55	14.565806923097476
G80	G5	14.53736529912199
G26	G92	14.534318342788108
G32	G29	14.530465553689094
G70	G83	14.508434644174145
G60	G21	14.507655057176002
G70	G87	14.503630471610121
G40	G59	14.503156078829063
G79	G61	14.449680049510118
G54	G69	14.428603111196127
G100	G87	14.375239153152181
G54	G51	14.29714757463251
G46	G95	14.282134773617146
G51	G54	14.25063745397283
G99	G61	14.246024212234506
G66	G96	14.245334948885832
G38	G46	14.240354675078043
G81	G29	14.240302338157766
G53	G10	14.231201318395568
G59	G91	14.229832974066888
G57	G55	14.210813828900216
G14	G47	14.203784022149344
G69	G58	14.14769408778165
G45	G90	14.096734700500305
G3	G29	14.096575351856359
G92	G69	14.067159641837534
G80	G99	14.032162860584375
G25	G24	14.029115189391975
G12	G22	14.018468155894887
G37	G61	14.014458557668528
G26	G46	13.94398017806261
G44	G15	13.931285296589191
G86	G52	13.909416949771893
G36	G56	13.902805792469518
G2	G4	13.815532358670254
G53	G46	13.767254109972267
G70	G3	13.749623785241063
G70	G42	13.746153833696647
G2	G95	13.711225662145562
G28	G31	13.71011706625387
G58	G56	13.698427631482657
G59	G90	13.686058602912535
G26	G87	13.678600344114411
G71	G89	13.675891913366142
G58	G71	13.640463726330989
G22	G98	13.61708465532419
G53	G20	13.594292512744634
G90	G45	13.564438316380071
G53	G57	13.534447713333124
G94	G91	13.46761656010907
G58	G32	13.45999281760943
G30	G28	13.406731659048523
G7	G29	13.401933340755868
G86	G57	13.358861768411991
G80	G68	13.344486301978739
G49	G5	13.317040289468359
G11	G39	13.300504865820418
G50	G99	13.239159564609668
G49	G12	13.229702959958697
G50	G84	13.212864018230958
G99	G33	13.207457199311191
G56	G41	13.203750496079836
G90	G26	13.144591357009036
G33	G4	13.111020345489806
G59	G44	13.088340748076671
G23	G21	13.074525231643811
G29	G83	13.069173984741347
G84	G79	13.047620322290761
G56	G88	13.041241600879546
G26	G57	13.003931510779926
G59	G14	13.001312029792345
G31	G81	12.982930641664721
G38	G42	12.975585750206134
G28	G69	12.964215375126082
G58	G94	12.940537882577317
G69	G30	12.940040770819868
G34	G23	12.912247082440656
G70	G71	12.903748812166134
G19	G13	12.889641750014608
G57	G51	12.852553313035799
G71	G32	12.808959658369153
G13	G57	12.781069977767043
G2	G65	12.775070751928729
G92	G26	12.764721380679337
G82	G88	12.763368404619463
G51	G48	12.756772907903265
G32	G64	12.714537850020282
G21	G46	12.687160500073714
G95	G36	12.676605482094851
G31	G7	12.626990462025164
G52	G59	12.620321614603366
G60	G74	12.604338201887073
G67	G56	12.601015496578626
G30	G13	12.589889650765201
G83	G32	12.557628450128185
G9	G84	12.550811227011494
