SourceGENES,TargetGENES,Interaction,Edges
G39,G40,1.61904673143952,repression
G39,G31,1,activation
G39,G52,0.852000862454494,repression
G50,G44,0.600276818802728,repression
G45,G38,0.573484108989713,activation
G66,G52,0.563856358582897,repression
G66,G40,0.562647677117915,repression
G50,G38,0.55600238110271,repression
G66,G100,0.545643801958759,repression
G39,G61,0.529870309370676,activation
G76,G40,0.529003229355495,repression
G62,G52,0.522683774423727,activation
G39,G7,0.516051387272674,repression
G39,G100,0.491080172229074,activation
G62,G40,0.481256727745183,activation
G47,G38,0.473329645710091,repression
G4,G38,0.473067631963815,repression
G39,G89,0.46607673921762,repression
G66,G89,0.444282470793829,repression
G6,G38,0.441742747920979,repression
G74,G40,0.425989435568868,activation
G39,G69,0.416148427457533,repression
G62,G31,0.408435564171076,activation
G39,G55,0.404331643988888,repression
G66,G31,0.400757899220037,activation
G39,G23,0.390325091909207,activation
G50,G58,0.389678786476544,activation
G71,G38,0.381199102844023,activation
G66,G44,0.372748735140365,repression
G66,G7,0.366568246021187,repression
G39,G99,0.365765605203128,activation
G70,G40,0.365554234253981,activation
G51,G38,0.362721217378059,activation
G66,G69,0.362382072636075,activation
G39,G60,0.355585662797653,activation
G62,G38,0.352650706981811,repression
G93,G40,0.347196015111106,repression
G50,G52,0.34637145065848,repression
G39,G18,0.343459192287743,repression
G50,G53,0.34181515843173,repression
G54,G38,0.341625756445471,activation
G62,G44,0.340238891854267,repression
G62,G99,0.33539304712441,activation
G66,G99,0.334333675546244,repression
G71,G52,0.328119915136796,activation
G66,G1,0.325036319532344,repression
G20,G38,0.323614589547891,repression
G76,G31,0.322069519485531,activation
G9,G40,0.318183822208175,activation
G50,G82,0.312207923610811,repression
G33,G38,0.310680181027322,repression
G22,G44,0.304811109726984,repression
G45,G30,0.304493756039313,repression
G93,G52,0.304271269032328,activation
G71,G40,0.302759428030475,activation
G4,G13,0.302155498122359,repression
G62,G78,0.3000578074813,activation
G50,G90,0.299879134582665,activation
G45,G90,0.299719851052543,repression
G45,G53,0.299533894318989,repression
G50,G78,0.299032437847996,repression
G45,G65,0.293256642608135,activation
G71,G31,0.291359808416275,activation
G50,G68,0.290855103006076,activation
G50,G99,0.289331738602339,activation
G45,G13,0.286893375187809,repression
G45,G78,0.286692862428106,repression
G50,G42,0.286378197083147,activation
G45,G74,0.285442300628995,repression
G62,G55,0.279059616929258,repression
G62,G82,0.2745707911728,activation
G62,G23,0.271991325334333,repression
G39,G49,0.271725183720935,activation
G39,G78,0.270328163633707,activation
G50,G75,0.269453699506076,repression
G4,G30,0.267399706055119,repression
G66,G55,0.266549522439966,repression
G45,G58,0.261942799426321,repression
G71,G78,0.261413803419558,activation
G47,G53,0.260993045788909,repression
G93,G31,0.260430177836139,activation
G76,G52,0.259466153457865,activation
G51,G13,0.258746228079345,repression
G74,G31,0.258409972675788,repression
G62,G100,0.25794851091547,repression
G47,G13,0.254934523384654,activation
G47,G30,0.253099682458305,activation
G62,G7,0.251514722611039,repression
G4,G65,0.250620311004684,repression
G62,G18,0.248903276141439,repression
G4,G53,0.24796867086277,activation
G62,G68,0.24671983616146,activation
G47,G74,0.246051653733732,activation
G4,G90,0.24566464382861,activation
G47,G90,0.245617974266929,activation
G39,G79,0.245508326716877,repression
G6,G78,0.244922735283775,repression
G45,G82,0.244829272398383,repression
G62,G42,0.243411086336358,repression
G4,G74,0.243172514083249,repression
G47,G65,0.243121619764874,activation
G45,G23,0.242306995903175,activation
G54,G13,0.2421359893366,activation
G62,G61,0.240888986589605,activation
G39,G25,0.240064548898492,activation
G66,G79,0.239647063621754,activation
G71,G23,0.239177737360065,repression
G66,G60,0.234891246514875,repression
G6,G90,0.234385405001918,activation
G39,G43,0.233189474766822,activation
G62,G58,0.232952323481156,repression
G45,G98,0.232088172099277,repression
G45,G75,0.230450035874133,repression
G50,G74,0.229051896979246,repression
G39,G32,0.228941436196202,activation
G4,G78,0.227764355578389,repression
G45,G76,0.225061627625438,repression
G66,G18,0.224830080816706,repression
G47,G58,0.223550307312994,activation
G66,G42,0.223495376308623,activation
G6,G53,0.222855214055717,repression
G71,G82,0.222797556729659,activation
G71,G99,0.221575377318507,activation
G66,G43,0.221521285808228,repression
G39,G87,0.22076354432226,activation
G50,G23,0.220677888170654,activation
G45,G68,0.220115978762338,activation
G50,G98,0.219126343660001,activation
G47,G78,0.218523288223563,activation
G47,G76,0.218506105991139,activation
G1,G40,0.216527082089943,repression
G6,G58,0.214633814867298,repression
G71,G61,0.213678792441081,activation
G70,G31,0.213439482345386,repression
G4,G76,0.212431187619168,repression
G6,G82,0.212259964762366,repression
G50,G9,0.212078556186695,activation
G36,G13,0.212064137688952,repression
G6,G23,0.210867381219221,repression
G51,G30,0.210659712046164,activation
G50,G55,0.208781000392414,repression
G71,G90,0.208206069647095,repression
G6,G65,0.208195870834747,repression
G6,G52,0.207833916180739,repression
G4,G58,0.207533438486055,activation
G62,G25,0.207370065845233,activation
G66,G48,0.206262142048064,repression
G62,G90,0.20242889713937,repression
G6,G30,0.202093801623611,repression
G50,G91,0.201683065188871,repression
G39,G34,0.200613348317521,activation
G6,G74,0.200038529257857,repression
G62,G11,0.198392920755741,activation
G45,G49,0.198354944446681,activation
G50,G85,0.19829452704201,repression
G66,G95,0.198200233563285,repression
G71,G68,0.198099597296068,activation
G54,G53,0.197415048642466,activation
G54,G76,0.195768911315732,repression
G51,G65,0.195282516882469,repression
G62,G24,0.195234551322884,activation
G39,G83,0.195222675479603,repression
G54,G30,0.194997674864865,repression
G66,G82,0.194965118013945,repression
G51,G53,0.194877852765262,repression
G50,G18,0.194626717749913,repression
G71,G55,0.194284594922032,repression
G9,G31,0.19350772725983,activation
G39,G11,0.193298658259321,repression
G4,G23,0.192574908265213,repression
G45,G61,0.192318718157444,repression
G51,G74,0.192278133113349,repression
G39,G77,0.192073838198464,activation
G47,G82,0.191807378586297,activation
G4,G82,0.191762285588781,activation
G45,G70,0.191459915475506,activation
G6,G68,0.190692352412849,activation
G66,G78,0.190494155096884,activation
G20,G78,0.19034252748601,repression
G71,G58,0.189893568726215,activation
G62,G75,0.189808874135837,activation
G39,G24,0.189735370896436,activation
G54,G74,0.189365414708754,repression
G4,G98,0.18916912822283,repression
G67,G13,0.189031125924161,repression
G47,G75,0.188587838878,activation
G51,G90,0.187380932069608,repression
G6,G75,0.186547206767669,activation
G6,G98,0.186240800665447,repression
G4,G75,0.185542708635969,activation
G47,G98,0.184377306896282,activation
G45,G44,0.184172406105969,repression
G50,G11,0.183117265700421,activation
G50,G25,0.18256101135454,activation
G6,G44,0.182543349121509,activation
G54,G65,0.182275796022719,activation
G50,G65,0.181989347137058,repression
G50,G24,0.181919642291649,repression
G51,G76,0.181601450668886,activation
G50,G80,0.181526176028512,repression
G6,G31,0.181000249484438,repression
G71,G18,0.180990599905199,activation
G45,G91,0.180924343296077,repression
G62,G98,0.180334898022237,repression
G45,G85,0.179763581249462,activation
G93,G99,0.179434556021595,activation
G62,G85,0.179270798524501,activation
G62,G60,0.178979298721325,activation
G71,G98,0.1783887351391,activation
G66,G23,0.177425215636243,activation
G62,G43,0.177280865011916,activation
G47,G23,0.177221493213445,repression
G66,G68,0.17685758716702,repression
G66,G11,0.17638229847859,repression
G33,G53,0.176232090234644,repression
G62,G2,0.175685078501397,repression
G54,G90,0.175213417452405,activation
G93,G100,0.175060616226937,activation
G47,G44,0.174932625356328,repression
G71,G44,0.174632627475798,repression
G47,G68,0.173872062136481,repression
G20,G52,0.173349347438023,activation
G62,G34,0.173193488074402,repression
G76,G61,0.172867329606308,activation
G71,G75,0.172837322172945,repression
G6,G61,0.172661913343451,repression
G20,G90,0.172431179527116,activation
G50,G2,0.172298241740741,activation
G4,G68,0.172112144057585,activation
G4,G49,0.17187519920762,activation
G20,G23,0.170258016274699,repression
G33,G13,0.170103039479902,activation
G39,G96,0.168660905977632,repression
G4,G70,0.167796064517318,repression
G62,G77,0.166956705879022,repression
G74,G52,0.166317787219544,repression
G51,G78,0.166312899652857,repression
G6,G99,0.165940356431987,repression
G20,G31,0.16573190247948,repression
G33,G30,0.165708505141525,repression
G50,G63,0.165560316773759,repression
G71,G53,0.165398264202098,repression
G71,G42,0.165297419442216,repression
G66,G24,0.165236332429191,repression
G66,G77,0.165037506836675,repression
G45,G52,0.164839027756012,activation
G33,G74,0.164814334642525,activation
G50,G97,0.16464472272988,activation
G50,G31,0.164555269067694,activation
G71,G25,0.164034191666259,activation
G66,G61,0.163397824385681,activation
G39,G95,0.163243206107395,activation
G47,G70,0.162704820065871,repression
G66,G25,0.162683592175634,activation
G50,G56,0.162595236062594,activation
G62,G87,0.162226045592154,activation
G73,G13,0.162170855785419,activation
G93,G7,0.16146213253137,repression
G33,G90,0.160779468045297,repression
G5,G13,0.160331394857644,activation
G54,G58,0.160210740626125,activation
G33,G65,0.159441092807835,repression
G51,G58,0.158994851716507,activation
G20,G82,0.158914863750679,repression
G45,G97,0.158521553949336,activation
G71,G65,0.15773512471869,activation
G66,G34,0.157261645682178,repression
G76,G7,0.156833251329152,activation
G71,G85,0.156331148402172,repression
G74,G61,0.156237530361418,activation
G20,G65,0.156200591515604,activation
G93,G55,0.156071625261841,repression
G45,G99,0.156018237373632,repression
G45,G31,0.155617377371111,activation
G50,G57,0.155302709463645,repression
G20,G30,0.155133618583193,activation
G45,G42,0.154553233653453,repression
G70,G52,0.154336001611339,activation
G33,G76,0.15333434924488,activation
G45,G25,0.153122657401909,repression
G45,G41,0.152557602331663,activation
G4,G61,0.152205303872209,activation
G50,G41,0.151995206926742,activation
G20,G53,0.151840915825063,repression
G6,G85,0.151748234630469,repression
G66,G87,0.151188967405739,activation
G66,G9,0.150644251082654,activation
G33,G58,0.150061656284777,activation
G66,G83,0.149782194180248,activation
G47,G91,0.149700037785089,repression
G22,G1,0.149332415491883,activation
G50,G34,0.148301268158954,activation
G93,G78,0.14825677285492,activation
G20,G61,0.147924608412927,activation
G47,G49,0.147406325370322,repression
G4,G91,0.147134610587319,activation
G66,G2,0.146919074405141,repression
G6,G42,0.146887885399669,activation
G39,G2,0.146698850451668,repression
G62,G53,0.146446337936931,repression
G20,G58,0.146293451836999,activation
G71,G24,0.146081878051883,activation
G93,G23,0.14582038373028,repression
G66,G58,0.144746070789343,activation
G93,G61,0.143711487538127,activation
G66,G27,0.143648166230358,repression
G71,G11,0.143556046939283,repression
G6,G49,0.143525601644529,activation
G6,G55,0.143174342936627,activation
G6,G91,0.143153174676444,repression
G4,G85,0.143104619446077,repression
G62,G32,0.143043720285297,activation
G51,G98,0.142042521244801,activation
G20,G74,0.141621317409813,activation
G20,G98,0.1414738991772,activation
G20,G68,0.141333481155616,activation
G54,G78,0.141118470879032,repression
G50,G77,0.140835956636666,activation
G51,G82,0.140733930647152,repression
G45,G18,0.140681929212562,repression
G51,G75,0.140472182396587,activation
G47,G97,0.140329439207514,activation
G47,G85,0.140140715551239,repression
G6,G25,0.139826959749869,activation
G6,G18,0.139676190211795,repression
G76,G100,0.138155598427365,repression
G51,G23,0.138027779415844,activation
G33,G78,0.137673317773286,repression
G39,G88,0.137639028826742,repression
G45,G55,0.1372471799809,repression
G76,G89,0.136971425970236,activation
G93,G18,0.136939322537665,activation
G86,G13,0.136558741424263,repression
G45,G15,0.136197135040208,activation
G71,G74,0.136159861691034,activation
G20,G40,0.136048834142603,repression
G20,G75,0.135603456833124,repression
G72,G13,0.135481286913343,repression
G22,G58,0.135444457640267,activation
G71,G30,0.134821806040391,activation
G71,G49,0.133949445729375,repression
G62,G89,0.133911239490992,activation
G4,G97,0.133378863716744,activation
G62,G63,0.133358593516747,activation
G51,G70,0.133236461210516,repression
G50,G27,0.132652079040862,repression
G62,G81,0.13264908447269,activation
G50,G1,0.132633315827739,repression
G54,G75,0.132249488917431,repression
G71,G2,0.131912623564596,activation
G62,G91,0.131608095377662,repression
G50,G61,0.131495578418282,activation
G45,G24,0.13107231062234,activation
G50,G43,0.130644222594367,activation
G66,G72,0.130054597809138,repression
G47,G61,0.129820277188364,repression
G46,G40,0.129609968271662,activation
G51,G49,0.129175709763387,activation
G20,G99,0.129069257628556,activation
G62,G27,0.128716124102464,activation
G1,G31,0.128677174404726,activation
G4,G15,0.128113284458776,activation
G62,G48,0.128033116384222,activation
G62,G96,0.127994329488193,repression
G62,G83,0.127659106387931,repression
G93,G82,0.127620964761113,repression
G37,G13,0.127537096015809,repression
G71,G91,0.127217501338289,activation
G54,G98,0.127134981734137,activation
G54,G70,0.127097663507976,activation
G39,G3,0.127082752389975,activation
G50,G87,0.127009665717528,repression
G22,G9,0.126785952394643,repression
G62,G1,0.126725894164579,repression
G51,G68,0.126702132469076,repression
G6,G70,0.126187315356487,repression
G47,G41,0.126141297883116,activation
G4,G44,0.125921124372914,repression
G74,G49,0.125776460150736,repression
G4,G41,0.125584114176962,activation
G54,G82,0.125472844931536,repression
G50,G81,0.125032822362871,repression
G66,G59,0.124785257651926,repression
G33,G44,0.124781678731814,repression
G39,G81,0.124690403861908,activation
G62,G3,0.124676949194031,activation
G76,G69,0.124247334990518,activation
G66,G57,0.124234703713901,activation
G62,G57,0.124093929277749,activation
G71,G34,0.12404299419196,activation
G93,G38,0.123787270454768,repression
G33,G75,0.123626572049978,activation
G20,G49,0.123562730814418,activation
G33,G82,0.123035996556845,activation
G6,G24,0.122943152202653,activation
G76,G23,0.122740507881199,activation
G76,G55,0.122678464783369,repression
G39,G82,0.122477239474235,repression
G62,G94,0.122434036121591,activation
G12,G13,0.122395918624913,activation
G39,G92,0.122315210894785,activation
G47,G42,0.122270574187661,activation
G45,G2,0.122201678078955,activation
G54,G44,0.122195834359164,repression
G45,G11,0.122053109486586,activation
