TF	target	importance
G50	G54	157.88729463848583
G54	G50	108.68207949037254
G49	G50	91.9766020550155
G45	G11	88.9472224474876
G43	G48	85.621056296144
G23	G21	83.14486537674586
G70	G65	73.20943703678559
G65	G70	72.21939942145531
G72	G81	70.33934736438685
G49	G54	69.05550290211387
G96	G95	69.02969675095132
G48	G43	68.91659661004785
G50	G49	66.36879855690896
G38	G32	64.73694199124267
G5	G14	64.5548975158541
G8	G90	63.81440998338675
G82	G98	61.82877624825641
G84	G95	61.514976563552246
G11	G45	58.68345679839735
G62	G98	57.49096593717362
G27	G32	56.357603395575815
G26	G28	55.93279679338688
G9	G11	55.01502762945869
G81	G72	54.788088476873284
G24	G21	54.77948510932035
G21	G23	54.76257228553946
G60	G77	54.378559246530685
G35	G34	53.26142066323869
G19	G90	52.93285605651748
G98	G77	52.38116250580775
G34	G81	51.47329294473973
G62	G77	50.58060640255657
G28	G18	50.32541039813015
G77	G98	49.47060808719637
G25	G99	48.690062893277634
G37	G49	47.727206680474524
G48	G72	47.59963386977156
G37	G81	47.49772898617836
G47	G21	47.168755662143475
G87	G84	46.467012164662556
G37	G72	46.17673199086132
G21	G20	46.12780103858354
G57	G84	46.01986097498372
G54	G12	45.30151015091299
G68	G98	44.9056870794525
G11	G98	44.822744472816034
G48	G59	44.6071484977026
G48	G37	44.042667462226596
G23	G24	43.37200600950066
G49	G48	43.33752854658039
G95	G99	43.165183232976226
G31	G28	42.374505796755955
G39	G32	42.16069667845986
G95	G96	41.717765674784175
G31	G25	41.585442060257904
G34	G36	41.49541137852148
G79	G61	40.7139875534547
G31	G99	40.654745439655485
G54	G49	40.61751441484656
G61	G98	40.07547193036846
G99	G31	39.774457537568615
G16	G99	39.74755416164703
G49	G37	39.71584003337846
G34	G72	39.603130793701595
G37	G48	39.59413661789344
G91	G30	39.222456393159135
G14	G5	39.05101494557701
G92	G23	39.0379570903869
G8	G10	38.789295694231356
G21	G24	38.212347972679204
G10	G8	37.86745012765914
G90	G19	37.636020939035674
G46	G84	37.2436752637754
G71	G30	37.230322220804105
G61	G77	36.887323701174736
G99	G25	36.887278005557874
G88	G18	36.88177542023756
G22	G23	36.63446021383454
G33	G92	36.23483586754783
G94	G30	35.98846068003856
G24	G23	35.939341167486326
G65	G90	35.9149526730107
G15	G6	35.734510701257804
G5	G6	35.686653198307184
G38	G67	35.48206494550012
G45	G30	34.95413951407351
G98	G68	34.954008639419236
G49	G1	34.81898211700923
G47	G23	34.81579261535884
G24	G20	34.51796930612687
G82	G12	34.19604893221935
G21	G22	34.11352458505762
G60	G98	33.86507193827821
G42	G15	33.81147565493806
G42	G5	33.64785362683138
G49	G97	33.32356961181729
G79	G19	33.06913018644809
G96	G99	33.005369884202594
G99	G96	32.55392146475603
G82	G84	32.504140733164256
G2	G4	32.47228595496881
G68	G82	32.27484085620829
G41	G92	32.1910018210979
G35	G27	32.11642558925132
G28	G26	32.09456167716718
G20	G41	32.059827900854195
G84	G64	31.90431916784931
G61	G79	31.82276235055626
G25	G28	31.599325689264102
G80	G79	31.559320145495345
G62	G12	31.380644031475242
G27	G35	31.26307809074806
G22	G47	31.134591432612527
G81	G50	31.019783181289384
G67	G38	30.999479064391632
G18	G28	30.85324858637799
G34	G64	30.7568536236456
G86	G96	30.60357615352235
G34	G35	30.512643200078635
G96	G84	30.482139708559167
G6	G5	30.39854491391927
G84	G57	30.391595075728468
G50	G16	30.337076749291455
G43	G10	30.292833260550903
G85	G11	30.24763919656784
G23	G29	30.157526796854683
G38	G39	30.150259497518533
G23	G20	30.11353675660899
G24	G22	29.944315558202405
G37	G92	29.80405516150499
G90	G70	29.41455944335678
G77	G12	29.382623618202526
G65	G9	29.302700944020273
G84	G96	29.206105527825976
G37	G32	29.17710845158968
G28	G31	29.103037637866088
G77	G82	29.067455293959622
G37	G54	28.908192545519658
G24	G47	28.906190704614836
G18	G1	28.723915594285888
G4	G2	28.637251071071557
G32	G67	28.631603854182117
G32	G28	28.63145036014975
G72	G48	28.258876037993623
G90	G99	28.039873178905065
