SourceGENES,TargetGENES,Interaction,Edges
G47,G43,1.2319367559591,repression
G47,G86,1,activation
G47,G5,0.998233341223394,repression
G29,G43,0.946374767064581,repression
G47,G75,0.929262052058367,repression
G29,G69,0.915157701080413,activation
G53,G1,0.90865530888059,activation
G47,G11,0.906117435342598,repression
G47,G69,0.905495523453906,repression
G47,G79,0.846503035872567,activation
G29,G75,0.819103507350095,activation
G29,G5,0.793632668361138,activation
G47,G67,0.781641023375357,activation
G29,G11,0.740186849510482,activation
G29,G45,0.712749746646732,repression
G47,G84,0.707036557481787,repression
G29,G86,0.693912417460626,repression
G47,G34,0.687843347268126,repression
G47,G76,0.66632070135709,repression
G47,G82,0.652925283261431,repression
G47,G13,0.64114429623804,repression
G47,G89,0.63991280394708,repression
G47,G40,0.626509416580226,repression
G29,G34,0.62376550132113,repression
G29,G79,0.619918439989395,repression
G47,G31,0.616051042300706,repression
G80,G1,0.612798236250385,repression
G47,G70,0.611967595365332,repression
G53,G45,0.568468820394604,repression
G80,G43,0.550950911546214,activation
G29,G67,0.546617253518067,repression
G47,G63,0.54157331293362,activation
G47,G9,0.531767476212497,repression
G47,G7,0.529182844148772,activation
G53,G94,0.522277990210938,activation
G80,G75,0.522093477623066,activation
G80,G5,0.515344628569814,activation
G29,G76,0.513047374119802,repression
G100,G43,0.509847546470855,activation
G29,G31,0.503352876384904,repression
G47,G18,0.501245257490526,activation
G47,G30,0.497290320702703,activation
G47,G91,0.495151925968541,repression
G100,G69,0.494628343593858,repression
G80,G69,0.491990569349355,repression
G53,G75,0.491592599222325,activation
G80,G45,0.491170055729211,activation
G29,G40,0.489275302298551,activation
G47,G61,0.486556988301526,activation
G47,G52,0.484545186272661,activation
G91,G1,0.47422855299851,activation
G47,G45,0.471396956726745,activation
G53,G69,0.470503065024907,repression
G47,G2,0.468846392368794,repression
G47,G78,0.46171743770572,repression
G100,G86,0.459656833914549,activation
G53,G5,0.459530685207019,activation
G53,G43,0.457738658290692,repression
G47,G15,0.453945099748233,activation
G47,G33,0.449729415917061,activation
G47,G92,0.444946916887682,repression
G24,G94,0.444672542606559,activation
G47,G98,0.443242628872376,repression
G24,G1,0.438194351598081,repression
G34,G1,0.432732313763811,repression
G29,G84,0.429951868467801,activation
G47,G19,0.424535849553973,activation
G47,G88,0.422661666126936,repression
G100,G11,0.419315849854801,repression
G47,G71,0.409502047928368,activation
G47,G3,0.40595662580525,activation
G47,G64,0.405032273481539,activation
G100,G75,0.404898896168387,repression
G29,G64,0.403751569932205,activation
G64,G99,0.403428020367819,repression
G47,G38,0.403397802787964,repression
G80,G79,0.395072275545296,repression
G100,G5,0.394368644560876,repression
G47,G66,0.393077710416797,activation
G29,G89,0.389678354007487,activation
G47,G57,0.388012610620889,activation
G80,G11,0.387568443728237,repression
G29,G91,0.386292947823648,activation
G53,G95,0.385469553890744,repression
G80,G76,0.382636050364546,activation
G29,G30,0.380608553875112,repression
G100,G67,0.380507442875584,repression
G29,G63,0.376948418973182,repression
G47,G68,0.376219408379831,repression
G42,G1,0.375414710950612,activation
G29,G2,0.374484585538975,activation
G47,G100,0.369386247481163,repression
G24,G99,0.368356365909508,repression
G29,G47,0.365671391721828,repression
G47,G12,0.36361429319026,activation
G47,G39,0.36181194387309,activation
G47,G55,0.360788374973012,repression
G80,G34,0.359087984609114,activation
G29,G1,0.356013507612591,activation
G29,G100,0.355094317969624,activation
G53,G76,0.354874658668772,activation
G29,G70,0.354304188374742,repression
G29,G7,0.353393453745793,repression
G80,G95,0.34985784573423,repression
G47,G4,0.348769389519293,repression
G29,G92,0.344057082861705,activation
G24,G5,0.341247928521049,repression
G29,G15,0.339311635065453,repression
G100,G100,0.334008647420703,activation
G64,G4,0.333446419263687,activation
G24,G95,0.332345136148607,activation
G53,G79,0.331924373590023,activation
G25,G94,0.331165973079482,activation
G53,G34,0.331055078911096,activation
G34,G94,0.330368503542499,repression
G47,G72,0.32892583711372,activation
G100,G34,0.32886361742599,repression
G24,G43,0.32828468728306,activation
G47,G95,0.324431393578946,activation
G80,G31,0.323536291781853,activation
G47,G47,0.323342841080141,activation
G42,G94,0.322742152068732,repression
G29,G78,0.320369025535563,repression
G29,G52,0.319387807881872,repression
G53,G11,0.318069259689779,repression
G47,G50,0.317623074647375,repression
G100,G79,0.317531946992169,repression
G29,G98,0.317119332155432,repression
G29,G19,0.313832877661967,activation
G47,G22,0.311678004970804,activation
G47,G59,0.307514087573677,repression
G100,G45,0.305268604121455,activation
G44,G20,0.303969552530586,activation
G24,G75,0.302863018444956,repression
G29,G95,0.302139598508573,repression
G71,G69,0.300554973767779,repression
G29,G3,0.300259568694625,repression
G29,G39,0.29943197281214,activation
G14,G1,0.298665103542502,repression
G24,G76,0.298439166434205,repression
G80,G94,0.296516930320409,activation
G91,G94,0.294189229026271,activation
G47,G28,0.294135925290824,repression
G53,G31,0.292809876835709,repression
G29,G82,0.290297756841136,activation
G29,G9,0.287919535318673,activation
G25,G1,0.287605927213646,repression
G47,G25,0.2864259854565,repression
G100,G84,0.283937397494053,activation
G80,G7,0.282055743665213,activation
G29,G18,0.280816454094904,repression
G71,G45,0.280744455302811,activation
G64,G49,0.279997832000447,activation
G100,G9,0.279437427397738,activation
G24,G79,0.277760160646548,activation
G29,G33,0.277698866183606,activation
G64,G82,0.277572603930754,repression
G53,G62,0.273922039810119,repression
G29,G22,0.273798770858803,activation
G91,G45,0.272652721986969,repression
G100,G40,0.272339608857156,repression
G80,G19,0.268474208135751,repression
G80,G40,0.268216609442251,repression
G80,G86,0.267835391091477,repression
G100,G89,0.267795360464182,activation
G80,G2,0.263937717333653,repression
G47,G97,0.262017179573699,repression
G34,G5,0.258732629145961,activation
G29,G88,0.258316286278869,repression
G24,G7,0.256789668761741,activation
G53,G19,0.25541600215677,repression
G47,G26,0.254709059698573,activation
G29,G13,0.253215079329724,activation
G34,G75,0.252414690412109,activation
G34,G43,0.251014692191209,activation
G47,G8,0.250990341066005,activation
G100,G31,0.250641995686865,activation
G100,G13,0.250291718352833,repression
G29,G61,0.248059792335545,repression
G53,G7,0.24718505109841,activation
G80,G30,0.245100358812975,activation
G71,G1,0.244824092096272,activation
G59,G1,0.243964541128726,activation
G47,G99,0.243788468369776,activation
G53,G2,0.243652367084987,activation
G12,G1,0.241907227502083,repression
G80,G62,0.24188186318354,activation
G34,G95,0.239495826660908,repression
G80,G70,0.238907177813666,activation
G24,G19,0.238382194510778,activation
G29,G12,0.238177988731411,repression
G64,G94,0.237999994947265,activation
G34,G45,0.23652026291867,repression
G71,G43,0.23633572779511,repression
G47,G85,0.236036248942215,activation
G24,G62,0.235904121627839,repression
G100,G64,0.235507220496063,repression
G47,G60,0.233695644024081,repression
G71,G75,0.233419883732906,repression
G80,G92,0.230508700144395,activation
G67,G69,0.228942483171665,repression
G64,G70,0.228815840307227,repression
G100,G76,0.228154872540773,activation
G100,G91,0.226958489077301,activation
G91,G75,0.22504948104543,repression
G42,G5,0.224597041174485,repression
G29,G68,0.223508473144334,repression
G42,G95,0.222978161982972,repression
G100,G71,0.222742704040599,repression
G47,G96,0.221813155424085,repression
G24,G70,0.220959418778242,activation
G64,G7,0.220860092388653,repression
G47,G42,0.220112203056732,activation
G100,G47,0.219837254894207,repression
G64,G95,0.219656439883804,activation
G64,G57,0.219285476542798,activation
