	G19	G83	G42	G24	G60	G56	G97	G47	G23	G33	G31	G14	G82	G87	G21	G17	G99	G27	G2	G32	G16	G66	G62	G40	G36	G89	G30	G7	G46	G49	G6	G10	G26	G100	G9	G25	G5	G71	G20	G11	G72	G45	G8	G69	G75	G44	G3	G64	G93	G35	G96	G37	G58	G70	G63	G81	G95	G76	G57	G51	G61	G74	G94	G77	G55	G79	G28	G88	G67	G43	G65	G12	G18	G22	G39	G73	G85	G92	G1	G98	G91	G13	G68	G59	G78	G86	G50	G34	G52	G48	G84	G41	G38	G53	G54	G29	G15	G90	G4	G80
G1	0.019292747037164545	0.0124185745864866	0.013378412848917576	0.004299927883143212	0.009270452020569671	0.01384817012897846	0.008791868085029915	0.00912076885127908	0.005233379924557008	0.008245385465629593	0.00674652612124796	0.0063425115474271335	0.00416003586698805	0.006740420491140639	0.005218611659448753	0.011948882070132462	0.007298658253124669	0.005802982642913029	0.012090136778477553	0.0072662376005130395	0.00539243883360665	0.01092154063162651	0.03077243664318389	0.012901630495018166	0.013316218937012965	0.01432799180524981	0.00794288524776075	0.01008888266197179	0.006036171680162761	0.008019228929980478	0.009070231439332955	0.016686870475459536	0.00648480821100839	0.01071696034591456	0.018236233692519643	0.00685258831598521	0.01140617807494681	0.008783260403924888	0.0060107198410858965	0.005118327374322658	0.004988282384245027	0.007536806531640904	0.004706463397651811	0.006455515794134	0.004516114524389315	0.016322647063871938	0.004141996796499772	0.010494174777080995	0.005726749116871791	0.006588174189210329	0.005419355402380078	0.0028748187661622776	0.009154707263973678	0.005827021140753653	0.010940063391568867	0.005099931344846424	0.012192071828099046	0.008528881425082653	0.04859538181389052	0.008915877034210557	0.010047048233864639	0.014472781284954455	0.0047890722876029026	0.005003632743374363	0.005827101436784799	0.01557695765092211	0.013271670854534234	0.004365267034178235	0.012010810022842166	0.004262064811007061	0.01699576624712169	0.02139709207138075	0.012463547366858323	0.005213776860413017	0.005817287230182637	0.006324503225962777	0.00820644975967137	0.01886482638529921	0.06476386578128017	0.0053855799778690745	0.008519426930151093	0.008824596776769908	0.006137595016422784	0.0045978596232533345	0.01001675512180915	0.005838049257570037	0.010614618897253077	0.00849140964124604	0.0086164853007757	0.007645422370038002	0.017140923152978393	0.010068196159609815	0.005465613993495645	0.0064426182690692346	0.008075393753899335	0.004739274020642355	0.004835561853634418	0.007290185635180016	0.004174464763381357	0.011781120306909417
G2	0.013119791418110578	0.007723134841284433	0.010247137069090664	0.004710812784080129	0.008428423467974934	0.006551829292349373	0.024652546326537714	0.011939648555723024	0.007135814929776872	0.01208875426278101	0.009955431109968087	0.004995316535993889	0.0061572768266250685	0.0060959810047874225	0.011258142005037594	0.0068392502794781575	0.006348986193885277	0.01487864766918404	0.007629445060024183	0.008268923237071802	0.008237530265987319	0.008381840260241408	0.00939056983588314	0.01879255418406714	0.004005018495330256	0.015857282538366872	0.007534046095699915	0.008908576416766392	0.01144309002442823	0.01069127777359921	0.006561450029471338	0.0031618771884470904	0.007328702577272501	0.01178526403349847	0.009566993761798518	0.004766908789805992	0.008335853795089138	0.006110315792822944	0.012296054568367104	0.011834787802791133	0.006233075005977275	0.011499450112723084	0.01109640029245937	0.010208169810375431	0.006238370249356329	0.028260975126555843	0.009415251328907952	0.01030999814959104	0.009984164033486433	0.007730431389056455	0.006643855091007135	0.024466035942809924	0.009841610568520372	0.005913308623620986	0.008406813311695913	0.014855364763972775	0.007540192934994556	0.009578369985145377	0.007829019266174207	0.017551244291879726	0.01304008219017125	0.008588930315302713	0.008219170059830095	0.01772059086576727	0.009975145919538058	0.006506836529845542	0.0100226706301536	0.008880853079036003	0.01350891747809596	0.0127332091487372	0.005939255778822187	0.024100771889554264	0.008533166147640362	0.013672191660173026	0.007531529872465633	0.00807941858729335	0.0034912722862278115	0.010006587618906973	0.02995208679439153	0.01534345561039094	0.005385442660401068	0.007649966456233118	0.00658396874024623	0.005896512465482602	0.004506557593539267	0.012083782292716113	0.0073142877243339965	0.013928100713162443	0.011688794457792766	0.008914508302593376	0.009287110476530313	0.009793105223413803	0.01029836770816808	0.010684741944773316	0.006299905617689104	0.005347593223706965	0.005716696964313203	0.006814827509557714	0.006218432334951351	0.012123767750242796
G3	0.007234577807284779	0.005175146513346291	0.0036177365574674384	0.004396662730229175	0.004101002150442108	0.009052498241901795	0.005422880188188825	0.015898850278814564	0.004425855299395708	0.008120634240478953	0.004616930892825625	0.007026978398334307	0.007137509075500954	0.009451201677405869	0.004542323936109035	0.007588962228174969	0.007700160930252493	0.016114037051513264	0.026581620326736482	0.004071351900036856	0.009217231405543992	0.020733929481828405	0.0028184021201853884	0.005757117159489789	0.00757738672127448	0.013679261349823833	0.018221425647995483	0.01190600195025194	0.006042877016431822	0.012261059363743049	0.006981021783806802	0.012043605191021212	0.006437669090349791	0.014517867927014143	0.005752086836181665	0.006068044684633665	0.0059339197101034346	0.01070085067864028	0.008989453029832515	0.017091285780400443	0.034307350717600646	0.0026267787492159113	0.00723288503099277	0.007921145361266082	0.006327067116155845	0.0057706455845862115	0.048362840872598054	0.005275575961784532	0.005591397222477398	0.006191445217230246	0.006188792942398948	0.02982886360807886	0.0033965123055181203	0.0069523409419386326	0.017908739557949516	0.00782878244434362	0.0043186964881311235	0.00781928203470867	0.011016650378573755	0.00769448400405316	0.007800289639722347	0.004172408641735126	0.01238527619095282	0.01716042595960859	0.01051854936210044	0.006016379158244176	0.004997433023578657	0.006240942890789706	0.007289230751268978	0.012499098198316207	0.0055342990319184665	0.00504731727124658	0.03947898400195267	0.012032705661361656	0.004719301849639591	0.0050098425367000295	0.01208220039117748	0.004144085184802613	0.018107065017904676	0.008574660416811057	0.002975191633845041	0.013087515289556165	0.0028859100360376414	0.005644053105619474	0.009503950003634834	0.0038358406777922014	0.010224781226804286	0.00915919423527469	0.00601261578083033	0.021748246798767842	0.006053841774369786	0.004361778664684274	0.012744637262497052	0.004687812765785862	0.00634109394704719	0.029730469531578572	0.006096588911295477	0.005612656552396721	0.006106032904936848	0.03180959982482028
G4	0.010105009908978725	0.010016798305358227	0.012750849789801294	0.00704631657923187	0.012281391368915567	0.006349441809122687	0.009937458080266507	0.008790662922934091	0.007078574371847799	0.008873247080654272	0.007300260990893791	0.01093770728322105	0.006785357496770469	0.0060693819247803465	0.013501457976706497	0.01115702515988416	0.008872429706197546	0.008073815917599796	0.010813621546650448	0.011811531724777844	0.00918746123400704	0.007244080728722177	0.011943434437761767	0.012932654872665145	0.0073040453071634885	0.006483347772414593	0.010585739085216565	0.011884704055460356	0.01287598437460082	0.007709400815946836	0.014040867998778869	0.005196916783202641	0.010397358781725936	0.009553917799940765	0.009091465713235602	0.011276643491793999	0.0066331862681568935	0.005143275936912934	0.007120394499634819	0.011400524906378407	0.025303349421049434	0.005025883812082719	0.007467037636622033	0.007687576694978695	0.019914342692796686	0.011800421985850625	0.006656634655010584	0.0063411680137804	0.007136068141598613	0.005805268662851757	0.006689201115111542	0.01513452987629165	0.004654574779763471	0.008601401099770659	0.011494468834850448	0.008606027727524031	0.01096342375683985	0.009875142039936871	0.013453496955831899	0.016351821124213642	0.010991902556327598	0.00542853128790512	0.008634990581037167	0.007392056368177119	0.008155173880490564	0.008006455507642314	0.00926373607459146	0.010427884202289135	0.006347638850635757	0.008135653008608704	0.009950818037435269	0.02345530646953723	0.013582787396503865	0.007538462913727222	0.017939703774766592	0.00943016082549844	0.007841885333516567	0.010846253595285406	0.011903401423675483	0.007757883725550546	0.013287119063218751	0.00826482912245707	0.00882437757174914	0.01724966440054626	0.0062768636968254425	0.007436292591675091	0.009593096339804763	0.006738352745045097	0.005677613044566071	0.007298965764691693	0.01816824178005687	0.026592774709465788	0.005636471902634602	0.012557336185439593	0.007796491952117914	0.008876016142356235	0.00540711919948381	0.016862685927206314	0.008644685398809094	0.01026073281358057
G5	0.003990247187565591	0.008557212005409487	0.015742718611204052	0.003020538071332735	0.003086195553802117	0.008203808566233003	0.007701563974163177	0.0061095210248230045	0.004932191186371802	0.003952482101294739	0.012217300722475899	0.019597489134693308	0.010775427355312322	0.006680686087806347	0.003339339880741047	0.004313723011517967	0.014582454400266492	0.0036575157290627104	0.005539507426887368	0.003725543014834343	0.006162068954530592	0.01998750829250414	0.008547553460545936	0.003926627346503723	0.04752069275979998	0.0096816336445205	0.006421537309711016	0.02805656943351042	0.002837693988238981	0.015951699488968064	0.022277621988980013	0.009526096987462972	0.006889989452068027	0.008986850888649417	0.010456031724498431	0.012108353125376248	0.0369516817371602	0.0064955185415398456	0.004896674961328866	0.002425611833984245	0.0767160576529857	0.0051584778288308415	0.013184686762933343	0.002616063246232524	0.0027491754365103435	0.004550651810124358	0.011024636810077579	0.008243699788963667	0.005663189270532442	0.004476670853549833	0.007515195568104172	0.007496720359017082	0.004044381883596614	0.0074418961961361385	0.010285851429360409	0.005052538341443405	0.007995645937122492	0.002954612664106317	0.01085620352476164	0.0049509358339127115	0.004469301182500478	0.007689332813792492	0.004564923280382374	0.020516012131421606	0.007222440134118398	0.01681072449153331	0.004040697744916824	0.003588186995826585	0.0047732562297516865	0.013497420932404336	0.00956711305725724	0.004143440367337077	0.009196243294706889	0.003941753388952942	0.00544928326877936	0.0077370255589535	0.013396682626409919	0.015422225478749196	0.01351459664180815	0.015398667105492727	0.01769496432773417	0.006450571270828479	0.006477909500562336	0.005170309250417777	0.008856525308953249	0.00692830387988212	0.011551226606497064	0.004364341600247239	0.004723469922958659	0.027041785481650815	0.03180324459700586	0.009856280814428431	0.005115970422268022	0.0034522146817076234	0.011965586255068853	0.003436289163069792	0.0033713205682622833	0.0038961683829946453	0.011280869328899235	0.008812549747487537
G6	0.006321336437039886	0.002485775338972459	0.008304034233092608	0.006766353723096147	0.0038819418644553934	0.008436330980740075	0.00695475317763996	0.007978580700239933	0.008788864102924046	0.009466425730648763	0.005387925040392505	0.08785860882034444	0.004809152444191696	0.015046742656409881	0.005326832155531364	0.004914334026541702	0.009763793000851775	0.005995385909039548	0.0030992330407607106	0.005288490416972539	0.007361830347529864	0.010956298705057927	0.004541780362552717	0.007933076455698188	0.025686853524753313	0.005490276797748471	0.010550205285456658	0.01688317376766408	0.005605880684718901	0.023322090352819947	0.047790709532278146	0.008626882084522322	0.002623192010020023	0.006240661881730873	0.006092400096462299	0.007378791870535777	0.049351802219533634	0.004547679696381544	0.01628564079730207	0.002885078828303005	0.05314856522740625	0.004863599491478063	0.009139326257837192	0.006024962558820445	0.003616237004771279	0.0062797954904651385	0.012755447076361486	0.010964708476095724	0.004854544546990058	0.016644700664069936	0.005555544824401086	0.0078483695236703	0.007879136752798704	0.01629329864859725	0.004181230043435216	0.008207765587194093	0.008279362281625425	0.007077038387543504	0.005333563819267664	0.0036771273843695025	0.005594301615477926	0.008190688947911215	0.0035197151007804604	0.015248794556411068	0.007164630419757278	0.010501707065090552	0.00347048471584006	0.004754066376276819	0.005197716749343947	0.00491945711183498	0.005941048615116823	0.005192714541495542	0.006308679666847667	0.0038019882468861526	0.007228805080018309	0.005279715238216253	0.008030964800377216	0.006214939583573007	0.007246600408348628	0.012101732717804422	0.019326546996648455	0.004445132616905958	0.00695491226678063	0.004076871954608795	0.0031430030251831933	0.005592075156991851	0.0218194819326311	0.004713751694522862	0.004163771279801949	0.024576750837282155	0.008110407538729575	0.005986383754128547	0.007079427888327634	0.004692114177069406	0.015387896853298064	0.01296414226799113	0.006940603414082395	0.003044208179931427	0.004472415215081989	0.006947828244441001
G7	0.004739076520364319	0.022180367735650568	0.005806118912564185	0.01911117045001012	0.0052804864981077435	0.006282302302597644	0.005345921728812102	0.013846526231594927	0.00598996059227264	0.005806645259141294	0.00766448667621251	0.011152021308747284	0.005369762791792169	0.012529973892762666	0.005700021645594693	0.004498158523003731	0.01415010165447443	0.00677208961361711	0.026049416322453344	0.009016489681134637	0.00918851742001001	0.014128011130295303	0.005043742862689489	0.004189688723170864	0.014087217687751447	0.008209759767594844	0.018275662146084597	0.02903440146714576	0.02013654623636633	0.008960356340543452	0.0066118328503838725	0.004422411288902179	0.004141162801089881	0.007886871105477145	0.012976007665450576	0.00960269272526591	0.01249515007878816	0.010163834426888231	0.0068654924392442356	0.01070514157498055	0.011191593103123188	0.005004622132559939	0.009583094801589826	0.006033420236293586	0.007044142387698699	0.010260095061550529	0.02768173256844079	0.0069117261942100066	0.028823204738056586	0.014814401263305289	0.019225139800136848	0.007755621600132025	0.006559009318126011	0.0028078703695006276	0.023325659670273093	0.004794239251137844	0.01739262658453724	0.004912297821023388	0.011427156415768937	0.008210148453847176	0.005697652346789621	0.005892534627673076	0.00809255343231299	0.006569380068029718	0.004315308926573522	0.00841047283967818	0.01626033501871853	0.007256136634725058	0.013356550604296046	0.026483767210068544	0.013139560779384534	0.00663570997895655	0.012300041391876548	0.004241938378725584	0.0055692612144088065	0.012217676001940745	0.012066900969970113	0.00423306661364156	0.007739167550005065	0.012409362813066474	0.0049259037937548385	0.007840142817707701	0.006793159369228906	0.010391892957640784	0.008785095690155051	0.006572017320397745	0.01119126267999454	0.0066935529679149185	0.014078216684719012	0.01065880043319139	0.00464720444008017	0.00900948160719797	0.004301944114229681	0.005086525085520647	0.004230393579297508	0.003027135869164912	0.00711859944090368	0.010109988878782573	0.00576081083309648	0.0177170931858375
G8	0.006240953120888515	0.005697152048964246	0.008235846323037827	0.004494035065458827	0.0028894669499603814	0.009307049262174363	0.0041524276245322195	0.006426702244974922	0.0058249786458490615	0.005749574982876142	0.0068564379629603035	0.010947904076098185	0.014660715218926177	0.014877241058142206	0.01321722623114663	0.006113105141318711	0.008096751230703953	0.0066323064169381924	0.007100550131213096	0.00912221322118617	0.006704308781692125	0.010544297121370404	0.006667000375337483	0.03934355356941176	0.004888570893416598	0.018958710809937166	0.0371829795147449	0.011797881827336956	0.010051064289661286	0.01602033863097582	0.01641855213290685	0.016501992520253656	0.009958025039559094	0.009498961139575424	0.003971871317763341	0.007427470756434631	0.00610069930612549	0.0055051000827613765	0.006311728355091714	0.019316099460433594	0.006838643817754971	0.005052163932007387	0.04263515340397631	0.009968537213881464	0.0034569628599526426	0.003907730848630012	0.00986064316532818	0.008988134450584693	0.017666299252841938	0.003748575488335082	0.008321082968969374	0.004233134389758731	0.008262944636997251	0.005422872525140264	0.012150928237774954	0.005663379316594603	0.009143129336241201	0.007756422993631749	0.011638271676175075	0.005741411500445	0.007955420785785632	0.02405100498549606	0.009358162092019624	0.01317813452490298	0.0031155633456179566	0.010346424932353208	0.0078020844363983115	0.007331811672653006	0.004542209287876548	0.029383510059664764	0.006993473082749023	0.005884611850635557	0.007427704743686476	0.0078110017021938575	0.004741823350072249	0.0044304509074780795	0.004868636600158093	0.012325587380791791	0.005621146086259538	0.011373650483145993	0.023396908976443014	0.005765540284401498	0.009549619168896512	0.00871179894403355	0.008109515584467486	0.004203924909756734	0.017640565711964845	0.0055669024027246265	0.008141067463266231	0.01529433124045052	0.010676593377492737	0.00577682797309679	0.018127856899134622	0.00790621632469121	0.008473167938609704	0.006541273283738124	0.007875547748379815	0.003940242683996589	0.01204426468543308	0.013447157191922734
G9	0.020255586433688966	0.008880249599872958	0.011868921595282364	0.015307622187724834	0.01456312264849493	0.009061454356169452	0.004307728560529666	0.021055290019111737	0.02536780703913763	0.006395973978608782	0.013535845685002055	0.004789596050348718	0.005594163317243345	0.012102927183998692	0.014518203312929587	0.008003517614965264	0.011975771003205075	0.005289615809754548	0.0049420823990730944	0.0155526039070905	0.031588340920134475	0.02598309866045837	0.007862145948962136	0.01429108817633784	0.005799886636635326	0.017662713264966063	0.006349663845999959	0.008263348866529128	0.005048672824562506	0.014949246219730998	0.007014699549521884	0.008938552153440239	0.007457559673922691	0.008456210147634204	0.007153487665935063	0.007906632359396294	0.004837195377779744	0.006657416704831262	0.01693942348896356	0.005575016976437693	0.008158410353092246	0.005354486585914256	0.004872835801196724	0.004122752201986598	0.01590844101120384	0.011649971461791272	0.011035706072778467	0.02457304340789422	0.008598988885829759	0.010916097980651102	0.006106517564814168	0.006422726081049237	0.008523768458346874	0.0037055615637163596	0.005243140298895779	0.0055584739575278465	0.012395559076185501	0.011429989204426498	0.004289133916043522	0.005525831432718687	0.005119996317538208	0.022427937241210675	0.00992914950100943	0.009603088894636376	0.006914886948280043	0.0059215077461018	0.009352652256114185	0.00700001460336127	0.007674005326935623	0.015450612110165863	0.007399634690749378	0.00498580733526821	0.010407957272078145	0.014999797386214965	0.007394272380802338	0.008622610565043818	0.0068322139135133944	0.02177063877377563	0.009083701772184946	0.01167662951289264	0.007380546609074691	0.005683740147834903	0.009241107808695267	0.006225488572611471	0.006992418940672149	0.008302840387544395	0.006136778663104623	0.007001545997428905	0.010734812858955525	0.008117317777947027	0.013573335754081794	0.007475287604660252	0.007024257410375649	0.015223004867804878	0.010964068164870916	0.008072440004659835	0.007551018500381137	0.00748222885821306	0.008151812733980551	0.009604916308751366
G10	0.013704954430424425	0.005394694254018069	0.006223473335723815	0.00808461704411324	0.005826099361306716	0.005136604726028502	0.007360492772660048	0.010455751307228416	0.007497818070732977	0.021977559620693303	0.008409478887904658	0.008776975658967323	0.013156794147713624	0.007038578680807336	0.013006786603726866	0.009606769772965375	0.010741106408092156	0.005553623370027592	0.008475374246273737	0.010689435684937165	0.0116947617004584	0.009215910818380598	0.005029691180167608	0.016304444986557025	0.007115553742297481	0.026228848742415503	0.0149832203939272	0.017049944625431634	0.009359163341656691	0.035850708426059606	0.005418398894566869	0.03682714597262638	0.0074891875448653625	0.017502763888180495	0.017540926089688488	0.005864872673228235	0.008397782758621446	0.004614325241456545	0.004358055166584826	0.005313803689813158	0.00538813671953739	0.006447559930798717	0.012544569643028745	0.007147352226818285	0.00540415931057618	0.0063699659317098985	0.008445404319891903	0.013696650798331628	0.01109466177848751	0.013927916432000295	0.009020386175156174	0.014999805349012584	0.00418742366732468	0.014031169857788866	0.0132078229538234	0.0031274670644338386	0.026233437329528864	0.020997168588485104	0.00895888918499177	0.006961264175839787	0.0074783026995801525	0.014394005618160484	0.009021618292767276	0.008955335789712757	0.006888134129807521	0.004687697237569032	0.00616236252860238	0.004732328696208442	0.0031677691095772964	0.01303439388266873	0.002595994081664406	0.0035092147632761143	0.013342136568759015	0.013826729643181867	0.006589123921898645	0.005162649066243361	0.005817481362076069	0.007847795124845123	0.007738722720743238	0.008222333334297968	0.012391085498108564	0.00575498990612963	0.004873035501016344	0.006013486206312616	0.007918412370307978	0.0038718374734962873	0.012160142244863953	0.004464804928359117	0.007725568261970604	0.02686498460693575	0.01176544114723368	0.004098568238746075	0.005310060397512857	0.003930258308337799	0.010718002306923017	0.0035216765838301384	0.009810171761305532	0.0060239344760310625	0.010962243963520494	0.023179457548524525
