Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G67	G80	0.859728970532159	0.000336325738935846
G80	G67	0.859728970532156	0.00033632573893588
G67	G31	0.830794491453216	0.000816110248382963
G31	G67	0.830794491453214	0.000816110248382995
G66	G15	0.824433793573207	0.000970413036646879
G15	G66	0.824433793573204	0.000970413036646965
G55	G76	0.821583430974961	0.00104644678133994
G76	G55	0.821583430974954	0.00104644678134015
G67	G37	0.807660378998318	0.00148610612188029
G37	G67	0.807660378998315	0.00148610612188042
G37	G76	0.805359573594478	0.00157063371975808
G76	G37	0.805359573594471	0.00157063371975832
G75	G3	0.791067749174598	0.00218143055259856
G3	G75	0.791067749174597	0.00218143055259856
G87	G80	0.78829548301109	0.00231838432063327
G80	G87	0.788295483011085	0.00231838432063352
G70	G29	0.775877214862092	0.00301420900357632
G29	G70	0.775877214862088	0.00301420900357655
G21	G76	0.775091080920829	0.00306305783462201
G76	G21	0.77509108092082	0.00306305783462261
G21	G74	0.774693701240842	0.00308797826329998
G74	G21	0.774693701240839	0.00308797826330017
G15	G28	0.765245929944157	0.00372723920832669
G28	G15	0.765245929944156	0.00372723920832676
G55	G66	0.764491913616203	0.00378226582076519
G66	G55	0.764491913616203	0.00378226582076523
G27	G70	0.764253647901491	0.00379978144072905
G70	G27	0.76425364790149	0.00379978144072908
G66	G37	0.762775669259479	0.00390981053642593
G37	G66	0.762775669259478	0.003909810536426
G10	G80	0.75231276745349	0.00475932579196876
G80	G10	0.752312767453486	0.00475932579196911
G67	G15	0.745364922170432	0.00539592444866314
G15	G67	0.745364922170429	0.00539592444866346
G53	G37	0.738359633067866	0.00610076035255665
G37	G53	0.738359633067865	0.00610076035255681
G67	G55	0.738288018290018	0.00610830576009142
G55	G67	0.738288018290018	0.00610830576009143
G21	G10	0.738221111274005	0.00611536149465061
G10	G21	0.738221111274003	0.00611536149465077
G3	G15	0.738160272595614	0.00612178260855506
G15	G3	0.738160272595613	0.00612178260855515
G86	G80	0.733844119508586	0.00659041856529728
G80	G86	0.733844119508585	0.00659041856529741
G10	G82	0.732540102564167	0.00673716531146311
G82	G10	0.732540102564164	0.00673716531146343
G46	G76	0.730469408735557	0.00697521384179067
G76	G46	0.730469408735548	0.00697521384179175
G72	G15	0.729094797542744	0.0071366890716169
G15	G72	0.729094797542741	0.00713668907161717
G10	G37	0.727866666591444	0.00728331431258639
G37	G10	0.72786666659144	0.00728331431258684
G87	G75	0.727143299207754	0.00737072648764674
G75	G87	0.72714329920775	0.00737072648764717
G70	G3	0.72647690285794	0.0074519479575346
G3	G70	0.726476902857935	0.00745194795753524
G15	G6	0.724798321232281	0.0076595084179496
