,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_0_11,TS_0_12,TS_0_13,TS_0_14,TS_0_15,TS_0_16,TS_0_17,TS_0_18,TS_0_19,TS_0_20,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_1_11,TS_1_12,TS_1_13,TS_1_14,TS_1_15,TS_1_16,TS_1_17,TS_1_18,TS_1_19,TS_1_20,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_2_11,TS_2_12,TS_2_13,TS_2_14,TS_2_15,TS_2_16,TS_2_17,TS_2_18,TS_2_19,TS_2_20,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_3_11,TS_3_12,TS_3_13,TS_3_14,TS_3_15,TS_3_16,TS_3_17,TS_3_18,TS_3_19,TS_3_20,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_4_11,TS_4_12,TS_4_13,TS_4_14,TS_4_15,TS_4_16,TS_4_17,TS_4_18,TS_4_19,TS_4_20,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_5_11,TS_5_12,TS_5_13,TS_5_14,TS_5_15,TS_5_16,TS_5_17,TS_5_18,TS_5_19,TS_5_20,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_6_11,TS_6_12,TS_6_13,TS_6_14,TS_6_15,TS_6_16,TS_6_17,TS_6_18,TS_6_19,TS_6_20,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_7_11,TS_7_12,TS_7_13,TS_7_14,TS_7_15,TS_7_16,TS_7_17,TS_7_18,TS_7_19,TS_7_20,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_8_11,TS_8_12,TS_8_13,TS_8_14,TS_8_15,TS_8_16,TS_8_17,TS_8_18,TS_8_19,TS_8_20,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10,TS_9_11,TS_9_12,TS_9_13,TS_9_14,TS_9_15,TS_9_16,TS_9_17,TS_9_18,TS_9_19,TS_9_20
G1,0.604332,0.5551061,0.5937135,0.5560574,0.5589067,0.6534957,0.6365468,0.5637234,0.5882884,0.7126788,0.6846019,0.6518895,0.5915001,0.63752,0.6299132,0.6845775,0.5350946,0.6927379,0.6511211,0.6668461,0.5856874,0.5975014,0.6317071,0.650798,0.6985143,0.5484328,0.7034067,0.5823279,0.6021527,0.6441251,0.6549733,0.6240667,0.6212402,0.683004,0.6066339,0.5910787,0.652456,0.6056453,0.788999,0.610783,0.7128225,0.7222538,0.5381116,0.6746998,0.6201684,0.7435453,0.7617234,0.7043123,0.6080267,0.6575865,0.5789761,0.6426725,0.6629753,0.6848235,0.645217,0.5797252,0.6901633,0.5863402,0.6170199,0.6437695,0.5970239,0.5646318,0.5404307,0.5820923,0.6229338,0.6855886,0.6483757,0.7119944,0.6856314,0.6301534,0.5510173,0.6279688,0.6470652,0.5817613,0.6481651,0.5896009,0.610551,0.566133,0.5945121,0.5462448,0.5963311,0.7871997,0.7222805,0.6631303,0.615387,0.4335527,0.4736785,0.3641678,0.3207699,0.3252979,0.41637,0.3532266,0.3547371,0.3633234,0.4518097,0.6038807,0.507607,0.5823821,0.6882621,0.6608069,0.6007772,0.6029143,0.5488791,0.5894486,0.8419045,0.5899925,0.5366521,0.7636399,0.6256777,0.6162261,0.7794228,0.5375116,0.5682655,0.6515463,0.6937282,0.7467761,0.6256889,0.6113047,0.6526518,0.5785194,0.7792743,0.6588236,0.5914674,0.5932213,0.5750211,0.7508139,0.5526139,0.3466996,0.3508506,0.3934385,0.4957134,0.3453285,0.3878516,0.3293176,0.3251738,0.4280916,0.307447,0.7482644,0.6718933,0.5809427,0.6394489,0.6847976,0.6266311,0.6226079,0.6684996,0.6188638,0.6741765,0.5673949,0.6023167,0.5215988,0.528325,0.6322772,0.4547305,0.4356024,0.3941952,0.5768015,0.443868,0.4564086,0.6716916,0.6754254,0.6126007,0.6765373,0.6504275,0.6982821,0.6040848,0.6170269,0.7430283,0.6516254,0.575652,0.7462906,0.5918018,0.8522789,0.8531282,0.6324735,0.7855499,0.5653464,0.5613999,0.6898444,0.6230682,0.6240587,0.6192544,0.5719342,0.6531143,0.7694633,0.6675548,0.701329,0.5924495,0.5930776,0.7256486,0.5639272,0.4649965,0.4387495,0.4235207,0.4046249,0.3253053,0.3162927,0.3259477,0.3051554,0.3910324,0.3603659,0.5951871,0.6435921,0.6951192,0.5687334,0.6405408,0.7618653,0.7261579,0.7997548,0.7165935,0.6358646
G2,0.6378975,0.6305053,0.5910571,0.5990786,0.6351006,0.7176251,0.5878292,0.5167918,0.5103765,0.6712396,0.6833551,0.6892208,0.7377563,0.6126005,0.6482912,0.5948409,0.5391225,0.6123029,0.539493,0.7086051,0.7385966,0.6249792,0.5851348,0.6151385,0.582811,0.6187085,0.634523,0.6655395,0.8185871,0.6791294,0.5608921,0.5903868,0.6498913,0.6141582,0.6034809,0.6267213,0.6506455,0.4966631,0.6362039,0.6995368,0.6768965,0.6760782,0.5338709,0.5884363,0.6612208,0.5823758,0.6018553,0.5622268,0.5143778,0.7323269,0.7286797,0.7393118,0.6137111,0.6778455,0.5867885,0.6921557,0.6235485,0.6497315,0.6853812,0.6342828,0.6418135,0.6645438,0.646848,0.5221018,0.5792145,0.6375454,0.6667607,0.6009138,0.6393722,0.659963,0.6607195,0.5907188,0.6118197,0.5665755,0.6285075,0.6621707,0.6213347,0.7085377,0.745928,0.5374167,0.7090316,0.6180992,0.6069287,0.7517451,0.7171189,0.5823914,0.668937,0.5096699,0.5606823,0.5055819,0.570572,0.5441708,0.5928183,0.5723932,0.5603804,0.5142622,0.6509485,0.6267322,0.6503776,0.6951726,0.7972916,0.6289478,0.5337445,0.6063291,0.6118856,0.5383337,0.6294442,0.5323468,0.5590329,0.5326215,0.5917936,0.5681223,0.623943,0.6566245,0.5911783,0.6427707,0.4974969,0.5773069,0.5261094,0.5914469,0.6557256,0.6368383,0.5670249,0.5899981,0.6520293,0.5733631,0.5669229,0.5523454,0.4928322,0.5881719,0.6935317,0.4824267,0.580455,0.5710964,0.6150095,0.5420844,0.5409609,0.5539468,0.5627536,0.491674,0.5449453,0.5563525,0.6605644,0.5656377,0.6283944,0.6561593,0.6535277,0.5114747,0.679676,0.6404694,0.5713419,0.5784813,0.6970765,0.6309516,0.4819206,0.6630242,0.5818615,0.5437455,0.7013744,0.7111269,0.6650629,0.7737277,0.6103907,0.6932012,0.7477747,0.6964871,0.6034951,0.628408,0.5230179,0.672361,0.6432291,0.6635493,0.5931622,0.5368855,0.5795643,0.6132187,0.6356765,0.5765824,0.6705334,0.6848043,0.5679793,0.6211166,0.7118618,0.6332814,0.6238199,0.5009599,0.6262048,0.6411077,0.6249161,0.5203582,0.7293531,0.6159119,0.5367113,0.6153034,0.5672242,0.5376986,0.5192698,0.4514343,0.4903916,0.5536364,0.5546863,0.547741,0.6812021,0.6478169,0.5832796,0.6831664,0.698649,0.6630984,0.5811772,0.5172371
G3,0.3933962,0.4180916,0.4702036,0.4028961,0.4445359,0.4529082,0.421586,0.4386709,0.4054976,0.4903681,0.3948656,0.3676828,0.4224722,0.3152582,0.4277356,0.418785,0.3486369,0.4992828,0.4222168,0.3733842,0.4462965,0.4140811,0.3959409,0.4078582,0.5158069,0.4503629,0.4312903,0.4254053,0.3943675,0.3914769,0.4370824,0.3493949,0.3690618,0.4738801,0.3577495,0.4043427,0.4004084,0.4356704,0.4000583,0.3544626,0.4618088,0.3889389,0.3820805,0.389728,0.3630861,0.4131463,0.4248424,0.3629499,0.3624134,0.4626329,0.4193576,0.3667882,0.320663,0.3915064,0.4769369,0.3987569,0.4242487,0.3991251,0.3291558,0.3699342,0.372683,0.3791124,0.4621163,0.45232,0.4982606,0.4267447,0.425485,0.4043896,0.5071935,0.4000691,0.3843775,0.4336881,0.3797731,0.3418986,0.3837115,0.4208255,0.3499288,0.3480938,0.3876763,0.3609745,0.4295204,0.4221828,0.3862533,0.4275399,0.5282253,0.3936222,0.4265455,0.5415044,0.4631807,0.5046855,0.4291973,0.3602361,0.4271447,0.3560678,0.4205012,0.456963,0.3980969,0.4092833,0.3783197,0.3608905,0.4387966,0.4022521,0.3407012,0.4236769,0.4125205,0.4362597,0.5000572,0.6000148,0.6326981,0.5386923,0.519327,0.5214299,0.5806345,0.7055855,0.5869157,0.5106076,0.3918981,0.4164853,0.4108009,0.4126369,0.3700935,0.4837076,0.3633586,0.4923085,0.4489742,0.4001797,0.3500866,0.3662462,0.1927988,0.31209,0.2331455,0.2470657,0.2309024,0.3174513,0.3004674,0.2668323,0.3397001,0.4316891,0.4348858,0.4699128,0.3876233,0.3716603,0.4547738,0.3889735,0.477053,0.3714892,0.3579286,0.4145185,0.3945141,0.3229687,0.4376288,0.4743161,0.4035068,0.3842425,0.4378893,0.3195603,0.4576504,0.4214498,0.3432291,0.4624468,0.3781971,0.3989609,0.3848371,0.4618346,0.367889,0.3884103,0.3375015,0.4824639,0.4474915,0.4356343,0.3820861,0.2735241,0.3970471,0.4819206,0.3817502,0.3689144,0.4248018,0.4291255,0.3843742,0.3544586,0.3962362,0.4109984,0.3200356,0.3775573,0.3559099,0.3885441,0.4280999,0.494801,0.4413456,0.3650501,0.3231722,0.3598636,0.3735291,0.2826522,0.276054,0.2948965,0.3786645,0.3937356,0.3165205,0.3903939,0.4307863,0.440884,0.4183486,0.468771,0.4894169,0.4443163,0.3195098,0.410855,0.4283556,0.4149186
G4,0.5846318,0.8108524,0.7157574,0.7012941,0.6546872,0.6522005,0.6978392,0.7037453,0.5878682,0.5909156,0.5980731,0.7329747,0.6874643,0.5968237,0.6814141,0.5517504,0.5722143,0.6140779,0.8164565,0.6734173,0.6658565,0.5392834,0.5842685,0.7220404,0.6368963,0.5850157,0.5233615,0.5581401,0.7076886,0.6071878,0.6780982,0.6504056,0.6700058,0.7766065,0.6479115,0.6266632,0.6688297,0.5948168,0.6136619,0.6237362,0.5815298,0.5787476,0.635115,0.5907445,0.707246,0.6054849,0.5752613,0.6132017,0.752181,0.5888908,0.6181915,0.6694404,0.7209101,0.7637323,0.6134242,0.6368532,0.5246241,0.6243399,0.6529197,0.5737209,0.5632058,0.585333,0.6845869,0.7230139,0.6324433,0.6112878,0.7090534,0.6842326,0.4917285,0.5762063,0.7336702,0.6736185,0.5803743,0.6722861,0.7113815,0.5889868,0.6178168,0.6886645,0.5969683,0.6270614,0.5675913,0.5809718,0.6913548,0.5438735,0.6433562,0.6785367,0.6495355,0.6651552,0.6368672,0.6342833,0.6749249,0.6781707,0.5971443,0.5205443,0.6320387,0.5092328,0.5403048,0.6247366,0.7120708,0.6097744,0.6492435,0.6604672,0.7693062,0.787551,0.7152547,0.6326781,0.6515,0.5555677,0.4796484,0.6379748,0.6658729,0.6610295,0.6953497,0.6627791,0.7168042,0.6828391,0.5247375,0.5731581,0.5923224,0.5893176,0.7001122,0.6877614,0.7487418,0.6117254,0.578436,0.7777887,0.5896643,0.7154479,0.6876734,0.6951006,0.6338233,0.6144674,0.5396341,0.6576513,0.6181034,0.6750744,0.665509,0.7382978,0.570651,0.7513838,0.6519186,0.7626976,0.7542986,0.7327419,0.6311072,0.6635493,0.6168143,0.5844528,0.6495111,0.4983642,0.5209381,0.6785046,0.5860262,0.6599401,0.859868,0.66336,0.6199621,0.6665999,0.6263553,0.7448066,0.7441793,0.6999687,0.8199164,0.6965311,0.7719528,0.7461207,0.7045899,0.5847185,0.8823443,0.6192144,0.6425463,0.7797968,0.5626104,0.7625772,0.6612548,0.6093716,0.701871,0.6212876,0.7000538,0.5910058,0.6706768,0.6145466,0.6461714,0.6183394,0.6107319,0.7114605,0.6633199,0.5437211,0.6448812,0.7231056,0.6559056,0.5520862,0.6430769,0.6211429,0.7160999,0.6132196,0.5440217,0.5964428,0.5707303,0.7000239,0.5407138,0.6938158,0.6628085,0.5634978,0.6534541,0.6522967,0.5516803,0.6413824,0.5477186,0.6359575
G5,0.1304987,0.3211032,0.2353219,0.1708892,0.2457714,0.2330578,0.3141248,0.2316052,0.1905241,0.0824463,0.0533668,0.1556463,0.1989959,0.1144907,0.0624502,0.1016557,0.1353598,0.0767217,0.1269913,0.1653604,0.2219914,0.1259832,0.2039869,0.164589,0.2207654,0.2176512,0.2631045,0.2972355,0.3776997,0.4777751,0.6194307,0.5592183,0.5758624,0.5206329,0.3511264,0.2975884,0.2160906,0.1709361,0.2514173,0.2886475,0.1459175,0.2021413,0.1314787,0.265246,0.2379546,0.2990276,0.2558391,0.2732057,0.2184138,0.2616287,0.2118011,0.2931748,0.2946835,0.2255117,0.2554364,0.2046026,0.111528,0.2083149,0.3019231,0.2087129,0.1614558,0.1639732,0.2426182,0.1512931,0.2961658,0.2187157,0.2492945,0.3393185,0.247767,0.3481726,0.2651751,0.1372358,0.1759531,0.3003617,0.2221744,0.1608973,0.2474221,0.2559767,0.163555,0.190413,0.1627894,0.2193062,0.1373289,0.2834652,0.126949,0.052201,0.0196182,0.0258703,0.0918578,0.0239261,0.0058701,0.0098899,0.0145258,0.0056014,0.0080854,0.0125416,0.1499598,0.2514322,0.2921055,0.1815725,0.079512,0.2023322,0.1774827,0.164607,0.1164372,0.1205887,0.3130049,0.3175369,0.24176,0.1026692,0.09346,0.1018701,0.1340024,0.1407291,0.2505118,0.212723,0.2674291,0.3769343,0.2008236,0.3268634,0.2150211,0.2586835,0.2834295,0.2436516,0.2420465,0.2389459,0.1476198,0.5608109,0.5893603,0.5653165,0.7806664,0.5359648,0.5120179,0.5541576,0.7096811,0.5861173,0.5100111,0.3160902,0.1351022,0.1116379,0.1524787,0.1549572,0.1576074,0.1521334,0.1061924,0.2786234,0.2522338,0.1578786,0.1123661,0.0620601,0.0856292,0.0967986,0.1175177,0.1642768,0.1734502,0.2290378,0.2230372,0.2313467,0.1846618,0.2450838,0.3084457,0.2501162,0.2776582,0.2167927,0.279671,0.2222612,0.2386449,0.2301925,0.1218897,0.2662727,0.1254975,0.1152647,0.2391223,0.2370291,0.2328738,0.2902899,0.2232043,0.2103422,0.2265119,0.2323774,0.1502993,0.2410676,0.2584075,0.2869527,0.3071331,0.2892763,0.1979652,0.270386,0.3156471,0.1253013,0.1792638,0.2672457,0.163529,0.219243,0.1193991,0.093974,0.0574637,0.0260955,0.0645985,0.0977902,0.1824113,0.1120432,0.1462968,0.2610439,0.3574905,0.2903437,0.1965357,0.2047853,0.2592001,0.2427133
G6,0.2191647,0.4446268,0.6013632,0.5370339,0.3515251,0.3616305,0.4750768,0.3899841,0.4887758,0.4158529,0.3001977,0.1949596,0.2154776,0.1674221,0.1202099,0.1047464,0.1260813,0.1733859,0.1013415,0.1466667,0.1765056,0.1471184,0.1766714,0.2710176,0.3066101,0.2746614,0.3138102,0.2694248,0.3473659,0.3892021,0.385929,0.4211642,0.415026,0.4013811,0.4861725,0.4416384,0.3701708,0.2639793,0.3084956,0.3110505,0.2233628,0.207424,0.1562095,0.4011031,0.4316565,0.4464221,0.4659566,0.41534,0.405276,0.3991013,0.5032393,0.3906092,0.4282103,0.2568533,0.3071888,0.2178502,0.1992372,0.1725969,0.2194575,0.2103531,0.2252911,0.2088663,0.1877402,0.1989507,0.2463867,0.2834826,0.2452277,0.2867222,0.2686199,0.1991793,0.3480558,0.2754663,0.2616924,0.2022172,0.2755318,0.2449781,0.2714304,0.296966,0.2446183,0.2231902,0.2340788,0.216977,0.2322721,0.3067001,0.1660905,0.0762073,0.0925307,0.1044588,0.1066291,0.1278678,0.0802282,0.053321,0.1155997,0.0688302,0.0593573,0.1105262,0.0702642,0.1699098,0.2613072,0.2800225,0.1811688,0.2387625,0.1931589,0.1928384,0.2768376,0.1679358,0.2795773,0.2711088,0.360922,0.2970881,0.190824,0.1108758,0.1839457,0.1797337,0.1646646,0.2037866,0.2957082,0.3116675,0.3148947,0.2978738,0.2480927,0.3040506,0.4289423,0.2755615,0.2612927,0.3165988,0.2035736,0.3671933,0.4777304,0.5113683,0.5466271,0.5727373,0.5030716,0.4623374,0.4575344,0.4951745,0.5627175,0.4333005,0.3863661,0.2491551,0.1927707,0.2381171,0.2358813,0.1578681,0.1742451,0.1963839,0.2341551,0.183391,0.1998883,0.1514707,0.1377933,0.1243101,0.0840803,0.1340715,0.2577479,0.2046499,0.3288908,0.2521881,0.3152238,0.2610036,0.2534343,0.299574,0.3593279,0.398283,0.2913109,0.3699874,0.2891535,0.2855281,0.1716009,0.4715636,0.4636825,0.5253679,0.5896821,0.5783718,0.5590516,0.5259151,0.6045829,0.4688584,0.5317964,0.3210784,0.2994854,0.2687956,0.2140512,0.2939355,0.2776,0.3155052,0.3383916,0.2920413,0.3042577,0.1310163,0.2597461,0.2788918,0.2362652,0.1886618,0.1876767,0.1721043,0.163868,0.1634044,0.0847389,0.2224425,0.1632654,0.1841434,0.1566849,0.1687759,0.3468214,0.2655754,0.3522781,0.2662605,0.2576584,0.3045344
G7,0.0099481,0.0078649,0.0060259,0.0099845,0.0052211,0.0073839,0.0064442,0.0059896,0.0022129,0.0102485,0.0054336,0.0087347,0.0047129,0.0008912,0.0018514,0.0070785,0.0022651,0.0076237,0.0059974,0.0084419,0.0106352,0.0019835,0.0073405,0.0048846,0.0103167,0.0177798,0.022693,0.0154309,0.0237725,0.0132113,0.0121745,0.0083982,0.0188323,0.0076954,0.0158626,0.0048278,0.008849,0.009184,0.0097193,0.0076978,0.0079374,0.0097422,0.0110425,0.0066697,0.0102776,0.0065609,0.013918,0.0040223,0.0227702,0.0100581,0.0156939,0.0097988,0.0111758,0.0103846,0.0032579,0.0134589,0.0231754,0.0229809,0.0169094,0.0206888,0.0124771,0.0153671,0.008346,0.0034669,0.0139958,0.006948,0.0162794,0.0088214,0.0072603,0.0059705,0.0079901,0.0084596,0.0057619,0.0133573,0.0026516,0.0097723,0.0047989,0.0036064,0.0192641,0.0061685,0.028923,0.0122997,0.0359023,0.0118582,0.0109785,0.0023294,0.0048447,0.0026454,0.0022972,0.0001041,0.000132,0.0003797,0.001832,0.0006057,0.0004012,0.0190809,0.0162121,0.0152116,0.0099708,0.0105248,0.0103681,0.0105883,0.0058198,0.0142084,0.0147747,0.0023084,0.0100075,0.0166276,0.0016799,0.003932,0.0219634,0.0114089,0.0118338,0.0119657,0.0081217,5e-05,0.0040622,0.0161481,0.0168969,0.0035483,0.0087478,0.0089498,0.0113255,0.0125361,0.0049266,0.0025838,0.0016374,0.0104572,0.0094381,0.0051449,0.0060881,0.0070324,0.0088967,0.0067892,0.0102019,0.0105513,0.0128185,0.0046024,0.0223472,0.009405,0.0079701,0.0089978,0.003752,0.0077323,0.0148581,0.0072807,0.0121692,0.0026567,0.0072201,0.0034393,0.0034322,0.0160595,0.0067873,0.0213362,0.0089988,0.0225463,0.0049596,0.0217869,0.0155495,0.0126095,0.0026996,0.0172957,0.0089689,0.0049768,0.0100995,0.0132849,0.0051936,0.0124968,0.0083632,0.0145767,0.0315635,0.0072382,0.0229437,0.0124191,0.0128767,0.0173305,0.0053344,0.0060063,0.0107086,0.0159312,0.0077172,0.0300172,0.0088326,0.0195644,0.0099012,0.0215533,0.0157287,0.0180797,0.0203902,0.002057,0.0206379,0.0147266,0.0216483,0.0181824,0.0065273,0.0104209,0.0124449,0.0138811,0.0101443,0.0084873,0.0226679,0.0221172,0.0049964,0.0076127,0.0088515,0.0291065,0.0093473,0.0148732,0.0118834,0.0105764
G8,0.2511209,0.2428937,0.2342363,0.2588505,0.2209255,0.2830716,0.2115599,0.2499748,0.3612126,0.2317626,0.2670176,0.2031622,0.2336658,0.1408403,0.1935325,0.1283017,0.2092556,0.1514019,0.2247323,0.2348408,0.1972849,0.27889,0.2659051,0.2888929,0.2401378,0.3144208,0.3095594,0.2368852,0.1989188,0.0829958,0.0375115,0.0582586,0.036066,0.0243726,0.0888957,0.1533345,0.226101,0.3313362,0.3062267,0.2133216,0.2430012,0.2141322,0.2210431,0.4304901,0.4285645,0.4806401,0.5172903,0.6109897,0.5277919,0.4821311,0.6089672,0.4940907,0.5649625,0.4058129,0.3096969,0.3097019,0.346761,0.3338957,0.25668,0.195327,0.2758828,0.2003712,0.2779034,0.2677742,0.3167641,0.3316821,0.3747709,0.3824109,0.3885002,0.2530832,0.3451335,0.2893745,0.3477396,0.3782802,0.2977296,0.2875033,0.2392694,0.2611218,0.301905,0.2418685,0.1975594,0.2603157,0.2300232,0.2452551,0.2722807,0.3094806,0.2842725,0.2954673,0.2608869,0.3125547,0.3394008,0.3371354,0.3526612,0.3021454,0.3126469,0.3423861,0.3661699,0.3164769,0.3015436,0.3034763,0.2263124,0.26,0.2082073,0.2224736,0.2991426,0.2138196,0.2328376,0.3628157,0.2859932,0.2748613,0.2963932,0.3333074,0.3473953,0.3718792,0.1864884,0.1832089,0.2321852,0.1938053,0.3045501,0.1960434,0.1696292,0.1684121,0.2113094,0.2222552,0.1678929,0.1831237,0.2229004,0.1631523,0.2089354,0.2127815,0.2339521,0.2605184,0.2163799,0.1875752,0.1794014,0.1867615,0.2438543,0.3049569,0.2904256,0.3409305,0.2151019,0.2475426,0.1650048,0.1810564,0.2125122,0.2328148,0.3318292,0.199738,0.2596379,0.2729383,0.315816,0.2994828,0.3124024,0.2634724,0.2883867,0.2845996,0.2755509,0.3023405,0.2650598,0.3420014,0.2223929,0.2857125,0.3355214,0.2736676,0.3131393,0.224164,0.2839201,0.280917,0.2355457,0.2899935,0.3230096,0.3161374,0.2616727,0.2841763,0.3108503,0.2685814,0.2844447,0.3079874,0.2984585,0.2181901,0.1717424,0.2391349,0.2858089,0.2471534,0.2350891,0.2011254,0.1541944,0.2556739,0.2958034,0.2573375,0.2850898,0.2275244,0.316518,0.3683923,0.3512111,0.3932488,0.3126159,0.3004387,0.3297498,0.2213767,0.3627524,0.2824423,0.2457695,0.2405181,0.200904,0.1933006,0.370962,0.2817641,0.2928868,0.2103263
G9,0.0081021,0.0181897,0.0121894,0.0176509,0.0262098,0.0116233,0.0281543,0.0058725,0.0128369,0.0181969,0.0187895,0.017515,0.012964,0.0182537,0.0247498,0.0284897,0.0195668,0.0208575,0.0342942,0.0387121,0.0043759,0.0133993,0.0012084,0.0001183,0.0039899,0.0211757,0.0312572,0.0690099,0.0295314,0.0549495,0.0566005,0.0523157,0.0236854,0.0190544,0.0410356,0.0182202,0.0147729,0.0192592,0.0092486,0.0213941,0.0399634,0.0150041,0.0137939,0.0050756,0.0,0.0004233,0.0011942,0.0172935,0.0002219,7.5e-06,6.87e-05,0.0,0.0,0.007567,0.0159593,0.0142182,0.0221767,0.0032381,0.0168412,0.0107229,0.0111919,0.0172251,0.0238429,0.0384569,0.0039085,0.000337,0.0013909,1.41e-05,0.0011057,0.0,0.0030624,3.48e-05,0.0012529,5.06e-05,0.0078649,0.0189181,0.0104036,0.0135307,0.038042,0.010108,0.0197735,0.0058207,0.008924,0.0169772,0.0021515,0.0023553,0.0006207,0.0018388,0.0019071,0.0004752,7.55e-05,0.0022321,0.0001511,0.0006414,0.0005599,0.0229171,0.029567,0.0109797,0.0057725,0.0228482,0.0189504,0.018545,0.0077246,0.0128166,0.046129,0.0218527,0.0137057,0.0175768,0.0216997,0.0226253,0.0183447,0.0274568,0.0160973,0.0263638,0.0159498,0.0122268,0.0374019,0.0133394,0.0391044,0.0140225,0.0234248,0.0060501,0.0191908,0.0142942,0.0241048,0.0171965,0.0166188,0.0124496,0.0103432,0.0047592,0.0146022,0.0217051,0.0157484,0.0089637,0.03355,0.0309301,0.022403,0.0451775,0.0038598,0.0115776,0.0129143,0.0131557,0.0263354,0.0206983,0.0193002,0.0210644,0.010718,0.0094001,0.0009214,0.0005875,0.0001349,0.0007415,0.0002296,0.0001882,0.000456,0.0002731,0.0004694,6.16e-05,0.0054552,0.0198112,0.0209244,0.0235847,0.0147891,0.0072125,0.0337466,0.0078856,0.0094733,0.0081416,0.0126797,0.0035674,0.0039611,0.0125089,0.0158338,0.0147292,0.0030128,0.0113074,0.0101331,0.0130937,0.0191133,0.032423,0.0169412,0.0057042,0.006929,0.0115002,0.0238667,0.0318716,0.0110983,0.0090743,0.0090983,0.0036942,0.0047558,0.0002392,0.0001029,0.0010396,0.0006505,0.0009074,0.000515,0.0,8.14e-05,0.0003451,0.0034024,0.0112708,0.0261312,0.0128135,0.0179433,0.0100448,0.0299496,0.0175378,0.0292262,0.0141083
G10,0.5298473,0.3893503,0.4044201,0.5742696,0.5296318,0.5340357,0.2959681,0.2815488,0.4401223,0.4518867,0.3734463,0.4396603,0.2994371,0.3790369,0.3435675,0.1996029,0.3770476,0.3994052,0.2623271,0.2611401,0.4453544,0.4201571,0.5224466,0.5193559,0.3781231,0.2521002,0.139194,0.1024095,0.0681388,0.064253,0.0622246,0.0354467,0.0364606,0.0629404,0.0915902,0.3055806,0.4217199,0.6179533,0.5388478,0.4376693,0.3757843,0.4072572,0.5106273,0.4705668,0.5694474,0.6971477,0.6608267,0.55404,0.6341337,0.6529477,0.6708013,0.6901177,0.5445109,0.6037301,0.4070046,0.581883,0.6277108,0.4148906,0.3920159,0.3752687,0.474683,0.3385188,0.3804619,0.5441086,0.509814,0.6155004,0.6749071,0.6698808,0.7460638,0.6284398,0.6552628,0.7299915,0.7176136,0.5964447,0.5913116,0.5858167,0.3998893,0.3165687,0.4917995,0.3792318,0.4059093,0.3879102,0.4786939,0.5637517,0.4978358,0.6362949,0.6859996,0.5892791,0.5922407,0.6591228,0.5761781,0.701786,0.6668775,0.5429678,0.6497064,0.6448874,0.5094267,0.4847349,0.5585505,0.5078578,0.3904865,0.4281135,0.4369097,0.3623507,0.4021343,0.6290757,0.4562068,0.6046221,0.5756651,0.4773554,0.4957892,0.5412714,0.5708391,0.4951399,0.3922042,0.4948031,0.4006101,0.364887,0.3253296,0.2777018,0.3304447,0.3925502,0.4054077,0.2659718,0.2843269,0.3635843,0.4910322,0.3502415,0.4288979,0.3328513,0.3221316,0.4300178,0.3900777,0.3613561,0.3400775,0.442077,0.4883962,0.4424913,0.4892686,0.4985234,0.5762714,0.3563917,0.3823283,0.3243759,0.5011288,0.3730458,0.4970905,0.4804823,0.6756921,0.6465712,0.6143762,0.6862347,0.6140439,0.6755513,0.5690313,0.6707502,0.6084626,0.6543707,0.5006079,0.4551794,0.2613276,0.4559669,0.3872312,0.4762279,0.4458347,0.3887653,0.5658394,0.4618791,0.4464793,0.7597014,0.4899325,0.5572686,0.6093823,0.587058,0.7056761,0.6194267,0.6456055,0.6605238,0.6674764,0.2844253,0.3680534,0.4101329,0.5177075,0.6253224,0.5930273,0.3767093,0.478439,0.591888,0.4674899,0.540378,0.5172322,0.6830314,0.6426928,0.6426315,0.6454857,0.6039858,0.6078824,0.5973787,0.5208602,0.6437637,0.6424343,0.5129257,0.4139598,0.4459962,0.3603367,0.3418812,0.5095046,0.4359208,0.3926081,0.4892429
