edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,edge_exist
G72_G33,0.0087623258516802,0.0,0.0772403033608824,0.0071192777391161,5996.0,0.418992,0.1761783490051,1.4929654959230847,0.0,0.140405619125752,0.0142846293127163,6.23294500152514e-36,0.0,0.002420973148391652,0
G72_G23,0.0036116637396655,0.0,0.7038731019379765,0.0038253066172393,1016.0,0.417036,0.249774805646844,0.2835724565293921,0.0,0.0514893402684862,0.015120388197449,0.0,0.0,0.05721348707901184,0
G72_G69,0.0091841590490344,0.0,0.1345669769248802,0.0053392165364852,2116.0,0.447508,0.168579842925978,0.927079106955094,0.0,0.163271564373496,0.001867643468479,0.0,0.0,0.16761937736252666,0
G72_G58,0.0049891919311698,0.0,0.5923339181933444,0.0053401455003619,7397.0,0.447175,0.22503368387894,0.6280552666011701,0.0,0.0588877159003939,0.106168875136762,0.0,0.0,0.005789611229728081,0
G72_G93,0.0118256029541039,0.0,0.6154469097691477,0.0074408553509788,7791.0,0.42723,0.181694624386637,0.4386120624575555,0.0,0.0449828630096469,0.033761444543005,0.153232987607253,0.0,0.13237893208678592,0
G72_G67,0.0074171032764081,0.19536631183469,5.834718598740269,0.0174459432967149,1676.0,0.421819,0.407946936612874,1.8329135789060125,0.0,0.0107042713317904,0.0170846083160919,0.0,0.0,0.0021768233758143163,0
G72_G75,0.0055066043551006,0.0,0.2961092347485056,0.0067815565593183,434.0,0.418249,0.187240696252798,1.476853971235151,0.0,0.0055184905289039,0.0009232019637337,0.0541355336005145,0.0,0.002787773790228497,0
G72_G61,0.0676679301889564,0.7904860676268003,26.74027356111376,0.0635808403846861,7334.0,0.474684,0.576617752507856,1.7344865969748482,0.0,0.0055077759722534,0.0036224524607113,0.0,0.0,0.13715348536068317,0
G72_G76,0.0076504292721397,0.0,0.8966487607393111,0.0059600196884801,3501.0,0.433824,0.175220300994463,0.2944362448903256,0.0,0.154658438910868,0.0007509611326838,0.0,0.0,0.0009143557966212625,0
G72_G22,0.0067593512400844,0.0,0.0376845092904385,0.0087067659292693,3768.0,0.427013,0.179200741044838,0.7281719455697981,0.0,0.012675585940699,0.003392753107309,2.86454488915056e-36,0.0,0.009973389308339653,0
G72_G49,0.006977323015446,0.0,20.5683906543312,0.0285832823009792,6726.0,0.535637,0.465696293164104,1.8268825463948524,0.0,0.110118425760338,0.0206875792408871,6.15152836261749e-37,0.0,0.0010264552389884756,0
