Gene1	Gene2	EdgeWeight
G65	G91	9999
G43	G90	9998
G99	G87	9997
G67	G90	9996
G16	G71	9995
G52	G91	9994
G55	G91	9993
G38	G68	9992
G42	G91	9991
G91	G91	9990
G86	G91	9989
G35	G87	9988
G3	G91	9987
G1	G91	9986
G3	G98	9985
G79	G90	9984
G18	G71	9983
G81	G87	9982
G62	G55	9981
G92	G87	9980
G15	G98	9979
G85	G91	9978
G20	G87	9977
G74	G87	9976
G97	G71	9975
G64	G87	9974
G36	G87	9973
G47	G98	9972
G38	G54	9971
G47	G91	9970
G84	G71	9969
G85	G87	9968
G32	G87	9967
G94	G98	9966
G45	G91	9965
G87	G66	9964
G95	G87	9963
G2	G90	9962
G49	G87	9961
G24	G91	9960
G13	G87	9959
G9	G10	9958
G46	G87	9957
G19	G21	9956
G21	G91	9955
G89	G56	9954
G86	G87	9953
G26	G98	9952
G18	G84	9951
G47	G87	9950
G36	G91	9949
G6	G41	9948
G74	G31	9947
G59	G87	9946
G38	G87	9945
G61	G91	9944
G11	G87	9943
G57	G71	9942
G83	G87	9941
G95	G6	9940
G88	G90	9939
G78	G87	9938
G13	G71	9937
G7	G21	9936
G53	G21	9935
G85	G98	9934
G86	G98	9933
G10	G9	9932
G60	G87	9931
G52	G87	9930
G78	G68	9929
G90	G91	9928
G14	G87	9927
G26	G87	9926
G73	G66	9925
G65	G80	9924
G89	G87	9923
G99	G49	9922
G98	G90	9921
G76	G80	9920
G78	G21	9919
G48	G87	9918
G22	G91	9917
G56	G91	9916
G37	G84	9915
G69	G87	9914
G99	G71	9913
G21	G71	9912
G22	G87	9911
G49	G91	9910
G99	G36	9909
G44	G87	9908
G31	G71	9907
G9	G9	9906
G98	G49	9905
G61	G90	9904
G8	G87	9903
G33	G87	9902
G29	G91	9901
G98	G87	9900
G37	G87	9899
G99	G68	9898
G89	G90	9897
G69	G56	9896
G9	G49	9895
G64	G4	9894
G88	G98	9893
G31	G91	9892
G58	G50	9891
G27	G87	9890
G6	G87	9889
G57	G87	9888
G93	G87	9887
G58	G91	9886
G44	G90	9885
G84	G87	9884
G93	G91	9883
G64	G90	9882
G21	G98	9881
G40	G91	9880
G49	G4	9879
G4	G49	9878
G61	G80	9877
G97	G87	9876
G21	G87	9875
G64	G91	9874
G50	G91	9873
G30	G91	9872
G29	G71	9871
G100	G87	9870
G49	G71	9869
G79	G87	9868
G94	G87	9867
G4	G87	9866
G74	G49	9865
G36	G98	9864
G12	G91	9863
G57	G98	9862
G65	G87	9861
G1	G87	9860
G7	G31	9859
G91	G80	9858
G61	G6	9857
G62	G91	9856
