TF	target	importance
G85	G87	84.44842352404444
G92	G30	78.93846063286566
G36	G87	75.9264060214656
G19	G30	70.53467720503907
G13	G76	69.39501936085033
G59	G89	65.60221756985887
G87	G36	56.49110933359814
G85	G22	55.80046525730007
G22	G87	55.29762397870303
G56	G54	54.96527260416669
G10	G70	54.75219036435097
G51	G2	53.976370572042605
G35	G30	53.582720236904635
G29	G57	53.32657194134508
G54	G56	53.12686529163368
G51	G68	52.18522154436124
G58	G70	49.43293722894932
G86	G36	49.14875557680805
G68	G62	48.92611799346015
G97	G76	48.74423102119172
G87	G85	48.13223431323268
G99	G74	48.085988631849105
G61	G45	47.7197389692967
G70	G58	47.40612177597821
G2	G51	47.2255771961445
G65	G72	46.64348894801585
G86	G84	46.52855713043384
G62	G79	46.368860781171904
G22	G85	46.21022709419213
G72	G65	46.21007108971232
G13	G22	46.08820479044296
G57	G29	45.45982985585978
G53	G90	45.4468919917269
G98	G88	45.35845937686417
G65	G68	44.78160873510214
G57	G84	44.26829837294853
G61	G12	44.202231232429995
G58	G62	43.75439370089628
G65	G51	43.66197708464479
G54	G87	43.4188257704767
G74	G99	43.29546649568121
G100	G99	43.25247402883612
G81	G99	42.86800825524963
G62	G58	42.84037660154877
G86	G22	42.74632392927211
G76	G97	42.43503610072317
G4	G20	42.05900463014975
G61	G8	42.01002967189285
G100	G74	41.85105901477858
G13	G36	41.67312825487589
G68	G58	41.465939264786
G36	G76	41.443797881268274
G40	G20	40.98423367465363
G47	G48	40.67032141302596
G73	G30	40.3741455845144
G72	G68	40.23193135449187
G8	G45	40.05157670014389
G22	G36	40.01022216668245
G48	G47	39.75932073545664
G91	G61	39.73657801197593
G62	G42	39.68113953304383
G61	G56	39.55129423673738
G19	G86	39.44766444172521
G40	G80	39.30778514172542
G67	G43	38.70556713792451
G36	G13	38.362303282774576
G62	G75	38.35213050256068
G45	G29	37.789288341158844
G78	G99	37.7575576298065
G45	G61	37.50498545081987
G70	G9	37.499468146577236
G51	G72	37.20459988791903
G86	G19	37.18528544489947
G12	G10	37.12979764156173
G52	G61	37.014783021850135
G9	G10	36.97916916031725
G42	G62	36.96212728216768
G71	G99	36.70661119241965
G3	G61	36.62452858883782
G70	G10	36.44807589365608
G8	G95	36.37187856552401
G88	G98	36.371454101905904
G85	G36	36.365046959365074
G43	G67	36.359117682815054
G61	G91	36.29738356790907
G19	G24	36.228052587486104
G57	G56	36.169247528455024
G67	G55	35.89650718627347
G51	G65	35.63326706938969
G4	G6	35.15400836389712
G85	G15	34.968861138101595
G85	G19	34.93785998045531
G22	G86	34.911130500344065
G23	G31	34.8486259602287
G30	G92	34.82071287502567
G52	G45	34.74877185387255
G81	G74	34.3617499304448
G13	G19	34.35653186613903
G58	G29	34.00037449591343
G9	G58	33.84473333897595
G84	G98	33.83831984563652
G10	G27	33.76404248741498
G30	G35	33.68620851085939
G29	G58	33.595994144035615
G61	G23	33.46627884236449
G73	G38	33.410995994860954
G22	G13	33.20318681405217
G82	G14	33.127908450631914
G42	G58	33.002895685208856
G19	G13	32.956370333709984
G76	G13	32.937804046139554
G55	G67	32.89190067624412
G10	G12	32.76040487770338
G19	G18	32.722993070607224
G45	G41	32.699899719756736
G31	G57	32.56015028213274
G97	G13	32.54449785211708
G31	G23	32.412629459545485
G24	G65	32.372736637917974
G12	G61	32.34492917639448
G57	G31	32.239098537588504
G48	G49	32.021325124944624
G91	G73	31.927214649022826
G8	G41	31.834116457396394
G91	G21	31.828478661063308
G80	G89	31.752910152170642
G85	G86	31.4297501762166
G31	G88	31.42516782221356
G8	G23	31.35727656540947
G9	G70	31.336278118936367
G76	G61	31.162737888163765
G23	G58	31.072993006304664
G63	G5	31.04741576938361
G36	G85	30.961807674696093
G5	G95	30.908085641060296
G99	G71	30.821924152465737
G75	G62	30.450681357282022
G91	G65	30.313629091665288
G99	G81	30.184774549187004
