Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G7	G32	0.739343815699535	0.00599777462282083
G32	G7	0.739343815699533	0.00599777462282107
G2	G49	0.730039391342112	0.00702543009075335
G49	G2	0.730039391342111	0.00702543009075354
G11	G83	0.699657266871096	0.0113144944007176
G83	G11	0.699657266871095	0.0113144944007178
G33	G23	0.698002447292327	0.0115935572975103
G23	G33	0.698002447292321	0.0115935572975115
G90	G32	0.69754316020369	0.0116719070373889
G32	G90	0.697543160203689	0.0116719070373891
G83	G82	0.678781270980197	0.0152214644438875
G82	G83	0.67878127098019	0.0152214644438888
G49	G27	0.673244527228714	0.016406164499317
G27	G49	0.67324452722871	0.0164061644993179
G83	G2	0.666436654235633	0.0179541042497572
G2	G83	0.666436654235632	0.0179541042497575
G76	G37	0.665724056345624	0.0181220996030777
G37	G76	0.665724056345617	0.0181220996030793
G42	G16	0.664702322668667	0.0183649797630317
G16	G42	0.664702322668665	0.0183649797630322
G83	G23	0.663361133657083	0.0186874070447299
G23	G83	0.663361133657069	0.0186874070447332
G29	G51	0.650119253270097	0.022097122465916
G51	G29	0.650119253270093	0.0220971224659169
G23	G50	0.644183780628142	0.0237638794202091
G50	G23	0.644183780628129	0.0237638794202129
G78	G27	0.643496566639772	0.0239625854462419
G27	G78	0.643496566639768	0.0239625854462429
G28	G4	0.643065915473138	0.024087720142638
G4	G28	0.643065915473137	0.0240877201426384
G49	G23	0.641411731871992	0.0245727903038979
G23	G49	0.641411731871984	0.0245727903039005
G16	G82	0.641191622831322	0.0246378646090839
G82	G16	0.641191622831321	0.0246378646090842
G5	G86	0.641087016496147	0.0246688348003459
G86	G5	0.641087016496147	0.024668834800346
G39	G17	0.635607027034632	0.0263310797133945
G17	G39	0.635607027034627	0.0263310797133963
G40	G49	0.63440180573254	0.026707258774542
G49	G40	0.634401805732539	0.0267072587745424
G17	G2	0.632850849176477	0.0271970487633723
G2	G17	0.632850849176477	0.0271970487633724
G88	G15	0.632423921945369	0.0273330031892447
G15	G88	0.632423921945364	0.0273330031892465
G100	G50	0.627395486154991	0.0289714650865721
G50	G100	0.627395486154988	0.028971465086573
G50	G63	0.624067529609526	0.0300940368928432
G63	G50	0.624067529609518	0.0300940368928458
G83	G40	0.622210012153575	0.0307340431627797
G40	G83	0.622210012153573	0.0307340431627803
G4	G49	0.620314522181487	0.0313971627006824
G49	G4	0.620314522181481	0.0313971627006845
G91	G32	0.619932726917169	0.0315319636583624
G32	G91	0.619932726917168	0.0315319636583628
G90	G11	0.616900261548167	0.0326174437098295
G11	G90	0.616900261548165	0.0326174437098301
G46	G27	0.616505519797299	0.0327606878220647
