SourceGENES,TargetGENES,Interaction,Edges
G84,G39,1,activation
G11,G39,0.886284722141421,activation
G59,G39,0.841939061423401,repression
G30,G39,0.615682763089331,activation
G84,G55,0.599727937418151,repression
G72,G39,0.590167673919391,repression
G11,G55,0.535700717282014,activation
G49,G39,0.527290528829359,repression
G65,G39,0.509849558436656,activation
G59,G55,0.507560694862362,activation
G84,G46,0.472003794955203,activation
G95,G74,0.469971580553266,repression
G82,G74,0.429334578176564,repression
G84,G52,0.42493538076526,activation
G87,G39,0.407775976368893,activation
G11,G46,0.406749204889961,repression
G6,G39,0.388690651559209,activation
G31,G39,0.387762579528846,activation
G59,G46,0.374857050207516,repression
G30,G55,0.371551131824931,repression
G11,G52,0.367761492670572,activation
G72,G55,0.355924791834663,activation
G32,G39,0.35028292548443,repression
G84,G35,0.349031783579716,repression
G59,G52,0.347889086422282,repression
G99,G74,0.341827528923794,activation
G84,G69,0.326015420997447,repression
G96,G74,0.317190577235218,repression
G49,G55,0.311854255766312,activation
G84,G4,0.303216210787459,repression
G65,G55,0.30280974586199,activation
G81,G74,0.302520063564817,repression
G98,G74,0.301125347086467,repression
G84,G53,0.295144593750369,repression
G11,G35,0.283731561831487,activation
G84,G13,0.282724907853783,repression
G11,G53,0.276742475547333,repression
G95,G47,0.275681668535124,activation
G11,G69,0.275196045315244,repression
G59,G35,0.265934025035361,repression
G5,G39,0.264843579817742,activation
G82,G47,0.258386729768834,repression
G59,G53,0.257961418360792,repression
G59,G69,0.254875294622313,activation
G50,G39,0.251413304014782,activation
G99,G39,0.250135164704779,activation
G11,G13,0.247314170158358,repression
G30,G46,0.247194871762303,repression
G30,G52,0.246193926053493,activation
G87,G55,0.244747443577874,activation
G49,G46,0.236751741701397,repression
G77,G39,0.236585493374931,activation
G11,G4,0.235630692931612,activation
G95,G4,0.234271969301297,activation
G59,G4,0.233459466780633,activation
G72,G52,0.23176672917365,activation
G31,G55,0.231087759576422,repression
G59,G13,0.230696471841161,repression
G50,G74,0.230060644082309,repression
G49,G52,0.226653902593803,activation
