Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G73	G74	0.37226933713096	5.30433019082507e-05
G74	G73	0.372269337130959	5.30433019082517e-05
G23	G32	0.338796946865131	0.00025824156317903
G32	G23	0.338796946865131	0.000258241563179031
G81	G14	0.319698704845459	0.000590254343341457
G14	G81	0.319698704845459	0.000590254343341457
G63	G12	0.302240310141787	0.00120023611032214
G12	G63	0.302240310141787	0.00120023611032214
G94	G93	0.297464118254759	0.00144667808367363
G93	G94	0.297464118254759	0.00144667808367363
G84	G79	0.294054331934601	0.0016498484353602
G79	G84	0.2940543319346	0.00164984843536024
G54	G4	0.291289274853847	0.0018332481798754
G4	G54	0.291289274853847	0.00183324817987543
G58	G36	0.282434608447678	0.00255160592455798
G36	G58	0.282434608447678	0.00255160592455798
G31	G95	0.279072599385696	0.00288501616305279
G95	G31	0.279072599385696	0.0028850161630528
G69	G58	0.277828777278308	0.00301797998039148
G58	G69	0.277828777278307	0.0030179799803915
G70	G87	0.276626740326105	0.00315168911099153
G87	G70	0.276626740326104	0.00315168911099153
G9	G38	0.274590764345051	0.00339035295727252
G38	G9	0.274590764345051	0.00339035295727253
G72	G73	0.271624767397252	0.00376710951042389
G73	G72	0.271624767397252	0.0037671095104239
G38	G36	0.268695447581026	0.00417561380853716
G36	G38	0.268695447581026	0.00417561380853716
G66	G69	0.265811222440269	0.00461610538457352
G69	G66	0.265811222440269	0.00461610538457358
G77	G25	0.265743169627984	0.00462698197780951
G25	G77	0.265743169627984	0.00462698197780953
G67	G58	0.265652957490326	0.0046414354800338
G58	G67	0.265652957490326	0.00464143548003383
G4	G93	0.264431162287568	0.0048411971499814
G93	G4	0.264431162287568	0.00484119714998143
G12	G98	0.261848759433171	0.00528884827911828
G98	G12	0.261848759433171	0.00528884827911832
G26	G49	0.259885726136234	0.00565342535552024
G49	G26	0.259885726136234	0.00565342535552029
G23	G58	0.259406833498917	0.00574569010385672
G58	G23	0.259406833498917	0.00574569010385673
G12	G14	0.2590315795407	0.00581892085396122
G14	G12	0.2590315795407	0.00581892085396127
G75	G80	0.258754461286301	0.00587353195782813
G80	G75	0.258754461286301	0.0058735319578282
G98	G96	0.258378709164617	0.00594830822490321
G96	G98	0.258378709164617	0.00594830822490322
G65	G95	0.254831168830469	0.00669706801239298
G95	G65	0.254831168830469	0.00669706801239302
G18	G22	0.254036266704521	0.00687588394785426
G22	G18	0.254036266704521	0.0068758839478543
G50	G71	0.253039383171773	0.00710610778845663
G71	G50	0.253039383171773	0.00710610778845669
G1	G36	0.251914233301765	0.00737413065278036
G36	G1	0.251914233301765	0.00737413065278037
