TF	target	importance
G80	G89	78.43452623537783
G24	G77	78.00648517481208
G100	G22	75.58427286187275
G14	G12	70.25494576134868
G76	G39	68.68906555145476
G32	G87	66.54039874510993
G39	G76	63.50059915296961
G42	G53	60.111327672876854
G89	G80	59.31223253736218
G41	G97	58.97785037541991
G73	G72	58.34198671324362
G22	G100	56.45216208904554
G72	G73	54.34358213085752
G93	G26	53.39075777369955
G90	G91	52.945229147778484
G27	G84	52.650424516554004
G53	G50	52.616857690019955
G14	G53	52.15707267964711
G50	G53	49.279227770403736
G75	G97	48.64559732279517
G97	G41	48.63619881143263
G87	G32	47.95431343086405
G10	G2	46.89987957698394
G79	G80	45.63439366504445
G93	G27	44.954756646283506
G72	G67	44.878671042615956
G4	G56	44.68203300650434
G89	G88	44.27535851449334
G25	G41	43.175825801252515
G16	G41	43.11136260382919
G12	G53	42.77243097050893
G93	G2	42.62193037300477
G80	G79	42.56794656821191
G19	G26	42.37998974885599
G72	G21	42.26741473332347
G88	G89	42.25286071595881
G53	G42	42.23870148309375
G2	G10	40.986214809134694
G68	G73	40.76587699717528
G10	G77	40.574880938261074
G47	G39	40.45052988600576
G89	G79	40.32144585299612
G75	G74	40.1487321238438
G91	G90	40.05379059270315
G12	G14	40.01088835836899
G56	G4	39.46987608857798
G39	G26	39.29012542307804
G97	G75	39.04533058917208
G33	G94	39.02071597907806
G50	G67	38.930979629344286
G14	G8	38.64041406000212
G21	G74	38.15371659424413
G75	G49	38.103569209810715
G8	G10	38.094862270040004
G63	G26	37.70200355909636
G5	G4	37.405148589948496
G4	G1	37.12787939858325
G10	G26	36.88108840360464
G49	G65	36.7951995704032
G39	G17	36.51360089859505
G27	G10	36.50533907588124
G50	G25	36.383855727873566
G49	G3	36.12803074707884
G29	G73	35.97114527231372
G54	G27	35.9504376081303
G26	G27	35.804529636358545
G12	G13	35.673242346284944
G79	G22	35.64385247087764
G25	G84	35.436563654648054
G28	G25	35.31712280875289
G89	G86	35.26706790180266
G90	G77	35.22547022269722
G74	G21	35.202529507890404
G71	G98	35.17639420423494
G25	G35	34.956616853726715
G50	G42	34.94215759802332
G56	G90	34.90592600963578
G88	G80	34.65674923465005
G53	G82	34.62542656077362
G79	G100	34.54691751902331
G9	G100	34.477142535593764
G35	G25	34.39166990680209
G80	G91	34.290791861590186
G53	G14	34.282202970323134
G84	G25	33.96915688313881
G28	G42	33.34283648354105
G14	G50	33.16402199650761
G16	G28	33.023097726569425
G56	G91	32.75827245725784
G64	G25	32.67356302959147
G1	G4	32.40280668288759
G16	G25	32.28726083517197
G31	G41	32.17885576027981
G31	G30	32.14708550733452
G2	G77	32.09223190090058
G77	G24	31.96299468789098
G28	G22	31.854135449529153
G56	G1	31.78900744296937
G4	G57	31.687826469347467
G5	G17	31.583814542736512
G70	G30	31.436699265385894
G12	G33	31.21227464813786
G74	G73	31.066352716496027
G57	G4	30.97017233417828
G67	G41	30.954022540497043
G33	G54	30.94630611221182
G50	G12	30.50505233174359
G40	G92	30.43027801169901
G26	G2	30.282708857258026
G8	G2	30.152541485429225
G96	G13	29.93837611808797
G1	G56	29.900669794825177
G21	G72	29.634146811007334
G4	G54	29.441484438576683
G65	G3	29.278992649228556
G17	G7	29.13403064029106
G8	G4	29.123271070572404
G2	G27	28.9029737982338
G65	G49	28.86559059081312
G77	G39	28.811714330064895
G28	G85	28.784813126037704
G3	G100	28.75061058382659
G71	G33	28.556926851792618
G10	G8	28.462467781361593
G26	G76	28.36214874156864
G72	G29	28.25552403044742
G85	G22	28.236673849312087
G42	G80	27.95847843731491
G13	G12	27.66701915273063
G4	G5	27.58745429186227
G67	G9	27.460253749363027
G16	G8	27.318879177639406
G100	G9	27.21610533335089
G29	G28	27.00235141387161
G80	G88	26.926135949592016
G17	G4	26.862097235775117
G11	G3	26.82410631466271
G30	G25	26.758367315905183
G72	G71	26.72311159288582
G42	G89	26.51145550621991
G82	G96	26.48731791662867
G42	G21	26.36773092858962
G86	G80	26.364744252223325
G80	G43	26.26227630337342
G75	G3	26.134334925555223
G96	G82	26.0810515952789
G67	G25	26.056618464707338
G25	G19	26.03842047558647
G25	G16	26.03066257927588
G58	G4	25.823127685982723
G28	G41	25.805018505394276
G64	G35	25.73974641916577
G5	G56	25.593453195276187
G75	G41	25.589513315560392
G50	G21	25.498090194495074
G22	G85	25.455463272068794
G42	G82	25.40286337027795
G98	G78	25.35156665529504
G27	G93	25.300885521767118
G53	G12	25.204841593418525
G79	G89	25.139491271380983
G74	G72	25.130818513284034
G1	G26	24.85891572262372
G93	G10	24.731445779603806
G57	G5	24.692423097407595
G94	G17	24.681804175069384
G1	G27	24.660438621048772
G17	G5	24.539200243970857
G29	G72	24.519634056785623
G19	G10	24.474598297824883
G89	G43	24.411346060863632
G4	G8	24.404116330577672
G42	G85	24.15357732870573
G41	G75	24.125094969058612
G68	G72	24.08628492782451
G23	G84	24.06275820985988
G67	G72	24.007353756251916
G72	G76	23.97407834205361
G39	G13	23.911622175996772
G49	G12	23.766665185307232
G14	G10	23.729170036087424
G56	G8	23.713438055204332
G85	G92	23.618535386482396
G77	G76	23.601457534225208
G4	G58	23.574405873310486
G53	G74	23.568413183795112
G41	G22	23.489674822844925
G66	G73	23.24321357474703
G30	G84	23.224655010986123
G49	G75	23.108996715958845
G54	G2	23.100158377815774
G56	G54	23.078084491726894
G71	G68	23.039730208456373
G39	G77	23.006587701173935
G89	G42	23.000114623505937
G27	G30	22.827416314362257
G28	G50	22.809467242735444
G27	G81	22.80403353222846
G33	G71	22.747040288667762
G7	G86	22.671080694296478
G80	G90	22.66938040673419
G35	G64	22.591830160394895
G27	G63	22.545495364272043
G3	G49	22.54012272064802
G63	G93	22.51408540683021
G63	G27	22.489696876645922
G70	G84	22.42385066010535
G73	G47	22.38787860585525
G50	G85	22.34341459812476
G58	G41	22.33526420028344
G73	G42	22.323309589712064
G5	G58	22.231759985616627
G25	G77	22.084594147049664
G10	G90	22.00382093824154
G13	G96	21.990632222894494
G82	G26	21.971840114473384
G84	G31	21.956050759708496
G70	G87	21.904657713575773
G92	G68	21.889014234653597
G53	G54	21.80653937074595
G73	G29	21.80222796327922
G89	G91	21.77777652367305
G97	G49	21.75673819709616
G79	G88	21.7500475156972
G73	G70	21.71508364597145
G19	G27	21.698362542788935
G17	G39	21.506103255048046
G73	G71	21.493505983412366
G79	G37	21.479710053983588
G10	G27	21.372523971008853
G70	G73	21.323546750540814
G6	G84	21.29826513833091
G100	G7	21.29491812965466
G42	G26	21.288820834501756
G100	G68	21.217038494496926
G63	G96	21.173937296521263
G82	G80	21.15119426063345
G34	G17	21.128786896321415
G28	G67	21.127021674111685
G73	G21	21.09837285133891
G70	G32	21.056298181603125
G56	G14	21.03633452488882
G21	G27	21.0253778536664
G7	G17	20.985200569645183
G88	G79	20.948907588727124
G74	G75	20.89385686742467
G49	G13	20.850505420535068
G43	G91	20.809621656018628
G22	G37	20.719386547484724
G73	G76	20.675874711683807
G25	G28	20.64107475651671
G79	G43	20.632959577099673
G73	G67	20.605153537663995
G40	G66	20.56324366954468
G23	G48	20.44444711207576
G73	G66	20.43854726044443
G72	G9	20.311608058469286
G16	G67	20.223730886413726
G50	G28	20.2237280120367
G17	G21	20.195843569858358
G37	G22	20.14478769917698
G37	G100	20.104444905592906
G58	G56	20.092370126851144
G94	G12	20.056057468146907
G30	G70	19.996286554520903
G63	G35	19.974713549486122
G5	G57	19.972950686971775
G56	G77	19.908859791114597
G74	G97	19.859834987116457
G65	G75	19.813028345775145
G43	G84	19.7786885842247
G4	G17	19.739055874553852
G9	G67	19.69689180843279
G21	G42	19.596203728562628
G26	G92	19.55529077297619
G75	G65	19.53251539695977
G94	G54	19.524632279155057
G35	G19	19.519191822903196
G3	G11	19.49215737112897
G1	G93	19.453817068734473
G5	G1	19.38340825202899
G86	G89	19.3218256189205
G100	G37	19.311425489905357
G1	G63	19.2771091451273
G1	G54	19.233250746059745
G56	G5	19.202457227995996
G21	G73	19.180315782876853
G17	G94	19.16225255830151
G17	G71	19.157480540680353
G3	G65	19.088270913789167
G53	G8	19.030313026340227
G67	G50	19.023905858978534
G97	G74	19.020447624965144
G14	G1	18.987437987589963
G53	G67	18.97396613700106
G67	G53	18.971653935644763
G49	G81	18.961463391183464
G80	G72	18.914875761843874
G41	G17	18.855615286301745
G16	G24	18.841208468770077
G68	G58	18.78994395558089
G30	G87	18.785150258552815
G20	G2	18.753306717162555
G41	G28	18.731090240132197
G21	G17	18.716107557663946
G72	G42	18.709629935777965
G31	G84	18.684858465758328
G56	G57	18.628757930376267
G67	G73	18.572653970806304
G74	G96	18.53369343209285
G80	G86	18.505635554124783
G72	G70	18.469016896663693
G27	G8	18.45887340877615
G80	G9	18.43071358896059
G63	G84	18.427008449722045
G84	G81	18.33156812090777
G68	G100	18.237424761931496
G63	G64	18.22403117555617
G43	G80	18.22289981668296
G11	G57	18.214067904263196
G21	G5	18.212375983986767
G4	G3	18.210829876580586
G21	G96	18.189908292583333
G74	G65	18.18444278219793
G4	G35	18.12645236399999
G2	G26	18.125686985367693
G42	G73	18.09688043539015
G8	G1	18.090811038684773
G50	G14	18.07923380280851
G40	G53	18.067825051948137
G66	G76	18.01333046022981
G19	G2	17.978483441820863
G84	G27	17.975017369533948
G30	G63	17.951821596037632
G66	G47	17.93590569415595
G14	G42	17.910478198038053
G30	G64	17.906023580076834
G5	G82	17.84742192101676
G78	G48	17.823908758167168
G79	G91	17.81316104022763
G27	G87	17.80404992023043
G12	G49	17.76831197606473
G48	G78	17.731250935920105
G50	G92	17.69562013882018
G10	G5	17.6835176719647
G54	G26	17.664496874093278
G35	G63	17.611171154444385
G71	G53	17.606266199699125
G26	G10	17.508390547214432
G76	G73	17.49461098445329
G63	G82	17.49059078194385
G17	G12	17.47546394326872
G71	G34	17.46140124909727
G63	G31	17.442439249911878
G66	G72	17.430743450672598
G79	G9	17.409232685188595
G41	G16	17.329178933261183
G82	G56	17.292611253023775
G68	G11	17.286604764060023
G85	G17	17.226629668966897
G88	G86	17.193910994933688
G33	G46	17.18519282713131
G30	G32	17.123495884051074
G41	G5	17.074124182408053
G92	G40	17.04214624331508
G26	G13	17.02590299354529
G39	G47	17.018944480126198
G5	G11	17.013410596709193
G27	G31	16.932463236030816
G30	G31	16.920300370444735
G28	G16	16.90906057031974
G1	G82	16.884419655689474
G82	G55	16.86638089723002
G67	G29	16.85336754096232
G68	G92	16.84826711421494
G89	G9	16.836135314569617
G19	G93	16.788744734227482
G13	G85	16.759163681167976
G1	G58	16.751472842457762
G67	G71	16.74436504138283
G74	G94	16.73313315814249
G68	G40	16.70095569799105
G96	G41	16.67657898741451
G19	G8	16.655067143972705
G42	G50	16.64613013435321
G71	G67	16.575725201730652
G25	G29	16.561567125640725
G12	G50	16.54839204498804
G65	G74	16.518630999762006
G37	G68	16.504560929325397
G27	G26	16.501371862091354
G5	G41	16.500821786642966
G22	G41	16.45198478074903
G11	G68	16.4262258677022
G25	G42	16.39711109338433
G53	G56	16.34779351619161
G33	G12	16.234213032614054
G79	G84	16.232253153285424
G40	G3	16.210021850198135
G98	G17	16.193427958020262
G21	G53	16.181197405012558
G41	G76	16.169974565095867
G25	G67	16.107897073871158
G72	G68	16.09962538816837
G50	G16	16.094557666765862
G79	G23	16.088512275488842
G84	G88	16.066169002709188
G43	G89	16.044829238437686
G68	G37	16.032172016970172
G71	G17	16.024156469827602
G87	G31	16.015708299098534
G25	G85	16.012542123023948
G50	G71	15.981539081287602
G50	G33	15.92933785836315
G68	G47	15.91799273827536
G72	G90	15.913306366163841
G100	G43	15.872784586244006
G80	G82	15.854819968904604
G8	G14	15.821348952286392
G63	G10	15.762232794853414
G43	G48	15.7433658790771
G76	G68	15.623124954695285
G76	G41	15.600391074809927
G86	G79	15.5993081965247
G10	G93	15.59069424827805
G90	G47	15.59024425027799
G80	G47	15.576360287753193
G63	G1	15.518493387008037
G57	G56	15.497405383827175
G64	G51	15.423985742758248
G70	G31	15.38782794604789
G50	G15	15.268763867385612
G35	G51	15.25720802255724
G7	G100	15.186211143260493
G6	G100	15.166907838382599
G26	G93	15.158449754597745
G76	G77	15.108343238897902
G82	G74	15.10053516970654
G6	G43	15.095838424798439
G53	G57	15.088711119672205
G2	G8	15.080304727288457
G27	G2	15.05814871645197
G89	G82	15.039969517424147
G25	G30	15.025235703447617
G21	G15	15.017568761946201
G29	G67	14.978002383080442
G68	G71	14.962755187203985
G58	G68	14.959336029198937
G53	G21	14.909828002815505
G22	G48	14.901573823424766
G80	G42	14.861363146094442
G35	G22	14.852519490055533
G41	G31	14.835541671353726
G35	G4	14.817624782833054
G93	G19	14.81754061033907
G34	G71	14.812260708353078
G13	G40	14.729264902446719
G91	G43	14.720583425268254
G22	G5	14.718989915930374
G87	G94	14.699235642272626
G84	G92	14.664146604531718
G8	G27	14.65778261270213
G23	G6	14.620777595318879
G26	G8	14.560513385634431
G81	G51	14.535004170066566
G41	G77	14.522084651176097
G25	G22	14.517396314944357
G72	G74	14.512448128322813
G74	G70	14.472780669751272
G16	G22	14.460521548375418
G90	G80	14.443419366891819
G53	G4	14.433712106860511
G47	G76	14.414020009628093
G89	G85	14.40672200491364
G4	G19	14.310425201657909
G96	G26	14.273721364775547
G63	G51	14.232617201597003
G80	G85	14.225599933232441
G66	G68	14.215819871720342
G97	G6	14.204583074021217
G42	G78	14.198988964015042
G79	G85	14.198039863483677
G23	G43	14.193487077972216
G33	G7	14.171758960137712
G54	G33	14.156545610029607
G82	G21	14.144679269562051
G16	G27	14.135367191207441
G12	G94	14.122960163529175
G5	G21	14.104386000398872
G14	G82	14.071785629287747
G71	G85	14.068515110115568
G40	G68	14.06724090351785
G49	G97	14.048107258171408
G15	G21	14.046539959853856
G82	G78	14.036499002564815
G7	G94	14.020338732588018
G1	G8	13.98757734907496
G85	G89	13.980671504834515
G43	G90	13.972434796617675
G16	G77	13.924874676116128
G8	G5	13.919592837892939
G34	G22	13.880634230437511
G68	G76	13.834188861558344
G85	G61	13.820629971493622
G94	G33	13.808306153601013
G37	G79	13.795820794266728
G97	G3	13.776327135911302
G82	G53	13.773658611670273
G27	G19	13.759320095944716
G29	G90	13.749950243262594
G73	G68	13.73830258360301
G14	G54	13.730036204144787
G80	G100	13.72587190977935
G40	G11	13.634238788091624
G35	G34	13.614413914339181
G92	G85	13.552302396863888
G4	G10	13.545442930391012
G90	G89	13.533974446352344
G90	G29	13.53249840879831
G90	G43	13.524240533902171
G85	G25	13.519494502358642
G29	G47	13.48184208268005
G74	G67	13.450029746404448
G74	G68	13.429939984517825
G63	G2	13.398108971785438
G3	G64	13.390574965443074
G54	G92	13.383636755732777
G57	G94	13.362273013123163
G16	G2	13.350725195035501
G64	G30	13.30476993418857
G74	G8	13.29930395625422
G40	G12	13.277446977594758
G67	G36	13.27377738129879
G15	G13	13.271881472066639
G5	G97	13.255940260563996
G84	G89	13.240121021272842
G27	G64	13.237250246874012
G33	G53	13.236135975923798
G50	G57	13.207679395325012
G79	G48	13.189047213511905
G72	G84	13.146375271760297
G2	G90	13.139900337281825
G2	G93	13.137280984803642
G82	G89	13.134790027036878
G91	G47	13.106175963255627
G63	G30	13.089757290731628
G47	G48	13.028910845676767
G10	G19	13.013589833849885
G28	G21	13.006169739169138
G41	G24	12.977153892969687
G53	G33	12.960103490823236
G2	G20	12.956075985564256
G58	G59	12.941211041606651
G22	G79	12.936595293738316
G79	G6	12.929335576408729
G71	G22	12.924932426168775
G40	G13	12.909085067890063
G74	G41	12.904840363344608
G10	G7	12.900532807456214
G43	G79	12.894401490975486
G96	G63	12.888486030178472
G82	G27	12.86929984284642
G71	G48	12.864094722104312
G30	G98	12.862624334049746
G100	G6	12.816170678856361
G96	G75	12.803410753301764
G82	G1	12.770408987797246
G33	G61	12.768451859873188
G43	G6	12.764036510049095
G26	G63	12.75935696086928
G21	G94	12.751895352519066
G25	G5	12.74676784156714
G74	G47	12.72216843201387
G8	G51	12.717093433351044
G75	G21	12.695205896659786
G19	G4	12.693746007564387
G26	G7	12.629108598354364
G35	G84	12.626613275172003
G57	G3	12.61861498586238
G74	G81	12.605521229545449
G25	G50	12.60486325340964
G8	G16	12.587380630071412
G87	G63	12.57620498414188
G11	G5	12.568646171459099
G94	G11	12.559381413372241
G1	G14	12.556085204794023
G14	G55	12.541603252794102
G79	G86	12.539702962706512
G47	G73	12.492638554298935
G84	G80	12.48368353796023
G31	G64	12.481189527337532
G28	G24	12.452788908522237
G21	G51	12.447988374172164
G39	G38	12.425328171523079
G42	G2	12.414208263171455
G29	G25	12.406720980588501
G29	G70	12.399854090461652
G29	G41	12.395932650637338
G32	G64	12.393495323199799
G55	G14	12.38999131737058
G84	G79	12.352511554577113
G21	G26	12.347947595080246
G43	G23	12.317187798452064
G94	G57	12.31403633022952
G71	G39	12.312392562790041
G98	G22	12.310160584617162
G100	G85	12.305094771882967
G17	G51	12.294077717862113
G9	G7	12.267001922699597
G71	G37	12.266744579740607
G13	G39	12.26548144302851
G27	G51	12.24416908074407
G27	G70	12.223163479342988
G86	G83	12.215099105000636
G22	G33	12.212863529828578
G22	G7	12.141758710556958
G51	G27	12.107144594020475
G6	G23	12.095636857161647
G91	G89	12.082993373538077
G53	G71	12.078060512452202
G87	G84	12.075935768489835
G82	G42	12.068155141879823
G71	G72	12.0132344853473
G72	G66	12.00925521360069
G64	G43	12.003924352303928
G8	G82	11.986275104966216
G56	G58	11.952546442829206
G78	G80	11.95093574317666
G34	G35	11.915886625194778
G87	G29	11.906533580884435
G79	G90	11.87492247254395
G14	G4	11.862449313203408
G64	G70	11.85727848243528
G66	G71	11.815910819537685
G77	G90	11.791927641986504
G87	G90	11.791357767087883
G33	G68	11.790882630978034
G73	G74	11.785518104258427
G68	G3	11.785258357179547
G2	G7	11.772723187086278
G90	G6	11.749758232153614
G32	G31	11.738409041612952
G57	G11	11.718840999817187
G92	G54	11.696436074170434
G42	G28	11.693084176853336
G5	G22	11.692009574164059
G1	G96	11.691891239039984
G85	G16	11.687450178525719
G71	G86	11.676586924756112
G14	G13	11.660568277114063
G87	G64	11.656554718238638
G28	G29	11.643304929633393
G37	G86	11.611817289600197
G31	G28	11.586911970144119
G5	G10	11.574957393559401
G49	G51	11.567379136982474
G55	G82	11.547462295249927
G4	G21	11.545098109245556
G63	G32	11.537647002558996
G68	G22	11.52945538775687
G41	G72	11.513732998806601
G80	G73	11.500286736602774
G6	G90	11.496015992993573
G48	G43	11.457716895766517
G14	G33	11.448722914632397
G4	G11	11.432950059813736
G11	G40	11.399304315150145
G13	G38	11.395307618612833
G10	G76	11.380166477658062
G67	G80	11.36386443995907
G80	G22	11.33671180809807
G8	G93	11.328949283736431
G41	G67	11.309330656516575
G13	G42	11.275783474761466
G63	G56	11.274783922060644
G71	G79	11.263632750134935
G72	G47	11.249861433151649
