Gene1	Gene2	EdgeWeight
G81	G4	9999
G90	G5	9998
G25	G4	9997
G90	G4	9996
G71	G3	9995
G90	G6	9994
G9	G2	9993
G81	G5	9992
G78	G4	9991
G71	G4	9990
G26	G4	9989
G26	G3	9988
G73	G3	9987
G25	G3	9986
G73	G2	9985
G19	G2	9984
G19	G4	9983
G97	G2	9982
G82	G2	9981
G9	G3	9980
G84	G2	9979
G84	G3	9978
G72	G1	9977
G78	G2	9976
G81	G3	9975
G71	G2	9974
G26	G2	9973
G19	G3	9972
G73	G4	9971
G78	G3	9970
G82	G1	9969
G9	G1	9968
G97	G3	9967
G25	G2	9966
G25	G5	9965
G81	G6	9964
G84	G4	9963
G72	G2	9962
G29	G1	9961
G90	G3	9960
G36	G1	9959
G97	G1	9958
G82	G3	9957
G26	G5	9956
G71	G5	9955
G73	G1	9954
G9	G4	9953
G90	G7	9952
G84	G1	9951
G19	G1	9950
G78	G5	9949
G19	G5	9948
G81	G2	9947
G97	G4	9946
G78	G1	9945
G71	G1	9944
G26	G1	9943
G72	G3	9942
G73	G5	9941
G36	G2	9940
G25	G6	9939
G29	G2	9938
G84	G5	9937
G37	G1	9936
G82	G4	9935
G25	G1	9934
G81	G7	9933
G78	G6	9932
G67	G1	9931
G90	G2	9930
G71	G6	9929
G26	G6	9928
G36	G3	9927
G19	G6	9926
G90	G8	9925
G9	G5	9924
G37	G2	9923
G29	G3	9922
G97	G5	9921
G72	G4	9920
G73	G6	9919
G81	G1	9918
G84	G6	9917
G82	G5	9916
G25	G7	9915
G9	G6	9914
G99	G59	9913
G67	G2	9912
G97	G6	9911
G41	G59	9910
G38	G59	9909
G91	G59	9908
G27	G59	9907
G30	G59	9906
G78	G7	9905
G81	G8	9904
G15	G32	9903
G47	G59	9902
G37	G3	9901
G27	G32	9900
G22	G59	9899
G14	G59	9898
G93	G59	9897
G98	G59	9896
G79	G59	9895
G85	G59	9894
G36	G4	9893
G34	G59	9892
G45	G59	9891
G39	G59	9890
G94	G17	9889
G29	G4	9888
G3	G59	9887
G26	G7	9886
G71	G7	9885
G16	G59	9884
G27	G86	9883
G5	G59	9882
G87	G86	9881
G87	G59	9880
G67	G3	9879
G94	G59	9878
G90	G1	9877
G61	G59	9876
G100	G32	9875
G72	G5	9874
G72	G59	9873
G43	G59	9872
G76	G32	9871
G85	G86	9870
G65	G59	9869
G100	G17	9868
G76	G59	9867
G74	G86	9866
G41	G17	9865
G19	G7	9864
G66	G41	9863
G32	G32	9862
G20	G59	9861
G56	G59	9860
G1	G41	9859
G3	G56	9858
G55	G56	9857
G14	G17	9856
G43	G32	9855
G68	G59	9854
G86	G59	9853
G100	G59	9852
G23	G59	9851
G86	G48	9850
G82	G6	9849
G90	G9	9848
G2	G32	9847
G51	G59	9846
G64	G86	9845
G60	G59	9844
G95	G62	9843
G61	G41	9842
G57	G59	9841
G47	G17	9840
G48	G86	9839
G77	G59	9838
G2	G20	9837
G63	G41	9836
G92	G48	9835
G15	G20	9834
G73	G7	9833
G56	G32	9832
G1	G32	9831
G89	G59	9830
G52	G3	9829
G50	G86	9828
G84	G7	9827
G32	G27	9826
G32	G59	9825
G94	G32	9824
G63	G48	9823
G65	G41	9822
G66	G59	9821
G15	G59	9820
G63	G59	9819
G1	G20	9818
G14	G32	9817
G60	G41	9816
G94	G86	9815
G7	G59	9814
G39	G17	9813
G55	G86	9812
G34	G32	9811
G62	G59	9810
G3	G3	9809
G92	G32	9808
G66	G88	9807
G68	G32	9806
G91	G86	9805
G61	G56	9804
G86	G17	9803
G68	G86	9802
G95	G32	9801
G66	G56	9800
G79	G32	9799
G36	G5	9798
G50	G48	9797
G86	G27	9796
G4	G3	9795
G59	G32	9794
G88	G59	9793
G21	G59	9792
G65	G48	9791
G59	G5	9790
G8	G20	9789
G57	G56	9788
G65	G88	9787
G95	G59	9786
G61	G3	9785
G70	G59	9784
G18	G62	9783
G25	G8	9782
G48	G47	9781
G12	G88	9780
G33	G86	9779
G62	G17	9778
G59	G41	9777
G76	G64	9776
G15	G88	9775
G52	G47	9774
G86	G86	9773
G47	G48	9772
G15	G41	9771
G28	G62	9770
G56	G41	9769
G91	G32	9768
G93	G32	9767
