Gene1	Gene2	EdgeWeight
G97	G82	0.233340291626408
G97	G82	0.233340291626408
G64	G18	0.186650334897792
G64	G18	0.186650334897792
G4	G9	0.165357142857143
G4	G9	0.165357142857143
G62	G5	0.165247177488246
G62	G5	0.165247177488246
G55	G5	0.151023152600303
G55	G5	0.151023152600303
G30	G10	0.150119047619048
G30	G10	0.150119047619048
G9	G26	0.147805040567659
G9	G26	0.147805040567659
G37	G55	0.140952380952381
G37	G55	0.140952380952381
G90	G18	0.140759232949837
G90	G18	0.140759232949837
G80	G6	0.140146766729002
G80	G6	0.140146766729002
G27	G9	0.139642857142857
G27	G9	0.139642857142857
G12	G10	0.136785714285714
G12	G10	0.136785714285714
G9	G95	0.13547619047619
G9	G95	0.13547619047619
G95	G45	0.135238095238095
G95	G45	0.135238095238095
G60	G85	0.134533816961946
G60	G85	0.134533816961946
G87	G10	0.134404761904762
G87	G10	0.134404761904762
G50	G6	0.132242051251983
G50	G6	0.132242051251983
G30	G82	0.131316917020706
G30	G82	0.131316917020706
G8	G14	0.131071428571429
G8	G14	0.131071428571429
G68	G11	0.128571428571429
G68	G11	0.128571428571429
G28	G96	0.126666666666667
G28	G96	0.126666666666667
G30	G75	0.126196633033549
G30	G75	0.126196633033549
G75	G6	0.124562603981849
G75	G6	0.124562603981849
G58	G82	0.122603074354512
G58	G82	0.122603074354512
G13	G18	0.122272655047914
G13	G18	0.122272655047914
G73	G26	0.121670295735071
G73	G26	0.121670295735071
G84	G77	0.11920590372642
G84	G77	0.11920590372642
G46	G28	0.116666666666666
G46	G28	0.116666666666666
G33	G28	0.115714285714286
G33	G28	0.115714285714286
G95	G13	0.115517337642946
G95	G13	0.115517337642946
G52	G75	0.114116562919781
G52	G75	0.114116562919781
G100	G59	0.113452380952381
G100	G59	0.113452380952381
G50	G14	0.112857142857143
G50	G14	0.112857142857143
G60	G38	0.112793409291087
G60	G38	0.112793409291087
G95	G10	0.1125
G95	G10	0.1125
G80	G75	0.112424505993031
G80	G75	0.112424505993031
G80	G83	0.112195806337365
G80	G83	0.112195806337365
G76	G98	0.111360358215179
G76	G98	0.111360358215179
G30	G58	0.111071428571429
G30	G58	0.111071428571429
G15	G85	0.110711859888109
G15	G85	0.110711859888109
G69	G41	0.110392263518093
G69	G41	0.110392263518093
G66	G82	0.10924258563688
G66	G82	0.10924258563688
G8	G43	0.108899271726955
G8	G43	0.108899271726955
G83	G5	0.107114261920924
G83	G5	0.107114261920924
G13	G50	0.106904761904762
G58	G9	0.106904761904762
G13	G50	0.106904761904762
G58	G9	0.106904761904762
G100	G77	0.106893045236546
G100	G77	0.106893045236546
G56	G7	0.106615697561076
G56	G7	0.106615697561076
G96	G31	0.106309523809524
G96	G31	0.106309523809524
G84	G38	0.105873720525118
G84	G38	0.105873720525118
G39	G10	0.105655621594262
G39	G10	0.105655621594262
G24	G91	0.105322944083437
G24	G91	0.105322944083437
G49	G28	0.105238095238095
G49	G28	0.105238095238095
G8	G9	0.104404761904762
G8	G9	0.104404761904762
G17	G75	0.104281924529372
G17	G75	0.104281924529372
G7	G91	0.104043296543447
G7	G91	0.104043296543447
G26	G41	0.103885267596448
G26	G41	0.103885267596448
G57	G45	0.103809523809524
G57	G45	0.103809523809524
G15	G18	0.103780296074248
G15	G18	0.103780296074248
G75	G69	0.103571428571429
G75	G69	0.103571428571429
G5	G31	0.103452380952381
G5	G31	0.103452380952381
G49	G56	0.103452380952381
G49	G56	0.103452380952381
G98	G20	0.10297619047619
G97	G95	0.10297619047619
G98	G20	0.10297619047619
G97	G95	0.10297619047619
G7	G96	0.102619047619048
G7	G96	0.102619047619048
G63	G59	0.102023809523809
G63	G59	0.102023809523809
G52	G28	0.101428571428571
G52	G28	0.101428571428571
G12	G91	0.100952380952381
G12	G91	0.100952380952381
G60	G10	0.100374882067521
G60	G10	0.100374882067521
G2	G55	0.100357142857143
G2	G55	0.100357142857143
G39	G58	0.100238095238095
G39	G58	0.100238095238095
G57	G59	0.100119047619048
G57	G59	0.100119047619048
G87	G66	0.100119047619048
G87	G66	0.100119047619048
G98	G28	0.0999999999999998
G98	G28	0.0999999999999998
G87	G75	0.0996428571428571
G87	G75	0.0996428571428571
G8	G29	0.0991666666666667
G8	G29	0.0991666666666667
G72	G96	0.0985714285714285
G86	G14	0.0985714285714285
G72	G96	0.0985714285714285
G86	G14	0.0985714285714285
G72	G75	0.0978571428571428
G72	G75	0.0978571428571428
G62	G50	0.0978571428571428
G62	G50	0.0978571428571428
G10	G12	0.0976190476190476
G10	G12	0.0976190476190476
G67	G77	0.0971805709117431
G67	G77	0.0971805709117431
G81	G31	0.0966666666666667
G81	G31	0.0966666666666667
G66	G1	0.0963095238095237
G66	G1	0.0963095238095237
G15	G72	0.0961904761904761
G10	G45	0.0961904761904761
G10	G45	0.0961904761904761
G15	G72	0.0961904761904761
G3	G17	0.0961904761904761
G3	G17	0.0961904761904761
G41	G38	0.0961831833591749
G41	G38	0.0961831833591749
G95	G20	0.0958333333333334
G95	G20	0.0958333333333334
G91	G20	0.0952380952380952
G33	G22	0.0952380952380952
G91	G20	0.0952380952380952
G33	G22	0.0952380952380952
G60	G20	0.0945238095238095
G60	G20	0.0945238095238095
G16	G88	0.0936992372706658
G16	G88	0.0936992372706658
G23	G75	0.0935910723647874
G23	G75	0.0935910723647874
G92	G96	0.093452380952381
G92	G96	0.093452380952381
G28	G43	0.0933026634978206
G28	G43	0.0933026634978206
G87	G78	0.0928571428571428
G74	G18	0.0928571428571428
G87	G78	0.0928571428571428
G74	G18	0.0928571428571428
G7	G41	0.0926264180932277
G7	G41	0.0926264180932277
G85	G28	0.0924999999999998
G85	G28	0.0924999999999998
G17	G43	0.0922240602780188
G17	G43	0.0922240602780188
G85	G63	0.0921428571428571
G85	G63	0.0921428571428571
G92	G95	0.0921428571428571
G92	G95	0.0921428571428571
G5	G9	0.092142857142857
G5	G9	0.092142857142857
G88	G20	0.0915476190476189
G88	G20	0.0915476190476189
G61	G36	0.0910714285714285
G30	G91	0.0910714285714285
G30	G91	0.0910714285714285
G61	G36	0.0910714285714285
G9	G48	0.0909523809523809
G9	G48	0.0909523809523809
G5	G43	0.0909265687627033
G5	G43	0.0909265687627033
G26	G58	0.0904761904761904
G26	G58	0.0904761904761904
G49	G10	0.0902337237644433
G49	G10	0.0902337237644433
G31	G18	0.0901858021029096
G31	G18	0.0901858021029096
G77	G58	0.09
G77	G58	0.09
G17	G77	0.0899190391644578
G17	G77	0.0899190391644578
G50	G26	0.0894906309752938
G50	G26	0.0894906309752938
G9	G10	0.0891666666666666
G9	G10	0.0891666666666666
G48	G50	0.0886904761904761
G48	G50	0.0886904761904761
G56	G45	0.0886904761904761
G56	G45	0.0886904761904761
G59	G28	0.0885714285714283
G59	G28	0.0885714285714283
G3	G28	0.0885714285714283
G3	G28	0.0885714285714283
G94	G28	0.0885714285714283
G94	G28	0.0885714285714283
G50	G5	0.087891412378288
G50	G5	0.087891412378288
G5	G36	0.0878571428571428
G5	G36	0.0878571428571428
G94	G35	0.0877380952380952
G98	G76	0.0877380952380952
G98	G76	0.0877380952380952
G94	G35	0.0877380952380952
G78	G10	0.0876925974745773
G78	G10	0.0876925974745773
G4	G77	0.0875737597639829
G4	G77	0.0875737597639829
G51	G50	0.0869047619047619
G51	G50	0.0869047619047619
G9	G96	0.0867857142857143
G9	G96	0.0867857142857143
G77	G18	0.0862141004909288
G77	G18	0.0862141004909288
G40	G49	0.0858333333333333
G40	G49	0.0858333333333333
G57	G22	0.085637314999018
G57	G22	0.085637314999018
G10	G63	0.0853571428571428
G50	G75	0.0853571428571428
G50	G75	0.0853571428571428
G10	G63	0.0853571428571428
G65	G75	0.0852725234808096
G65	G75	0.0852725234808096
G72	G36	0.0851190476190476
G72	G36	0.0851190476190476
G59	G5	0.0849624588764327
G59	G5	0.0849624588764327
G88	G8	0.0847619047619046
G88	G8	0.0847619047619046
G26	G85	0.084671091599442
G26	G85	0.084671091599442
G77	G9	0.0845238095238095
G77	G9	0.0845238095238095
G28	G55	0.0844047619047619
G28	G55	0.0844047619047619
G12	G41	0.0843488757363054
G12	G41	0.0843488757363054
G20	G62	0.0842857142857143
G20	G62	0.0842857142857143
G20	G49	0.0842857142857143
G20	G49	0.0842857142857143
G45	G10	0.0842524257114326
G45	G10	0.0842524257114326
G60	G91	0.0840198649383725
G60	G91	0.0840198649383725
G19	G43	0.083987348841165
G19	G43	0.083987348841165
G83	G77	0.0838192786968999
G83	G77	0.0838192786968999
G60	G63	0.0838095238095237
G60	G63	0.0838095238095237
G72	G91	0.0835714285714285
G72	G91	0.0835714285714285
G14	G56	0.0834523809523809
G34	G97	0.0834523809523809
G34	G97	0.0834523809523809
G14	G56	0.0834523809523809
G58	G38	0.0834293423104768
G58	G38	0.0834293423104768
G97	G10	0.0833333333333334
G50	G13	0.0833333333333334
G50	G13	0.0833333333333334
G97	G10	0.0833333333333334
G14	G95	0.0829761904761904
G14	G95	0.0829761904761904
G7	G77	0.0826190476190476
G7	G77	0.0826190476190476
G7	G25	0.0825664585233926
G7	G25	0.0825664585233926
G57	G85	0.0824692946804748
G57	G85	0.0824692946804748
G49	G26	0.0821575836823131
G49	G26	0.0821575836823131
G29	G48	0.082142857142857
G73	G95	0.082142857142857
G73	G95	0.082142857142857
G29	G48	0.082142857142857
G100	G14	0.0820238095238095
G100	G14	0.0820238095238095
G21	G34	0.0820238095238095
G21	G34	0.0820238095238095
G98	G22	0.0819047619047619
G98	G22	0.0819047619047619
G60	G41	0.0817864611986586
G60	G41	0.0817864611986586
G51	G66	0.0817857142857143
G51	G66	0.0817857142857143
G55	G9	0.0817857142857142
G55	G9	0.0817857142857142
G82	G88	0.0816889179914391
