Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G59	G58	0.340441960437579	6.62958284059507e-10
G58	G59	0.340441960437578	6.62958284059573e-10
G3	G15	0.337988597982399	8.93474437019404e-10
G15	G3	0.337988597982399	8.93474437019441e-10
G67	G1	0.286704705853003	2.57096616225839e-07
G1	G67	0.286704705853003	2.57096616225844e-07
G61	G4	0.284626685661279	3.16274461779495e-07
G4	G61	0.284626685661279	3.16274461779501e-07
G91	G97	0.283270606182892	3.61729776871761e-07
G97	G91	0.283270606182891	3.61729776871762e-07
G4	G1	0.269980963639942	1.2994159244364e-06
G1	G4	0.269980963639942	1.29941592443642e-06
G51	G38	0.259874028699957	3.2867301001917e-06
G38	G51	0.259874028699957	3.28673010019173e-06
G66	G64	0.251167789977603	7.0924089475378e-06
G64	G66	0.251167789977603	7.09240894753795e-06
G56	G66	0.247845964012313	9.44236570354993e-06
G66	G56	0.247845964012313	9.44236570354995e-06
G15	G52	0.244682761732938	1.23544982879404e-05
G52	G15	0.244682761732937	1.23544982879405e-05
G4	G3	0.240209126249136	1.79586340273731e-05
G3	G4	0.240209126249136	1.79586340273731e-05
G82	G3	0.240082260262178	1.81482546317768e-05
G3	G82	0.240082260262178	1.81482546317769e-05
G58	G71	0.238105686736114	2.13591066252619e-05
G71	G58	0.238105686736114	2.13591066252621e-05
G6	G9	0.230129365021617	4.06433303538359e-05
G9	G6	0.230129365021617	4.06433303538363e-05
G63	G72	0.218184836587547	0.000102180274908867
G72	G63	0.218184836587547	0.000102180274908867
G100	G49	0.21410360674465	0.000138445901235811
G49	G100	0.21410360674465	0.000138445901235813
G82	G55	0.20104026155715	0.00035240677746711
G55	G82	0.20104026155715	0.000352406777467114
G59	G1	0.199364779542138	0.000395630829409424
G1	G59	0.199364779542138	0.000395630829409432
G15	G43	0.193556670744153	0.000586600478671924
G43	G15	0.193556670744153	0.000586600478671925
G82	G61	0.191091088964854	0.000691028477945935
G61	G82	0.191091088964854	0.000691028477945945
G57	G71	0.189784348082767	0.000753105865864494
G71	G57	0.189784348082767	0.000753105865864497
G36	G30	0.189170167050043	0.000784028561482515
G30	G36	0.189170167050043	0.000784028561482517
G6	G1	0.188207357733785	0.000834872125557158
G1	G6	0.188207357733785	0.000834872125557175
G43	G68	0.18738643666545	0.000880608703034616
G68	G43	0.18738643666545	0.00088060870303463
G1	G86	0.185660508580021	0.000984398659608801
G86	G1	0.18566050858002	0.000984398659608814
G1	G9	0.183007982214544	0.00116605480215149
G9	G1	0.183007982214544	0.00116605480215149
G19	G4	0.182454049788383	0.0012076840827834
G4	G19	0.182454049788383	0.00120768408278341
