	G7	G89	G90	G23	G32	G45	G79	G61	G95	G80	G25	G2	G77	G99	G74	G87	G6	G13	G78	G18	G26	G35	G10	G31	G41	G66	G76	G12	G46	G82	G100	G17	G85	G28	G71	G54	G98	G16	G97	G42	G84	G19	G58	G38	G50	G93	G27	G88	G60	G94	G70	G64	G73	G92	G37	G48	G39	G14	G20	G24	G33	G47	G4	G53	G43	G40	G11	G56	G81	G62	G34	G72	G63	G22	G75	G36	G15	G1	G65	G68	G57	G96	G30	G29	G69	G49	G59	G21	G91	G55	G5	G8	G51	G83	G44	G86	G9	G67	G3	G52
G1	0.003918973271233962	0.03844594236613661	0.009570201716383503	0.008069592287195755	0.007049028216357226	0.0046892929959942015	0.03886073730162161	0.0037823758507479805	0.007667406611806928	0.007245331449726769	0.014556044326053829	0.020606635297644307	0.002581215539058622	0.002827318923609299	0.006913920294896677	0.004702725513973362	0.010384587489002405	0.010006873344249455	0.003038263199965244	0.036399526663010766	0.00485233697462236	0.0091977003298447	0.0041132414387764216	0.00734592489104171	0.0028972884824940773	0.006507137094334112	0.004059757987683739	0.00298740029518275	0.002394683981152982	0.0032577449959731576	0.006928185479103074	0.0031997425274614033	0.004065412740699547	0.003818516895062752	0.008587881209843627	0.010479549869120582	0.0070930781420718205	0.005999963966932871	0.0034052325785874134	0.004995066653523895	0.0026829341463738897	0.006808581633022094	0.005297840420845721	0.014541026537635284	0.02552531880536606	0.006006729213877332	0.008953901433148809	0.014616189806378252	0.0052653704268158345	0.027747609891018366	0.005446089306293243	0.0053362124102993855	0.0064756372576458025	0.009682068534033552	0.004464918613013155	0.002758107677260695	0.005018974945097799	0.008513469743903997	0.02005849433005732	0.021109626785076576	0.003277177798646251	0.006905296192045606	0.016638642064912723	0.005533939389028972	0.008765501969850575	0.01437116153985849	0.003987614023792068	0.004186552378126501	0.011663728032392719	0.00959732968201416	0.00611285623076225	0.0029455700023744602	0.011854091888856541	0.02214488886652035	0.027614732639621126	0.005428856423406978	0.0035928247898102876	0.05432196331375074	0.004494507796334553	0.004017054679746693	0.01424621235374598	0.06445091512068993	0.005302221574045307	0.007732984127945181	0.022606997376193712	0.00673214873826142	0.008731562530225492	0.0027082496846502512	0.005598375228566901	0.0063336525702704745	0.006474891971592822	0.01922639159763924	0.0044509738231365	0.008158078869859484	0.003979177468612491	0.0062631805801723365	0.011421842929098378	0.0034416712818828694	0.002346756160504037	0.008528485201710383
G2	0.005840133260172219	0.002573748437017314	0.004606753328524951	0.006607616834866798	0.004438046828558975	0.024157224523705206	0.04381462509090386	0.01704782468922266	0.0016410439384276076	0.003205304001148439	0.0603086773296081	0.10303970037860564	0.0009262328673633528	0.009379242025439794	0.010551564983282791	0.002593723855579346	0.0016654467409325548	0.0039293277335009195	0.0020137764582951576	0.0053836787787206	0.031066438141647442	0.002869052911594908	0.003152788821462578	0.0031260529488048986	0.008872909794422571	0.037058585390130766	0.0014169755938308198	0.003145658736157809	0.005230110923559462	0.0009759588341065208	0.05084130559559756	0.01672586759383998	0.0016976731782562668	0.006999452761208173	0.0014583032274719584	0.00845659911861833	0.0006645380552622159	0.007538659955028776	0.0009866451977680018	0.00253294665395816	0.00108474086774096	0.00246589713337951	0.006748046171713555	0.02617924496653297	0.008363611699658961	0.002507760234883039	0.0034573514495682017	0.00537260054762848	0.008638232449288255	0.014610816415858527	0.00337517457495544	0.0020905137718026934	0.0049533609652400255	0.0034312411279103215	0.01906076428424102	0.005739033371782539	0.022919251545326556	0.005388610209747402	0.003971098161811795	0.07155738880907114	0.0023567548086671736	0.005029459968842506	0.010012474039020915	0.05225670726917694	0.0035483035971970605	0.006581838777169818	0.0021713665926227734	0.01254766867538768	0.0008528806437563386	0.00807249545486324	0.005786292554871293	0.0021049999418376038	0.001917179115915739	0.013768400615320324	0.004663151395088246	0.017453110971521548	0.002272301194580622	0.010321958015214683	0.0027778501268973456	0.0010315036626736425	0.00577963434381659	0.0006006536802340298	0.004541909699637328	0.0036256037441979258	0.01079625090307521	0.0246330956327688	0.0005846365971087997	0.004088516260969989	0.009887021270884701	0.0023711707462144523	0.006749237172537512	0.006143832221633577	0.0020968276939270425	0.002851328135890835	0.0003173652880410902	0.002519275689773239	0.011811399691564821	0.001650675142341133	0.00048772898258439475	0.0024821854074282
G3	0.010744391823922742	0.010692846306514556	0.009657561249952437	0.008705469090152216	0.008373971018008611	0.012183268459554133	0.013783026190189581	0.010018202820877438	0.015556871580299397	0.006460547691328444	0.01920483982065239	0.009694851313394984	0.010862261468059384	0.009195463282765838	0.008146012487601884	0.010292145869465958	0.008226600036159869	0.009694844976200828	0.007994260878030852	0.008977670760735551	0.009548719932709105	0.008989811988982363	0.0100632704281041	0.013305338614146157	0.007696256870012019	0.009408730039658175	0.014656657930905722	0.006536874844623255	0.009928924732488175	0.009281155035898703	0.009006071623946685	0.007987623935710078	0.011931469556817655	0.015134018482756766	0.009387384390160698	0.008808999062726027	0.007621639355354179	0.008162138478530577	0.011662113386734271	0.006410099309691238	0.01158205788880981	0.009316990761383913	0.011274239867261095	0.008909743578404631	0.009067081649759666	0.008508811664127184	0.012217767786690368	0.008710567263894815	0.009793297730236992	0.008386891049705468	0.007163304017368474	0.008810368120176782	0.009195269566403194	0.016232794721845304	0.007744606087008817	0.00815458660562278	0.010012062187488856	0.012314380955533655	0.009692768229494966	0.010395650274053746	0.013403393274593181	0.009786781839424167	0.007151386286625326	0.00899043680571375	0.00805686471521216	0.012371549084105558	0.009302507337621996	0.007181246985512277	0.011557900257921859	0.009730474296136311	0.012501817884419657	0.010927995313977224	0.009684263625408404	0.009470016678963765	0.00822718530589657	0.008568890070766486	0.006577563549678876	0.00898295946943873	0.009041485649652207	0.008987314760070045	0.010625626325664814	0.007381106883247865	0.00916809745569691	0.008899616703971745	0.00938285296897399	0.009215539503679369	0.015900763142147535	0.01295791895411882	0.011265874858199494	0.008288217979528733	0.007894249383164048	0.013216629532333836	0.008674519604251491	0.008680346358084413	0.011921439964303934	0.007380602496705125	0.009783121774182533	0.010809512493277555	0.013785393364513317	0.012790891933722301
G4	0.005834863648950752	0.03700295716005735	0.0062249839265155005	0.007262559917594197	0.00469357336246533	0.00523448060180499	0.003635337849957906	0.007125564148798471	0.008776004300395362	0.004304601416647715	0.003139567543082247	0.0055776691202867185	0.0036270381813004104	0.0034567702642517412	0.004365205329472103	0.005730802227107952	0.007842745046125137	0.009555220205846607	0.005968010624050486	0.008290185605885651	0.003136648614635349	0.006326554411803281	0.009565595876407072	0.011695426245580752	0.002612635545641116	0.004665070213507395	0.004270957979207669	0.00373898959468457	0.0032822406399065345	0.025567650357692675	0.006045209711275829	0.005943609939724802	0.006688183723871152	0.00580675659593703	0.00831005974403809	0.006966549552775081	0.011487258358779201	0.005442131295057764	0.00952234407026503	0.0041139044199503885	0.004476999734402027	0.009695758741642628	0.005708303421297753	0.009409272459200322	0.012049944508859824	0.005017275763688496	0.004955456305584454	0.013847795523737407	0.0037392276329037146	0.025633241509627872	0.004426182914163917	0.003856261759340667	0.009820739957981543	0.00785779185795087	0.00617215097879039	0.003783284540531966	0.005558008929729794	0.006758971818376765	0.012341490404814815	0.003583146166609183	0.0031682083299020797	0.009630341016148498	0.08010786590288226	0.003959915848019524	0.011209770260474906	0.0062975091564250055	0.0038246878977628573	0.004900607921935158	0.015830432922597604	0.009215278968329677	0.0051173257805827285	0.0044607315940146785	0.006153997572830404	0.06999289149046008	0.022311089224246586	0.004111973765991359	0.005588005777972665	0.032790388182548605	0.004964956678025692	0.005603183064727228	0.015251478394696462	0.03959055664555819	0.004102869941192612	0.010991933355961653	0.04274447868662238	0.012291018750256118	0.008049121945265714	0.004158717641330516	0.007485565923463201	0.0143215516948988	0.016154790090982137	0.014360182067792092	0.006898142931539287	0.012890095727286237	0.006718034539835487	0.005377255657562942	0.008610601264324336	0.0030013985094292975	0.0022411004368552275	0.003994722138697975
G5	0.0038654127186420113	0.008678850650806738	0.0037688269154580196	0.008461492520949607	0.014957833002584034	0.003888112419280268	0.01822932025167253	0.005290744776812589	0.004539716017923162	0.009976056561869607	0.005509501503507717	0.0060618222051985375	0.002941145618054702	0.004988276005558112	0.007693487141138281	0.009265641561340602	0.008792506315628059	0.0048292909521118746	0.004647248794898498	0.007140487838785903	0.004822956943055881	0.008680566989582557	0.010070047370733923	0.02524862930188636	0.003868926940171493	0.004592449284308442	0.004303768362437811	0.004868903462117011	0.019030734922911127	0.01909857451216847	0.01598679780949687	0.004693868565602022	0.03287734925849215	0.004811130293780026	0.004605333200523503	0.009276740465786068	0.006611331552630498	0.008186582356245812	0.006905245606631167	0.00898009195562472	0.006680768443532523	0.002174889710243545	0.005624694227017328	0.006437131019697061	0.011674265643049514	0.005928363427774218	0.004888738668501344	0.017322485908195198	0.003749318392421507	0.004918276077980596	0.0057649722400582	0.005288910469702167	0.0071162171837642965	0.01322506183411717	0.0036508509804379216	0.004450750930585632	0.025798326433531832	0.00323662284261649	0.003443283412490957	0.01009708461261048	0.005749737763425816	0.0035285439406465046	0.027220830187768413	0.007077586781652135	0.010206605734758118	0.0028187368066292973	0.0032997941047619834	0.0057626928562427085	0.008841321980660826	0.003798850551794972	0.0025744950844277907	0.0038952588530871183	0.0024954620822235842	0.10046954255843887	0.008053313997760703	0.004333680837034359	0.038318774234691114	0.00572508317737538	0.006927759830465742	0.00923030356373608	0.00458588266981616	0.004946407034749157	0.004800656949447794	0.010651539576647807	0.007117510998738297	0.024942302237583917	0.005411488882670325	0.0040145698507117	0.006824442553366817	0.006596471784638744	0.08501218078674205	0.004679224963821467	0.004905065285632677	0.02109372608993406	0.008022150238126288	0.004426922572722278	0.01792946466445741	0.003080552678353183	0.0029959820120474307	0.005118267857476067
G6	0.0028759202308629357	0.04708873145588626	0.00906597143070732	0.0065661486344200295	0.010018348209130211	0.00650348151627347	0.005892478380918006	0.003733748594325845	0.014234124581623948	0.004826734420128349	0.005187494705196936	0.008321375882300884	0.005852114417799991	0.004323310057130812	0.014751897406389665	0.00475985273780053	0.09699231502190338	0.006115166663886624	0.003799150265964817	0.018479576179165916	0.014113546632235168	0.021323888662627667	0.004579151285623096	0.01391249001872796	0.003196210921618693	0.011532989791608026	0.012513819924712014	0.0053568754069191005	0.0042552000363341455	0.003846034976120078	0.003750932891413168	0.004239870259386868	0.01454654609789121	0.0059175612776941	0.004392313160478279	0.007460860432111409	0.0041328263317123946	0.011581003146301413	0.0065216566411189746	0.0034088880639184314	0.0032026103917095587	0.00801681683707895	0.002336653303625645	0.014183462189245976	0.010700826883192807	0.028255701106641152	0.005751453386876283	0.02026863267010944	0.004715498779220342	0.004210990710745546	0.003953152489446757	0.010684394268754702	0.004397226619137984	0.05071053254943377	0.006086534905158134	0.004732256153372739	0.003971480140550001	0.004394837106352222	0.00812235355726214	0.006475785517437677	0.004835944439147695	0.007010424351637183	0.012468046284322291	0.006664850821277763	0.023052633276454702	0.008000701561874641	0.005188079100247517	0.007592249543984987	0.004416147356386004	0.006156268610415911	0.008938404420422427	0.002276784759002788	0.004559781948389034	0.012835518411872804	0.006029499740801806	0.005118166888677268	0.007045832230278162	0.018567315932937423	0.009978815960302203	0.006929896611531533	0.016655466735610233	0.02369750967561377	0.007456704213111076	0.013343906825889545	0.005722702543132695	0.006805243530642971	0.00824845975041171	0.0037889483663542103	0.005778985470433387	0.027519086643172364	0.004841077198760659	0.013937391730908542	0.005661118234658978	0.006050023800201644	0.005062093973359997	0.008523966640380324	0.009236982369042246	0.006598692882047547	0.0030685320211564612	0.005195938829427563
G7	0.05690477334974986	0.00833281621683487	0.019768195093554392	0.009831817006325688	0.0059949029618798656	0.06755915886302603	0.006575333411314317	0.0044067290386064694	0.02924925891646579	0.018797204365811854	0.00648004269168074	0.007097237162165075	0.009553031550206335	0.0049863590563367565	0.004627062049274615	0.048570149945313314	0.006520296037431074	0.004120232932362984	0.005276961217980404	0.0037452299683891532	0.00529367395248674	0.004574090362819538	0.006394736765374356	0.01194710469907641	0.005862329160343544	0.005188293490580007	0.004057526943211905	0.006330974118418205	0.007596838071449241	0.004217981117402768	0.006451336784899624	0.0037471646508618795	0.003750931722606833	0.007307691532654758	0.006850400432546186	0.008629946256636758	0.00386455318856333	0.006586129968413936	0.007499235301653419	0.004778017530920319	0.006607244671779942	0.0040135574131962195	0.0049087356092889604	0.0039500182993675035	0.006371474204863456	0.004407818763962684	0.015403262049097883	0.007604097446859898	0.0049811038890655935	0.0041757411382309165	0.02392464340242973	0.004281051002402081	0.016588219904775513	0.012345390048836977	0.004612398967621704	0.01560220634633441	0.006153571006168927	0.02330605035050995	0.029378085145584917	0.0067032666251637	0.005798453498274615	0.004314282628624381	0.007623749792626401	0.00890170400773189	0.004619075155709991	0.0034960933908656567	0.0063282006774868695	0.005650404671112004	0.004268447193718758	0.03887233754804714	0.007655051674157672	0.009519096520392612	0.006207101199812118	0.010311121106448827	0.0045950809537907995	0.005998597866911282	0.0055679968035187485	0.006402675513195359	0.007791756657999796	0.005208157027655627	0.003654922430563721	0.004681013684424061	0.012278331490551126	0.006987212659017637	0.04446709269495868	0.006510791281852936	0.005727701990851274	0.0038658023810053755	0.01284755837035814	0.004868941057545056	0.004612482916461192	0.0031103762546002716	0.004356302673035914	0.0050222046352091775	0.0036268581513111656	0.03452223813656953	0.004336262717864716	0.00500098532172266	0.009392365166836078	0.0063574879260104335
G8	0.0043150358010087386	0.0420836176169783	0.011101559802177974	0.012425237184539585	0.005332321236659693	0.004581188530620817	0.006081372648244109	0.0046772918906031425	0.005292561892987837	0.007239542579375171	0.007461962581590746	0.011143465429836446	0.004082115189047769	0.005349235970051729	0.013882226586986941	0.00464074448457288	0.010892591181849437	0.011216113583446999	0.005109984479480372	0.013276705136637852	0.004167290382801755	0.006271216858625172	0.0035520512577703603	0.006923938059061207	0.003179677630154866	0.0061474948280521545	0.010542796227822735	0.0036813466251826095	0.00431282247287993	0.0044070420382639345	0.005356225040228219	0.005181638141803657	0.005038330885946864	0.00443595776283991	0.02073939117847595	0.007981418725057372	0.023219215809927085	0.009915130101340246	0.0034086389553974862	0.004915216531210991	0.0030963770444216634	0.0027652795682656496	0.00978929744908181	0.004168346866185921	0.02611452221134379	0.007394493037897632	0.006712219598718342	0.010960015785484226	0.0028436028499487106	0.051957972144362444	0.004875276251237825	0.0030801892040574143	0.009025434802516398	0.015830642552054595	0.003961126334809751	0.0053790361124555685	0.01002330998254302	0.003920443994134078	0.017835165637795292	0.006911171384739038	0.00244665548234164	0.007717611500170668	0.013609753182169074	0.0080035531862635	0.017197622741797747	0.008115624509451882	0.0028352598355931	0.006055391114275344	0.01640506434378639	0.006053279398537665	0.004097242176129046	0.0024306110458247737	0.0038659622637735643	0.004463241117985043	0.01131807567774153	0.004642573509237653	0.00914417353539445	0.04076317623525375	0.005140217782541361	0.0039338130896820625	0.008499298962919965	0.04981012398602158	0.006689023369492731	0.007267150841843624	0.009974120891926098	0.026918398688802615	0.005523805790230293	0.003302767979080335	0.008113619236013161	0.004917821213820749	0.012940306272222242	0.07072994670537723	0.005386726823169818	0.009807079986567758	0.005285571330904062	0.0038828351124438514	0.03178929349788127	0.003917411354933539	0.002359211872242048	0.004440948224564615
G9	0.0044087282136335455	0.011728263824147368	0.006399194511069141	0.007027073181721287	0.004879159367317071	0.0083026384453682	0.022275682739490436	0.010008133541785962	0.008671104938360841	0.00673957839022893	0.017404459393366954	0.03410364247937222	0.003970185299255461	0.006487009657265259	0.027203186884686273	0.0053543210561053595	0.006475520474505525	0.00785787308683312	0.0034438941412421793	0.005714743158204539	0.006490314754628373	0.0043309459732952405	0.006200606786757978	0.007674531793347706	0.004013818595062003	0.01152384031219189	0.006075867600470707	0.0032630154147283014	0.010804825162585562	0.0043618947011746815	0.006233986445297516	0.005376387948125549	0.006011832271499434	0.003090208056001167	0.00876650380504489	0.006671716249807148	0.008818714349332697	0.008279204385621798	0.003985642195230666	0.041219021154243814	0.0035786780564264122	0.0036720743771711754	0.006790498914421791	0.010574743984725195	0.027895620291150114	0.01316225935577442	0.004093769680834556	0.0044520032263314305	0.0025868872216639693	0.03464545030975123	0.003561086984159113	0.004113463441177885	0.01179098598683931	0.006590511791773449	0.008271998313250711	0.006332629071866128	0.017662303494299057	0.006293958846849402	0.004725037436452801	0.01859181975642004	0.00459515717773883	0.006934859743373168	0.006197286475310307	0.011835862074307403	0.007815796198029705	0.005915565880698591	0.008119673384873322	0.005011131351035996	0.008436147000339192	0.008827489900175064	0.017485840431448053	0.002750901007223972	0.003947696941253589	0.005233191738319658	0.005545456689399852	0.004517391525207508	0.022007328616195653	0.013745917412184302	0.004359672084143636	0.0046710222192139494	0.003965697891227345	0.008588038479955967	0.010101022540614707	0.010335249325353162	0.00441997286106825	0.04651728509249981	0.0030503335540250855	0.003086793053540552	0.008183368995677403	0.0052116340805045585	0.019230851837039768	0.01829228041590426	0.02473664983470237	0.006491089246423428	0.012875375718771898	0.005726846802618695	0.06271969672059005	0.006010728136095028	0.005971539374360784	0.0054991069088100334
G10	0.00680128050228999	0.0048769346176954645	0.0103333482429762	0.00629467863191584	0.004035939792465279	0.008137209560143847	0.009432358070151569	0.005992711082967068	0.008570142265187234	0.009728042373270884	0.005439699931174634	0.008669619142866625	0.004961492933771755	0.0043241467800648435	0.017560297003959058	0.0052750630215438275	0.00602135330833778	0.00609582013646117	0.0048210022532994765	0.009518020637636302	0.003994359776415557	0.0033135728009498593	0.03768262852343345	0.027455695608916895	0.004537314444332345	0.008166975630991988	0.00802685104767648	0.005889413039934653	0.01173983372283817	0.007090537487351311	0.0055909709069118935	0.005708841377077137	0.008696598041647307	0.00437547220555983	0.004837941988693271	0.004101452730954859	0.008988151012517454	0.005397902012696414	0.005707436468378656	0.030977059521931402	0.003949624099537003	0.006315482771441117	0.006973059557180486	0.01070170696139351	0.01919197951888117	0.006647784662656978	0.007809874983176522	0.006444075628643445	0.005111005673204473	0.02002907118854018	0.004614167163059322	0.007256351431885649	0.01703810214142624	0.013487673678506328	0.009374055650616298	0.006491833182929987	0.02118557330836596	0.006770590050370622	0.004687410686021915	0.006783840419995739	0.00895424934735873	0.0062985172892228705	0.02700769662044774	0.010875642199115545	0.012230038445963657	0.0058067921079092205	0.005838862045029964	0.007658268557594613	0.004594410333437941	0.005648780800076292	0.010394651444142344	0.0064240147310933695	0.004065304571120884	0.020758775270688173	0.005460433327881844	0.00599336391423337	0.015122779711984394	0.005617138276892998	0.023707363025032235	0.004986846782935031	0.008402974595878989	0.007037650789917356	0.0062214141170794475	0.01165895403299596	0.00900786671055943	0.03007648261267558	0.007521139539195113	0.0032447358119591548	0.0542799052565384	0.00929412300386841	0.019338384464765424	0.008683743844560032	0.007551123618013784	0.015383857685379814	0.008862484162355716	0.004999152058712219	0.02433198346588664	0.013460600648003052	0.0039975267750304196	0.009170536609242889
