Gene1	Gene2	Score
G49	G48	0.930175659131053
G48	G49	0.930175659131053
G54	G49	0.892189403842213
G49	G54	0.892189403842213
G30	G11	0.853325445385915
G11	G30	0.853325445385915
G29	G11	-0.834886393419673
G11	G29	-0.834886393419673
G54	G48	0.828940378883578
G48	G54	0.828940378883578
G98	G77	0.807801464190846
G77	G98	0.807801464190846
G38	G32	-0.787764629051497
G32	G38	-0.787764629051497
G24	G21	-0.787494431390962
G21	G24	-0.787494431390962
G23	G21	0.787063087992325
G21	G23	0.787063087992325
G21	G20	-0.764429922174551
G20	G21	-0.764429922174551
G30	G29	-0.755949903654048
G29	G30	-0.755949903654048
G47	G21	-0.744253310461099
G21	G47	-0.744253310461099
G81	G72	0.74305733799142
G72	G81	0.74305733799142
G97	G85	0.742491838089457
G85	G97	0.742491838089457
G97	G60	0.738845717101828
G60	G97	0.738845717101828
G88	G77	-0.729152611627817
G77	G88	-0.729152611627817
G48	G46	-0.7285502161893
G46	G48	-0.7285502161893
G24	G20	0.721717702489176
G20	G24	0.721717702489176
G16	G14	-0.720307852909161
G14	G16	-0.720307852909161
G50	G45	-0.698936964653035
G45	G50	-0.698936964653035
G85	G60	0.696607516436304
G60	G85	0.696607516436304
G95	G84	-0.696526766821645
G84	G95	-0.696526766821645
G20	G18	0.68971775960377
G18	G20	0.68971775960377
G46	G17	0.687713415411971
G17	G46	0.687713415411971
G77	G57	-0.685654702443875
G57	G77	-0.685654702443875
G99	G84	0.676834411247061
G84	G99	0.676834411247061
G98	G88	-0.676247767874082
G88	G98	-0.676247767874082
G79	G71	0.672484443747316
G71	G79	0.672484443747316
G48	G45	-0.672375350825064
G45	G48	-0.672375350825064
G84	G79	-0.67217592792162
G79	G84	-0.67217592792162
G74	G71	-0.67202310725578
G71	G74	-0.67202310725578
G49	G46	-0.67151615734766
G46	G49	-0.67151615734766
G54	G50	0.670077752386978
G50	G54	0.670077752386978
G74	G58	-0.665905421778723
G58	G74	-0.665905421778723
G24	G23	-0.665833347240048
G23	G24	-0.665833347240048
G81	G16	0.664791538511391
G16	G81	0.664791538511391
G27	G17	0.660523356765113
G17	G27	0.660523356765113
G10	G9	-0.659423492886809
G9	G10	-0.659423492886809
G96	G95	0.659375647365225
