Gene1	Gene2	Score
G55	G34	0.855795158437775
G34	G55	0.855795158437775
G55	G44	0.828970786969897
G44	G55	0.828970786969897
G53	G33	-0.789498317846828
G33	G53	-0.789498317846828
G56	G42	0.788009750071533
G42	G56	0.788009750071533
G40	G18	-0.785172214756612
G18	G40	-0.785172214756612
G34	G16	0.779027456531985
G16	G34	0.779027456531985
G82	G81	-0.771813017970007
G81	G82	-0.771813017970007
G48	G38	0.769379403292336
G38	G48	0.769379403292336
G13	G9	-0.767737706463596
G9	G13	-0.767737706463596
G93	G65	-0.76313030297777
G65	G93	-0.76313030297777
G44	G34	0.760981620684714
G34	G44	0.760981620684714
G100	G99	-0.758280529948474
G99	G100	-0.758280529948474
G97	G55	-0.75315333563156
G55	G97	-0.75315333563156
G67	G44	-0.748118247353377
G44	G67	-0.748118247353377
G97	G44	-0.733735563891886
G44	G97	-0.733735563891886
G68	G33	-0.73352000035501
G33	G68	-0.73352000035501
G37	G36	-0.729654290774808
G36	G37	-0.729654290774808
G46	G39	0.729326975528256
G39	G46	0.729326975528256
G68	G53	0.722337404274508
G53	G68	0.722337404274508
G94	G2	0.721590321004524
G2	G94	0.721590321004524
G100	G54	-0.721317107753846
G54	G100	-0.721317107753846
G55	G16	0.713611842527633
G16	G55	0.713611842527633
G100	G86	0.71240328236748
G86	G100	0.71240328236748
G82	G54	-0.709973990034073
G54	G82	-0.709973990034073
G81	G23	0.707469944791332
G23	G81	0.707469944791332
G8	G1	-0.705615226276041
G1	G8	-0.705615226276041
G91	G90	-0.699401271368305
G90	G91	-0.699401271368305
G67	G55	-0.686628025833485
G55	G67	-0.686628025833485
G82	G44	0.684141788666273
G44	G82	0.684141788666273
G76	G74	0.682200427136142
G74	G76	0.682200427136142
G56	G7	0.68026357613945
G7	G56	0.68026357613945
G60	G43	-0.676229001163656
G43	G60	-0.676229001163656
G38	G11	-0.674945554240512
G11	G38	-0.674945554240512
G4	G1	0.671758915596494
G1	G4	0.671758915596494
G86	G82	0.66848484109569
G82	G86	0.66848484109569
G48	G11	-0.667512633129519
G11	G48	-0.667512633129519
G86	G30	-0.667227632024076
G30	G86	-0.667227632024076
G99	G54	0.66712434525619
G54	G99	0.66712434525619
G99	G86	-0.66326627445672
G86	G99	-0.66326627445672
G86	G54	-0.661251061325873
G54	G86	-0.661251061325873
G67	G34	-0.658012051280229
G34	G67	-0.658012051280229
G37	G33	0.656730234294885
G33	G37	0.656730234294885
G51	G9	-0.656412957130396
G9	G51	-0.656412957130396
G100	G82	0.656026985865012
G82	G100	0.656026985865012
G36	G33	-0.653903048467911
G33	G36	-0.653903048467911
G99	G82	-0.651720685556514
G82	G99	-0.651720685556514
G55	G12	-0.650036012823433
G12	G55	-0.650036012823433
G82	G55	0.643771936825859
G55	G82	0.643771936825859
G8	G4	-0.637690502565839
G4	G8	-0.637690502565839
G44	G12	-0.6317679823385
G12	G44	-0.6317679823385
G97	G53	0.63135817054556
G53	G97	0.63135817054556
G86	G6	0.612816674502938
G6	G86	0.612816674502938
G34	G12	-0.610706100566234
G12	G34	-0.610706100566234
G42	G7	0.608345833990163
G7	G42	0.608345833990163
G41	G23	0.607882792100678
G23	G41	0.607882792100678
G39	G23	0.607830763252741
G23	G39	0.607830763252741
G55	G53	-0.607821070971448
G53	G55	-0.607821070971448
G49	G9	-0.606850050308555
G9	G49	-0.606850050308555
G26	G24	-0.592569568720427
G24	G26	-0.592569568720427
G97	G34	-0.588255940922084
G34	G97	-0.588255940922084
G87	G44	0.58527165370132
G44	G87	0.58527165370132
G82	G67	-0.582853568065778
G67	G82	-0.582853568065778
G67	G12	0.582332577511758
G12	G67	0.582332577511758
G41	G5	-0.581338798856597
G5	G41	-0.581338798856597
G75	G43	-0.578958286917197
G43	G75	-0.578958286917197
G97	G67	0.578109801061257
G67	G97	0.578109801061257
G82	G34	0.577226988480716
G34	G82	0.577226988480716
G31	G19	-0.57698371474016
G19	G31	-0.57698371474016
G68	G37	-0.575972417103164
G37	G68	-0.575972417103164
G99	G44	-0.574114065433979
G44	G99	-0.574114065433979
G92	G74	0.572520267398618
G74	G92	0.572520267398618
G64	G16	0.571886969169933
G16	G64	0.571886969169933
G53	G20	-0.56898761008923
G20	G53	-0.56898761008923
G89	G9	-0.568372219221906
G9	G89	-0.568372219221906
G93	G73	-0.568206871896604
G73	G93	-0.568206871896604
G75	G41	-0.56661419927238
G41	G75	-0.56661419927238
G97	G20	-0.566408076276875
G20	G97	-0.566408076276875
G94	G42	-0.562584318046365
G42	G94	-0.562584318046365
G60	G19	-0.56154908908404
G19	G60	-0.56154908908404
G90	G75	0.560314510318004
G75	G90	0.560314510318004
G95	G85	0.560158718347012
G85	G95	0.560158718347012
G94	G74	-0.559524987305398
G74	G94	-0.559524987305398
G49	G42	-0.558975347337272
G42	G49	-0.558975347337272
G82	G23	-0.557091340883123
G23	G82	-0.557091340883123
G44	G16	0.55685527211365
G16	G44	0.55685527211365
G51	G13	0.554945070013639
G13	G51	0.554945070013639
G22	G5	-0.55399388972946
G5	G22	-0.55399388972946
G12	G9	0.553390371195191
G9	G12	0.553390371195191
G99	G55	-0.552723155512687
G55	G99	-0.552723155512687
G43	G31	-0.551577328817614
G31	G43	-0.551577328817614
G72	G2	0.551011097278115
G2	G72	0.551011097278115
G73	G65	0.549980532451771
G65	G73	0.549980532451771
G87	G55	0.546912685314817
G55	G87	0.546912685314817
G87	G82	0.544838970108677
G82	G87	0.544838970108677
G74	G2	-0.544691281015851
G2	G74	-0.544691281015851
G13	G12	-0.543260451010706
G12	G13	-0.543260451010706
G80	G23	-0.542257383561101
G23	G80	-0.542257383561101
G95	G19	-0.541719761637988
G19	G95	-0.541719761637988
G32	G9	0.540539390030075
G9	G32	0.540539390030075
G43	G41	0.540440488866843
G41	G43	0.540440488866843
G51	G49	0.539132647196459
G49	G51	0.539132647196459
G68	G55	-0.538391311310957
G55	G68	-0.538391311310957
G100	G44	0.538173348423386
G44	G100	0.538173348423386
G94	G72	0.536367472896065
G72	G94	0.536367472896065
G53	G44	-0.536206665047035
G44	G53	-0.536206665047035
G97	G12	0.534243794755074
G12	G97	0.534243794755074
G57	G29	0.532763176817882
G29	G57	0.532763176817882
G30	G18	0.531548392581273
G18	G30	0.531548392581273
G93	G57	-0.528823361610028
G57	G93	-0.528823361610028
G14	G13	0.528508595530937
G13	G14	0.528508595530937
G81	G44	-0.527656109991323
G44	G81	-0.527656109991323
G42	G2	-0.527611070155821
G2	G42	-0.527611070155821
G34	G33	0.527588612863168
G33	G34	0.527588612863168
G61	G5	0.526665914923821
G5	G61	0.526665914923821
G97	G82	-0.526435268046306
G82	G97	-0.526435268046306
G8	G6	0.526215097222011
