G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.3863617	0.0012002	0.3079226	0.3377526	0.6218838	0.0246437	0.1640822	0.5330133	0.2078146	0.5016612	0.5920710	0.3275518	0.1020702	0.5748696	0.6755046	0.0966335	0.6413092	0.3332673	0.6091430	0.0744242	0.4562841	0.1168164	0.4692306	0.3096881	0.1691932	0.1694068	0.2253606	0.5931532	0.5024724	0.2944409	0.7695951	0.4614981	0.5792672	0.5771737	0.3606808	0.4410328	0.6467859	0.3461754	0.4100898	0.2272115	0.5172686	0.4606675	0.6543866	0.4662593	0.1946789	0.3075557	0.0234555	0.6640763	0.3330268	0.7507369	0.3633486	0.1802117	0.1651191	0.4420472	0.3649517	0.4955083	0.0150913	0.1767102	0.0867453	0.4766992	0.6014062	0.6579852	0.4615878	0.1622111	0.5850913	0.3408638	0.4956059	0.2320571	0.3533037	0.2075943	0.2136389	0.5626117	0.0958154	0.1464656	0.4949198	0.0825412	0.3032992	0.2520630	0.7088005	0.1954125	0.3186806	0.0223325	0.0149529	0.7100673	0.6655410	0.3087552	0.2266553	0.3319852	0.0914412	0.6827333	0.7137923	0.6281522	0.7119718	0.3028196	0.7780685	0.5678373	0.1007840	0.6927995	0.6270953
0.5155163	0.1346470	0.0602238	0.3437784	0.2636866	0.5515233	0.2737132	0.0326593	0.4641338	0.1593931	0.4628662	0.6282191	0.0000000	0.0204798	0.5233671	0.0362481	0.6292670	0.7385435	0.0538533	0.6311673	0.5566031	0.5113801	0.1782098	0.4804104	0.3842136	0.1764048	0.2918226	0.2415957	0.3397087	0.4736377	0.2688314	0.7359730	0.4821101	0.6361307	0.6287128	0.2050643	0.4310808	0.6428407	0.4045046	0.3482586	0.2116549	0.7295389	0.4899076	0.4739278	0.5427664	0.0000000	0.3899007	0.0417430	0.6672999	0.3121613	0.8404200	0.2333015	0.1267081	0.3195137	0.3117801	0.3061102	0.3605900	0.0138230	0.1355301	0.0829503	0.4407004	0.6923030	0.6634566	0.5189234	0.2146062	0.6667309	0.3402429	0.5805445	0.2807997	0.2729175	0.2448744	0.2100653	0.5095571	0.2314822	0.1277606	0.5756710	0.0618620	0.3269964	0.2757307	0.7523547	0.1748866	0.3045560	0.0180652	0.1248431	0.6580425	0.7196339	0.2223873	0.2557143	0.5236143	0.0779248	0.6885753	0.7032001	0.5885430	0.7306462	0.2930318	0.7989600	0.5957803	0.1524422	0.6375943	0.6956711
0.3436139	0.0673230	0.1328445	0.0108771	0.1828754	0.2009316	0.3139738	0.0538518	0.2923146	0.4052385	0.0744645	0.6823981	0.3259233	0.1375196	0.8608817	0.6213175	0.0929257	0.6065081	0.5582562	0.6103450	0.0445903	0.3788572	0.7003802	0.3619173	0.3523125	0.1312479	0.4246644	0.2242828	0.3889473	0.4127510	0.3328493	0.6785978	0.0000000	0.5175409	0.7328529	0.2600960	0.4637775	0.6737895	0.3031438	0.4635623	0.2493016	0.6656634	0.4615481	0.6213937	0.6969220	0.1165944	0.3079916	0.0488378	0.6276176	0.3123696	0.5458639	0.2100909	0.0650495	0.4071576	0.2689813	0.1776816	0.2215784	0.0112250	0.3041361	0.1320948	0.2704698	0.5896914	0.7494032	0.0000000	0.6387428	0.6913976	0.3849845	0.4578164	0.3512409	0.2070819	0.3149834	0.2628202	0.5549035	0.1050495	0.1696890	0.5268533	0.0494925	0.2585149	0.2526822	0.7272016	0.1709909	0.2986343	0.0054118	0.2149170	0.5759899	0.6699515	0.3249522	0.3178457	0.4087728	0.0685291	0.6590236	0.6842004	0.6565557	0.7976353	0.3015076	0.7858793	0.7250544	0.0664295	0.6485610	0.7085259
0.4962086	0.1183411	0.0785485	0.2947139	0.2407932	0.4512947	0.3174577	0.0333881	0.2743497	0.2125979	0.3820650	0.7853098	0.5192315	0.3716280	0.2253535	0.7662947	0.0462074	0.3810323	0.7415262	0.6870272	0.6538528	0.4324390	0.1739956	0.5806268	0.5270851	0.6672546	0.5192766	0.3464715	0.3645677	0.4847801	0.3193291	0.6098989	0.3986085	0.5763862	0.6741720	0.3572625	0.3010481	0.0000000	0.0146370	0.0527780	0.1270330	0.3693435	0.0338311	0.0022344	0.7247146	0.0000000	0.0640462	0.7690720	0.7275162	0.2443050	0.0813121	0.6332297	0.5651461	0.0847834	0.7732466	0.7120200	0.6565904	0.0068248	0.0045031	0.0294120	0.7066006	0.6494044	0.6844838	0.3448791	0.0844049	0.7156452	0.0489955	0.3971358	0.3233630	0.2052243	0.3197720	0.2902482	0.4267246	0.2099642	0.3163424	0.6671072	0.0738708	0.2485156	0.2357531	0.6176355	0.1244611	0.1813276	0.0601381	0.1720577	0.6688913	0.6930789	0.4776751	0.0444160	0.3880764	0.0369511	0.6388733	0.6416007	0.7423786	0.7841365	0.0684506	0.7469521	0.6989930	0.1225528	0.6320424	0.7049867
0.4501013	0.1241962	0.0771087	0.0075684	0.2219531	0.5644732	0.4034772	0.0734926	0.2963955	0.7877762	0.6493113	0.6122955	0.3299555	0.0867991	0.4975973	0.6221412	0.1170292	0.6218686	0.3807086	0.6214787	0.0386010	0.3442021	0.1210365	0.3487150	0.2973608	0.1277995	0.2499778	0.2574293	0.2625654	0.6089159	0.3541219	0.6267502	0.4563042	0.5990969	0.6170416	0.3698459	0.5083667	0.7182759	0.2634488	0.4145901	0.2329924	0.6832277	0.3807619	0.6489403	0.0000000	0.4415545	0.2454685	0.0281360	0.6563352	0.4040919	0.7730403	0.2980606	0.1416397	0.2708295	0.3168011	0.6911508	0.2744632	0.0024363	0.1897866	0.0565492	0.2874569	0.3523842	0.4376872	0.0000000	0.6791683	0.5953919	0.1565556	0.5557396	0.3330112	0.1793449	0.2988144	0.4174033	0.4846103	0.0069363	0.1477468	0.6058946	0.0443011	0.1166011	0.1761155	0.7718128	0.1467779	0.1345006	0.0084205	0.1657931	0.6279500	0.6980998	0.5899848	0.0202161	0.5400059	0.7140976	0.0021500	0.6549867	0.5161599	0.7596879	0.0214589	0.7674749	0.6200353	0.1231249	0.6826716	0.5836845
0.5099744	0.1795600	0.0515152	0.0370707	0.2408377	0.3796966	0.2033327	0.0202275	0.4544461	0.1823255	0.5443885	0.6092983	0.0118274	0.0068678	0.6201322	0.0351083	0.6932608	0.6412725	0.0287950	0.5690004	0.6517071	0.4173501	0.1647175	0.3233177	0.3268014	0.6177195	0.5247121	0.2234855	0.4655565	0.5650828	0.2971808	0.6716474	0.3544790	0.4826154	0.6540702	0.3945064	0.5839569	0.6906025	0.3952170	0.0284791	0.1791379	0.4816331	0.4374305	0.5195595	0.4867296	0.0516890	0.3636507	0.0690612	0.7148696	0.4280626	0.0618803	0.0000000	0.4203485	0.0290557	0.6730678	0.0000000	0.7020085	0.0001529	0.0047894	0.0333458	0.7356189	0.6624504	0.6734421	0.5235168	0.1623562	0.7385198	0.3665348	0.5797275	0.4848153	0.5652057	0.2828368	0.2375414	0.4992705	0.1535173	0.1730169	0.0563124	0.6195479	0.7618464	0.7102666	0.6042951	0.4130586	0.5062709	0.0054574	0.1116863	0.6540856	0.7413340	0.0232194	0.3841114	0.4166794	0.0875425	0.7000005	0.6934927	0.6310675	0.6619671	0.5481770	0.6560719	0.6400361	0.0930998	0.6577653	0.6754547
0.4958692	0.1287948	0.0295347	0.0100461	0.3119150	0.4949759	0.2582917	0.0444888	0.3698375	0.1890021	0.3926610	0.5937710	0.0385547	0.0327330	0.6947360	0.0638083	0.6382018	0.6938716	0.0352531	0.6641704	0.0490815	0.3682626	0.1864966	0.3118444	0.3074665	0.6248465	0.6213717	0.2217540	0.3570346	0.5707686	0.2176026	0.5403693	0.4544440	0.6000438	0.6648100	0.6718114	0.4651641	0.6699508	0.3210772	0.0704588	0.2434486	0.5473881	0.3876526	0.6035299	0.6369896	0.3301988	0.2850788	0.0378444	0.6863023	0.3127270	0.0714696	0.0000000	0.4496139	0.0138449	0.6213387	0.6749256	0.6150840	0.0087879	0.0127932	0.0116433	0.5099737	0.3491719	0.5854267	0.6441991	0.0000000	0.6331595	0.0909742	0.7035787	0.6762152	0.7406185	0.4022356	0.2645636	0.4605896	0.0034266	0.1859879	0.6213032	0.0285132	0.1721214	0.1665584	0.6774858	0.2127352	0.1636108	0.0162431	0.1623832	0.5830610	0.6473439	0.4541763	0.0283878	0.3831815	0.0760973	0.6632599	0.7611366	0.6323235	0.6439348	0.0818409	0.7084634	0.6404693	0.0613158	0.7198795	0.7038989
0.8983335	0.0676983	0.0000000	0.3105739	0.1448721	0.7038804	0.2545252	0.0104489	0.4145349	0.1446660	0.5988068	0.7164067	0.2917420	0.1407974	0.6576884	0.7094552	0.1105607	0.7160068	0.3866928	0.6917470	0.6692557	0.3067788	0.1538957	0.3612934	0.2826689	0.1302488	0.3339998	0.1983387	0.7529404	0.4499448	0.2716942	0.6120934	0.5719439	0.6377204	0.7064554	0.2532387	0.4498063	0.8112760	0.3841064	0.4660523	0.2418621	0.4752843	0.5325180	0.5938001	0.5659651	0.0000000	0.4546987	0.0235103	0.6254685	0.3666477	0.6636402	0.3631232	0.0791777	0.2968348	0.3339339	0.2233233	0.2581007	0.0094428	0.2263912	0.0967492	0.3262874	0.6505643	0.5886769	0.5020551	0.0904962	0.6146386	0.5912772	0.5220222	0.3712106	0.2827775	0.2907454	0.2341617	0.4783010	0.2203439	0.2505055	0.5842668	0.1317679	0.3401650	0.2995467	0.7461559	0.1812628	0.4440239	0.0168984	0.0183774	0.6945157	0.8167183	0.2390498	0.3415719	0.3847191	0.0509421	0.6775540	0.6735489	0.5430170	0.6067579	0.2406383	0.6750129	0.6062331	0.1207184	0.7115140	0.6893998
0.2928168	0.1741427	0.1513263	0.0235085	0.2278266	0.5998436	0.4621092	0.0467576	0.3218996	0.1526175	0.3304215	0.7919541	0.2391309	0.0923964	0.5525253	0.6001841	0.1064466	0.0000000	0.3891188	0.6012859	0.0528687	0.4078885	0.0571609	0.4528137	0.4510614	0.1655482	0.3720237	0.6298035	0.3247081	0.4690365	0.3093681	0.6992740	0.1571980	0.3729367	0.6483828	0.1258072	0.4736252	0.8169007	0.3882081	0.4227729	0.1753040	0.6108163	0.5366820	0.5289226	0.7661155	0.0779039	0.4963795	0.0334464	0.6847686	0.3313158	0.6405009	0.3340891	0.0632187	0.3478621	0.3657747	0.1600994	0.2563237	0.0005833	0.2099904	0.0836877	0.3012159	0.6258549	0.6449887	0.6458328	0.2030506	0.5251217	0.4804924	0.6603123	0.4197009	0.3493390	0.2905942	0.2790669	0.0000000	0.3397673	0.0004959	0.5194495	0.1072467	0.3564069	0.3490038	0.6727465	0.2444235	0.3557396	0.0172053	0.3649373	0.7034165	0.6554441	0.1487312	0.3419593	0.4879515	0.0212732	0.6656648	0.7471783	0.5802493	0.6254697	0.3331279	0.7312656	0.7766562	0.1026244	0.7745139	0.7294125
0.4222770	0.1010309	0.0711159	0.0086338	0.2111660	0.1391687	0.3097246	0.0390352	0.3484024	0.2830265	0.2835696	0.5770561	0.0641570	0.0264219	0.6992477	0.0933233	0.6674010	0.5710716	0.0394213	0.7217459	0.1566826	0.4925533	0.2494055	0.3880106	0.3825789	0.6202099	0.4192363	0.2038603	0.4145271	0.5882461	0.0000000	0.6342573	0.4321037	0.5849866	0.6101971	0.6331435	0.4333776	0.8201767	0.2580480	0.0205769	0.1989567	0.5807638	0.5247779	0.5862651	0.6196218	0.4596685	0.3030234	0.0510693	0.6545605	0.3833208	0.0905379	0.0000000	0.3613849	0.0042262	0.7023261	0.6459020	0.8103658	0.0715784	0.0090277	0.0186823	0.6344805	0.3481628	0.4217513	0.2050225	0.5018375	0.7337760	0.1115294	0.7334025	0.3336370	0.6700859	0.1206561	0.0099617	0.5323397	0.0027914	0.1700071	0.6430538	0.0592304	0.2377433	0.2323062	0.5643310	0.1870535	0.2057675	0.0180736	0.1287122	0.7610318	0.5987981	0.4428441	0.0188950	0.2602534	0.0655449	0.8608733	0.5629486	0.5982715	0.6685163	0.0502211	0.7058956	0.7685757	0.0765679	0.6619369	0.7297591
