SourceGENES,TargetGENES,Interaction,Edges
G89,G38,1.30865712541967,repression
G89,G97,1,activation
G63,G38,0.933906743340465,activation
G25,G38,0.881069881757411,repression
G25,G97,0.726347653064245,repression
G63,G64,0.627772719434619,activation
G63,G91,0.598118737570394,activation
G89,G32,0.587250604732281,activation
G63,G43,0.575921006516369,repression
G46,G38,0.570644027810905,repression
G89,G99,0.561970935580366,activation
G21,G38,0.554945589937688,activation
G89,G43,0.548539800142322,activation
G76,G44,0.53449789882796,activation
G51,G44,0.510801854297968,activation
G25,G32,0.509298128267674,activation
G89,G91,0.485724086948012,repression
G63,G10,0.47535825831713,repression
G46,G97,0.47409554978452,repression
G63,G97,0.463211485947246,activation
G63,G5,0.461133214555634,repression
G89,G81,0.431870832296187,repression
G63,G98,0.416657900626742,repression
G25,G99,0.408867131560051,activation
G63,G58,0.39034433031958,repression
G89,G17,0.380017079587353,activation
G61,G44,0.376954370991869,activation
G30,G44,0.36681266016579,activation
G89,G94,0.365806121079562,repression
G89,G58,0.36245172753435,repression
G21,G97,0.353444932571224,activation
G63,G93,0.351213767490215,activation
G89,G5,0.34752118499893,activation
G46,G32,0.342816256274036,repression
G63,G17,0.335787215064442,activation
G25,G81,0.316524148092548,repression
G63,G31,0.305258943919496,activation
G63,G81,0.298779116580544,repression
G25,G94,0.296876220883531,repression
G25,G43,0.29578753947009,repression
G63,G9,0.291011434583981,activation
G89,G31,0.28460423863636,repression
G63,G85,0.283345611954861,activation
G89,G54,0.282539911382517,activation
G21,G43,0.280207983008042,activation
G25,G17,0.279841923215107,repression
G21,G91,0.275024507421061,activation
G25,G91,0.260376195794654,activation
G25,G44,0.256851758136183,repression
G51,G38,0.253668189967174,activation
G25,G58,0.252527581942574,repression
G46,G99,0.250434742158791,activation
G89,G20,0.249039520657933,activation
G89,G45,0.244050339049481,activation
G63,G94,0.24250824507526,repression
G46,G44,0.238102825991609,repression
G63,G12,0.235138625697838,repression
G51,G97,0.233453081040659,repression
G63,G3,0.233446111064826,repression
G89,G12,0.229240664508937,activation
G51,G32,0.228237238226412,activation
G89,G71,0.226915245572077,activation
G89,G7,0.224206521932828,activation
G89,G37,0.223297518245707,repression
G89,G92,0.218648872479722,activation
G25,G31,0.216023529891219,activation
G46,G81,0.210286036847793,activation
G89,G27,0.209546832738266,repression
G25,G54,0.208950330328558,repression
G46,G94,0.202673501759611,repression
G21,G5,0.202278039489144,activation
G25,G92,0.20014916155406,repression
G25,G45,0.195514983081858,repression
G21,G58,0.195397257401528,activation
G89,G10,0.193426829174606,activation
G89,G48,0.19213157084531,activation
G89,G78,0.190217053984315,activation
G25,G37,0.189760081472663,repression
G89,G22,0.189238289882526,repression
G63,G82,0.189141163138971,activation
G89,G26,0.188684670757273,activation
G46,G17,0.188442914655534,activation
G63,G47,0.186293181319118,repression
G25,G7,0.184487211644808,repression
G89,G53,0.184400171080834,repression
G21,G17,0.184016366185359,activation
G89,G80,0.183554692459316,repression
G21,G81,0.183456666253945,activation
G46,G43,0.181224081644028,activation
G21,G10,0.180445663231773,repression
G63,G54,0.180118744405973,activation
G63,G19,0.177879669104963,activation
G25,G20,0.177324063744771,repression
G63,G26,0.175557403298783,activation
G89,G98,0.175405396443782,repression
G89,G86,0.174673721269801,repression
G63,G4,0.174024757318751,repression
G25,G71,0.173370130564753,repression
G89,G2,0.17213934253699,repression
G63,G23,0.171162847018787,activation
G89,G11,0.17012448927314,activation
G46,G58,0.169502086440492,repression
G25,G27,0.168828615667919,repression
G89,G8,0.167523882314226,activation
G21,G98,0.16667833776971,repression
G63,G70,0.165213135118146,repression
G25,G86,0.16374731973183,activation
