Gene1	Gene2	EdgeWeight
G79	G46	1.0
G19	G19	1.0
G19	G56	1.0
G62	G67	1.0
G23	G56	1.0
G25	G56	1.0
G91	G92	1.0
G53	G34	1.0
G25	G25	1.0
G31	G67	1.0
G56	G9	1.0
G56	G56	1.0
G56	G17	1.0
G98	G66	1.0
G66	G33	1.0
G83	G37	1.0
G25	G51	1.0
G30	G13	1.0
G25	G65	1.0
G64	G83	1.0
G36	G78	1.0
G92	G94	1.0
G70	G94	1.0
G35	G47	1.0
G25	G87	1.0
G30	G8	1.0
G91	G92	1.0
G98	G6	1.0
G19	G56	1.0
G30	G19	1.0
G23	G56	1.0
G25	G56	1.0
G19	G19	1.0
G98	G85	1.0
G35	G31	1.0
G46	G88	1.0
G26	G92	1.0
G66	G83	1.0
G92	G94	1.0
G3	G34	1.0
G98	G85	1.0
G46	G90	1.0
G30	G13	1.0
G6	G15	1.0
G22	G90	1.0
G23	G35	1.0
G83	G24	1.0
G66	G33	1.0
G36	G14	1.0
G30	G14	1.0
G71	G60	1.0
G54	G86	1.0
G30	G36	1.0
G25	G36	1.0
G46	G88	1.0
G37	G49	1.0
G56	G9	1.0
G56	G56	1.0
G54	G85	1.0
G30	G48	1.0
G56	G17	1.0
G54	G85	1.0
G3	G34	1.0
G33	G91	1.0
G53	G34	1.0
G25	G36	1.0
G98	G71	1.0
G26	G92	1.0
G30	G36	1.0
G25	G65	1.0
G46	G85	1.0
G83	G37	1.0
G46	G85	1.0
G97	G2	1.0
G64	G83	1.0
G80	G51	1.0
G66	G83	1.0
G30	G19	1.0
G35	G31	1.0
G8	G46	1.0
G98	G3	1.0
G25	G22	1.0
G62	G67	1.0
G30	G22	1.0
G71	G60	1.0
G25	G51	1.0
G67	G22	1.0
G67	G21	1.0
G41	G41	1.0
G46	G90	1.0
G30	G14	1.0
G54	G86	1.0
G30	G22	1.0
G25	G87	1.0
G96	G21	1.0
G37	G49	1.0
G98	G66	1.0
G83	G24	1.0
G39	G54	1.0
G97	G2	1.0
G19	G54	1.0
G35	G47	1.0
G6	G15	1.0
G49	G54	1.0
G23	G35	1.0
G100	G75	1.0
G100	G75	1.0
G30	G48	1.0
G25	G25	1.0
G31	G67	1.0
G8	G46	1.0
G80	G51	1.0
G33	G91	1.0
G25	G22	1.0
G30	G21	1.0
G49	G54	1.0
G67	G22	1.0
G30	G21	1.0
G98	G6	1.0
G39	G54	1.0
G22	G90	1.0
G19	G54	1.0
G36	G14	1.0
G98	G52	1.0
G36	G78	1.0
G98	G52	1.0
G67	G21	1.0
G91	G52	1.0
G79	G46	1.0
G70	G94	1.0
G98	G71	1.0
G98	G3	1.0
G30	G8	1.0
G91	G52	1.0
G41	G41	1.0
G96	G21	1.0
G52	G41	0.999999
G71	G10	0.999999
G96	G88	0.999999
G64	G46	0.999999
G96	G88	0.999999
G71	G10	0.999999
G49	G86	0.999999
G90	G49	0.999999
G52	G41	0.999999
G41	G46	0.999999
G30	G42	0.999999
G30	G45	0.999999
G33	G98	0.999999
G57	G55	0.999999
G46	G65	0.999999
G33	G98	0.999999
G96	G58	0.999999
G37	G42	0.999999
G30	G42	0.999999
G46	G43	0.999999
G30	G43	0.999999
G3	G25	0.999999
G57	G55	0.999999
G30	G45	0.999999
G46	G43	0.999999
G90	G49	0.999999
G36	G76	0.999999
G46	G65	0.999999
G41	G46	0.999999
G96	G58	0.999999
G49	G86	0.999999
G7	G78	0.999999
G98	G19	0.999999
G30	G43	0.999999
G64	G46	0.999999
G7	G78	0.999999
G3	G25	0.999999
G36	G76	0.999999
G98	G19	0.999999
G37	G42	0.999999
G41	G52	0.999998
G56	G54	0.999998
G30	G23	0.999998
G49	G60	0.999998
G77	G37	0.999998
G77	G37	0.999998
G36	G81	0.999998
G49	G60	0.999998
G30	G23	0.999998
G56	G54	0.999998
G36	G81	0.999998
G41	G52	0.999998
G39	G53	0.999997
G11	G27	0.999997
G39	G41	0.999997
G19	G86	0.999997
G67	G31	0.999997
G39	G4	0.999997
G25	G69	0.999997
G67	G31	0.999997
G30	G86	0.999997
G11	G27	0.999997
G54	G36	0.999997
G39	G53	0.999997
G39	G41	0.999997
G39	G4	0.999997
G64	G36	0.999997
G54	G36	0.999997
G64	G36	0.999997
G25	G69	0.999997
G19	G86	0.999997
G30	G86	0.999997
G30	G94	0.999996
G46	G51	0.999996
G22	G53	0.999996
G30	G94	0.999996
G92	G83	0.999996
G92	G83	0.999996
G11	G72	0.999996
G37	G28	0.999996
G91	G39	0.999996
G100	G17	0.999996
G100	G17	0.999996
G26	G77	0.999996
G83	G41	0.999996
G83	G41	0.999996
G98	G97	0.999996
G26	G77	0.999996
G98	G97	0.999996
G22	G53	0.999996
G46	G51	0.999996
G37	G28	0.999996
G91	G39	0.999996
G11	G72	0.999996
G94	G63	0.999995
G94	G63	0.999995
G91	G3	0.999995
G91	G3	0.999995
G33	G53	0.999994
G96	G57	0.999994
G78	G28	0.999994
G96	G34	0.999994
G46	G86	0.999994
G92	G9	0.999994
G46	G86	0.999994
G96	G34	0.999994
G96	G57	0.999994
G33	G53	0.999994
G78	G28	0.999994
G92	G9	0.999994
G98	G53	0.999993
G13	G35	0.999993
G35	G49	0.999993
G83	G52	0.999993
G13	G35	0.999993
G35	G49	0.999993
G98	G53	0.999993
G83	G52	0.999993
G71	G49	0.999992
G26	G87	0.999992
G71	G49	0.999992
G91	G94	0.999992
G46	G31	0.999992
G91	G94	0.999992
G26	G87	0.999992
G46	G31	0.999992
G80	G83	0.999991
G26	G18	0.999991
G19	G57	0.999991
G80	G83	0.999991
G19	G57	0.999991
G54	G24	0.999991
G63	G64	0.999991
G26	G18	0.999991
G54	G24	0.999991
G63	G64	0.999991
G28	G25	0.99999
G6	G97	0.99999
G8	G50	0.99999
G47	G51	0.99999
G8	G50	0.99999
G88	G23	0.99999
G88	G23	0.99999
G28	G25	0.99999
G6	G97	0.99999
G47	G19	0.99999
G47	G19	0.99999
G47	G51	0.99999
G22	G26	0.999989
G25	G71	0.999989
G69	G4	0.999989
G25	G71	0.999989
G69	G4	0.999989
G22	G26	0.999989
G97	G97	0.999988
G97	G97	0.999988
G56	G25	0.999988
G56	G25	0.999988
G39	G64	0.999987
G39	G64	0.999987
G34	G76	0.999987
G34	G76	0.999987
G46	G55	0.999986
G100	G71	0.999986
G100	G71	0.999986
G67	G29	0.999986
G67	G29	0.999986
G46	G55	0.999986
G14	G96	0.999985
G14	G96	0.999985
G90	G77	0.999985
G90	G77	0.999985
G47	G85	0.999984
G92	G92	0.999984
G92	G92	0.999984
G47	G85	0.999984
G53	G42	0.999983
G98	G92	0.999983
G98	G92	0.999983
G53	G42	0.999983
G39	G88	0.999983
G39	G88	0.999983
G80	G57	0.999983
G80	G57	0.999983
G22	G12	0.999982
G22	G12	0.999982
G33	G11	0.999982
G33	G11	0.999982
G49	G49	0.999981
G49	G49	0.999981
G81	G53	0.999981
G81	G53	0.999981
G33	G52	0.99998
G94	G72	0.99998
G33	G52	0.99998
G94	G72	0.99998
G46	G23	0.999979
G46	G13	0.999979
G46	G13	0.999979
G46	G23	0.999979
G13	G88	0.999978
G13	G88	0.999978
G77	G33	0.999978
G77	G33	0.999978
G35	G11	0.999978
G35	G11	0.999978
G84	G45	0.999977
G56	G86	0.999977
G56	G86	0.999977
G84	G45	0.999977
G3	G60	0.999977
G3	G60	0.999977
G47	G3	0.999976
G47	G3	0.999976
G97	G4	0.999976
G39	G100	0.999976
G97	G4	0.999976
G39	G100	0.999976
G33	G31	0.999975
G33	G31	0.999975
G90	G47	0.999975
G9	G39	0.999975
G90	G47	0.999975
G9	G39	0.999975
G78	G86	0.999974
G98	G81	0.999974
G33	G100	0.999974
G17	G26	0.999974
G33	G100	0.999974
G78	G86	0.999974
G17	G26	0.999974
G98	G81	0.999974
G67	G35	0.999969
G100	G35	0.999969
G67	G35	0.999969
G100	G35	0.999969
G5	G14	0.999968
G73	G47	0.999968
G73	G47	0.999968
G5	G14	0.999968
G23	G54	0.999967
G23	G54	0.999967
G56	G80	0.999967
G56	G80	0.999967
G71	G92	0.999966
G71	G92	0.999966
G39	G82	0.999965
G63	G92	0.999965
G63	G92	0.999965
G39	G82	0.999965
G34	G96	0.999963
G24	G30	0.999963
G34	G96	0.999963
G24	G30	0.999963
G97	G32	0.999962
G47	G25	0.999962
G97	G32	0.999962
G47	G25	0.999962
G31	G45	0.999961
G92	G10	0.999961
G28	G32	0.999961
G46	G36	0.999961
G92	G10	0.999961
G31	G45	0.999961
G28	G32	0.999961
G46	G36	0.999961
G53	G29	0.99996
G53	G29	0.99996
G26	G39	0.99996
G100	G63	0.99996
G91	G98	0.99996
G26	G39	0.99996
G100	G63	0.99996
G91	G98	0.99996
G23	G81	0.999959
G23	G81	0.999959
G23	G19	0.999958
G23	G19	0.999958
G46	G21	0.999957
G47	G52	0.999957
G46	G21	0.999957
G47	G52	0.999957
G46	G29	0.999956
G46	G29	0.999956
G30	G12	0.999955
G30	G12	0.999955
G53	G58	0.999954
G53	G58	0.999954
G11	G96	0.999953
G11	G96	0.999953
G100	G39	0.999952
G39	G80	0.999952
G39	G80	0.999952
G100	G39	0.999952
G3	G92	0.999951
G4	G17	0.999951
G97	G39	0.999951
G4	G17	0.999951
G3	G92	0.999951
G97	G39	0.999951
G64	G23	0.99995
G4	G96	0.99995
G4	G96	0.99995
G64	G23	0.99995
G33	G6	0.999948
G79	G57	0.999948
G33	G6	0.999948
G79	G57	0.999948
G97	G25	0.999946
G97	G25	0.999946
G49	G19	0.999945
G98	G40	0.999945
G98	G40	0.999945
G49	G19	0.999945
G92	G96	0.999944
G92	G96	0.999944
G57	G45	0.999942
G57	G45	0.999942
G6	G100	0.999941
G62	G43	0.999941
G54	G7	0.999941
G21	G6	0.999941
G62	G43	0.999941
G54	G7	0.999941
G6	G100	0.999941
G21	G6	0.999941
G39	G46	0.99994
G39	G46	0.99994
G31	G19	0.999938
G31	G19	0.999938
G25	G32	0.999935
G52	G88	0.999935
G65	G67	0.999935
G65	G67	0.999935
G25	G32	0.999935
G52	G88	0.999935
G3	G39	0.999934
G3	G39	0.999934
G75	G55	0.999932
G75	G55	0.999932
G3	G64	0.999931
G3	G64	0.999931
G50	G85	0.99993
G46	G22	0.99993
G46	G22	0.99993
G50	G85	0.99993
G78	G75	0.999929
G78	G75	0.999929
G8	G36	0.999927
G41	G92	0.999927
G8	G36	0.999927
G41	G92	0.999927
G39	G21	0.999926
G39	G21	0.999926
G86	G77	0.999925
G86	G77	0.999925
G53	G71	0.999924
G53	G71	0.999924
G62	G30	0.999922
G98	G86	0.999922
G98	G86	0.999922
G62	G30	0.999922
G22	G30	0.999921
G22	G30	0.999921
G37	G23	0.99992
G37	G23	0.99992
G7	G75	0.999919
G96	G69	0.999919
G50	G20	0.999919
G50	G20	0.999919
G96	G69	0.999919
G7	G75	0.999919
G80	G80	0.999918
G80	G80	0.999918
G6	G96	0.999916
G85	G28	0.999916
G85	G28	0.999916
G6	G96	0.999916
G80	G13	0.999914
G80	G13	0.999914
G91	G97	0.999914
G78	G19	0.999914
G91	G97	0.999914
G78	G19	0.999914
G91	G46	0.999913
G91	G46	0.999913
G32	G64	0.99991
G32	G64	0.99991
G33	G85	0.999909
G33	G85	0.999909
G46	G8	0.999903
G46	G8	0.999903
G25	G57	0.999902
G25	G57	0.999902
G94	G5	0.999895
G94	G5	0.999895
G43	G41	0.999892
G43	G41	0.999892
G33	G78	0.999891
G33	G78	0.999891
G33	G79	0.999889
G33	G79	0.999889
G75	G15	0.999887
G75	G15	0.999887
G78	G88	0.99988
G78	G88	0.99988
G25	G53	0.999879
G25	G53	0.999879
G98	G7	0.999879
G98	G7	0.999879
G79	G21	0.999878
G79	G21	0.999878
G14	G100	0.999875
G53	G92	0.999875
G82	G21	0.999875
G82	G21	0.999875
G14	G100	0.999875
G53	G92	0.999875
G85	G43	0.999874
G85	G43	0.999874
G81	G56	0.999873
G81	G56	0.999873
G19	G85	0.999871
G19	G85	0.999871
G41	G75	0.999868
G16	G78	0.999868
G41	G75	0.999868
G16	G78	0.999868
G53	G76	0.99986
G53	G76	0.99986
G15	G91	0.999858
G19	G6	0.999858
G19	G6	0.999858
G15	G91	0.999858
G39	G27	0.999855
G80	G69	0.999855
G39	G27	0.999855
G80	G69	0.999855
G28	G76	0.99985
G28	G76	0.99985
G25	G72	0.999847
G25	G72	0.999847
G91	G96	0.999845
G96	G68	0.999845
G91	G96	0.999845
G96	G68	0.999845
G35	G57	0.999844
G35	G57	0.999844
G16	G14	0.999842
G16	G14	0.999842
G76	G60	0.999841
G76	G60	0.999841
G30	G50	0.99984
G30	G50	0.99984
G64	G76	0.999839
G100	G18	0.999839
G100	G18	0.999839
G64	G76	0.999839
G92	G23	0.999838
G96	G56	0.999838
G23	G40	0.999838
G23	G40	0.999838
G96	G56	0.999838
G92	G23	0.999838
G50	G55	0.999834
G86	G97	0.999834
G50	G55	0.999834
G86	G97	0.999834
G33	G96	0.999827
G33	G96	0.999827
G94	G15	0.999826
G94	G15	0.999826
G96	G31	0.999822
G96	G31	0.999822
G37	G61	0.999818
G37	G61	0.999818
G81	G31	0.999817
G81	G31	0.999817
G62	G23	0.999816
G62	G23	0.999816
G67	G15	0.999815
