Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.014781	0.238023	0.011926
G2	-	G1	-0.006113	0.276531	-0.005730
G3	-	G1	-0.015601	0.588327	-0.031113
G4	+	G1	0.059333	0.624902	0.125680
G5	+	G1	0.003464	0.318565	0.003741
G6	+	G1	0.073836	0.757074	0.189482
G7	+	G1	0.065831	0.719922	0.160650
G8	-	G1	-0.032565	0.729828	-0.080563
G9	+	G1	0.037166	0.086908	0.010949
G10	-	G1	-0.030740	0.540543	-0.056325
G11	-	G1	-0.014122	0.422342	-0.020217
G12	-	G1	-0.045084	0.785159	-0.119990
G13	+	G1	0.092938	0.996917	0.314062
G14	+	G1	0.011127	0.207088	0.007811
G15	+	G1	0.069662	0.856658	0.202285
G16	-	G1	-0.001036	0.265409	-0.000932
G17	+	G1	0.056795	0.345816	0.066576
G18	+	G1	0.005786	0.213890	0.004195
G19	+	G1	0.030224	0.289327	0.029642
G20	-	G1	-0.023427	0.586491	-0.046573
G21	+	G1	0.030255	0.294000	0.030152
G22	+	G1	0.011132	0.178198	0.006724
G23	-	G1	-0.062023	0.992212	-0.208603
G24	+	G1	0.025218	0.169502	0.014489
G25	+	G1	0.071927	0.674515	0.164454
G26	+	G1	0.058479	0.323574	0.064141
G27	+	G1	0.003125	0.285058	0.003020
G28	-	G1	-0.052750	0.993137	-0.177580
G29	+	G1	0.013519	0.291744	0.013369
G30	-	G1	-0.011973	0.188365	-0.007645
G31	-	G1	-0.016210	0.359583	-0.019759
G32	-	G1	-0.005631	0.325242	-0.006208
G33	+	G1	0.041193	0.072965	0.010188
G34	+	G1	0.049468	0.554827	0.093034
G35	-	G1	-0.046927	0.832675	-0.132452
G36	+	G1	0.004290	0.187947	0.002733
G37	+	G1	0.024937	0.083598	0.007066
G38	+	G1	0.004101	0.476997	0.006632
G39	-	G1	-0.012799	0.626297	-0.027171
G40	-	G1	-0.003758	0.338824	-0.004317
G41	+	G1	0.034147	0.105381	0.012198
G42	-	G1	-0.054979	0.787535	-0.146768
G43	+	G1	0.083468	0.975182	0.275911
G44	+	G1	0.015156	0.477361	0.024524
G45	+	G1	0.045063	0.549340	0.083912
G46	+	G1	0.016805	0.095828	0.005459
G47	+	G1	0.085761	0.984570	0.286220
G48	+	G1	0.022064	0.365814	0.027359
G49	+	G1	0.061855	0.696243	0.145981
G50	-	G1	-0.017039	0.517357	-0.029880
G51	-	G1	-0.000948	0.210015	-0.000675
G52	+	G1	0.000244	0.182263	0.000151
G53	+	G1	0.050018	0.480882	0.081532
G54	-	G1	-0.012852	0.432574	-0.018845
G55	+	G1	0.071205	0.833898	0.201274
G56	-	G1	-0.005716	0.276170	-0.005351
G57	-	G1	-0.010558	0.328428	-0.011754
G58	+	G1	0.006598	0.246861	0.005521
G59	-	G1	-0.011033	0.468488	-0.017521
G60	+	G1	0.020684	0.088528	0.006207
G61	+	G1	0.005095	0.376060	0.006495
G62	+	G1	0.034999	0.361247	0.042857
G63	-	G1	-0.039954	0.813090	-0.110117
G64	-	G1	-0.030966	0.879393	-0.092306
G65	+	G1	0.035067	0.370058	0.043987
G66	+	G1	0.023993	0.142141	0.011560
G67	-	G1	-0.021494	0.271915	-0.019812
G68	-	G1	-0.033248	0.549341	-0.061911
G69	-	G1	-0.016539	0.437548	-0.024530
G70	+	G1	0.009897	0.207824	0.006972
G71	+	G1	0.079196	0.745754	0.200198
G72	+	G1	0.008579	0.193133	0.005616
G73	-	G1	-0.028763	0.537292	-0.052384
G74	-	G1	-0.059720	0.674754	-0.136592
G75	+	G1	0.007369	0.216956	0.005419
G76	-	G1	-0.016294	0.241432	-0.013335
G77	-	G1	-0.034439	0.946104	-0.110446
G78	+	G1	0.050275	0.392513	0.066891
G79	+	G1	0.044669	0.525867	0.079625
G80	-	G1	-0.045946	0.934109	-0.145482
G81	-	G1	-0.017414	0.582246	-0.034370
G82	+	G1	0.072596	0.871497	0.214458
G83	-	G1	-0.027620	0.916911	-0.085845
G84	-	G1	-0.026602	0.427810	-0.038577
G85	+	G1	0.008025	0.221004	0.006012
G86	+	G1	0.064080	0.797609	0.173252
G87	+	G1	0.004012	0.240303	0.003268
G88	+	G1	0.005214	0.123660	0.002186
G89	+	G1	0.025999	0.463048	0.040807
G90	+	G1	0.074056	0.788291	0.197884
G91	+	G1	0.049851	0.146981	0.024837
G92	+	G1	0.007468	0.130903	0.003314
G93	+	G1	0.081000	0.785165	0.215579
G94	-	G1	-0.025988	0.815549	-0.071843
G95	+	G1	0.002147	0.433140	0.003153
G96	-	G1	-0.003666	0.323723	-0.004023
G97	-	G1	-0.056095	0.996634	-0.189504
G98	+	G1	0.083287	0.905992	0.255778
