G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0437099	0.0151402	0.4820818	0.1308727	0.7040090	0.0484508	0.7157562	0.8298892	0.0121165	0.6457366	0.0324414	0.4864030	0.6644094	0.6345742	0.0311438	0.7181959	0.6970447	0.6469725	0.0244688	0.7365774	0.5772588	0.0752289	0.7385308	0.7034106	0.0129168	0.0140033	0.5405300	0.7647517	0.0622782	0.0329463	0.8618540	0.7087295	0.0471922	0.7342797	0.6114833	0.0995105	0.0158919	0.9051423	0.6487831	0.6590900	0.7676681	0.7574735	0.8585743	0.5038047	0.7233644	0.7357125	0.6443407	0.6561833	0.6627745	0.6344511	0.0454802	0.0384443	0.6413745	0.6306099	0.0000000	0.4633662	0.4138494	0.7964364	0.6499433	0.0000000	0.6467171	0.0314501	0.6960480	0.0487396	0.0131834	0.0405936	0.6613158	0.4669163	0.6883248	0.0053905	0.0203725	0.0513920	0.0172889	0.6202231	0.8792869	0.6347626	0.1650442	0.0256889	0.6570960	0.7078517	0.0074359	0.0501487	0.6507579	0.0560286	0.6757066	0.7122648	0.6680554	0.7124455	0.5406478	0.0112378	0.1764667	0.5240072	0.6737084	0.2609495	0.5862909	0.6248486	0.0321318	0.6457418	0.7394961	0.0627080
0.1138047	0.0034150	0.6235448	0.1049976	0.6257302	0.0068499	0.5876445	0.7161669	0.0112882	0.6401613	0.0250166	0.6012938	0.6910087	0.5804601	0.0901466	0.7103393	0.6428612	0.8097986	0.0122056	0.6714714	0.7340133	0.0873672	0.8294005	0.7466429	0.0244298	0.0312739	0.4579082	0.5562629	0.0567414	0.7697900	0.7579228	0.7436312	0.0875751	0.7175934	0.7507560	0.1047054	0.0066757	0.6696159	0.6998556	0.5214832	0.7915879	0.8013952	0.7203900	0.4551414	0.7560175	0.6673155	0.6850209	0.7437139	0.0190023	0.6447681	0.6828835	0.0245982	0.0326191	0.0326208	0.6099758	0.0870046	0.4352487	0.0733126	0.2047804	0.0445930	0.1404042	0.2727617	0.5972725	0.4398663	0.1761733	0.0568850	0.0723473	0.5198004	0.5567991	0.4857762	0.0102081	0.0373526	0.0182000	0.7251827	0.7213556	0.7768226	0.1241375	0.0388104	0.0000000	0.0057552	0.7457399	0.6010870	0.0104418	0.6705765	0.6531815	0.6746003	0.6595887	0.7763819	0.3270673	0.4978887	0.7345055	0.7385004	0.0000000	0.6361206	0.7006977	0.6891562	0.7097592	0.0035391	0.7310117	0.7843250
0.6195527	0.0000000	0.0717569	0.3197027	0.0000000	0.7992612	0.0517198	0.0258739	0.6824318	0.0744743	0.6351915	0.0480182	0.0441135	0.0330761	0.0039253	0.7196246	0.7007269	0.5515242	0.0397121	0.7255822	0.5059893	0.0446425	0.7572390	0.6814659	0.0359672	0.0161639	0.5542783	0.6322465	0.0255826	0.0536164	0.7072406	0.6888025	0.0536662	0.7674086	0.6850497	0.1061705	0.0178330	0.8139183	0.6995071	0.5852876	0.7309981	0.6204072	0.6617329	0.4649057	0.7027263	0.6464747	0.5800785	0.6441378	0.6322539	0.6867738	0.0480662	0.0247870	0.6880978	0.6683386	0.8485109	0.0742547	0.4042861	0.1032687	0.4529655	0.0282839	0.2610848	0.3456395	0.7394758	0.5088889	0.1420931	0.0440068	0.1197879	0.3843224	0.7148685	0.4769246	0.0151374	0.0366280	0.0295227	0.5653362	0.6768385	0.6355150	0.1011252	0.0404727	0.6774123	0.8340285	0.0025502	0.0742486	0.4643033	0.0304455	0.6292701	0.7034393	0.6239184	0.6297628	0.6243747	0.0016942	0.1530688	0.4722867	0.7753091	0.2742731	0.6543622	0.6716235	0.0747046	0.7415515	0.7102588	0.0930112
0.0003139	0.0000000	0.0331433	0.2905209	0.6470261	0.0092659	0.6350063	0.6861348	0.0220050	0.5699328	0.0245878	0.5499890	0.6948466	0.6522417	0.0006385	0.0000000	0.7700759	0.0105001	0.8672075	0.7701038	0.0012681	0.0965446	0.6786883	0.5520527	0.0774891	0.7327671	0.6769906	0.0885709	0.6359358	0.6401942	0.6484141	0.6245139	0.0319617	0.0419264	0.7022599	0.0967856	0.0210151	0.7020642	0.6532725	0.6397236	0.7742709	0.7557938	0.7696864	0.7669154	0.7823083	0.5253191	0.6820891	0.6623595	0.6679537	0.6067607	0.0422636	0.0134661	0.6526048	0.7021738	0.7154832	0.0571154	0.6235462	0.0546036	0.3743906	0.0278535	0.1997396	0.3828387	0.6502569	0.3920964	0.1475248	0.0521638	0.5500929	0.6121311	0.0337046	0.4656769	0.7940724	0.5198590	0.6750468	0.0123163	0.0286197	0.0255683	0.1452914	0.5132827	0.6887089	0.7423750	0.0103449	0.0748920	0.6177563	0.0211874	0.7553941	0.8089115	0.7673736	0.7303428	0.5322438	0.0070195	0.1123459	0.5708507	0.6911894	0.2436355	0.7406595	0.6886000	0.0565949	0.7807086	0.6872770	0.1214059
0.8127127	0.0187312	0.2629529	0.5019789	0.0000000	0.7327105	0.1203369	0.0236895	0.6218757	0.0391514	0.7347932	0.0368342	0.0487336	0.0262095	0.0111546	0.6816567	0.6699900	0.6965953	0.0335709	0.7072842	0.5604417	0.0561894	0.6221855	0.7345462	0.0359986	0.0100191	0.5398120	0.5970903	0.0404078	0.0466332	0.7356421	0.8069067	0.1065761	0.6537386	0.6192612	0.0782195	0.0121970	0.6920060	0.6882378	0.0754866	0.0000000	0.2107440	0.5976324	0.3255754	0.7495059	0.7381056	0.6590684	0.6540893	0.7045255	0.6769720	0.0203875	0.0170979	0.6161182	0.6318831	0.1892511	0.0991731	0.4240152	0.4676854	0.3017681	0.0410012	0.1445106	0.3581452	0.6014279	0.4574846	0.2731908	0.1900492	0.0807549	0.4351308	0.7860084	0.5274418	0.0138966	0.0330553	0.0126356	0.8769222	0.6730702	0.8331234	0.1334891	0.1220850	0.6644915	0.8033261	0.0245986	0.0458546	0.6644011	0.0264169	0.7777493	0.6430467	0.6001688	0.7112351	0.6632137	0.0014946	0.0631334	0.5493151	0.7725998	0.2036940	0.6957548	0.6950286	0.0315133	0.7968008	0.6168175	0.1392066
0.6741064	0.0234359	0.2555960	0.4713785	0.0000000	0.7656136	0.0501722	0.0415089	0.7332662	0.0384391	0.7799549	0.0331196	0.0457703	0.0250217	0.0099907	0.5709544	0.7278669	0.6461582	0.0303452	0.7081120	0.5930296	0.0316450	0.6981100	0.7113721	0.0554250	0.0063389	0.4179937	0.7146727	0.0689891	0.0639826	0.7069405	0.8456143	0.0572110	0.6558461	0.7143075	0.1211868	0.0080866	0.5986811	0.6616026	0.1143300	0.5959640	0.3547759	0.7342278	0.5701503	0.7247404	0.6495836	0.6103334	0.6960152	0.0000000	0.7384932	0.7042433	0.0238803	0.0423002	0.0350273	0.7673412	0.0543717	0.5887888	0.1206846	0.5032570	0.0397330	0.2422638	0.4277970	0.6694317	0.2129324	0.0773604	0.0242215	0.0866847	0.4613484	0.7623275	0.3918102	0.0076262	0.0222505	0.0193205	0.7365681	0.8263506	0.5615384	0.0738047	0.0301315	0.6614471	0.7278879	0.0029885	0.0934647	0.6496673	0.0393006	0.6057445	0.8424323	0.5894483	0.7541759	0.5508161	0.0001450	0.1406673	0.6439790	0.8134537	0.2671893	0.7059278	0.7009545	0.1013104	0.6392342	0.6711176	0.1791367
0.6502759	0.0307241	0.5039723	0.5972538	0.0000000	0.7565788	0.0661103	0.0117308	0.6029711	0.0356926	0.6310353	0.0147799	0.0360411	0.0221866	0.0189806	0.8178983	0.5886610	0.7432505	0.0167145	0.7057684	0.7123712	0.0896731	0.6623825	0.7168637	0.0514017	0.0111940	0.5602991	0.7073590	0.0501385	0.7120080	0.8080337	0.7811647	0.0771667	0.6686948	0.7317602	0.1074980	0.0227314	0.6918136	0.6009134	0.1096277	0.7764129	0.3045252	0.6940908	0.4457401	0.7807832	0.7386889	0.7219176	0.7188211	0.0185294	0.7953670	0.5933219	0.0079948	0.0364203	0.0473560	0.6729213	0.0691031	0.5344392	0.1081525	0.2919082	0.0648814	0.2118462	0.4068892	0.7127944	0.4304572	0.1556532	0.0404801	0.0605997	0.4605227	0.7684397	0.5176980	0.0172625	0.0203228	0.0555490	0.6401327	0.6276485	0.7898041	0.1265788	0.0221814	0.0000000	0.0007850	0.6029026	0.6554522	0.0068646	0.6659519	0.6626730	0.6592202	0.7237454	0.0226663	0.1061354	0.5305198	0.0598266	0.5024337	0.8384968	0.5727590	0.7730044	0.6240625	0.0321690	0.6614009	0.7125387	0.1918294
0.0686248	0.0071757	0.4997206	0.6914502	0.7852286	0.0131157	0.6718579	0.6105598	0.0223763	0.6095439	0.0585915	0.6441505	0.6256791	0.7028108	0.0032533	0.0000000	0.7725558	0.0366724	0.6671697	0.6160667	0.0003800	0.0362032	0.7868500	0.0115274	0.0387670	0.6187797	0.7319541	0.1147905	0.6253228	0.6821080	0.0000000	0.7100129	0.0348259	0.0911552	0.0083253	0.7027928	0.0232493	0.8153212	0.7274080	0.6429778	0.7800247	0.7044692	0.7648664	0.6013610	0.7077960	0.3866679	0.7212189	0.7078005	0.7120547	0.6475904	0.0832898	0.0168898	0.7072984	0.8478995	0.0839551	0.1144875	0.3067371	0.5242931	0.3955358	0.0679859	0.1087167	0.1848914	0.5381750	0.5122525	0.2823370	0.1154290	0.6178519	0.7150282	0.0138379	0.5288217	0.7065518	0.5632510	0.7443153	0.0039614	0.0160839	0.0582179	0.1492233	0.7010439	0.6399883	0.7456650	0.0089458	0.0766635	0.5761115	0.0208259	0.7717784	0.6725133	0.6163327	0.6507073	0.5354453	0.0001573	0.1015283	0.7353289	0.7383249	0.2178850	0.7808847	0.6891977	0.0772925	0.6100996	0.7729583	0.1611169
0.0461316	0.0329081	0.1570273	0.0933114	0.7369655	0.0184196	0.6827276	0.7693275	0.0194786	0.7334185	0.0351640	0.6696305	0.7534798	0.6422147	0.0018892	0.8571874	0.7090283	0.7703846	0.0094458	0.6906682	0.5929212	0.1034780	0.7578515	0.6091782	0.0595324	0.0239086	0.4608307	0.7088688	0.0810394	0.0556746	0.6670628	0.7370999	0.0917101	0.7094611	0.6685274	0.0653059	0.0403882	0.7126809	0.7104098	0.5807391	0.0000000	0.2505240	0.6854243	0.5384206	0.6144221	0.7015469	0.7057572	0.6758986	0.0000000	0.6233430	0.5574829	0.0370895	0.0561449	0.0624707	0.7302176	0.0701012	0.5733847	0.1404259	0.1435774	0.0353780	0.1455970	0.5307997	0.5980725	0.5239506	0.1894058	0.0729072	0.0875563	0.4867922	0.6649465	0.5321795	0.0154628	0.0177142	0.0296580	0.6124965	0.5783636	0.7921512	0.1039001	0.0748018	0.8001368	0.5484674	0.0073849	0.0570539	0.5895574	0.0282442	0.7331248	0.6699789	0.5132315	0.5959300	0.5635449	0.0022240	0.1260905	0.6380573	0.7333406	0.2609658	0.7578731	0.7130636	0.0175049	0.6179635	0.5992323	0.1011442
0.0597039	0.0113564	0.3233289	0.1160109	0.6244560	0.0067363	0.6793474	0.6941191	0.0150502	0.6759758	0.0222707	0.5933555	0.6291094	0.6422623	0.0083340	0.7280390	0.7289335	0.5976708	0.0378433	0.6663484	0.6953291	0.0648783	0.7198119	0.7184843	0.0608581	0.0063649	0.5235341	0.7821980	0.0357671	0.7606808	0.7200845	0.6565094	0.0729971	0.6504416	0.6611219	0.0576858	0.0129700	0.7760538	0.7581946	0.6735109	0.0000000	0.6050245	0.7403067	0.4908245	0.6294651	0.6665514	0.7161833	0.7362194	0.0152596	0.8683911	0.7034981	0.0246244	0.0295749	0.0553931	0.6209146	0.0800625	0.7042593	0.0741812	0.5841471	0.0522491	0.2853160	0.2918820	0.6134979	0.3819092	0.0694220	0.0617910	0.1664745	0.4580667	0.5661204	0.6044538	0.0104968	0.0223545	0.0271787	0.7534441	0.6691154	0.7548326	0.0793342	0.0684436	0.0000000	0.0012124	0.6948762	0.6822386	0.0065861	0.9095458	0.5907141	0.7302472	0.6411035	0.0252650	0.1043297	0.5389314	0.1148057	0.5662408	0.6070263	0.7259241	0.6274146	0.7845126	0.0671745	0.6791577	0.6401708	0.0770112
