G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0566203	0.0443690	0.0470459	0.0211806	0.0000000	0.6608115	0.0342106	0.0240783	0.0128220	0.3680025	0.6378872	0.7056899	0.5665587	0.6646988	0.5147334	0.7077510	0.6256803	0.3526044	0.5999883	0.6611302	0.0056048	0.0069292	0.1124938	0.0520225	0.6924385	0.7511417	0.5157506	0.0372547	0.5607999	0.6290202	0.1848750	0.2824670	0.0734281	0.2274595	0.5717153	0.6722731	0.4000540	0.6876621	0.6757482	0.6165829	0.0944193	0.6927711	0.7038050	0.1185100	0.5715292	0.7035586	0.5411670	0.7091927	0.4128483	0.5549025	0.6674736	0.4322335	0.5645752	0.3568605	0.2032798	0.0077213	0.0555662	0.0067787	0.6445987	0.3164602	0.4108263	0.0471669	0.0933542	0.0059819	0.0204981	0.6245946	0.5810277	0.2828474	0.5684870	0.0644957	0.5827445	0.3272808	0.0311425	0.1731932	0.1534764	0.4641249	0.0690687	0.5832823	0.0342719	0.5936793	0.1871191	0.0566450	0.5829981	0.4916662	0.0000000	0.4588613	0.6251703	0.6876372	0.0192384	0.6409825	0.6329552	0.4707544	0.6706900	0.4294006	0.0239961	0.6329009	0.1948308	0.7006950	0.5557875	0.6347163
0.1879782	0.1312183	0.7140475	0.2909741	0.6076863	0.2094107	0.6661431	0.5222251	0.0902102	0.7049833	0.0031032	0.0940100	0.1210487	0.1620373	0.2176974	0.2766947	0.4346353	0.4539123	0.2657147	0.1555699	0.0205113	0.5762458	0.6642175	0.6146806	0.6210728	0.7024208	0.6086807	0.0397362	0.6915188	0.6886437	0.3191848	0.2512683	0.0514383	0.1160973	0.6574281	0.6320896	0.0000000	0.0536696	0.1283492	0.7112110	0.1880853	0.6444124	0.7226242	0.4922666	0.5929886	0.0000000	0.0092994	0.0255073	0.1024687	0.6462643	0.6133923	0.0436413	0.0103871	0.3759624	0.1928556	0.6551458	0.6618192	0.4951072	0.6627396	0.2406690	0.6042911	0.5450128	0.3267018	0.4575742	0.0271345	0.5619810	0.1708246	0.2573053	0.3051375	0.2719436	0.7617715	0.5980198	0.6959639	0.5714528	0.4353413	0.2467165	0.4940602	0.3200650	0.0225258	0.3998041	0.2008276	0.1645642	0.5550742	0.3341298	0.5800032	0.1685873	0.2234336	0.6254722	0.4627464	0.5882635	0.7602633	0.4153916	0.6674336	0.6553118	0.6813845	0.5268471	0.1676875	0.6643122	0.6374268	0.6333394
0.0984043	0.0256805	0.2094447	0.1728031	0.0000000	0.6739899	0.0813771	0.0538241	0.0404700	0.4919365	0.2957832	0.4037626	0.3351663	0.4355114	0.6820164	0.6216148	0.5668809	0.6382913	0.6056253	0.7056419	0.0096776	0.0218726	0.3522220	0.4685472	0.5504637	0.6396412	0.5429588	0.0316569	0.5867948	0.6627837	0.2938187	0.2908929	0.0606597	0.1907303	0.5759743	0.6444710	0.3672959	0.0417942	0.0993036	0.6035621	0.2271861	0.7228338	0.5927759	0.4809465	0.4523536	0.0000000	0.0009037	0.0174694	0.1231337	0.6064751	0.0719979	0.0692519	0.0325186	0.3801366	0.2265845	0.5448752	0.6601816	0.4992986	0.6098760	0.0717247	0.0014390	0.2008050	0.3072429	0.1503380	0.0221469	0.5262412	0.6228042	0.2328671	0.5421453	0.1274212	0.6149847	0.4436295	0.1021396	0.1669072	0.1739495	0.1619873	0.4050118	0.3228377	0.0190143	0.3692231	0.2164667	0.0953771	0.7058211	0.3753075	0.5655770	0.2031921	0.2969816	0.5727243	0.0345430	0.6279373	0.6768477	0.4821812	0.7879600	0.6079414	0.3732591	0.6115560	0.1926120	0.6962151	0.7257196	0.7196357
0.1339941	0.0915151	0.5289823	0.4542563	0.6095114	0.1886308	0.5426803	0.1700535	0.5976967	0.6475961	0.0728576	0.1283370	0.3492380	0.1852117	0.1627551	0.0076215	0.1831189	0.0750009	0.2433427	0.1489523	0.0042445	0.7117854	0.4536925	0.3893527	0.6823452	0.7262313	0.4497765	0.0217129	0.4915596	0.6103074	0.3335182	0.3205292	0.0630147	0.1477143	0.5380620	0.7466537	0.2489295	0.7534149	0.5456893	0.5978208	0.1927773	0.6886798	0.7340750	0.4924226	0.4159101	0.0000000	0.0012788	0.0263608	0.1137158	0.5560585	0.0521888	0.1428277	0.0140553	0.3557963	0.2021976	0.7651182	0.5601425	0.3430392	0.6676050	0.0660140	0.0006608	0.3300770	0.3224761	0.0837760	0.0339125	0.6460300	0.5188470	0.2569132	0.5316405	0.1208939	0.6964102	0.4806267	0.0732549	0.2525131	0.2814516	0.2424894	0.3905904	0.5044635	0.0245726	0.3578653	0.2374124	0.0926940	0.5271888	0.5548184	0.0000000	0.4426310	0.7108874	0.6126199	0.0414407	0.7327219	0.7279197	0.5113661	0.7105445	0.6823132	0.4832543	0.7537543	0.1629523	0.6203637	0.6299281	0.5657134
0.2777782	0.1642458	0.6131857	0.2331107	0.7358705	0.2248204	0.6257741	0.4645087	0.0121867	0.6099417	0.0012391	0.1618001	0.2604089	0.1535332	0.2255255	0.4593232	0.6356373	0.6194810	0.3962479	0.1938283	0.0194143	0.0566870	0.6610569	0.3900889	0.6783696	0.6885197	0.4782173	0.1165055	0.6818158	0.5236937	0.4002362	0.2727915	0.0564555	0.1496204	0.6466892	0.6618179	0.0000000	0.0378973	0.1926675	0.7093449	0.0545383	0.5864304	0.7602297	0.4303698	0.4488001	0.6669582	0.0028230	0.0221505	0.4379707	0.5366040	0.5405750	0.4800675	0.5623869	0.3953884	0.2471270	0.0408031	0.0417837	0.1774958	0.5691548	0.6323775	0.7761822	0.5056286	0.0000000	0.4190257	0.0199898	0.4966833	0.1425059	0.2783837	0.3456264	0.2539018	0.5124474	0.5563695	0.8210642	0.6968138	0.3597799	0.2285235	0.4646865	0.6654233	0.6325909	0.6335895	0.1802444	0.1126207	0.7094697	0.4139243	0.4776687	0.2299222	0.2863256	0.5313175	0.5074813	0.6107005	0.6672588	0.4719117	0.6607018	0.6158290	0.5981584	0.6725284	0.1609141	0.7359942	0.5729095	0.5929304
0.1756253	0.0554571	0.4356328	0.2838928	0.5984022	0.3326995	0.5871037	0.1557739	0.1434296	0.5389679	0.0033964	0.1058150	0.1692009	0.1748623	0.2291047	0.2077218	0.5084844	0.5220717	0.4040816	0.1272340	0.0235859	0.5421566	0.3703629	0.4659976	0.4504916	0.6642918	0.4881291	0.0448302	0.5483244	0.5993856	0.3485600	0.2885363	0.0813052	0.2012846	0.4788445	0.6021666	0.3246531	0.0424128	0.1720835	0.5821799	0.1048525	0.5519999	0.7813869	0.4545935	0.5241378	0.0000000	0.0009045	0.0244234	0.1111393	0.6629992	0.6000595	0.1013383	0.0063083	0.3435927	0.2125790	0.5416937	0.6698473	0.4169028	0.6356390	0.0530727	0.6176146	0.2258195	0.0000000	0.1692733	0.0770343	0.4769032	0.4742978	0.2567105	0.5667002	0.1054280	0.6750058	0.6674617	0.0510164	0.3815442	0.1583666	0.2452229	0.3772706	0.6566746	0.5894912	0.7960873	0.2985187	0.1180495	0.6784656	0.3640168	0.5533112	0.3044459	0.3107814	0.6137978	0.0199972	0.6911836	0.6773423	0.4739675	0.6122440	0.6312266	0.2306138	0.6293925	0.1747589	0.5180338	0.5798215	0.7605714
0.0000000	0.0244108	0.0009542	0.0004148	0.0000000	0.5806960	0.0455334	0.0117453	0.0019998	0.4382308	0.2518450	0.3946697	0.3841978	0.5843705	0.6698190	0.6378775	0.7026372	0.5628416	0.6174072	0.5924599	0.0062129	0.0122581	0.1940027	0.0773819	0.3604746	0.6485002	0.5566107	0.0487260	0.5248217	0.6435684	0.2317676	0.2873798	0.0560342	0.2056511	0.5880675	0.5575882	0.5585985	0.0783970	0.2411878	0.7143725	0.1025973	0.6084515	0.5460133	0.0882047	0.4550341	0.5388104	0.5223934	0.6965477	0.5279420	0.6772465	0.6408740	0.5535351	0.5830215	0.4065282	0.2521494	0.0038724	0.0889448	0.1231885	0.6165941	0.3449488	0.3991392	0.0252883	0.1440893	0.0083506	0.0375116	0.7008590	0.4892056	0.2446248	0.5283201	0.0658546	0.5314273	0.3288516	0.0936550	0.1946583	0.1511307	0.4020337	0.1101846	0.7918812	0.0212467	0.6233580	0.2710540	0.0558393	0.6956031	0.4282789	0.5857488	0.2143614	0.2700262	0.5041174	0.0442249	0.6000816	0.6107584	0.5485734	0.6543103	0.5633764	0.0117001	0.6182216	0.1804562	0.6131173	0.5876051	0.7367176
0.1769782	0.1833455	0.6329677	0.2547679	0.6560081	0.1972571	0.6662152	0.4668909	0.0025777	0.5872075	0.0006457	0.1603722	0.2165677	0.1485345	0.2022056	0.6618072	0.6102811	0.5157547	0.4290125	0.1293269	0.0160024	0.0338826	0.7260140	0.4465148	0.7857529	0.7145070	0.4699900	0.0523830	0.6444729	0.5963243	0.1870730	0.2897970	0.0721170	0.2191775	0.4919627	0.6994466	0.0000000	0.0685044	0.1728670	0.6322477	0.0785097	0.5923458	0.6637769	0.0000000	0.5928101	0.7005443	0.0013891	0.0210720	0.5336835	0.6075935	0.5818325	0.5288298	0.6409160	0.4070429	0.2468063	0.0041791	0.0513355	0.1486387	0.6307890	0.7103692	0.6299821	0.3282948	0.0229213	0.3606338	0.0165994	0.5913753	0.1559450	0.1850929	0.3723417	0.3654327	0.6475515	0.6765346	0.6185030	0.6241375	0.3920369	0.2248586	0.4013830	0.7270231	0.0824068	0.6078517	0.2732323	0.0814437	0.6340183	0.3177259	0.5827199	0.1911431	0.2898550	0.5856333	0.3959714	0.6311806	0.7057949	0.4316783	0.8001200	0.5047142	0.6221741	0.6066965	0.1693498	0.6437197	0.7140351	0.7846150
0.0617124	0.0358387	0.3754884	0.1820378	0.6033735	0.2028948	0.6138405	0.0862252	0.0075102	0.3828677	0.0025847	0.0998908	0.1544670	0.1414928	0.1995719	0.4467785	0.6735856	0.5120679	0.3387599	0.1631179	0.0143534	0.0660289	0.0555595	0.0504490	0.2757076	0.5701239	0.6141598	0.2590656	0.4970917	0.7259721	0.2006639	0.2871356	0.0695207	0.2097990	0.6009523	0.6104150	0.3400638	0.0585862	0.1782590	0.5816998	0.0646722	0.7443391	0.6512653	0.1626806	0.5083649	0.6159359	0.6110731	0.5828612	0.3822090	0.6128700	0.4825167	0.5471507	0.5291462	0.2982266	0.2160319	0.0066791	0.0644577	0.1678608	0.6619990	0.2749765	0.4056448	0.0230360	0.1447398	0.0000000	0.0107933	0.7547634	0.5811626	0.2704539	0.5268798	0.0271408	0.5441844	0.2120127	0.0621685	0.1774270	0.1489058	0.4698926	0.0481668	0.6533820	0.0483794	0.6123314	0.2038566	0.1928708	0.7745781	0.3048574	0.5070102	0.2465717	0.2332590	0.5180984	0.0361472	0.7218274	0.6994580	0.4685801	0.0000000	0.0449469	0.0313220	0.7459474	0.1888347	0.4820263	0.6957939	0.7415281
0.2311212	0.0305510	0.3506926	0.0084209	0.0000000	0.6528269	0.0499566	0.3411167	0.0010177	0.3531657	0.3679286	0.4004933	0.3429709	0.7161086	0.7418179	0.6370455	0.4688018	0.7216344	0.4775293	0.6066414	0.0157158	0.0109917	0.6160670	0.4340493	0.5619593	0.7553795	0.5295996	0.0425170	0.6864093	0.6426726	0.3873733	0.3114709	0.0753538	0.1567932	0.6653118	0.6811959	0.0000000	0.0665985	0.1404241	0.6637283	0.1473151	0.5914465	0.7406854	0.4207652	0.5613577	0.6732623	0.0008957	0.0280474	0.5807766	0.4614645	0.6407973	0.5901861	0.5816699	0.3472681	0.2575351	0.0055600	0.0785038	0.1675525	0.5804830	0.5936725	0.5785757	0.4880287	0.2473301	0.4105842	0.0552784	0.6093534	0.1602732	0.2942478	0.3720653	0.2819005	0.6273840	0.6521616	0.5467805	0.6825726	0.4042212	0.1936738	0.4002488	0.4808189	0.0277978	0.3742748	0.2283431	0.0328012	0.6090098	0.2988934	0.5199534	0.1942747	0.2414992	0.6126568	0.4646414	0.5664685	0.6365183	0.4940249	0.6418027	0.7386237	0.5643994	0.5427266	0.1679446	0.5517065	0.6626327	0.5813195
