	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_0_11	TS_0_12	TS_0_13	TS_0_14	TS_0_15	TS_0_16	TS_0_17	TS_0_18	TS_0_19	TS_0_20	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_1_11	TS_1_12	TS_1_13	TS_1_14	TS_1_15	TS_1_16	TS_1_17	TS_1_18	TS_1_19	TS_1_20	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_2_11	TS_2_12	TS_2_13	TS_2_14	TS_2_15	TS_2_16	TS_2_17	TS_2_18	TS_2_19	TS_2_20	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_3_11	TS_3_12	TS_3_13	TS_3_14	TS_3_15	TS_3_16	TS_3_17	TS_3_18	TS_3_19	TS_3_20	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_4_11	TS_4_12	TS_4_13	TS_4_14	TS_4_15	TS_4_16	TS_4_17	TS_4_18	TS_4_19	TS_4_20	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_5_11	TS_5_12	TS_5_13	TS_5_14	TS_5_15	TS_5_16	TS_5_17	TS_5_18	TS_5_19	TS_5_20	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_6_11	TS_6_12	TS_6_13	TS_6_14	TS_6_15	TS_6_16	TS_6_17	TS_6_18	TS_6_19	TS_6_20	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_7_11	TS_7_12	TS_7_13	TS_7_14	TS_7_15	TS_7_16	TS_7_17	TS_7_18	TS_7_19	TS_7_20	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_8_11	TS_8_12	TS_8_13	TS_8_14	TS_8_15	TS_8_16	TS_8_17	TS_8_18	TS_8_19	TS_8_20	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10	TS_9_11	TS_9_12	TS_9_13	TS_9_14	TS_9_15	TS_9_16	TS_9_17	TS_9_18	TS_9_19	TS_9_20
G1	0.038634	0.0134448	0.001146	0.0084543	0.0018143	0.0034134	0.0033507	0.015558	0.0150291	0.010068	0.011287	0.0849549	0.0665389	0.0552046	0.0512468	0.0824802	0.0489141	0.1047415	0.0769603	0.0707354	0.0595157	0.0768122	0.0311438	0.0354232	0.0272059	0.0417245	0.0200573	0.0265263	0.0228336	0.0430885	0.0538766	0.046353	0.0466816	0.108706	0.1013686	0.0569731	0.0319348	0.0847949	0.0467643	0.0523794	0.0732061	0.0544759	0.087183	0.0235704	0.0009495	0.0001541	0.0002728	6.9e-06	0.0002132	0.0001407	0.0	0.0	0.0014734	0.0620339	0.064229	0.0710194	0.0603387	0.0568345	0.0441615	0.0207693	0.0417063	0.0589596	0.055901	0.062436	0.054864	0.0050887	0.0146545	0.0005851	0.0006791	9.6e-06	0.0003485	0.0012816	0.0019969	0.0009863	0.0215373	0.0347552	0.0490388	0.0452052	0.0850597	0.0458332	0.0895538	0.0540168	0.0770978	0.0636112	0.0574754	0.0694226	0.0423764	0.030304	0.0829628	0.0632644	0.1176162	0.085345	0.0369672	0.0479065	0.0758155	0.0514008	0.0521227	0.1071024	0.0499202	0.050356	0.0358048	0.0499168	0.0692259	0.0604336	0.0834109	0.0328067	0.0215648	0.0122918	0.0176056	0.0040185	0.0013061	3.88e-05	0.0009435	0.0008058	0.0038488	0.0003347	0.0326946	0.0668077	0.0523004	0.0420479	0.0745224	0.0513779	0.0327049	0.0592666	0.0420194	0.0548796	0.0519758	0.0415515	0.0518856	0.0794753	0.051139	0.0367703	0.0790879	0.0507612	0.0617018	0.0731128	0.0423552	0.0479976	0.0465404	0.0442595	0.0516545	0.0439209	0.0651925	0.0696417	0.0533406	0.0578238	0.0616433	0.0574758	0.079214	0.0444328	0.0445088	0.0346639	0.0618867	0.1143018	0.1127422	0.0816767	0.0837065	0.1053886	0.1074396	0.077971	0.0653953	0.0941647	0.0596698	0.06666	0.0808378	0.0517168	0.0516179	0.0552572	0.0899241	0.0116085	0.0040767	0.0055612	0.0029675	0.0	0.0033366	0.0097639	0.0010669	0.0075796	0.0031578	0.0348812	0.0609342	0.0493721	0.0598787	0.0425206	0.04799	0.0652421	0.0402284	0.0596079	0.0345145	0.083345	0.0279636	0.0213839	0.0081985	0.0	0.0010556	0.0016953	0.0028941	0.0011568	0.0081613	0.0005807	0.09643	0.1016842	0.1139996	0.1277263	0.0839733	0.0775634	0.0333145	0.0442061	0.0353094	0.0580873
G2	0.0368928	0.3106557	0.3487011	0.4510858	0.4154716	0.5728972	0.3773156	0.4205488	0.4848583	0.4229598	0.383006	0.1576596	0.0632893	0.0685678	0.0780156	0.0736529	0.0804783	0.0360748	0.0407198	0.0645197	0.0715721	0.0335688	0.0567055	0.0248669	0.0295756	0.0231507	0.0250162	0.0365028	0.0224005	0.0264944	0.0177069	0.0101033	0.0457154	0.0231481	0.0335147	0.056716	0.0735492	0.0468956	0.029707	0.0478171	0.0323289	0.0318082	0.0396801	0.0320455	0.034673	0.0316987	0.0253541	0.0220427	0.0439709	0.037727	0.028303	0.0141295	0.0274719	0.0214457	0.0303344	0.0367888	0.0492742	0.0440807	0.0267129	0.0465589	0.0508143	0.0384329	0.0305234	0.0669981	0.0204967	0.021498	0.054156	0.0118798	0.0203276	0.0283391	0.0360547	0.0123227	0.0141603	0.0198102	0.0237695	0.0420445	0.0198058	0.0146591	0.0099195	0.0278878	0.0433847	0.0764301	0.0378913	0.0466909	0.0587749	0.0294271	0.040853	0.0141174	0.0157264	0.0188186	0.026271	0.0443116	0.0299208	0.019655	0.0216634	0.0188494	0.0229308	0.0149183	0.054635	0.0320874	0.0092284	0.0221725	0.0255398	0.0450654	0.0533698	0.0190087	0.0779674	0.1638249	0.1414932	0.1690327	0.1510663	0.1280482	0.124593	0.1811819	0.1672662	0.132438	0.0596682	0.0384429	0.020675	0.0298028	0.0306906	0.0300233	0.019354	0.034884	0.0422391	0.018793	0.0339426	0.0340778	0.0212707	0.0454437	0.0414201	0.0470144	0.027858	0.0265062	0.0382025	0.0296024	0.0427939	0.0316364	0.0423854	0.0406636	0.024014	0.0381866	0.0321216	0.039553	0.0750179	0.0777228	0.0462412	0.0598713	0.01662	0.0132356	0.0400679	0.0310702	0.0740326	0.0268031	0.0641319	0.0498906	0.0928176	0.0837126	0.0674591	0.0968337	0.0383067	0.0667329	0.0630192	0.0663653	0.0502099	0.0269719	0.0447321	0.0280275	0.0401222	0.1488568	0.1430584	0.1802011	0.1873086	0.1578267	0.1838608	0.1384314	0.1626879	0.1665861	0.147081	0.0526509	0.0286443	0.0328268	0.0493628	0.0684144	0.0438774	0.0463626	0.0273279	0.0210761	0.0435295	0.0537035	0.0239443	0.0167952	0.0434728	0.0235136	0.0151856	0.0204045	0.0141104	0.0115886	0.006127	0.018895	0.0172134	0.0486875	0.0476631	0.066792	0.0265229	0.0782201	0.0336462	0.0287957	0.0301264	0.033827
G3	0.3210867	0.3817878	0.352735	0.3544805	0.3462539	0.3949393	0.3065784	0.4007573	0.3378521	0.3162278	0.3802934	0.5300306	0.3599487	0.3721631	0.4981033	0.4402472	0.4084069	0.5187737	0.489528	0.3960846	0.4455662	0.3821774	0.4580356	0.3567396	0.3569641	0.377582	0.4602995	0.4307606	0.4865119	0.5178679	0.4152468	0.3856456	0.5063823	0.4978252	0.4436231	0.3327412	0.4197503	0.4187515	0.4119656	0.3961753	0.4207226	0.4260198	0.3644322	0.3084544	0.3971264	0.4872069	0.3668347	0.3166883	0.4051229	0.4279882	0.416004	0.4976239	0.3401054	0.4755971	0.3264612	0.2410534	0.3895062	0.3639463	0.3067473	0.4146315	0.4040164	0.3699243	0.3570162	0.3811312	0.4364116	0.3473048	0.4091524	0.3913572	0.4532381	0.3145727	0.3505238	0.3898517	0.2994643	0.2999249	0.2724739	0.3727831	0.4349624	0.381758	0.3485479	0.3699665	0.408684	0.4919569	0.4640093	0.4358368	0.4370342	0.4258297	0.2078865	0.0864781	0.0360053	0.0271458	0.0763626	0.0491107	0.1601609	0.043513	0.0637296	0.0875783	0.2970543	0.3656722	0.3147762	0.3854822	0.4390179	0.4400949	0.4039507	0.4532575	0.4560547	0.3992093	0.3398519	0.4717565	0.3323605	0.3614262	0.3693123	0.3682836	0.4397256	0.3955805	0.2802401	0.2742158	0.3304966	0.4430222	0.3830745	0.3572767	0.4229647	0.3733488	0.4008893	0.3864266	0.3691438	0.4604825	0.4636347	0.400165	0.3945158	0.3369737	0.5227143	0.4978386	0.4334389	0.4143899	0.3596461	0.448015	0.4580426	0.480447	0.3709033	0.3775475	0.4835566	0.3728512	0.5207123	0.4237744	0.3690727	0.3905081	0.4023244	0.3547859	0.4266214	0.4213673	0.3687718	0.3195198	0.3606412	0.4750997	0.4590868	0.3659418	0.4615358	0.4762461	0.4920287	0.5632707	0.4877445	0.5863111	0.5114263	0.4683364	0.4817848	0.4994049	0.4179923	0.5150268	0.3357367	0.458297	0.3595626	0.4312401	0.4101316	0.3581917	0.4086222	0.3714016	0.3218633	0.3598005	0.4206559	0.3874899	0.2677027	0.3457296	0.4153592	0.4270617	0.325921	0.4298632	0.3753217	0.326923	0.436856	0.4087678	0.4874317	0.4043673	0.4644946	0.4955992	0.3688503	0.3189067	0.377807	0.3491648	0.3916352	0.4496951	0.3234913	0.4478002	0.3942876	0.4630127	0.438033	0.474437	0.5252478	0.5308174	0.4178754	0.4299135
G4	0.1313555	0.2187038	0.1559047	0.1785309	0.2013875	0.1353083	0.1972433	0.164613	0.0900185	0.1258628	0.1515959	0.1724877	0.1434658	0.11838	0.1521283	0.1434768	0.155469	0.1804536	0.1725298	0.1565958	0.1569055	0.1342071	0.0975494	0.1557027	0.1835158	0.1842412	0.1671649	0.2135251	0.1183554	0.1483371	0.1238934	0.1442726	0.1335864	0.157839	0.2751231	0.1888655	0.1638307	0.1556543	0.1535678	0.1369355	0.2333088	0.1387287	0.1280903	0.0540718	0.0376679	0.0363391	0.039797	0.0406113	0.01563	0.0108338	0.0171242	0.004506	0.0072384	0.1195047	0.1791955	0.1966614	0.1431089	0.165576	0.1894763	0.1515844	0.1449851	0.1512561	0.2013916	0.1690609	0.1594286	0.1445857	0.157143	0.1106633	0.0953595	0.1148848	0.0830233	0.1104599	0.0916313	0.0958246	0.1194032	0.1588797	0.1396877	0.1120224	0.1103881	0.1480524	0.16662	0.1831236	0.1457346	0.2319684	0.1442128	0.1277423	0.1570778	0.1460308	0.1466868	0.067722	0.0420388	0.0431376	0.0540475	0.093336	0.0345232	0.0825452	0.0790541	0.1302714	0.2124291	0.1567151	0.1736764	0.1310877	0.1829935	0.1354725	0.1459799	0.1654696	0.1550746	0.1063474	0.1227207	0.1314376	0.2702151	0.1539624	0.1227388	0.1761861	0.1199933	0.1399351	0.1444003	0.1477789	0.1476901	0.0908804	0.1996438	0.2105242	0.1789736	0.2003958	0.1943807	0.2003787	0.1926936	0.2893825	0.2727489	0.3434214	0.3592774	0.3766784	0.3933579	0.3172637	0.3047291	0.3650997	0.3907741	0.2334129	0.1660835	0.2080393	0.1546998	0.2276082	0.1653498	0.1426405	0.1836099	0.1663448	0.1610719	0.216207	0.1391875	0.1571564	0.1627455	0.1346669	0.1348591	0.1609964	0.1937598	0.1348691	0.2016152	0.1688345	0.2291914	0.2092332	0.1647503	0.1373797	0.2225854	0.2020412	0.1511907	0.2050679	0.1962555	0.1733688	0.1453193	0.1895836	0.1488549	0.1620526	0.1173323	0.1401817	0.119113	0.1218548	0.1819572	0.1649762	0.1419566	0.171334	0.1226994	0.1174401	0.1391412	0.1422822	0.1261487	0.2050252	0.2031936	0.1653074	0.1478813	0.1534538	0.1590085	0.143127	0.1690435	0.158089	0.1610908	0.1559791	0.1488143	0.1155299	0.1696211	0.188123	0.1689266	0.1591774	0.213311	0.1736343	0.1615082	0.1465385	0.1187275	0.1787204	0.1974143	0.1528097
G5	0.661611	0.6082307	0.5516334	0.6388527	0.4850141	0.457875	0.6889862	0.6747804	0.6626176	0.5859481	0.6850432	0.6148068	0.7129649	0.6383988	0.6827209	0.6328066	0.5977681	0.6397654	0.5430967	0.5024981	0.5944762	0.684306	0.5873238	0.6164131	0.7057268	0.636044	0.701075	0.6307308	0.5919091	0.6730409	0.6141583	0.6406611	0.5825288	0.6973363	0.5841481	0.6370762	0.6854516	0.668344	0.7310787	0.7099361	0.7068387	0.6140149	0.665248	0.620071	0.5334542	0.6329171	0.5717429	0.7352794	0.7176467	0.4918564	0.5729636	0.5715654	0.6324433	0.6240739	0.6828599	0.6316722	0.6199156	0.5263846	0.6231228	0.677999	0.713186	0.7344666	0.558278	0.6708933	0.6130947	0.6423305	0.6720039	0.6374925	0.6176412	0.5607939	0.6931226	0.5895198	0.5446402	0.7044878	0.661473	0.5353314	0.7809602	0.5609946	0.623347	0.6489231	0.6844516	0.6619164	0.712468	0.642792	0.7091254	0.109039	0.1343335	0.0740963	0.0958067	0.0990463	0.0767022	0.123078	0.164075	0.0792345	0.1509441	0.5622941	0.7061061	0.5732999	0.698681	0.6480518	0.6051748	0.7912095	0.6351853	0.7147269	0.6561739	0.7876574	0.6120701	0.6281652	0.8030133	0.578966	0.6496432	0.6692168	0.6923485	0.6150511	0.6074806	0.516511	0.675881	0.7435781	0.5196606	0.7345772	0.7326494	0.6062996	0.6147178	0.7181689	0.6748895	0.6171591	0.6431777	0.7137075	0.6737559	0.5693018	0.6228324	0.7334449	0.585534	0.7497063	0.5902577	0.7176549	0.7379129	0.5457896	0.7167346	0.6984447	0.655623	0.7195035	0.6398656	0.6557176	0.6115499	0.6578144	0.6765196	0.6434015	0.5458717	0.6506206	0.6023017	0.635833	0.7341668	0.7552123	0.5921669	0.632611	0.5562315	0.7052721	0.7165311	0.5964712	0.7607768	0.6638597	0.5511873	0.6724824	0.7458477	0.5928731	0.4972386	0.6917897	0.6287774	0.6565771	0.7558074	0.5369178	0.6546887	0.6603976	0.6309048	0.6172302	0.6926973	0.6851009	0.6931513	0.6044171	0.6736159	0.5823296	0.7162364	0.6385025	0.7938401	0.5467824	0.5664448	0.5409813	0.7342253	0.5962359	0.6793623	0.6593551	0.7533098	0.5792395	0.6268543	0.5019056	0.6409481	0.6439888	0.6563182	0.6729177	0.6475631	0.6888929	0.5595118	0.612702	0.6157146	0.8333461	0.4765675	0.75526	0.6735119	0.6552293
G6	0.2431654	0.2481621	0.2582908	0.2875046	0.2799772	0.2834195	0.237457	0.2570149	0.2646576	0.2554382	0.1943447	0.2812574	0.2450358	0.2965076	0.1968574	0.2244354	0.2180276	0.2677873	0.191463	0.2418509	0.2526065	0.2019171	0.0380629	0.0345449	0.0057368	0.0108784	0.0031013	0.0249699	0.0206694	0.0052905	0.0084128	0.0146153	0.1511384	0.1925017	0.2163012	0.1279135	0.1606897	0.2327591	0.1824848	0.2777821	0.2048987	0.1930504	0.203161	0.2581305	0.2005836	0.2610457	0.2148328	0.2486939	0.188502	0.2063725	0.2229706	0.1726536	0.2542291	0.2863031	0.236422	0.2359672	0.2259171	0.2336885	0.2984012	0.242879	0.2299953	0.3044415	0.2764486	0.2451614	0.0574881	0.0189049	0.0415812	0.0167779	0.019606	0.0150213	0.0177921	0.0236332	0.0112549	0.0252487	0.1403036	0.2829543	0.2145069	0.2134229	0.2453862	0.2250415	0.2351401	0.2275284	0.3001983	0.2241434	0.1707712	0.2685653	0.431915	0.6387397	0.4905073	0.6698742	0.5518179	0.6006781	0.4656112	0.5662169	0.5156913	0.4956305	0.3952072	0.3193689	0.3600018	0.2761393	0.2143337	0.2542026	0.1870405	0.2478568	0.1991602	0.2179805	0.2176759	0.3386004	0.2676838	0.2564558	0.2931659	0.2210989	0.2272071	0.273949	0.2550308	0.2690328	0.2803479	0.2016658	0.2479997	0.2264033	0.3091691	0.2386207	0.2524112	0.2804494	0.2397214	0.186024	0.2332547	0.0466889	0.0188662	0.0133516	0.0332239	0.0104417	0.0086947	0.0117557	0.0051287	0.0155365	0.0034227	0.1118085	0.1900637	0.2558488	0.2538633	0.2498491	0.2546709	0.2177234	0.2659659	0.2582893	0.2395226	0.1750709	0.1872621	0.2179974	0.1348552	0.1979008	0.2360839	0.109507	0.1605679	0.1774865	0.2086714	0.223051	0.2209798	0.2031547	0.2370073	0.2171312	0.3229009	0.2388885	0.2278521	0.2522665	0.227348	0.2921604	0.2125816	0.2051419	0.2058899	0.2846155	0.2862553	0.2153771	0.2006693	0.2008829	0.2344764	0.2758376	0.2070127	0.2916823	0.2434635	0.247012	0.2112691	0.2794467	0.3147476	0.2289438	0.2139021	0.233775	0.2359317	0.2475698	0.1795556	0.1872608	0.217681	0.2340591	0.2656058	0.3039075	0.1677979	0.2622658	0.2604908	0.2181101	0.2208825	0.2421481	0.1936112	0.2798423	0.2393608	0.1839279	0.1505057	0.1950246	0.1896088	0.2077483
G7	0.6507277	0.5020963	0.655992	0.6587539	0.6560846	0.7311693	0.7501669	0.646011	0.612254	0.5377375	0.8723256	0.6578155	0.6500314	0.684294	0.6387716	0.6057123	0.5712858	0.6024614	0.7738208	0.6054671	0.5313645	0.6936297	0.5652859	0.6259544	0.5983453	0.6638015	0.6394591	0.6939817	0.5776241	0.6040642	0.5395052	0.5052124	0.4970379	0.6176376	0.6803711	0.567793	0.6935996	0.6360374	0.6516707	0.4977477	0.6062463	0.6290507	0.7320196	0.5988152	0.6508447	0.4901876	0.6406447	0.667645	0.6641671	0.7526234	0.5080643	0.6883812	0.7643019	0.6328245	0.6095581	0.7005421	0.6008684	0.6645071	0.6695652	0.6783443	0.6634262	0.7017719	0.6496413	0.7940396	0.6118265	0.3948216	0.1999097	0.1264913	0.0602358	0.0713	0.0698266	0.0637611	0.0889135	0.1256311	0.2587494	0.4650769	0.5631974	0.5669879	0.584944	0.5495894	0.7172343	0.7117465	0.6581872	0.6758052	0.6863208	0.6658468	0.3466264	0.241946	0.0910753	0.0960708	0.059319	0.0713022	0.0679307	0.0465254	0.0417261	0.2580103	0.631184	0.6319446	0.8075149	0.590581	0.6444036	0.6941354	0.7037631	0.5158024	0.6142873	0.731069	0.6104473	0.5414898	0.6891006	0.650613	0.5711362	0.7285374	0.6605059	0.6578724	0.5938636	0.6198312	0.6255302	0.589658	0.6768352	0.5814982	0.6337909	0.5850943	0.6047382	0.4871645	0.6577712	0.5162586	0.6086341	0.5891219	0.5469546	0.2878063	0.1574056	0.0527113	0.0498588	0.0597428	0.0602379	0.065213	0.0539041	0.0958448	0.4148133	0.5282874	0.4993542	0.536749	0.5357219	0.574158	0.5947119	0.6032175	0.6531621	0.7551458	0.6814299	0.6150604	0.5769049	0.4513721	0.5486262	0.5819657	0.5867492	0.5561223	0.7958621	0.6684485	0.6469434	0.5556834	0.7001211	0.6510275	0.6220528	0.6281064	0.539679	0.6111017	0.6930355	0.513439	0.6899902	0.6001862	0.5744759	0.6936499	0.6064306	0.8405935	0.5859705	0.7379144	0.6198205	0.5531638	0.7789608	0.5895565	0.8007408	0.7326406	0.6319019	0.7088064	0.6990063	0.6138646	0.5570714	0.5279364	0.6892619	0.662752	0.664406	0.6421001	0.700249	0.5667708	0.6183794	0.6566639	0.4890607	0.7046118	0.5556263	0.6959041	0.6293554	0.6451813	0.6888513	0.7725878	0.673589	0.5286568	0.6561739	0.6277069	0.6211535	0.6641499
G8	0.122727	0.1532868	0.0777451	0.114191	0.093162	0.0891187	0.0670151	0.060675	0.0915301	0.0706476	0.1543101	0.0919193	0.1074154	0.1023595	0.1001079	0.077872	0.0944858	0.0956564	0.0995476	0.0820607	0.0639885	0.0651915	0.1318931	0.0870363	0.1377344	0.2638776	0.1880951	0.1350764	0.1362056	0.1135071	0.153828	0.1456482	0.1381191	0.1256699	0.155755	0.1551647	0.105109	0.0814885	0.1490906	0.0960998	0.1555952	0.100855	0.0820332	0.0908363	0.1266335	0.0917523	0.092324	0.0721031	0.1254949	0.1430916	0.0986317	0.1113259	0.1226011	0.1297255	0.1111168	0.0675799	0.0837596	0.0988179	0.0957527	0.0629609	0.1192859	0.0766047	0.0981406	0.0999744	0.0348732	0.0139467	0.0245423	0.0244789	0.0148871	0.0180883	0.0168926	0.0125758	0.0102207	0.0117902	0.0706093	0.0692359	0.0931515	0.0700922	0.0750336	0.1169614	0.0788041	0.1508017	0.107841	0.0883721	0.078307	0.0778057	0.055071	0.0194461	0.012949	0.0353724	0.0133279	0.018384	0.0297404	0.0165196	0.0097873	0.0175778	0.049258	0.07052	0.1078007	0.089312	0.0787613	0.113736	0.0919968	0.0651301	0.1287969	0.1025087	0.1193681	0.1225205	0.078967	0.0875029	0.1115029	0.1200829	0.0927395	0.110248	0.1537467	0.0999732	0.1299927	0.1051234	0.1146291	0.1063863	0.069046	0.1020803	0.112412	0.0524564	0.0685564	0.0838463	0.1066625	0.1040616	0.1309328	0.0884767	0.1078555	0.1363456	0.090416	0.1314298	0.1203158	0.1333011	0.1504748	0.0783745	0.1032527	0.0907106	0.1143572	0.0829107	0.104571	0.156566	0.1286236	0.0952726	0.0743982	0.0902858	0.064366	0.1035482	0.1571087	0.0461845	0.1016661	0.0769434	0.112043	0.0735996	0.1059969	0.106683	0.1062617	0.1287556	0.0861587	0.0727666	0.086626	0.1197696	0.1682291	0.1452456	0.1158653	0.0952383	0.091528	0.2993227	0.2181559	0.2021971	0.2641271	0.4113076	0.3599767	0.3694718	0.310936	0.2419532	0.1820039	0.1704681	0.1211918	0.0842331	0.0873699	0.1455422	0.1088512	0.0998195	0.0896658	0.0985689	0.0653238	0.0906378	0.0637927	0.1253773	0.0520115	0.1040333	0.1570017	0.154498	0.1698119	0.1941839	0.2161932	0.1454491	0.1916231	0.1938231	0.1614295	0.1222478	0.1364178	0.0862201	0.1424692	0.0974666	0.1091108	0.0965089
G9	0.0062091	0.010391	0.0135706	0.0142922	0.0052775	0.0146427	0.0331255	0.01432	0.024655	0.0294776	0.0095478	0.005182	0.0059969	0.0164337	0.0063769	0.0149892	0.0088139	0.0009176	0.0087292	0.0048406	0.0046172	0.0039266	0.003224	0.0129591	0.0019846	0.0003541	0.0040284	0.0020142	0.0171231	0.0053544	0.011626	0.0123524	0.0014353	0.0058865	0.0154294	0.0118056	0.0198173	0.0087745	0.0071941	0.0129322	0.0190557	0.0021267	0.0204165	0.0053849	0.0058315	0.0189837	0.0158788	0.0564249	0.0382787	0.0490377	0.0407004	0.0429106	0.0727433	0.0690881	0.0146179	0.0066408	0.0059667	0.0073708	0.0029728	0.0032348	0.0042804	0.0017737	0.0058597	0.0131132	0.2688846	0.2516255	0.2328218	0.3160149	0.2015948	0.2174587	0.2227312	0.1811637	0.231802	0.2270381	0.0583095	0.0152926	0.0233433	0.0183506	0.0002391	0.0106603	0.0034643	0.0	0.00562	0.0071512	0.010745	0.0034187	0.0047245	0.0034938	0.0195824	0.0153521	0.0034765	0.0066049	0.0126796	0.0033774	0.004629	0.0150028	0.0052654	0.0032925	0.0001507	0.0026486	0.0075634	0.0094989	0.0015893	0.0002368	0.0103348	0.0046371	0.0133716	0.0085426	0.0099142	0.012209	0.0195813	0.0289018	0.0078373	0.0131261	0.0293696	0.0191362	0.0158178	0.0165658	0.011281	0.010775	0.0112822	0.0134676	0.0044698	0.0036522	0.0064117	0.0050702	0.0079532	0.2197773	0.2005524	0.2446755	0.2348581	0.2030575	0.1994257	0.1879736	0.1805571	0.3228114	0.2648175	0.04082	0.011471	0.0134753	0.0083798	0.0038949	0.0171189	0.0080521	0.0053197	0.0102815	0.0093706	0.026361	0.0054457	0.0005023	0.0022368	0.0021264	0.0035979	0.0101852	0.0063529	0.0	0.0046317	0.0003671	0.0110103	0.015402	0.0075519	0.0005144	0.0016337	0.0105842	0.0081049	0.0115887	0.0030526	0.002387	0.0056904	0.0232226	0.0135369	0.0288114	0.0735788	0.0477101	0.0833852	0.0851938	0.1021592	0.1377999	0.103175	0.0504584	0.0415515	0.0108296	0.0072069	0.0093682	0.0008034	0.0109048	0.0214362	0.0011456	0.0039491	0.0019212	0.2844032	0.2518489	0.2160064	0.2728074	0.2866955	0.2000102	0.168112	0.2383395	0.2031303	0.2551572	0.0517657	0.0061444	0.0081415	0.0141838	0.0035774	0.0024456	0.0057316	0.0065517	0.0134796	0.0087779
G10	0.3938186	0.2489403	0.2536828	0.4390258	0.5378486	0.4907891	0.4299302	0.5308263	0.496232	0.638861	0.5378489	0.65989	0.5221278	0.4429864	0.3723668	0.3312638	0.5465626	0.4225312	0.3369648	0.397075	0.4141452	0.4437451	0.3407443	0.2940326	0.2904789	0.4643552	0.3618529	0.3517653	0.4149797	0.4123319	0.3665285	0.4026925	0.4590878	0.4159042	0.4094655	0.4033358	0.5015512	0.4758478	0.467279	0.3945241	0.3788262	0.3526718	0.3791223	0.3596183	0.4297734	0.322569	0.4251684	0.3842057	0.3893844	0.4649892	0.463067	0.4805563	0.4713998	0.4755902	0.6031332	0.5055813	0.4222511	0.4174955	0.4830896	0.3032482	0.4140805	0.3635307	0.308355	0.4017888	0.3459612	0.3969585	0.299749	0.4550587	0.431248	0.4857422	0.5189216	0.5424762	0.5177266	0.5691345	0.5111036	0.5064534	0.4339269	0.4416385	0.5295402	0.4036005	0.3574945	0.4015851	0.3848153	0.348457	0.5361064	0.4081695	0.4357033	0.3218583	0.4530619	0.4931083	0.5599421	0.5938001	0.5006231	0.536172	0.5643273	0.5231793	0.5718882	0.5411988	0.4502551	0.3800572	0.4548383	0.3536247	0.3825354	0.4077704	0.4044443	0.4262376	0.3931968	0.4517241	0.5868534	0.6527593	0.6187033	0.5988862	0.6008705	0.5634435	0.6330726	0.6275339	0.6238447	0.5285764	0.415324	0.3077593	0.3636744	0.3483751	0.3616014	0.2856964	0.4261043	0.3264421	0.3502663	0.3651163	0.4780732	0.5992442	0.6431283	0.5972488	0.6075375	0.6434098	0.6491899	0.6084061	0.7391024	0.6100841	0.5840788	0.4081618	0.4578295	0.3483173	0.4726229	0.4870817	0.3591942	0.2654927	0.3238683	0.4001738	0.4193925	0.3618746	0.3068224	0.4206885	0.4327865	0.3433238	0.3209901	0.3159275	0.4106864	0.4479554	0.478887	0.4405006	0.436228	0.2987339	0.3773732	0.3931168	0.4079335	0.4028714	0.362981	0.3218311	0.3871729	0.0684892	0.0858059	0.0602706	0.0661476	0.0809934	0.0971518	0.0782251	0.1059764	0.0844603	0.0728823	0.4901691	0.4484925	0.473086	0.4527875	0.4008685	0.3936321	0.3314992	0.3353103	0.3416123	0.3761228	0.3934586	0.2297641	0.1881456	0.1827362	0.2899312	0.3295268	0.2376496	0.3103502	0.3716314	0.2664007	0.2831752	0.5584911	0.459628	0.4463778	0.4394508	0.5080665	0.4922835	0.6648438	0.5516768	0.4619915	0.465538
