Gene1	Gene2	EdgeWeight
G86	G41	1.0
G20	G38	1.0
G86	G41	1.0
G20	G38	1.0
G86	G32	1.0
G86	G32	1.0
G80	G87	0.999999
G80	G87	0.999999
G42	G59	0.999999
G42	G59	0.999999
G24	G42	0.999998
G24	G42	0.999998
G76	G38	0.999997
G76	G38	0.999997
G7	G65	0.999995
G7	G65	0.999995
G28	G70	0.999993
G28	G70	0.999993
G47	G86	0.999992
G7	G83	0.999992
G47	G86	0.999992
G7	G83	0.999992
G20	G23	0.999989
G20	G23	0.999989
G85	G41	0.999984
G85	G41	0.999984
G14	G68	0.999981
G14	G68	0.999981
G69	G46	0.99998
G69	G46	0.99998
G86	G88	0.999978
G86	G88	0.999978
G62	G51	0.999976
G62	G51	0.999976
G7	G60	0.999973
G7	G60	0.999973
G20	G89	0.999969
G88	G89	0.999969
G88	G89	0.999969
G20	G89	0.999969
G80	G95	0.999968
G80	G95	0.999968
G16	G62	0.999963
G16	G62	0.999963
G53	G34	0.999955
G53	G34	0.999955
G35	G49	0.999949
G35	G49	0.999949
G7	G62	0.999948
G7	G62	0.999948
G88	G38	0.999937
G88	G38	0.999937
G87	G93	0.99993
G87	G93	0.99993
G8	G21	0.999922
G8	G21	0.999922
G69	G8	0.99989
G69	G8	0.99989
G74	G95	0.999875
G74	G95	0.999875
G38	G39	0.999875
G38	G39	0.999875
G35	G75	0.999865
G35	G75	0.999865
G43	G38	0.999863
G43	G38	0.999863
G24	G76	0.999855
G24	G76	0.999855
G16	G39	0.999832
G16	G39	0.999832
G99	G12	0.999819
G99	G12	0.999819
G7	G27	0.999804
G7	G27	0.999804
G99	G23	0.9998
G99	G23	0.9998
G28	G14	0.999786
G28	G14	0.999786
G80	G31	0.99977
G80	G31	0.99977
G7	G79	0.999758
G7	G79	0.999758
G12	G48	0.999751
G12	G48	0.999751
G83	G62	0.999742
G83	G62	0.999742
G24	G45	0.999716
G24	G45	0.999716
G75	G54	0.999705
G75	G54	0.999705
G28	G95	0.9997
G28	G95	0.9997
G28	G5	0.999676
G28	G5	0.999676
G75	G18	0.999671
G75	G18	0.999671
G42	G31	0.999648
G42	G31	0.999648
G28	G12	0.999521
G28	G12	0.999521
G53	G46	0.999519
G53	G46	0.999519
G76	G96	0.999508
G76	G96	0.999508
G16	G98	0.999461
G16	G98	0.999461
G13	G31	0.999445
G13	G31	0.999445
G20	G44	0.999426
G20	G44	0.999426
G28	G79	0.999425
G28	G79	0.999425
G18	G93	0.999424
G18	G93	0.999424
G76	G89	0.999414
G76	G89	0.999414
G13	G1	0.999412
G13	G1	0.999412
G16	G7	0.999404
G16	G7	0.999404
G7	G68	0.99939
G7	G68	0.99939
G96	G69	0.999377
G96	G69	0.999377
G86	G20	0.999358
G86	G20	0.999358
G24	G28	0.99935
G24	G28	0.99935
G24	G77	0.999338
G24	G77	0.999338
G32	G94	0.999331
G32	G94	0.999331
G18	G17	0.999326
G18	G17	0.999326
G87	G31	0.99932
G87	G31	0.99932
G21	G83	0.999318
G21	G83	0.999318
G76	G14	0.99929
G76	G14	0.99929
G95	G95	0.999237
G95	G95	0.999237
G99	G88	0.999208
G99	G88	0.999208
G95	G34	0.999186
G95	G34	0.999186
G42	G58	0.999148
G42	G58	0.999148
G20	G51	0.99914
G20	G51	0.99914
G42	G92	0.999132
G42	G92	0.999132
G12	G33	0.999124
G12	G33	0.999124
G28	G18	0.999108
G28	G18	0.999108
G20	G88	0.999089
G20	G88	0.999089
G35	G62	0.999069
G35	G62	0.999069
G64	G27	0.999051
G64	G27	0.999051
G88	G63	0.999038
G88	G63	0.999038
G54	G98	0.999014
G54	G98	0.999014
G99	G85	0.998971
G99	G85	0.998971
G28	G57	0.998934
G28	G57	0.998934
G74	G24	0.998903
G74	G24	0.998903
G18	G46	0.998901
G18	G46	0.998901
G88	G17	0.998858
G88	G17	0.998858
G7	G38	0.998815
G7	G38	0.998815
G39	G32	0.998798
G39	G32	0.998798
G24	G96	0.998771
G24	G96	0.998771
G35	G28	0.998707
G35	G28	0.998707
G80	G93	0.998695
G80	G93	0.998695
G39	G41	0.998684
G39	G41	0.998684
G99	G14	0.998673
G99	G14	0.998673
G99	G40	0.998586
G99	G40	0.998586
G45	G8	0.998532
G45	G8	0.998532
G16	G65	0.998528
G16	G65	0.998528
G8	G7	0.998519
G8	G7	0.998519
G24	G21	0.998504
G24	G21	0.998504
G18	G74	0.998465
G18	G74	0.998465
G18	G75	0.998449
G18	G75	0.998449
G69	G31	0.998302
G69	G31	0.998302
G23	G68	0.998301
G23	G68	0.998301
G39	G17	0.998277
G39	G17	0.998277
G38	G87	0.998258
G38	G87	0.998258
G24	G13	0.998237
G24	G13	0.998237
G21	G70	0.998218
G21	G70	0.998218
G18	G5	0.998177
G18	G5	0.998177
G95	G75	0.998104
G95	G75	0.998104
G16	G32	0.998086
G16	G32	0.998086
G21	G35	0.997904
G21	G35	0.997904
G32	G86	0.997901
G32	G86	0.997901
G35	G96	0.997857
G35	G96	0.997857
G54	G24	0.997753
G54	G24	0.997753
G88	G51	0.997748
G88	G51	0.997748
G8	G64	0.997702
G8	G64	0.997702
G83	G69	0.997701
G83	G69	0.997701
G28	G47	0.997671
G28	G47	0.997671
G41	G20	0.997669
G41	G20	0.997669
G93	G40	0.997662
G93	G40	0.997662
G43	G41	0.997504
G43	G41	0.997504
G10	G22	0.997488
G10	G22	0.997488
G80	G38	0.997446
G80	G38	0.997446
G28	G53	0.997382
G28	G53	0.997382
G16	G70	0.997358
G16	G70	0.997358
G12	G50	0.997308
G12	G50	0.997308
G35	G45	0.997293
G35	G45	0.997293
G80	G80	0.997275
G80	G80	0.997275
G10	G99	0.997193
G10	G99	0.997193
G46	G95	0.997168
G46	G95	0.997168
G43	G69	0.997152
G43	G69	0.997152
G62	G38	0.997098
G62	G38	0.997098
G69	G53	0.997094
G69	G53	0.997094
G54	G7	0.997064
G54	G7	0.997064
G45	G3	0.996974
G45	G3	0.996974
G80	G76	0.996902
G80	G76	0.996902
G70	G53	0.996834
G70	G53	0.996834
G7	G21	0.996795
G7	G21	0.996795
G54	G8	0.996726
G54	G8	0.996726
G76	G54	0.996654
G76	G54	0.996654
G35	G6	0.996634
G35	G6	0.996634
G49	G64	0.996607
G49	G64	0.996607
G86	G33	0.996554
G86	G33	0.996554
G63	G33	0.996514
G63	G33	0.996514
G83	G80	0.996421
G83	G80	0.996421
G7	G43	0.996259
G7	G43	0.996259
G95	G53	0.996223
G95	G53	0.996223
G46	G18	0.996179
G46	G18	0.996179
G88	G57	0.996172
G88	G57	0.996172
G93	G49	0.995973
G93	G49	0.995973
G18	G14	0.99597
G18	G14	0.99597
G88	G5	0.995969
G88	G5	0.995969
G64	G5	0.995784
G64	G5	0.995784
G47	G94	0.995469
G47	G94	0.995469
G18	G31	0.995449
G18	G31	0.995449
G74	G93	0.995348
G74	G93	0.995348
G49	G58	0.995306
G49	G58	0.995306
G13	G41	0.995301
G13	G41	0.995301
G50	G8	0.995295
G50	G8	0.995295
G10	G87	0.995147
G10	G87	0.995147
G35	G44	0.995125
G35	G44	0.995125
G18	G45	0.995031
G18	G45	0.995031
G42	G75	0.99499
G42	G75	0.99499
G21	G16	0.99474
G21	G16	0.99474
G74	G69	0.994717
G74	G69	0.994717
G99	G74	0.994704
G99	G74	0.994704
G5	G86	0.994604
G5	G86	0.994604
G21	G27	0.994585
G21	G27	0.994585
G18	G13	0.994544
G18	G13	0.994544
G13	G42	0.994417
G13	G42	0.994417
G3	G14	0.994367
G3	G14	0.994367
G50	G38	0.994242
G50	G38	0.994242
G7	G35	0.994176
G7	G35	0.994176
G20	G49	0.994135
G20	G49	0.994135
G95	G23	0.994074
G95	G23	0.994074
G96	G76	0.993854
G86	G62	0.993854
G86	G62	0.993854
G96	G76	0.993854
G31	G34	0.993634
G31	G34	0.993634
G32	G48	0.993552
G32	G48	0.993552
G85	G80	0.993479
G85	G80	0.993479
G7	G18	0.993424
G7	G18	0.993424
G83	G70	0.993375
G83	G70	0.993375
G98	G99	0.993138
G98	G99	0.993138
G43	G63	0.993112
G43	G63	0.993112
G70	G86	0.993025
G70	G86	0.993025
G31	G21	0.992963
G31	G21	0.992963
G98	G50	0.992929
G98	G50	0.992929
G98	G18	0.992849
G98	G18	0.992849
G98	G62	0.992779
G98	G62	0.992779
G13	G69	0.992625
G13	G69	0.992625
G39	G50	0.992624
G39	G50	0.992624
G31	G42	0.992545
G31	G42	0.992545
G95	G70	0.992495
G95	G70	0.992495
G87	G70	0.992411
G87	G70	0.992411
G99	G5	0.992349
G99	G5	0.992349
G21	G42	0.992299
G21	G42	0.992299
G21	G32	0.992227
G21	G32	0.992227
G46	G74	0.992013
G46	G74	0.992013
G54	G54	0.99182
G54	G54	0.99182
G74	G98	0.991793
G74	G98	0.991793
G99	G93	0.991578
G99	G93	0.991578
G85	G5	0.991541
G85	G5	0.991541
G45	G10	0.99136
G45	G10	0.99136
G40	G63	0.991149
G40	G63	0.991149
G49	G45	0.990869
G49	G45	0.990869
G13	G58	0.990851
G13	G58	0.990851
G54	G96	0.990763
G54	G96	0.990763
G45	G5	0.990753
G45	G5	0.990753
G12	G68	0.990682
G12	G68	0.990682
G24	G10	0.990659
G24	G10	0.990659
G39	G86	0.990636
G39	G86	0.990636
G95	G98	0.990574
G95	G98	0.990574
G76	G5	0.990539
G76	G5	0.990539
G7	G39	0.990491
G7	G39	0.990491
G80	G50	0.990324
G80	G50	0.990324
G99	G13	0.990309
G99	G13	0.990309
G54	G99	0.990279
G54	G99	0.990279
G40	G31	0.990214
G40	G31	0.990214
G76	G88	0.99019
G76	G88	0.99019
G38	G47	0.990129
G38	G47	0.990129
G45	G12	0.99003
G45	G12	0.99003
G21	G53	0.989914
G21	G53	0.989914
G93	G95	0.989912
G93	G95	0.989912
G86	G38	0.989901
G86	G38	0.989901
G45	G21	0.989876
G45	G21	0.989876
G24	G64	0.989771
G24	G64	0.989771
G16	G80	0.989515
G16	G80	0.989515
G16	G24	0.989504
G16	G24	0.989504
G21	G54	0.989442
G21	G54	0.989442
G38	G70	0.989386
G38	G70	0.989386
G74	G48	0.989368
G74	G48	0.989368
G42	G74	0.98935
G42	G74	0.98935
G45	G16	0.98932
G45	G16	0.98932
G83	G89	0.989288
G83	G89	0.989288
G18	G8	0.98923
G18	G8	0.98923
G69	G75	0.989206
G69	G75	0.989206
G35	G56	0.989184
G35	G56	0.989184
G21	G21	0.989107
G21	G21	0.989107
G95	G93	0.989078
G95	G93	0.989078
G87	G59	0.988996
G87	G59	0.988996
G12	G47	0.988969
G12	G47	0.988969
G32	G77	0.988896
G32	G77	0.988896
G93	G24	0.988878
G93	G24	0.988878
G42	G80	0.988864
G42	G80	0.988864
G40	G65	0.988855
G40	G65	0.988855
G70	G94	0.988831
G70	G94	0.988831
G83	G35	0.988817
G83	G35	0.988817
G13	G64	0.988708
G13	G64	0.988708
G28	G89	0.988441
G28	G89	0.988441
G99	G75	0.988424
G99	G75	0.988424
G13	G79	0.988404
G13	G79	0.988404
G8	G68	0.988362
G8	G68	0.988362
G93	G16	0.98832
G93	G16	0.98832
G76	G27	0.988252
G76	G27	0.988252
G80	G42	0.988234
G80	G42	0.988234
G31	G40	0.988109
G31	G40	0.988109
G88	G61	0.988071
G88	G61	0.988071
G13	G94	0.987989
G13	G94	0.987989
G28	G58	0.987667
G28	G58	0.987667
G42	G96	0.987618
G42	G96	0.987618
G24	G46	0.987434
G24	G46	0.987434
G88	G66	0.98738
G88	G66	0.98738
G7	G54	0.987343
G7	G54	0.987343
G75	G34	0.98733
G75	G34	0.98733
G42	G45	0.986929
G42	G45	0.986929
G99	G70	0.986878
G99	G70	0.986878
G83	G83	0.986868
G83	G83	0.986868
G63	G89	0.986842
G63	G89	0.986842
G21	G46	0.986792
G21	G46	0.986792
G16	G60	0.986555
G16	G60	0.986555
G42	G47	0.986415
G42	G47	0.986415
G87	G17	0.986237
G87	G17	0.986237
G12	G27	0.985998
G12	G27	0.985998
G18	G76	0.985624
G18	G76	0.985624
G10	G64	0.985498
G10	G64	0.985498
G28	G69	0.985473
G28	G69	0.985473
G8	G40	0.985381
G8	G40	0.985381
G35	G80	0.985247
G35	G80	0.985247
G98	G85	0.985191
G98	G85	0.985191
G24	G12	0.98507
G24	G12	0.98507
G45	G49	0.985043
G45	G49	0.985043
G87	G7	0.984975
G87	G7	0.984975
G14	G65	0.984937
G14	G65	0.984937
G40	G34	0.984673
G40	G34	0.984673
G21	G49	0.984639
G21	G49	0.984639
G20	G85	0.984506
G20	G85	0.984506
G7	G46	0.984426
G7	G46	0.984426
G96	G13	0.984402
G96	G13	0.984402
G18	G23	0.984271
G18	G23	0.984271
G74	G85	0.984106
G74	G85	0.984106
G8	G28	0.98408
G8	G28	0.98408
G14	G47	0.983943
G14	G47	0.983943
G95	G8	0.983754
G95	G8	0.983754
G7	G66	0.983736
G7	G66	0.983736
G23	G47	0.983733
G23	G47	0.983733
G45	G53	0.983638
G45	G53	0.983638
G45	G99	0.983468
G45	G99	0.983468
G35	G18	0.983384
G35	G18	0.983384
G3	G88	0.983359
G3	G88	0.983359
G49	G69	0.982986
G49	G69	0.982986
G69	G86	0.982824
G69	G86	0.982824
G8	G62	0.982581
G8	G62	0.982581
G85	G20	0.982553
G85	G20	0.982553
G7	G96	0.982521
G7	G96	0.982521
G76	G65	0.982514
G76	G65	0.982514
G43	G12	0.982503
G43	G12	0.982503
G95	G16	0.982433
G95	G16	0.982433
G87	G49	0.98243
G87	G49	0.98243
G88	G88	0.98231
G88	G88	0.98231
G96	G96	0.982291
G96	G96	0.982291
G12	G32	0.98223
G12	G32	0.98223
G70	G49	0.982111
G70	G49	0.982111
G43	G75	0.981991
G43	G75	0.981991
G3	G6	0.981464
G3	G6	0.981464
G18	G49	0.981389
G18	G49	0.981389
G8	G65	0.981053
G8	G65	0.981053
G46	G28	0.981036
G46	G28	0.981036
G45	G93	0.981006
G45	G93	0.981006
G96	G18	0.98091
G96	G18	0.98091
G89	G86	0.98089
G89	G86	0.98089
G85	G60	0.980842
G85	G60	0.980842
G48	G83	0.980809
G48	G83	0.980809
G69	G18	0.98064
G69	G18	0.98064
G17	G94	0.980587
G17	G94	0.980587
G20	G20	0.980583
G20	G20	0.980583
G76	G7	0.980225
G76	G7	0.980225
G14	G63	0.980214
G14	G63	0.980214
G99	G63	0.980111
G99	G63	0.980111
G24	G35	0.979765
G24	G35	0.979765
G80	G43	0.979486
G80	G43	0.979486
G31	G10	0.979265
G31	G10	0.979265
G38	G18	0.979204
G38	G18	0.979204
G31	G48	0.979067
G31	G48	0.979067
G28	G45	0.979022
G28	G45	0.979022
G13	G56	0.978526
G13	G56	0.978526
G12	G20	0.978385
G12	G20	0.978385
G38	G86	0.978186
G38	G86	0.978186
G21	G7	0.97811
G21	G7	0.97811
G76	G12	0.977889
G76	G12	0.977889
G79	G50	0.977788
G79	G50	0.977788
G49	G76	0.977547
G49	G76	0.977547
G43	G79	0.977545
G43	G79	0.977545
G35	G40	0.977405
G35	G40	0.977405
G13	G80	0.97716
G13	G80	0.97716
G95	G14	0.977131
G95	G14	0.977131
G13	G46	0.977059
G13	G46	0.977059
G98	G75	0.977023
G98	G75	0.977023
G24	G49	0.976952
G24	G49	0.976952
G46	G39	0.976877
G46	G39	0.976877
G99	G44	0.9768
G99	G44	0.9768
G46	G83	0.97676
G46	G83	0.97676
G43	G88	0.976683
G43	G88	0.976683
G31	G96	0.976661
G31	G96	0.976661
G31	G13	0.976512
G31	G13	0.976512
G50	G58	0.976468
G50	G58	0.976468
G43	G15	0.976413
G43	G15	0.976413
G89	G39	0.976398
G89	G39	0.976398
G32	G62	0.976362
G32	G62	0.976362
G98	G92	0.976253
G98	G92	0.976253
G45	G17	0.976127
G45	G17	0.976127
G62	G83	0.976082
G62	G83	0.976082
G80	G40	0.975954
G80	G40	0.975954
G64	G15	0.975921
G64	G15	0.975921
G75	G16	0.975908
G75	G16	0.975908
G35	G64	0.975346
G35	G64	0.975346
G70	G16	0.975321
G70	G16	0.975321
G86	G92	0.975187
G86	G92	0.975187
G69	G57	0.975183
G69	G57	0.975183
G74	G83	0.975151
G74	G83	0.975151
G98	G86	0.97482
G98	G86	0.97482
G80	G32	0.974696
G80	G32	0.974696
G85	G92	0.974531
G85	G92	0.974531
G63	G85	0.97436
G63	G85	0.97436
