Gene1	Gene2	Score
G8	G4	0.875310501591491
G4	G8	0.875310501591491
G73	G18	0.811502259073607
G18	G73	0.811502259073607
G100	G49	0.79894503609842
G49	G100	0.79894503609842
G17	G16	-0.788407275692104
G16	G17	-0.788407275692104
G87	G56	0.779243326347818
G56	G87	0.779243326347818
G78	G63	0.766679149208648
G63	G78	0.766679149208648
G99	G49	0.763797604273637
G49	G99	0.763797604273637
G63	G49	0.753436135503365
G49	G63	0.753436135503365
G82	G63	0.751811915921554
G63	G82	0.751811915921554
G19	G13	0.744585762969564
G13	G19	0.744585762969564
G61	G40	-0.742352524711917
G40	G61	-0.742352524711917
G72	G31	0.740081855608383
G31	G72	0.740081855608383
G87	G67	-0.739687031898751
G67	G87	-0.739687031898751
G59	G40	0.732436253975585
G40	G59	0.732436253975585
G33	G11	0.730958731465098
G11	G33	0.730958731465098
G78	G49	0.730755851239086
G49	G78	0.730755851239086
G33	G23	0.729223570491966
G23	G33	0.729223570491966
G23	G11	0.72581125170186
G11	G23	0.72581125170186
G87	G36	0.724353601691311
G36	G87	0.724353601691311
G100	G63	0.724267897466317
G63	G100	0.724267897466317
G100	G99	0.719582990445182
G99	G100	0.719582990445182
G41	G25	-0.716562403735103
G25	G41	-0.716562403735103
G82	G78	0.716041541353626
G78	G82	0.716041541353626
G100	G78	0.702437141496082
G78	G100	0.702437141496082
G100	G45	0.702116122208764
G45	G100	0.702116122208764
G61	G59	-0.701158110834634
G59	G61	-0.701158110834634
G96	G66	0.700927559286271
G66	G96	0.700927559286271
G94	G86	0.700273979626684
G86	G94	0.700273979626684
G84	G4	0.690464984001429
G4	G84	0.690464984001429
G67	G56	-0.690432774776427
G56	G67	-0.690432774776427
G8	G1	-0.690211940655246
G1	G8	-0.690211940655246
G88	G87	-0.686979912730331
G87	G88	-0.686979912730331
G63	G46	-0.685049936496042
G46	G63	-0.685049936496042
G73	G28	-0.678502403759755
G28	G73	-0.678502403759755
G33	G28	-0.676819295847789
G28	G33	-0.676819295847789
G51	G26	-0.674154568500257
G26	G51	-0.674154568500257
G99	G78	0.673624090767011
G78	G99	0.673624090767011
G84	G8	0.6719748778458
G8	G84	0.6719748778458
G56	G36	0.666439737651265
G36	G56	0.666439737651265
G49	G45	0.665578463250662
G45	G49	0.665578463250662
G67	G36	-0.662850916279907
G36	G67	-0.662850916279907
G48	G38	-0.662405387480823
G38	G48	-0.662405387480823
G4	G1	-0.66236272548883
G1	G4	-0.66236272548883
G43	G40	0.657615510021226
G40	G43	0.657615510021226
G28	G18	-0.655045205750306
G18	G28	-0.655045205750306
G46	G20	-0.652175032077003
G20	G46	-0.652175032077003
G21	G17	0.651585265614613
G17	G21	0.651585265614613
G88	G56	-0.651116084296639
G56	G88	-0.651116084296639
G61	G26	0.649516634525268
G26	G61	0.649516634525268
G65	G48	-0.649070084268233
G48	G65	-0.649070084268233
G96	G81	-0.644312188725944
G81	G96	-0.644312188725944
G88	G36	-0.643936891204624
G36	G88	-0.643936891204624
G59	G55	-0.639914963757687
G55	G59	-0.639914963757687
G88	G67	0.639757961802361
G67	G88	0.639757961802361
G99	G63	0.639600802524319
G63	G99	0.639600802524319
G82	G46	-0.637813313996493
G46	G82	-0.637813313996493
G75	G57	-0.63762243635437
G57	G75	-0.63762243635437
G56	G46	0.637028289100735
G46	G56	0.637028289100735
G70	G17	0.636546740308586
G17	G70	0.636546740308586
G59	G26	-0.635993396205312
G26	G59	-0.635993396205312
G72	G71	0.635256912987384
G71	G72	0.635256912987384
G87	G46	0.63175251024541
G46	G87	0.63175251024541
G79	G77	0.630772358711935
G77	G79	0.630772358711935
G45	G28	0.627459783847134
G28	G45	0.627459783847134
G63	G45	0.627404030467355
G45	G63	0.627404030467355
G100	G82	0.626942770244549
G82	G100	0.626942770244549
G58	G41	0.625677984361624
G41	G58	0.625677984361624
G67	G46	-0.62362876292027
G46	G67	-0.62362876292027
G50	G45	-0.623380927116635
G45	G50	-0.623380927116635
G19	G17	-0.618635684277182
G17	G19	-0.618635684277182
G78	G45	0.616958516210024
G45	G78	0.616958516210024
G70	G32	-0.615828901986188
G32	G70	-0.615828901986188
G99	G45	0.612936351901828
G45	G99	0.612936351901828
G87	G76	0.612868115352516
G76	G87	0.612868115352516
G61	G51	-0.612664057372429
G51	G61	-0.612664057372429
G94	G60	-0.611848587946552
G60	G94	-0.611848587946552
G61	G54	-0.609591330076875
G54	G61	-0.609591330076875
G53	G18	-0.608720695541111
G18	G53	-0.608720695541111
G28	G26	0.607582327017792
G26	G28	0.607582327017792
G68	G35	0.606804796518338
G35	G68	0.606804796518338
G17	G13	-0.606539015851193
G13	G17	-0.606539015851193
G79	G47	0.606110158209001
G47	G79	0.606110158209001
G34	G15	0.605041233893126
G15	G34	0.605041233893126
G79	G68	0.602180721365807
G68	G79	0.602180721365807
G61	G56	0.602079042130069
