Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.085437	0.983966	0.244839
G2	-	G1	-0.006380	0.467212	-0.008681
G3	+	G1	0.062410	0.956135	0.173792
G4	+	G1	0.057524	0.792448	0.132762
G5	+	G1	0.002853	0.314357	0.002612
G6	+	G1	0.026608	0.426828	0.033076
G7	+	G1	0.023202	0.467556	0.031595
G8	-	G1	-0.020433	0.409944	-0.024395
G9	+	G1	0.052992	0.733537	0.113209
G10	-	G1	-0.007501	0.322270	-0.007040
G11	+	G1	0.022571	0.428499	0.028167
G12	+	G1	0.006124	0.329407	0.005875
G13	+	G1	0.017135	0.332968	0.016616
G14	+	G1	0.062905	0.868662	0.159143
G15	+	G1	0.030378	0.477721	0.042266
G16	+	G1	0.004487	0.436258	0.005701
G17	-	G1	-0.026112	0.445568	-0.033885
G18	-	G1	-0.028019	0.344144	-0.028083
G19	+	G1	0.076096	0.991013	0.219632
G20	-	G1	-0.033349	0.460467	-0.044723
G21	+	G1	0.051076	0.852324	0.126786
G22	-	G1	-0.003067	0.193588	-0.001729
G23	+	G1	0.053105	0.843752	0.130497
G24	-	G1	-0.012841	0.335091	-0.012531
G25	+	G1	0.022911	0.427338	0.028515
G26	+	G1	0.019960	0.386657	0.022477
G27	-	G1	-0.019101	0.414904	-0.023081
G28	+	G1	0.010217	0.338511	0.010073
G29	+	G1	0.033488	0.555579	0.054186
G30	+	G1	0.039867	0.593567	0.068919
G31	+	G1	0.030251	0.447970	0.039467
G32	+	G1	0.021929	0.496223	0.031692
G33	+	G1	0.002868	0.276543	0.002310
G34	-	G1	-0.028461	0.494341	-0.040976
G35	-	G1	-0.013486	0.504608	-0.019819
G36	-	G1	-0.020143	0.287396	-0.016860
G37	+	G1	0.000258	0.282529	0.000212
G38	-	G1	-0.048230	0.543785	-0.076383
G39	+	G1	0.020381	0.387579	0.023006
G40	+	G1	0.030990	0.432618	0.039047
G41	-	G1	-0.005110	0.243587	-0.003625
G42	+	G1	0.058648	0.927402	0.158407
G43	+	G1	0.091861	0.964516	0.258044
G44	+	G1	0.002986	0.417781	0.003633
G45	+	G1	0.066858	0.905965	0.176410
G46	+	G1	0.011055	0.249409	0.008030
G47	-	G1	-0.022990	0.455495	-0.030498
G48	+	G1	0.022845	0.438195	0.029156
G49	+	G1	0.048242	0.639700	0.089878
G50	+	G1	0.105513	0.994529	0.305617
G51	-	G1	-0.035822	0.580607	-0.060574
G52	+	G1	0.022659	0.435479	0.028739
G53	-	G1	-0.018224	0.318046	-0.016880
G54	+	G1	0.048179	0.822878	0.115463
G55	-	G1	-0.033561	0.504896	-0.049350
G56	+	G1	0.090458	0.999419	0.263298
G57	+	G1	0.006631	0.213870	0.004130
G58	-	G1	-0.064776	0.945728	-0.178416
G59	+	G1	0.033524	0.547005	0.053408
G60	-	G1	-0.019632	0.403729	-0.023084
G61	+	G1	0.019989	0.448430	0.026106
G62	+	G1	0.019385	0.362789	0.020482
G63	-	G1	-0.020760	0.436516	-0.026393
G64	+	G1	0.039537	0.541107	0.062308
G65	-	G1	-0.007100	0.298784	-0.006179
G66	-	G1	-0.024854	0.445390	-0.032239
G67	-	G1	-0.053226	0.866752	-0.134360
G68	-	G1	-0.024819	0.414459	-0.029958
G69	+	G1	0.074015	0.987918	0.212958
G70	-	G1	-0.110129	0.999822	-0.320686
G71	-	G1	-0.048936	0.590219	-0.084119
G72	-	G1	-0.032545	0.464484	-0.044026
G73	+	G1	0.001294	0.246813	0.000930
G74	+	G1	0.005642	0.249343	0.004097
G75	-	G1	-0.050089	0.599013	-0.087384
G76	+	G1	0.007332	0.250886	0.005357
G77	-	G1	-0.041059	0.723902	-0.086565
G78	+	G1	0.008470	0.491916	0.012135
G79	-	G1	-0.001624	0.307086	-0.001452
G80	-	G1	-0.011733	0.284671	-0.009727
G81	-	G1	-0.017887	0.277406	-0.014451
G82	+	G1	0.006895	0.309638	0.006218
G83	+	G1	0.097628	0.996848	0.283438
G84	-	G1	-0.006726	0.325669	-0.006380
G85	-	G1	-0.027353	0.346481	-0.027602
G86	+	G1	0.046187	0.620002	0.083401
G87	+	G1	0.005121	0.309070	0.004609
G88	+	G1	0.044981	0.630717	0.082626
G89	-	G1	-0.042245	0.552929	-0.068030
G90	+	G1	0.014508	0.290903	0.012292
G91	+	G1	0.022436	0.277358	0.018123
G92	+	G1	0.105029	0.999993	0.305888
G93	-	G1	-0.059161	0.644514	-0.111050
G94	+	G1	0.022446	0.503001	0.032882
G95	+	G1	0.003042	0.306269	0.002714
G96	+	G1	0.094629	0.999109	0.275353
G97	+	G1	0.109021	0.999951	0.317499
G98	+	G1	0.014557	0.410842	0.017418
G99	+	G1	0.005999	0.290125	0.005069
G100	+	G1	0.029396	0.447156	0.038282
G1	-	G2	-0.006847	0.328562	-0.006552
G2	-	G2	-0.000759	0.460526	-0.001018
G3	-	G2	-0.015748	0.663813	-0.030446
G4	-	G2	-0.007090	0.326480	-0.006741
G5	+	G2	0.013920	0.402914	0.016334
G6	-	G2	-0.001537	0.282325	-0.001264
G7	+	G2	0.008939	0.424927	0.011063
G8	-	G2	-0.003008	0.357091	-0.003128
G9	+	G2	0.013553	0.376797	0.014873
G10	+	G2	0.009479	0.352452	0.009731
G11	+	G2	0.005771	0.310775	0.005223
G12	-	G2	-0.012167	0.475804	-0.016861
G13	-	G2	-0.003185	0.276420	-0.002564
G14	-	G2	-0.011471	0.402853	-0.013458
G15	+	G2	0.005067	0.315347	0.004654
G16	-	G2	-0.000828	0.431964	-0.001042
G17	+	G2	0.025352	0.766243	0.056575
G18	+	G2	0.005212	0.210086	0.003189
G19	+	G2	0.016445	0.507473	0.024306
G20	+	G2	0.010733	0.354028	0.011067
G21	-	G2	-0.012393	0.524448	-0.018929
G22	-	G2	-0.013836	0.408506	-0.016461
G23	-	G2	-0.012372	0.351677	-0.012671
G24	+	G2	0.001539	0.289336	0.001297
G25	+	G2	0.003777	0.327206	0.003599
G26	+	G2	0.018578	0.528432	0.028592
G27	+	G2	0.025450	0.682643	0.050598
G28	-	G2	-0.008452	0.428983	-0.010560
G29	-	G2	-0.001618	0.257164	-0.001212
G30	+	G2	0.007925	0.346699	0.008002
G31	+	G2	0.018533	0.492961	0.026608
G32	+	G2	0.010159	0.489468	0.014483
G33	+	G2	0.009478	0.321903	0.008886
G34	-	G2	-0.006602	0.450432	-0.008660
G35	+	G2	0.001807	0.497258	0.002617
G36	+	G2	0.001384	0.219611	0.000885
G37	+	G2	0.011953	0.346876	0.012076
G38	-	G2	-0.001837	0.234522	-0.001255
G39	+	G2	0.005856	0.292799	0.004994
G40	+	G2	0.001540	0.201188	0.000902
G41	-	G2	-0.005029	0.260067	-0.003809
G42	+	G2	0.014619	0.364995	0.015540
G43	-	G2	-0.009860	0.410407	-0.011785
G44	+	G2	0.002580	0.412548	0.003100
G45	+	G2	0.009001	0.413002	0.010827
G46	+	G2	0.012500	0.319520	0.011632
G47	+	G2	0.007160	0.318231	0.006636
G48	-	G2	-0.000125	0.379651	-0.000138
G49	+	G2	0.018718	0.470173	0.025631
G50	-	G2	-0.004342	0.373494	-0.004723
G51	-	G2	-0.022626	0.794861	-0.052379
G52	+	G2	0.010790	0.393719	0.012373
G53	-	G2	-0.021766	0.787099	-0.049895
G54	-	G2	-0.010360	0.418405	-0.012624
G55	+	G2	0.006763	0.436586	0.008600
G56	-	G2	-0.000937	0.200476	-0.000547
G57	-	G2	-0.023041	0.747793	-0.050182
G58	-	G2	-0.012407	0.526348	-0.019020
G59	-	G2	-0.015773	0.549291	-0.025233
G60	+	G2	0.003924	0.347599	0.003973
G61	+	G2	0.002933	0.416160	0.003555
G62	+	G2	0.001372	0.300334	0.001200
G63	-	G2	-0.001303	0.312928	-0.001188
G64	-	G2	-0.018647	0.528257	-0.028689
G65	+	G2	0.011666	0.369440	0.012552
G66	+	G2	0.008952	0.348021	0.009073
G67	+	G2	0.018786	0.571798	0.031284
G68	-	G2	-0.006025	0.311566	-0.005467
G69	+	G2	0.009773	0.353295	0.010056
G70	-	G2	-0.004058	0.343110	-0.004056
G71	+	G2	0.000483	0.479208	0.000674
G72	-	G2	-0.011895	0.404679	-0.014019
G73	-	G2	-0.001153	0.239994	-0.000806
G74	-	G2	-0.004126	0.247820	-0.002978
G75	+	G2	0.062974	0.999180	0.183257
G76	-	G2	-0.000123	0.229797	-0.000082
G77	-	G2	-0.002289	0.315577	-0.002104
G78	-	G2	-0.002645	0.488958	-0.003767
G79	-	G2	-0.011661	0.514537	-0.017475
G80	+	G2	0.009209	0.302923	0.008125
G81	+	G2	0.010209	0.260575	0.007748
G82	+	G2	0.003285	0.302739	0.002896
G83	-	G2	-0.006565	0.319110	-0.006101
G84	+	G2	0.006417	0.315550	0.005898
G85	+	G2	0.004731	0.247610	0.003412
G86	+	G2	0.005354	0.377415	0.005885
G87	-	G2	-0.008839	0.369422	-0.009510
G88	+	G2	0.003601	0.271141	0.002844
G89	+	G2	0.012604	0.285344	0.010475
G90	+	G2	0.014319	0.367845	0.015341
G91	-	G2	-0.004484	0.187828	-0.002453
G92	+	G2	0.002860	0.167904	0.001398
G93	+	G2	0.014432	0.357085	0.015009
G94	-	G2	-0.000780	0.474529	-0.001077
G95	+	G2	0.005017	0.296462	0.004331
G96	+	G2	0.004340	0.281868	0.003563
G97	+	G2	0.001492	0.261915	0.001138
G98	+	G2	0.014758	0.466963	0.020071
G99	+	G2	0.012835	0.391017	0.014616
G100	+	G2	0.025255	0.671592	0.049398
G1	+	G3	0.028843	0.580098	0.048730
G2	+	G3	0.018722	0.498354	0.027173
G3	+	G3	0.034056	0.810800	0.080419
G4	+	G3	0.019340	0.412003	0.023206
G5	+	G3	0.046844	0.764219	0.104263
G6	+	G3	0.041405	0.795521	0.095931
G7	-	G3	-0.031156	0.555623	-0.050417
G8	+	G3	0.011159	0.386469	0.012561
G9	-	G3	-0.006094	0.289429	-0.005137
G10	+	G3	0.007597	0.338507	0.007490
G11	+	G3	0.067865	0.994570	0.196579
G12	+	G3	0.045962	0.906252	0.121313
G13	-	G3	-0.034669	0.690597	-0.069730
G14	+	G3	0.014576	0.363249	0.015421
G15	+	G3	0.008177	0.339582	0.008087
G16	+	G3	0.048657	0.651509	0.092326
G17	+	G3	0.011194	0.346926	0.011311
G18	-	G3	-0.041345	0.700220	-0.084316
G19	+	G3	0.089105	0.999986	0.259507
G20	+	G3	0.021181	0.416281	0.025679
G21	+	G3	0.061423	0.992864	0.177614
G22	-	G3	-0.011317	0.238196	-0.007851
G23	-	G3	-0.007624	0.207807	-0.004614
G24	+	G3	0.009561	0.340915	0.009493
G25	+	G3	0.062631	0.972346	0.177363
G26	+	G3	0.013475	0.367856	0.014437
G27	+	G3	0.014459	0.421027	0.017730
G28	+	G3	0.049066	0.968912	0.138457
G29	+	G3	0.006056	0.280828	0.004953
G30	-	G3	-0.006067	0.341222	-0.006030
G31	+	G3	0.045391	0.789542	0.104377
G32	+	G3	0.004322	0.471451	0.005934
G33	+	G3	0.022468	0.415725	0.027203
G34	+	G3	0.009268	0.454718	0.012274
G35	+	G3	0.011513	0.506717	0.016990
G36	+	G3	0.003145	0.228873	0.002096
G37	-	G3	-0.015360	0.343841	-0.015381
G38	+	G3	0.007527	0.260501	0.005710
G39	+	G3	0.007075	0.309760	0.006383
G40	+	G3	0.069315	0.997091	0.201286
G41	+	G3	0.023147	0.469642	0.031661
G42	+	G3	0.035199	0.733131	0.075156
G43	-	G3	-0.009644	0.380951	-0.010700
G44	+	G3	0.035054	0.577957	0.059004
G45	+	G3	0.094368	0.999114	0.274596
G46	-	G3	-0.005232	0.235327	-0.003586
G47	+	G3	0.076436	0.999664	0.222540
G48	-	G3	-0.007714	0.401704	-0.009025
G49	+	G3	0.001633	0.248607	0.001183
G50	+	G3	0.103888	0.999724	0.302484
G51	+	G3	0.024394	0.533088	0.037874
G52	+	G3	0.027071	0.595229	0.046929
G53	+	G3	0.007620	0.261506	0.005804
G54	+	G3	0.021058	0.486255	0.029821
G55	+	G3	0.006071	0.438780	0.007758
G56	-	G3	-0.026950	0.510989	-0.040107
G57	-	G3	-0.035300	0.677294	-0.069631
G58	+	G3	0.062208	0.992298	0.179781
G59	+	G3	0.063382	0.976610	0.180278
G60	+	G3	0.017372	0.422908	0.021397
G61	+	G3	0.018233	0.466872	0.024792
G62	-	G3	-0.019211	0.387620	-0.021687
G63	+	G3	0.043372	0.934401	0.118030
G64	+	G3	0.027900	0.525858	0.042730
G65	+	G3	0.071126	0.999122	0.206968
G66	+	G3	0.052451	0.957615	0.146284
G67	+	G3	0.029864	0.696247	0.060558
G68	+	G3	0.018541	0.420064	0.022683
G69	-	G3	-0.011903	0.381520	-0.013226
G70	-	G3	-0.029076	0.714879	-0.060537
G71	+	G3	0.017482	0.508350	0.025883
G72	+	G3	0.017828	0.408429	0.021206
G73	+	G3	0.051217	0.969805	0.144662
G74	+	G3	0.028009	0.587520	0.047926
G75	+	G3	0.049641	0.781020	0.112916
G76	-	G3	-0.014530	0.329934	-0.013962
G77	-	G3	-0.006451	0.336335	-0.006319
G78	+	G3	0.004141	0.489579	0.005904
G79	+	G3	0.049674	0.969973	0.140326
G80	+	G3	0.004771	0.276667	0.003844
G81	+	G3	0.028876	0.584065	0.049120
G82	+	G3	0.034853	0.544218	0.055242
G83	+	G3	0.027189	0.553070	0.043796
G84	+	G3	0.123756	1.000000	0.360429
G85	-	G3	-0.000266	0.244991	-0.000190
G86	+	G3	0.052744	0.826867	0.127016
G87	+	G3	0.020164	0.438109	0.025729
G88	+	G3	0.033449	0.612083	0.059628
G89	-	G3	-0.011067	0.229473	-0.007396
G90	-	G3	-0.011120	0.298751	-0.009676
G91	+	G3	0.025005	0.426635	0.031070
G92	-	G3	-0.043390	0.856993	-0.108298
G93	+	G3	0.035031	0.520907	0.053145
G94	-	G3	-0.003161	0.478360	-0.004404
G95	+	G3	0.031412	0.490022	0.044830
