Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.005705	0.488854	0.010014
G2	-	G1	-0.012852	0.441414	-0.020372
G3	+	G1	0.000671	0.383876	0.000925
G4	+	G1	0.008461	0.458546	0.013932
G5	+	G1	0.000361	0.316657	0.000410
G6	+	G1	0.006022	0.393160	0.008502
G7	-	G1	-0.002013	0.270871	-0.001958
G8	-	G1	-0.003809	0.456536	-0.006244
G9	-	G1	-0.010307	0.444406	-0.016449
G10	+	G1	0.008200	0.354527	0.010440
G11	+	G1	0.000037	0.499786	0.000066
G12	+	G1	0.012358	0.456122	0.020241
G13	+	G1	0.008666	0.450374	0.014015
G14	-	G1	-0.005306	0.413290	-0.007875
G15	+	G1	0.016135	0.459394	0.026619
G16	+	G1	0.007141	0.389833	0.009997
G17	+	G1	0.013411	0.440836	0.021231
G18	-	G1	-0.000202	0.393993	-0.000286
G19	+	G1	0.009590	0.417942	0.014394
G20	+	G1	0.004709	0.406983	0.006882
G21	-	G1	-0.010980	0.291480	-0.011493
G22	+	G1	0.001480	0.380086	0.002020
G23	+	G1	0.005485	0.417911	0.008232
G24	-	G1	-0.005361	0.410707	-0.007907
G25	+	G1	0.010444	0.420654	0.015776
G26	-	G1	-0.002738	0.371400	-0.003652
G27	-	G1	-0.007462	0.424075	-0.011363
G28	+	G1	0.005802	0.442981	0.009230
G29	-	G1	-0.004195	0.392516	-0.005913
G30	+	G1	0.001696	0.382690	0.002330
G31	+	G1	0.003714	0.386701	0.005158
G32	+	G1	0.010956	0.424227	0.016690
G33	+	G1	0.006796	0.491432	0.011992
G34	+	G1	0.006799	0.465246	0.011360
G35	+	G1	0.007406	0.412766	0.010977
G36	+	G1	0.002373	0.295849	0.002521
G37	-	G1	-0.002184	0.389994	-0.003059
G38	+	G1	0.004728	0.494332	0.008393
G39	+	G1	0.006557	0.428660	0.010093
G40	-	G1	-0.003578	0.394611	-0.005071
G41	+	G1	0.011239	0.478324	0.019305
G42	+	G1	0.015186	0.456363	0.024888
G43	+	G1	0.009691	0.401993	0.013990
G44	-	G1	-0.009113	0.351148	-0.011491
G45	-	G1	-0.007681	0.348123	-0.009602
G46	+	G1	0.010832	0.377135	0.014671
G47	-	G1	-0.004619	0.324606	-0.005384
G48	-	G1	-0.004987	0.371971	-0.006661
G49	+	G1	0.002507	0.378302	0.003406
G50	+	G1	0.016356	0.403520	0.023701
G51	+	G1	0.003749	0.360785	0.004857
G52	+	G1	0.000802	0.375882	0.001083
G53	-	G1	-0.000630	0.379551	-0.000859
G54	-	G1	-0.027367	0.648376	-0.063719
G55	-	G1	-0.025773	0.535029	-0.049519
G56	+	G1	0.008191	0.499216	0.014684
G57	-	G1	-0.002456	0.308545	-0.002721
G58	-	G1	-0.003165	0.417985	-0.004750
G59	+	G1	0.015330	0.488295	0.026881
G60	-	G1	-0.000596	0.384735	-0.000824
G61	+	G1	0.022014	0.545276	0.043105
G62	-	G1	-0.003680	0.399909	-0.005284
G63	+	G1	0.002126	0.417012	0.003183
G64	+	G1	0.000469	0.465093	0.000783
G65	-	G1	-0.007046	0.377541	-0.009553
G66	+	G1	0.007584	0.345925	0.009421
G67	-	G1	-0.008157	0.427913	-0.012535
G68	+	G1	0.000014	0.444237	0.000023
G69	-	G1	-0.011320	0.446720	-0.018159
G70	-	G1	-0.001317	0.462699	-0.002188
G71	-	G1	-0.004291	0.383934	-0.005916
G72	+	G1	0.004737	0.388419	0.006607
G73	+	G1	0.005379	0.489728	0.009459
G74	+	G1	0.010650	0.466951	0.017859
G75	+	G1	0.004885	0.467766	0.008205
G76	-	G1	-0.006787	0.394595	-0.009617
G77	+	G1	0.004662	0.429728	0.007195
G78	+	G1	0.015155	0.395519	0.021525
G79	+	G1	0.000072	0.496917	0.000129
G80	+	G1	0.003118	0.306010	0.003426
G81	-	G1	-0.024211	0.526953	-0.045815
G82	+	G1	0.009599	0.482756	0.016641
G83	+	G1	0.009717	0.431159	0.015046
G84	-	G1	-0.007913	0.432514	-0.012290
G85	+	G1	0.006246	0.413888	0.009284
G86	+	G1	0.007873	0.434469	0.012283
G87	+	G1	0.007191	0.446286	0.011525
G88	+	G1	0.011330	0.427283	0.017385
G89	-	G1	-0.017316	0.404223	-0.025135
G90	+	G1	0.004754	0.320471	0.005471
G91	+	G1	0.013266	0.433763	0.020664
G92	-	G1	-0.001289	0.401468	-0.001858
G93	+	G1	0.020402	0.509864	0.037355
G94	+	G1	0.000421	0.257972	0.000390
G95	-	G1	-0.017262	0.349139	-0.021643
G96	+	G1	0.031764	0.761835	0.086899
G97	-	G1	-0.001581	0.385475	-0.002188
G98	+	G1	0.004980	0.333624	0.005967
G99	-	G1	-0.017661	0.551722	-0.034991
G100	+	G1	0.012160	0.369535	0.016137
G1	-	G2	-0.012542	0.493349	-0.022219
G2	+	G2	0.001103	0.419633	0.001662
G3	-	G2	-0.012677	0.417135	-0.018990
G4	-	G2	-0.002350	0.446867	-0.003771
G5	+	G2	0.086274	0.990635	0.306912
G6	-	G2	-0.011474	0.401055	-0.016524
G7	+	G2	0.027952	0.432714	0.043434
G8	+	G2	0.008386	0.462803	0.013937
G9	-	G2	-0.005410	0.434297	-0.008437
G10	-	G2	-0.027156	0.451789	-0.044058
G11	+	G2	0.000906	0.499824	0.001626
G12	+	G2	0.004202	0.431958	0.006517
G13	-	G2	-0.016046	0.461017	-0.026564
G14	-	G2	-0.002532	0.409521	-0.003724
G15	-	G2	-0.020004	0.447025	-0.032112
G16	-	G2	-0.055680	0.815793	-0.163117
G17	-	G2	-0.037859	0.620172	-0.084314
G18	-	G2	-0.014636	0.442375	-0.023250
G19	-	G2	-0.020748	0.448447	-0.033412
G20	-	G2	-0.000153	0.408080	-0.000225
G21	+	G2	0.057752	0.631391	0.130944
G22	+	G2	0.004103	0.392342	0.005781
G23	-	G2	-0.015987	0.436420	-0.025055
G24	+	G2	0.024833	0.465306	0.041495
