Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G22	G13	0.461708492706383	2.99149605586717e-07
G13	G22	0.461708492706383	2.99149605586723e-07
G80	G74	0.369323319183923	6.14082469828373e-05
G74	G80	0.369323319183923	6.14082469828382e-05
G51	G2	0.35185311995639	0.000142215104237941
G2	G51	0.35185311995639	0.000142215104237941
G94	G51	0.329298491340317	0.000392185655036722
G51	G94	0.329298491340316	0.000392185655036728
G79	G60	0.315844067649142	0.000692953114782795
G60	G79	0.315844067649142	0.000692953114782804
G34	G74	0.310476466495864	0.000863340006228244
G74	G34	0.310476466495864	0.00086334000622826
G13	G89	0.308262059335796	0.000944184336760318
G89	G13	0.308262059335795	0.000944184336760332
G80	G55	0.307345634230146	0.000979620070220247
G55	G80	0.307345634230145	0.000979620070220263
G50	G49	0.303615045675304	0.00113676032739909
G49	G50	0.303615045675304	0.0011367603273991
G90	G64	0.300395049581857	0.00129051449219721
G64	G90	0.300395049581857	0.00129051449219722
G4	G36	0.295431721564511	0.00156484911757006
G36	G4	0.295431721564511	0.00156484911757008
G15	G31	0.295254956586552	0.00157553029030362
G31	G15	0.295254956586552	0.00157553029030366
G75	G69	0.290996301930092	0.00185372499571745
G69	G75	0.290996301930092	0.00185372499571746
G51	G69	0.290245417905268	0.00190715631228472
G69	G51	0.290245417905268	0.00190715631228475
G63	G48	0.286203617342259	0.00221947022543924
G48	G63	0.286203617342259	0.00221947022543925
G19	G86	0.285560124299148	0.00227325282625763
G86	G19	0.285560124299148	0.00227325282625764
G30	G31	0.283481993841462	0.00245507853626146
G31	G30	0.283481993841462	0.0024550785362615
G82	G59	0.279587421228104	0.0028315427160728
G59	G82	0.279587421228104	0.00283154271607284
G50	G51	0.276648701701889	0.003149199224334
G51	G50	0.276648701701889	0.00314919922433402
G53	G39	0.276492052147877	0.00316699822775021
G39	G53	0.276492052147877	0.00316699822775022
G98	G40	0.274300064837512	0.00342572229068247
G40	G98	0.274300064837511	0.0034257222906825
G16	G14	0.274205297393112	0.00343732401363823
G14	G16	0.274205297393112	0.00343732401363826
G20	G91	0.273252561060659	0.00355593573248061
G91	G20	0.273252561060659	0.00355593573248065
G24	G39	0.271611023102057	0.00376893942312537
G39	G24	0.271611023102057	0.0037689394231254
G61	G57	0.268482331944857	0.00420682555341922
G57	G61	0.268482331944857	0.00420682555341925
G95	G88	0.267131746736064	0.0044095234389213
G88	G95	0.267131746736064	0.00440952343892139
G19	G59	0.266976966937939	0.00443330184762967
G59	G19	0.266976966937939	0.00443330184762971
G24	G35	0.265874177749907	0.00460606384269514
G35	G24	0.265874177749907	0.00460606384269517
