TF	target	importance
G56	G90	83.57232514764884
G21	G74	74.97556988652457
G18	G14	70.7836296015323
G46	G95	63.73129882521346
G74	G21	62.484466894950145
G95	G46	61.98991541265025
G82	G46	59.80151523710074
G48	G96	57.939182998429224
G57	G53	57.631731011251354
G95	G74	53.911417008899555
G88	G87	52.172117214536634
G87	G84	51.85752466617726
G66	G29	51.84067563017136
G62	G11	50.02456583470669
G87	G36	48.95328228235603
G14	G18	48.59760011564184
G60	G4	48.47480459248211
G57	G55	47.37977719637634
G57	G31	47.3477632800545
G100	G18	47.290756950334234
G65	G28	46.69790068417295
G4	G60	46.563782398826234
G19	G62	46.40230861045116
G90	G56	45.54717216707455
G1	G4	44.467073240674544
G56	G87	44.38499888770389
G7	G4	44.25242008174736
G58	G69	43.69206079831134
G88	G90	43.52073541339022
G27	G23	43.3675543354777
G46	G74	43.22930537413784
G51	G53	43.000905334973275
G48	G44	42.82955020158589
G15	G14	42.29858805727326
G24	G48	42.011814283839854
G79	G59	41.74509835128324
G75	G84	41.330412438549885
G60	G46	41.018168884191354
G99	G75	40.75992522958867
G60	G57	40.53846600594438
G45	G83	40.083273359978065
G7	G3	39.854859537188
G57	G51	39.814965518420124
G46	G21	39.73203022245678
G95	G21	39.472016995691455
G59	G79	39.30699462909382
G28	G65	39.090381434254546
G4	G21	38.749648861276164
G62	G19	38.60034639932522
G50	G96	38.55463772811971
G87	G90	38.36335272219075
G53	G57	38.29932753602183
G70	G62	38.27563300186575
G36	G87	38.16402371870006
G61	G53	38.1399779937444
G12	G34	37.813813009417785
G57	G60	37.79911481226379
G88	G36	37.71493446593414
G1	G60	37.68197817520901
G71	G58	37.53644832503731
G2	G83	37.36426745952515
G15	G94	37.25919962802773
G87	G88	37.164798015527744
G69	G58	37.107813631608636
G34	G12	37.06266313514977
G45	G44	37.02701608791296
G21	G95	36.737092755714855
G41	G2	36.676559565622256
G82	G78	36.56331504527291
G60	G72	36.47482004198216
G48	G38	36.04717149148167
G96	G50	35.98895628753935
G29	G37	35.68186534444455
G82	G21	35.4034294049304
G1	G9	35.25460303601588
G53	G26	35.14089525283415
G20	G46	35.08799134654513
G87	G56	34.905584402097325
G12	G14	34.81707147392929
G44	G48	34.71602572898388
G5	G12	34.676958501429596
G60	G95	34.66488848817418
G72	G60	34.22211931721908
G20	G23	34.115063194234864
G49	G33	34.09084715915454
G41	G83	33.90358426421161
G5	G34	33.882901569003
G82	G95	33.73671682393379
G56	G88	33.70462587838576
G49	G60	33.59829895117066
G57	G40	32.90326869805751
G42	G40	32.85016383796786
G95	G63	32.846300232978486
G60	G31	32.844027983376584
G3	G83	32.74667844283352
G90	G87	32.53163995763563
G31	G57	32.036514937342304
G95	G82	32.02852123211602
G61	G8	31.997932757691665
G79	G71	31.872560320211647
G74	G20	31.848290206682304
G36	G88	31.833454277186423
G7	G8	31.81960573650901
G48	G15	31.80634687489257
G92	G8	31.770309808385502
G92	G75	31.761629986076663
G46	G82	31.70466075850285
G19	G13	31.625235008788536
G24	G44	31.575246710506626
G56	G67	31.109998316702534
G78	G82	31.083949017407168
G100	G39	30.92142926037887
G38	G48	30.918492592112383
G29	G66	30.84733649798584
G64	G69	30.738056479705083
G78	G46	30.727724920719993
G55	G51	30.612614550147583
G2	G41	30.470788658964835
G4	G1	30.378390604685976
G71	G79	30.37045877944343
G92	G3	30.272070942755892
G55	G57	30.23417485252448
G43	G91	30.132362383415284
G90	G36	30.103713639777936
G2	G94	29.88062428894118
G71	G89	29.85643301046523
G35	G11	29.709621502515233
G3	G2	29.660263996008034
G48	G24	29.453564425511807
G57	G26	29.35703225916217
G71	G59	29.3110338785707
G90	G83	29.307537555814232
G33	G65	29.234309069700423
G11	G13	29.20838116742669
G23	G27	29.010231565018767
G90	G67	28.94199627284205
G20	G27	28.817352002216484
G88	G56	28.742691988817853
G43	G8	28.37403898610317
G44	G38	28.142350944840377
G44	G24	27.727145970186967
G49	G84	27.67789954081885
G34	G14	27.487033707516673
G26	G53	27.369984269783917
G57	G61	27.36228581451003
G23	G50	27.31077222018215
G82	G70	27.30557423995076
G88	G67	27.29913594081631
G90	G88	27.279090253621074
G70	G19	27.232078243096574
G74	G95	27.20562719651356
G28	G62	27.185512702468994
G38	G75	27.167663667380513
G36	G96	27.103926130525625
G44	G90	27.018524841715248
G61	G57	27.00727256410136
G53	G51	26.916030630483903
G61	G55	26.66710077591903
G41	G39	26.654628053990862
G91	G8	26.46423114227083
G75	G99	26.461339985041274
G57	G52	26.429655931366614
G78	G23	26.407445510422917
G18	G100	26.34271994201476
G7	G29	26.27374018033281
G43	G44	26.266351197823415
G96	G36	26.165722717572464
G49	G67	26.145046911959778
G87	G67	26.13681156373939
G31	G60	26.11619899595511
G99	G50	26.09087143461524
G48	G45	26.086682530193972
G3	G41	26.048533145324715
G55	G61	25.995335041865964
G47	G73	25.967122824443063
G31	G58	25.94501208927644
G78	G70	25.92644927172665
G22	G64	25.897691074708728
G67	G88	25.801791815074747
G67	G90	25.782463597918966
G82	G64	25.766125906372864
G46	G20	25.711387081136824
G49	G54	25.683532466386595
G44	G56	25.565284647543873
G58	G31	25.531104365063648
G75	G92	25.49587232591344
G21	G40	25.480554703402696
G45	G38	25.395400407440892
G53	G55	25.334410411996476
G55	G96	25.15858225307649
G56	G45	25.08096558490472
G53	G61	25.057490634097164
G52	G53	25.007701308618365
