Parent	Type	Child	Weight	Probability	Score
G1	-	G1	-0.001122	0.496276	-0.002090
G2	-	G1	-0.000146	0.499435	-0.000273
G3	-	G1	-0.000221	0.246874	-0.000205
G4	+	G1	0.000564	0.438601	0.000929
G5	-	G1	-0.002024	0.240061	-0.001824
G6	-	G1	-0.000625	0.246110	-0.000577
G7	+	G1	0.001713	0.250422	0.001610
G8	+	G1	0.000043	0.215719	0.000035
G9	+	G1	0.001013	0.488879	0.001859
G10	-	G1	-0.001213	0.224461	-0.001023
G11	+	G1	0.001907	0.271333	0.001942
G12	-	G1	-0.001040	0.201394	-0.000786
G13	+	G1	0.000604	0.174877	0.000396
G14	+	G1	0.001765	0.180536	0.001196
G15	+	G1	0.001367	0.244488	0.001255
G16	-	G1	-0.000390	0.200696	-0.000294
G17	+	G1	0.001031	0.229760	0.000889
G18	+	G1	0.000265	0.236265	0.000235
G19	+	G1	0.000243	0.166990	0.000152
G20	+	G1	0.000833	0.217342	0.000679
G21	+	G1	0.000454	0.239353	0.000408
G22	+	G1	0.000209	0.236800	0.000186
G23	+	G1	0.000408	0.161605	0.000247
G24	-	G1	-0.000893	0.188213	-0.000631
G25	-	G1	-0.001180	0.375233	-0.001662
G26	-	G1	-0.000020	0.297084	-0.000023
G27	-	G1	-0.000294	0.222490	-0.000246
G28	+	G1	0.000691	0.174869	0.000453
G29	-	G1	-0.000180	0.272540	-0.000184
G30	+	G1	0.000142	0.144142	0.000077
G31	+	G1	0.000500	0.366749	0.000689
G32	-	G1	-0.000713	0.224183	-0.000600
G33	-	G1	-0.001204	0.267173	-0.001208
G34	+	G1	0.001283	0.256222	0.001235
G35	+	G1	0.000379	0.237710	0.000338
G36	+	G1	0.000285	0.235330	0.000252
G37	-	G1	-0.001197	0.258699	-0.001163
G38	+	G1	0.002892	0.318694	0.003460
G39	+	G1	0.000752	0.249858	0.000705
G40	-	G1	-0.001138	0.423794	-0.001810
G41	+	G1	0.002451	0.486334	0.004476
G42	-	G1	-0.000048	0.241268	-0.000043
G43	-	G1	-0.001191	0.372486	-0.001666
G44	-	G1	-0.000206	0.225522	-0.000175
G45	-	G1	-0.001690	0.156101	-0.000990
G46	-	G1	-0.000451	0.287151	-0.000486
G47	-	G1	-0.001587	0.193368	-0.001152
