G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0077456	0.6754828	0.6901764	0.0455077	0.3207024	0.7439324	0.6694123	0.5187592	0.7180580	0.7502397	0.0014329	0.5083832	0.6568618	0.6354094	0.7595641	0.0888649	0.5959345	0.0384144	0.7241390	0.7669574	0.5624932	0.0141848	0.0324368	0.4095208	0.6476337	0.7612852	0.5529367	0.1296080	0.2851425	0.6280296	0.7059115	0.0415096	0.0009947	0.1785320	0.4087273	0.4566100	0.2354344	0.0000000	0.6458548	0.6665337	0.0749599	0.6112310	0.7198215	0.2086883	0.7570382	0.6691789	0.4854311	0.4093562	0.4561280	0.6782043	0.7032885	0.1392774	0.5330493	0.6827085	0.7269057	0.6368094	0.7221679	0.3884896	0.5276692	0.5884848	0.0001682	0.6974634	0.3197497	0.0430721	0.6157363	0.6008483	0.6283578	0.2755483	0.7338468	0.3832177	0.0005384	0.6212836	0.7093211	0.0586717	0.6867526	0.6687980	0.2850784	0.7533055	0.2715260	0.5517538	0.2266170	0.5696465	0.0008324	0.0000000	0.0019380	0.0304185	0.6649060	0.0000606	0.0275579	0.0437465	0.5402036	0.7114066	0.1637550	0.4474243	0.3973375	0.6579313	0.2226742	0.2263630	0.0062037	0.6707612
0.2940423	0.7225205	0.6070374	0.0791363	0.3481127	0.0865496	0.4122018	0.6255925	0.5769898	0.4269027	0.0001051	0.4886236	0.6187961	0.6107205	0.6704206	0.1104532	0.7113832	0.0563105	0.6838076	0.4926484	0.6980128	0.0382341	0.0544075	0.4148343	0.0450830	0.7422082	0.6118037	0.0028163	0.4152302	0.6745076	0.6008107	0.0339142	0.3205956	0.3546663	0.2587133	0.6650519	0.0100717	0.5646831	0.7420523	0.5565175	0.0839165	0.6429066	0.7756930	0.0954412	0.3893251	0.3559416	0.0000000	0.5546870	0.4300946	0.4998245	0.0000000	0.3202936	0.7186188	0.8358109	0.6181988	0.5020795	0.6008944	0.0356072	0.5124424	0.4729510	0.0037722	0.3104315	0.5714931	0.0281237	0.6108855	0.5934436	0.6724120	0.0015800	0.7627574	0.4388011	0.0000717	0.6765061	0.7306888	0.0790973	0.6819089	0.2280422	0.3923470	0.2935665	0.0069586	0.0233622	0.0198252	0.5200288	0.6259853	0.5332013	0.0011892	0.3926299	0.6158371	0.1925562	0.0719892	0.0000970	0.5911063	0.6840790	0.0253951	0.3823602	0.4168863	0.6214128	0.6740393	0.6050936	0.0228090	0.0073707
0.0006427	0.6503719	0.7254034	0.0131230	0.2361953	0.7027110	0.6843699	0.7102918	0.6239085	0.6865231	0.0009397	0.6465199	0.5700546	0.5788311	0.6760964	0.0765741	0.6661383	0.0279245	0.6454271	0.4916475	0.6163237	0.0518627	0.0458920	0.3157403	0.0212243	0.3806254	0.5587993	0.0153943	0.1045776	0.6443709	0.4407647	0.0281935	0.0117063	0.2753132	0.1506900	0.7409056	0.2467900	0.5840094	0.5264390	0.6419552	0.0731182	0.5481159	0.6387850	0.5988752	0.4486935	0.3257673	0.3307983	0.8261046	0.4503312	0.5429939	0.4999991	0.3175187	0.6027944	0.6594108	0.7500517	0.5834023	0.0000000	0.3282252	0.3699584	0.4993030	0.0004169	0.4466084	0.1243166	0.0408751	0.5818311	0.6050227	0.6681139	0.1735080	0.5391963	0.7141196	0.0000931	0.6272302	0.7163073	0.0402664	0.6779183	0.6007398	0.4508512	0.4585698	0.0229808	0.6808643	0.0159963	0.4116591	0.2298538	0.0000000	0.0001635	0.0472133	0.4125167	0.0001252	0.0341335	0.0001045	0.5628652	0.5793589	0.2171399	0.1628055	0.4185288	0.7356486	0.2009930	0.2320479	0.3311820	0.5987403
0.2054207	0.6787955	0.6445091	0.0487123	0.4088938	0.0928120	0.3993722	0.4981385	0.7815804	0.4553299	0.0010129	0.5926672	0.6462961	0.6290175	0.6849380	0.1454557	0.7777133	0.0521174	0.6394364	0.4048698	0.6590027	0.0428714	0.0677088	0.4147281	0.0486094	0.6249207	0.5882975	0.1619794	0.2854255	0.6639795	0.4349814	0.0523427	0.0129242	0.1151492	0.6402841	0.2855336	0.0814696	0.2689034	0.5983317	0.7585957	0.0504337	0.6141246	0.6646683	0.2808342	0.6538235	0.5567703	0.0216018	0.5580430	0.3381997	0.6475933	0.0010606	0.3787167	0.6366751	0.7940647	0.6573588	0.5482733	0.0000000	0.0574906	0.4539761	0.4469747	0.0051940	0.2151150	0.4420144	0.0372210	0.4688820	0.6856749	0.6830672	0.0260139	0.7502964	0.5046791	0.0049167	0.7013620	0.5380980	0.0839524	0.5836012	0.2872779	0.2798368	0.4909860	0.0155532	0.0047431	0.0779500	0.6525230	0.7726173	0.6388752	0.0191620	0.3139603	0.6578771	0.0123763	0.0436597	0.0310736	0.6440334	0.6435322	0.0000000	0.2172431	0.3492169	0.5734172	0.7159112	0.7203858	0.0341008	0.0014816
0.1874972	0.5946771	0.6948054	0.1183640	0.4433810	0.1225546	0.4915616	0.7069338	0.6334224	0.4521666	0.0000795	0.4501777	0.5372762	0.5956513	0.5694693	0.0662601	0.7600179	0.0578841	0.7605691	0.4208410	0.6021205	0.0362194	0.0356396	0.4149396	0.0690905	0.7786822	0.5381151	0.0233688	0.3548526	0.6657747	0.6490320	0.0679204	0.2026944	0.4543331	0.1047233	0.6274750	0.0287567	0.5360192	0.5208918	0.6343406	0.0479094	0.7202765	0.6992654	0.0514434	0.4072229	0.3692357	0.0000000	0.5617976	0.5259721	0.5261019	0.4284524	0.4631050	0.6011097	0.7055661	0.7830417	0.5581403	0.5366959	0.0553274	0.3241096	0.4836308	0.0581556	0.3747999	0.4206554	0.0529184	0.5473519	0.6967097	0.6041234	0.0019846	0.7273148	0.0909409	0.0062329	0.5961930	0.7408390	0.0790889	0.7573542	0.5545948	0.2819312	0.3115152	0.0012574	0.0073037	0.0250219	0.1245003	0.6777846	0.6546828	0.0030646	0.3764941	0.5879093	0.2900772	0.0357758	0.0002824	0.5731723	0.2688778	0.0000000	0.3161896	0.4580113	0.6033973	0.5430095	0.7173714	0.0386323	0.2765726
0.0019306	0.7053019	0.7488008	0.0397023	0.2408794	0.4194992	0.5943497	0.4575211	0.6035614	0.6134128	0.0017148	0.6352748	0.6495213	0.4579405	0.5837109	0.0823841	0.5926375	0.0770786	0.6192502	0.3651453	0.7142970	0.0408651	0.0649085	0.6755333	0.0531629	0.5977927	0.5184847	0.0000000	0.7726983	0.5918134	0.5822366	0.0427998	0.6817462	0.3528998	0.3569773	0.5465536	0.0282339	0.5266763	0.3688245	0.6795522	0.0285632	0.5789483	0.6482163	0.1764939	0.5821837	0.5084883	0.0208944	0.2783215	0.5078792	0.5669947	0.5953677	0.0685167	0.7147911	0.6543129	0.6939374	0.0000000	0.5830558	0.2409531	0.0798538	0.0378375	0.0060282	0.1475256	0.3955678	0.0247626	0.7085275	0.5982525	0.1665454	0.0001064	0.7537263	0.2660558	0.0001252	0.7293421	0.3585164	0.3612082	0.7148241	0.1703345	0.3489748	0.3842909	0.0018609	0.6332576	0.0238219	0.3327853	0.7208616	0.3494049	0.6748410	0.0886113	0.7261849	0.0001302	0.0249989	0.0007020	0.6427450	0.6349428	0.0134582	0.3248936	0.4477131	0.7073993	0.6323807	0.0117033	0.1369968	0.2628196
0.1745890	0.6957569	0.7058262	0.1036382	0.3985976	0.4916873	0.6860325	0.1794956	0.7447626	0.5017311	0.0001919	0.5601189	0.6426149	0.6523793	0.7066090	0.0438752	0.7401051	0.0329893	0.6672750	0.6598247	0.7137624	0.0207496	0.0510725	0.3367629	0.6910729	0.5870865	0.6243022	0.1721693	0.2639506	0.6643006	0.5465560	0.0388275	0.0036921	0.1307989	0.5062702	0.2977060	0.1570802	0.0000000	0.6520028	0.6790532	0.0224819	0.6399911	0.6626745	0.1294170	0.4806319	0.6588178	0.0000000	0.1175739	0.5219307	0.6932397	0.5144123	0.1085038	0.5207905	0.5768436	0.7015881	0.5265651	0.5734978	0.0898413	0.4772793	0.5292337	0.1870878	0.0665413	0.5001235	0.0640819	0.6739949	0.4862936	0.5821554	0.0000390	0.7239788	0.0451404	0.0012586	0.5432907	0.6277339	0.0558183	0.7438719	0.6411600	0.2957967	0.6440571	0.0969296	0.0082421	0.1784361	0.3912721	0.0005120	0.5215534	0.0057755	0.2994963	0.6327558	0.0000046	0.0224720	0.0670357	0.2354283	0.7040768	0.1635518	0.4991841	0.3040052	0.5707283	0.5890343	0.7855868	0.0001277	0.6728034
0.1718481	0.6029497	0.6422300	0.0717543	0.3751955	0.2135669	0.5088521	0.5755770	0.7541825	0.4333343	0.0016546	0.4933264	0.6602683	0.5810076	0.7378467	0.0654833	0.6191184	0.0101554	0.7758293	0.6805998	0.6922733	0.0691292	0.0292434	0.4404987	0.6539164	0.6887059	0.6509086	0.1105080	0.3482786	0.7108563	0.4732492	0.0342369	0.0230081	0.1019343	0.1840503	0.2672998	0.3316522	0.0000000	0.8113313	0.5614467	0.0555038	0.5755664	0.6135071	0.2959559	0.6360342	0.6078472	0.0155926	0.1001449	0.4339581	0.7439552	0.0139081	0.3160220	0.6032055	0.7691022	0.6957055	0.5918883	0.0000000	0.5318947	0.3968172	0.5255795	0.0020056	0.0440689	0.3887407	0.0209281	0.4672894	0.4223010	0.6576787	0.2805673	0.6062352	0.3978885	0.0003759	0.6569259	0.7433664	0.0593983	0.7400814	0.5164649	0.6674527	0.4929299	0.0770271	0.0485225	0.1757537	0.6536581	0.0032742	0.6613390	0.0011729	0.3252473	0.3675118	0.0002290	0.0404682	0.1128147	0.5060873	0.6574874	0.6629046	0.2297972	0.3930835	0.0560721	0.6918626	0.5765772	0.0007040	0.3279905
0.2095103	0.7260188	0.6772466	0.0855902	0.3448508	0.2538927	0.5454000	0.5860489	0.5937149	0.5310499	0.0003563	0.4226179	0.6846001	0.7344703	0.6599325	0.0547010	0.6581019	0.0306481	0.7126267	0.3884399	0.6836406	0.0643035	0.0568950	0.3967087	0.0475105	0.6131062	0.5738390	0.0009938	0.4148900	0.5106266	0.7315551	0.0537915	0.2889327	0.2969683	0.5085839	0.6236581	0.0633912	0.7190112	0.6292712	0.6523716	0.0443108	0.7256042	0.7635239	0.1718361	0.3248534	0.0029677	0.0000000	0.7110276	0.4753716	0.6810009	0.5149067	0.4325328	0.5968355	0.7107501	0.6839638	0.5456374	0.7137427	0.0513275	0.5094252	0.4603161	0.0004465	0.1388264	0.4405851	0.0397954	0.7336127	0.6685561	0.6137176	0.0004755	0.6224152	0.4233176	0.0017617	0.7265851	0.6697637	0.0486216	0.7309388	0.6678715	0.3432876	0.4778219	0.0149044	0.0076119	0.0485051	0.3513312	0.7346978	0.0000000	0.0033244	0.0357832	0.5296808	0.0000835	0.0160823	0.0020333	0.5782528	0.6584666	0.0090760	0.2874356	0.3608506	0.7463138	0.2217444	0.2303999	0.5393939	0.3326044
0.0018394	0.5976406	0.6513739	0.0806595	0.3700033	0.6370259	0.6466436	0.6514888	0.7148311	0.5395757	0.0005598	0.6315307	0.6815761	0.6869776	0.6372530	0.0919913	0.6942362	0.0270967	0.6134068	0.5921637	0.6268260	0.0295228	0.0748371	0.3931402	0.7284008	0.6138234	0.7515917	0.0032181	0.7396300	0.6573923	0.4144996	0.0548966	0.2376135	0.3132775	0.4726111	0.7652760	0.1174144	0.0000000	0.3214214	0.5971617	0.1256756	0.4246390	0.8027565	0.3602323	0.4218914	0.7403818	0.6147829	0.3328179	0.5133476	0.5254828	0.6244573	0.0432825	0.7333979	0.0000000	0.6904600	0.0071105	0.6292239	0.4303907	0.0988049	0.0334633	0.0077583	0.6557035	0.7319927	0.0460302	0.5695242	0.6022131	0.7040644	0.0001279	0.6030523	0.4249010	0.0042660	0.5903567	0.4064747	0.3185405	0.6880786	0.4356011	0.2606722	0.5539414	0.5827563	0.6605127	0.0015693	0.3603901	0.6791961	0.0015277	0.3671079	0.2019633	0.5494195	0.0000045	0.0387043	0.0030174	0.8015656	0.6467190	0.1344105	0.6116564	0.3119907	0.5361433	0.2126373	0.0247390	0.4803644	0.6867760
