Gene1	Gene2	EdgeWeight
G87	G21	9999
G98	G21	9998
G57	G21	9997
G55	G21	9996
G31	G21	9995
G95	G21	9994
G72	G21	9993
G28	G21	9992
G96	G21	9991
G27	G21	9990
G50	G21	9989
G29	G21	9988
G61	G21	9987
G19	G50	9986
G60	G21	9985
G59	G21	9984
G3	G1	9983
G84	G21	9982
G54	G21	9981
G49	G21	9980
G30	G21	9979
G17	G21	9978
G69	G21	9977
G19	G21	9976
G14	G21	9975
G37	G21	9974
G31	G89	9973
G43	G38	9972
G100	G21	9971
G27	G50	9970
G48	G91	9969
G2	G1	9968
G40	G21	9967
G71	G21	9966
G36	G21	9965
G68	G21	9964
G74	G19	9963
G73	G21	9962
G66	G21	9961
G56	G87	9960
G60	G89	9959
G71	G89	9958
G29	G50	9957
G75	G21	9956
G14	G50	9955
G58	G1	9954
G44	G38	9953
G48	G38	9952
G18	G21	9951
G49	G89	9950
G13	G50	9949
G53	G21	9948
G56	G91	9947
G64	G21	9946
G26	G91	9945
G94	G21	9944
G8	G21	9943
G30	G50	9942
G17	G50	9941
G90	G91	9940
G15	G96	9939
G84	G50	9938
G37	G89	9937
G13	G19	9936
G56	G45	9935
G42	G51	9934
G53	G54	9933
G79	G21	9932
G47	G21	9931
G4	G89	9930
G65	G21	9929
G72	G89	9928
G51	G54	9927
G36	G54	9926
G79	G49	9925
G60	G60	9924
G16	G21	9923
G13	G21	9922
G69	G89	9921
G96	G50	9920
G18	G50	9919
G4	G91	9918
G62	G21	9917
G18	G68	9916
G53	G70	9915
G40	G54	9914
G90	G87	9913
G70	G54	9912
G35	G21	9911
G23	G20	9910
G78	G20	9909
G48	G45	9908
G57	G89	9907
G93	G50	9906
G12	G73	9905
G75	G89	9904
G62	G11	9903
G23	G21	9902
G76	G50	9901
G20	G62	9900
G23	G50	9899
G82	G46	9898
G67	G89	9897
G7	G1	9896
G92	G21	9895
G18	G73	9894
G84	G89	9893
G99	G91	9892
G53	G60	9891
G86	G91	9890
G61	G54	9889
G69	G31	9888
G50	G19	9887
G92	G38	9886
G55	G60	9885
G90	G45	9884
G99	G89	9883
G86	G71	9882
G87	G54	9881
G46	G20	9880
G98	G71	9879
G44	G45	9878
G91	G45	9877
G99	G21	9876
G79	G50	9875
G88	G21	9874
G51	G83	9873
G91	G92	9872
G52	G70	9871
G72	G50	9870
G26	G40	9869
G25	G45	9868
G8	G45	9867
G88	G54	9866
G26	G50	9865
G4	G60	9864
G48	G26	9863
G61	G89	9862
G97	G21	9861
G8	G91	9860
G48	G75	9859
G22	G21	9858
G3	G84	9857
G15	G38	9856
G1	G89	9855
G32	G69	9854
G41	G91	9853
G94	G45	9852
G85	G75	9851
G46	G78	9850
G20	G23	9849
G95	G82	9848
G75	G75	9847
G89	G31	9846
G92	G91	9845
G16	G84	9844
G38	G89	9843
G42	G21	9842
G74	G32	9841
G14	G45	9840
G47	G89	9839
G10	G48	9838
G45	G45	9837
G46	G23	9836
G2	G20	9835
G36	G46	9834
G57	G60	9833
G45	G89	9832
G44	G75	9831
G73	G89	9830
G34	G34	9829
G25	G95	9828
G89	G45	9827
G51	G50	9826
G41	G60	9825
