malK malT 0.112403726846264
malK malZ 0.052505611739752
malK malP 0.0548607348254557
malK lamB 0.0727331921071988
malK malQ 0.0379639929560451
malK malM 0.0364996765381964
malK malF 0.0615614285869142
malK malG 0.0143848275017034
malK malE 0.0970495030319007
malK malS 0.00125366741482796
malK dgsA 0.0215577654428563
malK ynfK 0.0790109748704863
malK ptsI 0.0244395079173422
malK crr 0.00346063950546077
malK fruR 0.0330395082259919
malK ptsH 0.105430719210314
malK manY 0.0391078337326982
malK manX 0.0289441142675969
malK manZ 0.160368050044515
malK nagC 0.0712470161433018
malK pfkA 0.033169568085565
malK glk 0.0288177058716798
malK yahA 0.0250431555246653
malK fruB 0.0556255111701736
malK pck 0.0306172010730189
malK fruK 0.0717031378335275
malK pykF 0.10755052774405
malK ppsA 0.000573411276797514
malK glmU 0.0592265881394959
malK fruA 0.0438273320636724
malK eno 0.00688248844869323
malK glmS 0.161452393590949
malK nagE 0.0348126342490435
malK aroP 0.0231917813443465
malK gapA 0.0931340664669422
malK icd 0.0378803836265184
malK epd 0.0897204050661205
malK nagB 0.0539026488437223
malK nagD 0.0839422005179483
malK pgk 0.0320158485783481
malK edd 0.0224502262443947
malK fbaA 0.0861839797612605
malK chbB 0.0329229120640032
malK chbR 0.0468558479441038
malK crp 0.0317781708445512
malK chbF -0.00163596521609324
malK chbA 0.075541969480803
malK chbG 0.0656783271998473
malK chbC 0.0164820422694931
malK nanM 0.0116960831625537
malK nanC 0.051872511405519
malK nagA 0.0928823507491846
malK mtlD 0.0191402966183942
malK mtlR 0.0368590327411354
malK mtlA 0.0523629066101438
malK acnA 0.0666001909104249
malK galP 0.0577759069779795
malK acnB -0.00337701204188433
malK ptsG 0.00973341203410075
malK aceK 0.087789283609585
malK aceB 0.0128154849496295
malK iclR 0.0762556794658338
malK aceA 0.0508602871722072
malK nanR 0.0244054392690676
malK nanK 0.0121248296800635
malK yhcH 0.0719558306142453
malK nanT 0.0814161104447476
malK nanA 0.0441629591434211
malK nanE 0.0122181243821574
malK fimB 0.0593284422360916
malK nirB 0.0134031295369699
malK nirD 0.116681567400595
malK nirC 0.0868575784007641
malK cysG 0.0833084206281889
malK galS 0.0610312828813722
malK mglB 0.0627639502722328
malK galR 0.129102000320374
malK galT 0.0787058282527469
malK mglC -0.00309944517490308
malK galM 0.0556159912038074
malK galK 0.0441330736440871
malK hupB 0.0998541882417812
malK galE 0.0346333705129281
malK hupA 0.0667625865916725
malK mglA 0.0312715161438049
malK seqA 0.0166226006481076
malK pgm 0.00318620767740316
malK tyrP 0.134421602602302
malK mtr 0.0393591937041422
malK tyrR 0.0235296154314212
malK aroF 0.0245456803891726
malK mpl 0.0829012086769351
malK glgC 0.0724610060154513
malK cyaR -0.00713273402169683
malK glgS 0.0522753000003564
malK ilvN 0.0587521991132626
malK glgP 0.0495072027309975
malK glpE 0.0151431417089964
malK ilvB 0.0385647783447712
malT malK 0.0308778056310762
malT malZ 0.0705354979724713
malT malP 0.0978977635542179
malT lamB 0.0713808080830277
malT malQ 0.0735126162462646
malT malM 0.066471586593267
malT malF 0.0337094607152468
malT malG 0.0350809353439607
malT malE 0.0225567334839587
malT malS 0.0263407080035415
malT dgsA 0.0341591886115228
malT ynfK -0.0253879722061167
