Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G21	G74	0.318201116128904	9.02622854049445e-09
G74	G21	0.318201116128904	9.02622854049452e-09
G4	G21	0.311724167695924	1.85706450231793e-08
G21	G4	0.311724167695924	1.85706450231793e-08
G89	G71	0.289215210543632	1.99725084513676e-07
G71	G89	0.289215210543631	1.99725084513693e-07
G36	G87	0.278636554960097	5.6932252527472e-07
G87	G36	0.278636554960097	5.69322525274722e-07
G95	G74	0.265469502968593	1.97553867218077e-06
G74	G95	0.265469502968593	1.9755386721809e-06
G6	G54	0.240684208562813	1.72651055717427e-05
G54	G6	0.240684208562813	1.72651055717428e-05
G96	G6	0.240247369389964	1.79018432719352e-05
G6	G96	0.240247369389964	1.79018432719352e-05
G63	G74	0.237541321319984	2.23703654398166e-05
G74	G63	0.237541321319984	2.23703654398168e-05
G61	G46	0.232770978742963	3.29254711785637e-05
G46	G61	0.232770978742962	3.29254711785644e-05
G19	G14	0.229690412687284	4.20807766152366e-05
G14	G19	0.229690412687284	4.20807766152366e-05
G77	G79	0.227222357777751	5.10987184611707e-05
G79	G77	0.227222357777751	5.10987184611719e-05
G5	G47	0.226692593100089	5.32586768215226e-05
G47	G5	0.226692593100089	5.32586768215226e-05
G87	G60	0.2237607850596	6.68546413493467e-05
G60	G87	0.223760785059599	6.68546413493479e-05
G65	G62	0.220275624066243	8.72629162011803e-05
G62	G65	0.220275624066242	8.72629162011816e-05
G50	G6	0.219828190117413	9.02717210252994e-05
G6	G50	0.219828190117412	9.02717210253016e-05
G47	G35	0.217768857156959	0.000105420596663733
G35	G47	0.217768857156959	0.000105420596663733
G66	G62	0.216677560148927	0.000114385996437865
G62	G66	0.216677560148927	0.000114385996437867
G21	G50	0.215256239363719	0.000127137900109568
G50	G21	0.215256239363719	0.000127137900109571
G90	G87	0.214029796844643	0.000139201226897237
G87	G90	0.214029796844643	0.000139201226897239
G1	G9	0.211501878655817	0.000167527802711541
G9	G1	0.211501878655817	0.000167527802711544
G4	G32	0.204933378225869	0.000268364249564227
G32	G4	0.204933378225869	0.000268364249564229
G56	G90	0.201888159229969	0.000332247800082794
G90	G56	0.201888159229969	0.000332247800082797
G42	G4	0.200932191062059	0.000355056446765188
G4	G42	0.200932191062059	0.000355056446765189
G53	G57	0.198526701515253	0.00041905519167447
G57	G53	0.198526701515253	0.000419055191674482
G50	G46	0.19747206368731	0.000450364093485053
G46	G50	0.19747206368731	0.000450364093485065
G60	G9	0.196212983426785	0.000490583604090556
G9	G60	0.196212983426785	0.000490583604090556
G90	G5	0.192853445287103	0.000614787374505989
G5	G90	0.192853445287103	0.000614787374505997
