Gene1	Gene2	Score
G36	G28	-0.800887003145337
G28	G36	-0.800887003145337
G90	G28	0.78782772980742
G28	G90	0.78782772980742
G90	G36	-0.782837337974825
G36	G90	-0.782837337974825
G69	G61	-0.770023186522641
G61	G69	-0.770023186522641
G54	G3	0.746425341280739
G3	G54	0.746425341280739
G44	G41	0.740300258867192
G41	G44	0.740300258867192
G81	G79	0.73943914737681
G79	G81	0.73943914737681
G69	G23	-0.707029778131077
G23	G69	-0.707029778131077
G80	G1	-0.695990626961003
G1	G80	-0.695990626961003
G84	G56	0.687200985130038
G56	G84	0.687200985130038
G37	G23	0.683738727918316
G23	G37	0.683738727918316
G47	G7	-0.683410065367727
G7	G47	-0.683410065367727
G69	G37	-0.675396249122651
G37	G69	-0.675396249122651
G36	G34	0.673456334915195
G34	G36	0.673456334915195
G81	G48	-0.669144002754444
G48	G81	-0.669144002754444
G92	G82	0.652270942285894
G82	G92	0.652270942285894
G6	G4	-0.651185043362907
G4	G6	-0.651185043362907
G56	G54	0.640859076349292
G54	G56	0.640859076349292
G56	G3	0.639414222213063
G3	G56	0.639414222213063
G61	G30	-0.638856868765818
G30	G61	-0.638856868765818
G12	G10	0.625958387694736
G10	G12	0.625958387694736
G84	G54	0.624153929921597
G54	G84	0.624153929921597
G30	G25	0.62323633856714
G25	G30	0.62323633856714
G81	G72	-0.621079112138226
G72	G81	-0.621079112138226
G30	G23	-0.611549478847476
G23	G30	-0.611549478847476
G70	G47	0.610994635764547
G47	G70	0.610994635764547
G61	G23	0.61033488581267
G23	G61	0.61033488581267
G74	G56	-0.610317671067778
G56	G74	-0.610317671067778
G99	G74	0.610238550217425
G74	G99	0.610238550217425
G75	G54	0.609819917176762
G54	G75	0.609819917176762
G82	G34	-0.609603301005465
G34	G82	-0.609603301005465
G71	G59	-0.609454455682239
G59	G71	-0.609454455682239
G88	G78	-0.603357427096491
G78	G88	-0.603357427096491
G74	G52	-0.602401471828068
G52	G74	-0.602401471828068
G80	G62	0.60141358582508
G62	G80	0.60141358582508
G44	G30	-0.601348271918825
G30	G44	-0.601348271918825
G79	G62	0.601185998421743
G62	G79	0.601185998421743
G96	G40	0.599854072060186
G40	G96	0.599854072060186
G84	G31	0.599310873470983
G31	G84	0.599310873470983
G44	G37	0.599188712474166
G37	G44	0.599188712474166
G44	G23	0.598598212328007
G23	G44	0.598598212328007
G84	G3	0.593593092924355
G3	G84	0.593593092924355
G81	G5	0.592829848226463
G5	G81	0.592829848226463
G82	G36	-0.592822027790029
G36	G82	-0.592822027790029
G90	G34	-0.591972580452377
G34	G90	-0.591972580452377
G36	G33	0.591589316109226
G33	G36	0.591589316109226
G80	G58	0.590261491297973
G58	G80	0.590261491297973
G82	G28	0.588602713818577
G28	G82	0.588602713818577
G58	G25	-0.586725663678062
G25	G58	-0.586725663678062
G74	G59	-0.584331177313728
G59	G74	-0.584331177313728
G97	G40	0.584051296254249
G40	G97	0.584051296254249
G82	G33	-0.583761497409888
G33	G82	-0.583761497409888
G56	G2	0.576422229905582
G2	G56	0.576422229905582
G69	G30	0.575645866427636
G30	G69	0.575645866427636
G80	G47	0.571669137898641
G47	G80	0.571669137898641
G34	G33	0.568615430146032
G33	G34	0.568615430146032
G33	G29	0.565473860805958
G29	G33	0.565473860805958
G94	G18	0.565214259343338
G18	G94	0.565214259343338
G84	G74	-0.564344087534089
G74	G84	-0.564344087534089
G68	G53	-0.563882652053142
G53	G68	-0.563882652053142
G36	G35	-0.55674638844197
G35	G36	-0.55674638844197
G78	G37	0.553847990211438
G37	G78	0.553847990211438
G69	G44	-0.553243695822999
G44	G69	-0.553243695822999
G81	G77	-0.552237838310904
G77	G81	-0.552237838310904
G34	G28	-0.551576760589375
G28	G34	-0.551576760589375
G71	G20	0.55141663562559
G20	G71	0.55141663562559
G97	G71	-0.551306806426901
G71	G97	-0.551306806426901
G44	G16	-0.549890083539633
G16	G44	-0.549890083539633
G7	G6	0.549342118286387
G6	G7	0.549342118286387
G59	G32	-0.548247880867341
G32	G59	-0.548247880867341
G94	G47	-0.545957146240519
G47	G94	-0.545957146240519
G58	G47	0.545595099549149
G47	G58	0.545595099549149
G77	G28	-0.545146667887078
G28	G77	-0.545146667887078
G41	G38	0.545055777056075
G38	G41	0.545055777056075
G75	G23	-0.542203915218906
G23	G75	-0.542203915218906
G72	G40	0.537991719908081
G40	G72	0.537991719908081
G94	G8	0.534010415609732
G8	G94	0.534010415609732
G54	G31	0.532748550256024
G31	G54	0.532748550256024
G74	G3	-0.532182578334103
G3	G74	-0.532182578334103
G94	G79	-0.532137153279814
G79	G94	-0.532137153279814
G90	G82	0.530636803504132
G82	G90	0.530636803504132
G61	G41	0.529764993197311
G41	G61	0.529764993197311
G87	G47	-0.528124309975018
G47	G87	-0.528124309975018
G61	G37	0.5248102183321
G37	G61	0.5248102183321
G71	G3	-0.524366264645445
G3	G71	-0.524366264645445
G84	G67	0.522860493356581
G67	G84	0.522860493356581
G97	G20	-0.522628830774053
G20	G97	-0.522628830774053
G72	G16	0.519003047387313
G16	G72	0.519003047387313
G41	G25	-0.517101768134029
G25	G41	-0.517101768134029
G44	G25	-0.516060645991987
G25	G44	-0.516060645991987
G74	G71	0.514591143354428
G71	G74	0.514591143354428
G89	G77	0.513206373770304
G77	G89	0.513206373770304
G83	G33	0.512472459562325
G33	G83	0.512472459562325
G83	G60	-0.512362154447862
G60	G83	-0.512362154447862
G87	G80	-0.511828365087587
G80	G87	-0.511828365087587
G86	G70	-0.510851981989514
G70	G86	-0.510851981989514
G71	G40	-0.509522291172629
G40	G71	-0.509522291172629
G41	G32	-0.50677513468685
G32	G41	-0.50677513468685
G33	G28	-0.503012695819523
G28	G33	-0.503012695819523
G81	G10	-0.502679659614171
G10	G81	-0.502679659614171
G95	G83	-0.502379457851731
G83	G95	-0.502379457851731
G71	G52	-0.502327725307412
G52	G71	-0.502327725307412
G59	G41	0.501218842022102
G41	G59	0.501218842022102
G96	G5	-0.500845683119091
G5	G96	-0.500845683119091
G67	G54	0.500755061690382
G54	G67	0.500755061690382
G75	G61	-0.499897738837606
G61	G75	-0.499897738837606
G80	G25	-0.499892584074404
G25	G80	-0.499892584074404
G50	G4	-0.497399856966833
G4	G50	-0.497399856966833
G99	G84	-0.496012486050002
G84	G99	-0.496012486050002
G41	G30	-0.495735230786415
G30	G41	-0.495735230786415
G53	G2	0.494466189177512
G2	G53	0.494466189177512
G50	G8	0.493814793579438
G8	G50	0.493814793579438
G56	G31	0.493490045609469
G31	G56	0.493490045609469
G61	G44	0.493316231946578
G44	G61	0.493316231946578
G55	G45	0.49307173280166
G45	G55	0.49307173280166
G75	G48	0.492483960734059
G48	G75	0.492483960734059
G79	G48	-0.492301702575361
G48	G79	-0.492301702575361
G75	G69	0.491666769712195
G69	G75	0.491666769712195
G45	G20	-0.490515847005863
G20	G45	-0.490515847005863
G67	G3	0.490461877243344
G3	G67	0.490461877243344
G29	G7	-0.488670091600023
G7	G29	-0.488670091600023
G3	G2	0.487678054442803
G2	G3	0.487678054442803
G75	G37	-0.486621157670153
G37	G75	-0.486621157670153
G48	G44	-0.486360835941592
G44	G48	-0.486360835941592
G56	G33	-0.486293276132032
G33	G56	-0.486293276132032
G7	G4	-0.485784427734925
G4	G7	-0.485784427734925
G41	G16	-0.485582900447828
G16	G41	-0.485582900447828
G54	G18	0.485043216545007
G18	G54	0.485043216545007
G97	G96	0.482653625601986
G96	G97	0.482653625601986
G70	G7	-0.482439581891387
G7	G70	-0.482439581891387
G90	G33	-0.480423977868955
G33	G90	-0.480423977868955
G75	G30	0.47959684145282
G30	G75	0.47959684145282
G44	G32	-0.479083673357411
G32	G44	-0.479083673357411
G79	G77	-0.478940236581467
G77	G79	-0.478940236581467
G79	G47	0.477828382845178
G47	G79	0.477828382845178
G90	G35	0.477740912146647
G35	G90	0.477740912146647
G94	G50	0.473812971827755
G50	G94	0.473812971827755
G60	G33	-0.472952627885981
G33	G60	-0.472952627885981
G78	G23	0.471898584494022
G23	G78	0.471898584494022
G62	G1	-0.47149338434163
G1	G62	-0.47149338434163
G84	G2	0.470776050469687
G2	G84	0.470776050469687
G77	G36	0.470212451417898
G36	G77	0.470212451417898
G94	G69	0.470075394684696
G69	G94	0.470075394684696
G69	G41	-0.469072099408179
G41	G69	-0.469072099408179
G75	G3	0.469051496519232
G3	G75	0.469051496519232
G59	G38	0.46762278675761
G38	G59	0.46762278675761
G47	G8	-0.466629324835479
G8	G47	-0.466629324835479
G94	G61	-0.465387552981696
G61	G94	-0.465387552981696
G31	G3	0.464665131645211
G3	G31	0.464665131645211
G74	G54	-0.464178542733111
G54	G74	-0.464178542733111
G59	G52	0.463241128280053
G52	G59	0.463241128280053
G40	G20	-0.46299690480176
G20	G40	-0.46299690480176
G18	G2	0.462780991818287
G2	G18	0.462780991818287
G81	G62	0.462774121662204
G62	G81	0.462774121662204
G68	G50	-0.462096460856171
G50	G68	-0.462096460856171
G75	G18	0.460378816514868
G18	G75	0.460378816514868
G75	G65	0.458936837307576
G65	G75	0.458936837307576
G99	G59	-0.458730637929644
G59	G99	-0.458730637929644
G77	G46	0.458278882959084
G46	G77	0.458278882959084
G89	G28	-0.458118128660043
G28	G89	-0.458118128660043
G76	G52	-0.456776235245198
G52	G76	-0.456776235245198
G83	G66	0.456211288095892
G66	G83	0.456211288095892
G28	G5	0.455384792942528
G5	G28	0.455384792942528
G54	G46	0.453605509144168
G46	G54	0.453605509144168
G79	G18	-0.45347379785449
G18	G79	-0.45347379785449
G83	G35	-0.45260726685541
G35	G83	-0.45260726685541
G48	G23	-0.451373886930582
G23	G48	-0.451373886930582
G74	G27	0.451165715322464
G27	G74	0.451165715322464
G75	G56	0.451045385624488
G56	G75	0.451045385624488
G83	G40	0.450979377309857
G40	G83	0.450979377309857
G35	G33	-0.450666522478744
G33	G35	-0.450666522478744
G94	G80	-0.450202016004828
G80	G94	-0.450202016004828
G62	G47	0.44992842036368
G47	G62	0.44992842036368
G58	G1	-0.449574518840422
G1	G58	-0.449574518840422
G86	G3	-0.449454742032464
G3	G86	-0.449454742032464
G63	G53	0.449288421616018
G53	G63	0.449288421616018
G75	G44	-0.449109925354223
G44	G75	-0.449109925354223
G75	G52	0.448865252475186
G52	G75	0.448865252475186
G58	G30	-0.447084578253178
G30	G58	-0.447084578253178
G68	G22	-0.44704642424656
G22	G68	-0.44704642424656
G94	G62	-0.446804889928728
G62	G94	-0.446804889928728
G79	G78	0.446739024429001
G78	G79	0.446739024429001
G35	G28	0.446190055123485
G28	G35	0.446190055123485
G83	G16	0.445850181700667
G16	G83	0.445850181700667
G48	G37	-0.445600432538403
G37	G48	-0.445600432538403
G37	G30	-0.445336056232939
G30	G37	-0.445336056232939
G93	G77	0.444556534342743
G77	G93	0.444556534342743
G95	G66	-0.443569029843884
G66	G95	-0.443569029843884
G72	G48	0.442706391477979
G48	G72	0.442706391477979
G79	G72	-0.442552130053437
G72	G79	-0.442552130053437
G88	G48	0.440857881717257
G48	G88	0.440857881717257
G44	G38	0.440657781456414
G38	G44	0.440657781456414
G35	G34	-0.440297265481328
G34	G35	-0.440297265481328
G80	G29	0.439951287210641
G29	G80	0.439951287210641
G59	G20	-0.439897331849136
G20	G59	-0.439897331849136
G32	G25	0.439648273437188
G25	G32	0.439648273437188
G74	G31	-0.43897254632331
G31	G74	-0.43897254632331
G74	G20	0.43819583610724
G20	G74	0.43819583610724
G88	G37	-0.438020170414296
G37	G88	-0.438020170414296
G32	G30	0.436402199096506
