Gene1	Gene2	Score
G72	G66	-0.819565068887082
G66	G72	-0.819565068887082
G66	G32	0.794904434856552
G32	G66	0.794904434856552
G51	G45	0.789219848222414
G45	G51	0.789219848222414
G69	G66	0.756315472952353
G66	G69	0.756315472952353
G24	G5	0.740922089228318
G5	G24	0.740922089228318
G72	G41	0.7054024347959
G41	G72	0.7054024347959
G54	G32	0.694503845938391
G32	G54	0.694503845938391
G23	G16	0.691974391765219
G16	G23	0.691974391765219
G91	G40	0.68990369665406
G40	G91	0.68990369665406
G76	G32	-0.684598103815611
G32	G76	-0.684598103815611
G77	G63	-0.684418029619841
G63	G77	-0.684418029619841
G72	G69	-0.681595339852865
G69	G72	-0.681595339852865
G76	G66	-0.67165005242322
G66	G76	-0.67165005242322
G72	G32	-0.667822112644127
G32	G72	-0.667822112644127
G67	G10	0.660667754209709
G10	G67	0.660667754209709
G84	G23	0.651622453708041
G23	G84	0.651622453708041
G56	G55	0.649273655719766
G55	G56	0.649273655719766
G72	G36	-0.643523701391177
G36	G72	-0.643523701391177
G80	G32	0.641515286282916
G32	G80	0.641515286282916
G87	G77	0.641104494701651
G77	G87	0.641104494701651
G81	G29	0.637838420808829
G29	G81	0.637838420808829
G41	G36	-0.631965716222831
G36	G41	-0.631965716222831
G100	G85	0.624635713136606
G85	G100	0.624635713136606
G69	G32	0.624434986633895
G32	G69	0.624434986633895
G64	G24	-0.619312348426906
G24	G64	-0.619312348426906
G56	G51	0.617649464366212
G51	G56	0.617649464366212
G97	G43	0.61286658375075
G43	G97	0.61286658375075
G63	G56	0.60758957716228
G56	G63	0.60758957716228
G40	G37	-0.605951435830727
G37	G40	-0.605951435830727
G52	G40	0.605495429809515
G40	G52	0.605495429809515
G47	G23	0.604995326626478
G23	G47	0.604995326626478
G66	G44	0.603623758099538
G44	G66	0.603623758099538
G45	G19	-0.602777917051961
G19	G45	-0.602777917051961
G99	G28	-0.589500569278056
G28	G99	-0.589500569278056
G14	G8	0.584013097150466
G8	G14	0.584013097150466
G67	G32	0.583810771291246
G32	G67	0.583810771291246
G78	G14	-0.582252336432226
G14	G78	-0.582252336432226
G78	G8	-0.581356301810227
G8	G78	-0.581356301810227
G66	G41	-0.581137442630935
G41	G66	-0.581137442630935
G44	G32	0.580407651770353
G32	G44	0.580407651770353
G82	G4	-0.572588906374878
G4	G82	-0.572588906374878
G89	G14	0.571614267642383
G14	G89	0.571614267642383
G80	G54	0.566888924583945
G54	G80	0.566888924583945
G85	G31	0.564879048650046
G31	G85	0.564879048650046
G66	G27	0.563911153601787
G27	G66	0.563911153601787
G76	G44	-0.559263704389041
G44	G76	-0.559263704389041
G98	G5	0.558973700721525
G5	G98	0.558973700721525
G77	G56	-0.557282122636161
G56	G77	-0.557282122636161
G8	G4	-0.550546820022146
G4	G8	-0.550546820022146
G67	G20	0.548897721177403
G20	G67	0.548897721177403
G66	G36	0.548549827251831
G36	G66	0.548549827251831
G84	G16	0.54702455788779
G16	G84	0.54702455788779
G88	G64	0.542789317880672
G64	G88	0.542789317880672
G86	G51	-0.541013569115985
G51	G86	-0.541013569115985
G6	G4	-0.540977174403349
G4	G6	-0.540977174403349
G81	G28	-0.539829898000511
G28	G81	-0.539829898000511
G36	G32	0.539694904859719
G32	G36	0.539694904859719
G48	G9	0.537753024751795
G9	G48	0.537753024751795
G80	G56	-0.535185181542856
G56	G80	-0.535185181542856
G88	G10	-0.53301261095962
G10	G88	-0.53301261095962
G70	G21	0.531552475214391
G21	G70	0.531552475214391
G72	G27	-0.531304000315453
G27	G72	-0.531304000315453
G80	G51	-0.530877494999751
G51	G80	-0.530877494999751
G78	G24	0.530158926771429
G24	G78	0.530158926771429
G67	G54	0.529465441541984
G54	G67	0.529465441541984
G78	G70	-0.528732984699211
G70	G78	-0.528732984699211
G20	G10	0.527568365622512
G10	G20	0.527568365622512
G56	G54	-0.527514005090974
G54	G56	-0.527514005090974
G81	G53	-0.527319788038982
G53	G81	-0.527319788038982
G70	G64	0.52714329258916
G64	G70	0.52714329258916
G69	G44	0.526457200503199
G44	G69	0.526457200503199
G53	G29	-0.526450884437376
G29	G53	-0.526450884437376
G46	G7	0.522384426609835
G7	G46	0.522384426609835
G82	G78	-0.521779883689759
G78	G82	-0.521779883689759
G23	G14	0.520174356578469
G14	G23	0.520174356578469
G85	G19	0.520163483578051
G19	G85	0.520163483578051
G58	G9	-0.519466796943042
G9	G58	-0.519466796943042
G69	G27	0.518395857659265
G27	G69	0.518395857659265
G47	G45	0.51798752095023
G45	G47	0.51798752095023
G84	G47	0.517624866676868
G47	G84	0.517624866676868
G48	G23	-0.517469040325164
G23	G48	-0.517469040325164
G32	G27	0.516228767918891
G27	G32	0.516228767918891
G62	G22	-0.514839478999371
G22	G62	-0.514839478999371
G79	G45	0.51327961430377
G45	G79	0.51327961430377
G48	G16	-0.51325942521696
G16	G48	-0.51325942521696
G32	G23	0.512733976888904
G23	G32	0.512733976888904
G54	G23	0.51074699033068
G23	G54	0.51074699033068
G88	G67	-0.51047474578183
G67	G88	-0.51047474578183
G67	G23	0.510314596039394
G23	G67	0.510314596039394
G100	G52	-0.507741487490357
G52	G100	-0.507741487490357
G87	G20	-0.507471591590398
G20	G87	-0.507471591590398
G86	G81	-0.506860740257398
G81	G86	-0.506860740257398
G80	G66	0.506342713459326
G66	G80	0.506342713459326
G78	G64	-0.505337618363514
G64	G78	-0.505337618363514
G84	G14	0.505225251795331
G14	G84	0.505225251795331
G67	G36	0.504593931384403
G36	G67	0.504593931384403
G78	G62	0.5041185906797
G62	G78	0.5041185906797
G100	G40	-0.499897037122764
G40	G100	-0.499897037122764
G76	G72	0.498515254739262
G72	G76	0.498515254739262
