Gene1	Gene2	EdgeWeight
G100	G15	0.343136202555583
G100	G15	0.343136202555583
G33	G23	0.326874376515524
G33	G23	0.326874376515524
G62	G95	0.32435286405700503
G62	G95	0.32435286405700503
G13	G19	0.320371416931281
G13	G19	0.320371416931281
G49	G66	0.299768281696712
G49	G66	0.299768281696712
G62	G70	0.298452369117572
G62	G70	0.298452369117572
G62	G24	0.28865020317162
G62	G24	0.28865020317162
G23	G15	0.28593493384826
G23	G15	0.28593493384826
G15	G41	0.279688873525565
G15	G41	0.279688873525565
G56	G88	0.278690957478302
G56	G88	0.278690957478302
G56	G41	0.27849628890127304
G56	G41	0.27849628890127304
G55	G8	0.274874854615019
G55	G8	0.274874854615019
G17	G55	0.27198085711534004
G17	G55	0.27198085711534004
G95	G62	0.271863784983025
G95	G62	0.271863784983025
G57	G55	0.269147626537835
G57	G55	0.269147626537835
G62	G25	0.26894948545396896
G62	G25	0.26894948545396896
G66	G15	0.267877934217375
G66	G15	0.267877934217375
G62	G8	0.26527571486222895
G62	G8	0.26527571486222895
G100	G23	0.261437272183082
G100	G23	0.261437272183082
G52	G14	0.260737757095644
G52	G14	0.260737757095644
G59	G55	0.257123054880218
G59	G55	0.257123054880218
G33	G56	0.255919274175888
G33	G56	0.255919274175888
G46	G60	0.254233341892707
G46	G60	0.254233341892707
G56	G87	0.252999836492146
G56	G87	0.252999836492146
G62	G69	0.252276087202967
G62	G69	0.252276087202967
G57	G8	0.251519497199628
G57	G8	0.251519497199628
G24	G95	0.25025308939493696
G24	G95	0.25025308939493696
G70	G55	0.24947300991145302
G70	G55	0.24947300991145302
G95	G14	0.24884137443055898
G95	G14	0.24884137443055898
G13	G15	0.248346626254099
G13	G15	0.248346626254099
G80	G74	0.24676424980455303
G80	G74	0.24676424980455303
G55	G60	0.246731703081465
G55	G60	0.246731703081465
G1	G23	0.24600174604800001
G1	G23	0.24600174604800001
G26	G55	0.24596275274804302
G26	G55	0.24596275274804302
G50	G62	0.24555799344417498
G50	G62	0.24555799344417498
G26	G27	0.245516835031094
G26	G27	0.245516835031094
G82	G46	0.244852266431025
G82	G46	0.244852266431025
G62	G34	0.24433835559729397
G62	G34	0.24433835559729397
G55	G14	0.242419980284932
G55	G14	0.242419980284932
G88	G95	0.24230972849698898
G88	G95	0.24230972849698898
G60	G88	0.24197106061277102
G60	G88	0.24197106061277102
G78	G82	0.24112106934346603
G78	G82	0.24112106934346603
G90	G84	0.238787017314895
G90	G84	0.238787017314895
G70	G15	0.238202088606054
G70	G15	0.238202088606054
G95	G60	0.23709322336896396
G95	G60	0.23709322336896396
G62	G15	0.235999179808929
G62	G15	0.235999179808929
G68	G84	0.23591028846197798
G68	G84	0.23591028846197798
G60	G80	0.23433841149998497
G60	G80	0.23433841149998497
G19	G55	0.23428377107807
G19	G55	0.23428377107807
G60	G23	0.23326928268014901
G60	G23	0.23326928268014901
G52	G62	0.23270076798712197
G52	G62	0.23270076798712197
G94	G84	0.231943879609617
G94	G84	0.231943879609617
G12	G15	0.231934145803763
G12	G15	0.231934145803763
G62	G74	0.231253309972304
G62	G74	0.231253309972304
G28	G74	0.23105663065342497
G28	G74	0.23105663065342497
G40	G55	0.230832436390693
G40	G55	0.230832436390693
G49	G88	0.230606086571957
G49	G88	0.230606086571957
G79	G14	0.230160260888489
G79	G14	0.230160260888489
G100	G41	0.22942794504530803
G100	G41	0.22942794504530803
G11	G24	0.22937610584968898
G11	G24	0.22937610584968898
G70	G23	0.22843726711070197
G70	G23	0.22843726711070197
G95	G8	0.22841565418677598
G95	G8	0.22841565418677598
G34	G74	0.22820385862310602
G34	G74	0.22820385862310602
G50	G55	0.228194581099212
G50	G55	0.228194581099212
G13	G56	0.228008272876562
G13	G56	0.228008272876562
G60	G8	0.227748469268471
G60	G8	0.227748469268471
G13	G55	0.22688706298557199
G13	G55	0.22688706298557199
G11	G56	0.22660828827613197
G11	G56	0.22660828827613197
G2	G15	0.22654991360566298
G2	G15	0.22654991360566298
G50	G23	0.2262422917481
G50	G23	0.2262422917481
G70	G7	0.22592394556769396
G70	G7	0.22592394556769396
G62	G7	0.22410571190326
G62	G7	0.22410571190326
G50	G74	0.22374388812042703
G50	G74	0.22374388812042703
G31	G62	0.22365668154375304
G31	G62	0.22365668154375304
G26	G74	0.223585916929053
G26	G74	0.223585916929053
G11	G55	0.22341485154618498
G11	G55	0.22341485154618498
G24	G84	0.223362510943957
G24	G84	0.223362510943957
G67	G62	0.223335741470267
G67	G62	0.223335741470267
G13	G8	0.22233005197523803
G13	G8	0.22233005197523803
G33	G15	0.222279236489168
G33	G15	0.222279236489168
G31	G69	0.22159829694580105
G31	G69	0.22159829694580105
G62	G41	0.221568057770767
G62	G41	0.221568057770767
G15	G100	0.22124682631172501
G15	G100	0.22124682631172501
G78	G41	0.22113045983001198
G78	G41	0.22113045983001198
G7	G1	0.22102828724924803
G7	G1	0.22102828724924803
G62	G55	0.220559128260615
G62	G55	0.220559128260615
G49	G23	0.22022576668691501
G49	G23	0.22022576668691501
G13	G24	0.21991025575584303
G13	G24	0.21991025575584303
G84	G8	0.21981380548033
G84	G8	0.21981380548033
G33	G8	0.219393508910678
G33	G8	0.219393508910678
G46	G62	0.21919481444553196
G46	G62	0.21919481444553196
G15	G55	0.219112303261583
G15	G55	0.219112303261583
G88	G84	0.21845307849241197
G88	G84	0.21845307849241197
G95	G15	0.21831759353100302
G95	G15	0.21831759353100302
G50	G13	0.218274851738751
G50	G13	0.218274851738751
G88	G7	0.217972886028996
G88	G7	0.217972886028996
G72	G8	0.217956245427142
G72	G8	0.217956245427142
G9	G15	0.21784315860724698
G9	G15	0.21784315860724698
G72	G24	0.21732581559475198
G72	G24	0.21732581559475198
G8	G84	0.217276777226278
G8	G84	0.217276777226278
G31	G71	0.21708924411323605
G31	G71	0.21708924411323605
G38	G96	0.216969652640237
G38	G96	0.216969652640237
G62	G80	0.21674899719896695
G62	G80	0.21674899719896695
G4	G15	0.216715488446628
G4	G15	0.216715488446628
G69	G8	0.21662660915689397
G69	G8	0.21662660915689397
G54	G74	0.216622198816599
G54	G74	0.216622198816599
G50	G14	0.216307888114385
G50	G14	0.216307888114385
G55	G95	0.21621622750116
G55	G95	0.21621622750116
G60	G74	0.21615676459905497
G60	G74	0.21615676459905497
G14	G62	0.21596568368607
G14	G62	0.21596568368607
G71	G95	0.215780365277402
G71	G95	0.215780365277402
G88	G80	0.21569953923455398
G88	G80	0.21569953923455398
G54	G65	0.21543629437609502
G54	G65	0.21543629437609502
G3	G1	0.215266757460493
G3	G1	0.215266757460493
G60	G24	0.215133701928996
G60	G24	0.215133701928996
G66	G24	0.21511965215681303
G66	G24	0.21511965215681303
G66	G95	0.21419698131061
G66	G95	0.21419698131061
G25	G14	0.213900887265063
G25	G14	0.213900887265063
G66	G49	0.213857582872342
G66	G49	0.213857582872342
G33	G84	0.21364422124977303
G33	G84	0.21364422124977303
G60	G95	0.2135789833704
G60	G95	0.2135789833704
G67	G14	0.21351880041073498
G67	G14	0.21351880041073498
G100	G1	0.21348422896846103
G100	G1	0.21348422896846103
G8	G24	0.21331137459987398
G8	G24	0.21331137459987398
G70	G80	0.213118700168142
G70	G80	0.213118700168142
G57	G96	0.21266374572357
G57	G96	0.21266374572357
G50	G65	0.21264671731662999
G50	G65	0.21264671731662999
G74	G14	0.212537857219831
G74	G14	0.212537857219831
G49	G15	0.21193970574419801
G49	G15	0.21193970574419801
G96	G24	0.21157667120658602
G96	G24	0.21157667120658602
G70	G74	0.211264855159804
G70	G74	0.211264855159804
G13	G69	0.21115114405968302
G13	G69	0.21115114405968302
G29	G87	0.21087439516857398
G29	G87	0.21087439516857398
G3	G84	0.21047803536014
G3	G84	0.21047803536014
G6	G8	0.210449525594731
G6	G8	0.210449525594731
G23	G56	0.210031302308947
G23	G56	0.210031302308947
G81	G84	0.20992879177896398
G81	G84	0.20992879177896398
G60	G84	0.209794505577721
G60	G84	0.209794505577721
G55	G15	0.209554440224129
G55	G15	0.209554440224129
G60	G27	0.20901710251265998
G60	G27	0.20901710251265998
G27	G7	0.208457644388578
G27	G7	0.208457644388578
G23	G14	0.207840721833537
G23	G14	0.207840721833537
G27	G74	0.20783431825724802
G27	G74	0.20783431825724802
G84	G15	0.20753373309056197
G84	G15	0.20753373309056197
G55	G24	0.207530504580743
G55	G24	0.207530504580743
G59	G53	0.20751994801608
G59	G53	0.20751994801608
G11	G15	0.207431108915387
G11	G15	0.207431108915387
G50	G84	0.207107344531253
G50	G84	0.207107344531253
G60	G14	0.20707641981809602
G60	G14	0.20707641981809602
G23	G80	0.20702717634385198
G23	G80	0.20702717634385198
G87	G52	0.206923645499464
G87	G52	0.206923645499464
G8	G50	0.206729359693999
G8	G50	0.206729359693999
G36	G52	0.206672166930105
G36	G52	0.206672166930105
G50	G95	0.206358469205481
G50	G95	0.206358469205481
G41	G25	0.20632877389280102
G41	G25	0.20632877389280102
G54	G50	0.206301800758556
G54	G50	0.206301800758556
G60	G15	0.20622170680949803
G60	G15	0.20622170680949803
G12	G23	0.20597253881623898
G12	G23	0.20597253881623898
G49	G60	0.205930616078827
G49	G60	0.205930616078827
G70	G1	0.20505960526510802
G70	G1	0.20505960526510802
G15	G23	0.204761584877703
G15	G23	0.204761584877703
G82	G60	0.20426590471813103
G82	G60	0.20426590471813103
G29	G14	0.20385964899523001
G29	G14	0.20385964899523001
G50	G8	0.203559124694103
G50	G8	0.203559124694103
G88	G24	0.20324728542310896
G88	G24	0.20324728542310896
G45	G50	0.20306895117192603
G45	G50	0.20306895117192603
G96	G84	0.202891569625011
G96	G84	0.202891569625011
G11	G57	0.202883973372963
G11	G57	0.202883973372963
G70	G14	0.20281233842679
G70	G14	0.20281233842679
G50	G96	0.20260753872276602
G50	G96	0.20260753872276602
G11	G84	0.202261989461008
G11	G84	0.202261989461008
G29	G41	0.20192644075474803
G29	G41	0.20192644075474803
G74	G60	0.20175310011296899
G74	G60	0.20175310011296899
G15	G13	0.20171606452009302
G15	G13	0.20171606452009302
G50	G24	0.201665114537607
G50	G24	0.201665114537607
G36	G14	0.201568455303298
G36	G14	0.201568455303298
G87	G56	0.20155626033121302
G87	G56	0.20155626033121302
G70	G95	0.20137490546282
G70	G95	0.20137490546282
G34	G62	0.20081674661044602
G34	G62	0.20081674661044602
G15	G50	0.200816125504436
G15	G50	0.200816125504436
G62	G14	0.20074270080256001
G62	G14	0.20074270080256001
G6	G62	0.200690739999236
G6	G62	0.200690739999236
G88	G55	0.200673564971869
G88	G55	0.200673564971869
G84	G24	0.200175868389588
G84	G24	0.200175868389588
G56	G8	0.19986349930054395
G56	G8	0.19986349930054395
G72	G69	0.19954943936032998
G72	G69	0.19954943936032998
G33	G81	0.19952693545803502
G33	G81	0.19952693545803502
G2	G1	0.19916470440682899
G2	G1	0.19916470440682899
G56	G84	0.199015324602918
G56	G84	0.199015324602918
G52	G69	0.19899511943410697
G52	G69	0.19899511943410697
G78	G60	0.198686334893412
G78	G60	0.198686334893412
G76	G14	0.19853754818686298
G76	G14	0.19853754818686298
G24	G15	0.198456804092691
G24	G15	0.198456804092691
G60	G1	0.19825792005392
G60	G1	0.19825792005392
G61	G55	0.198087564966858
G61	G55	0.198087564966858
G33	G24	0.197956377977815
G33	G24	0.197956377977815
G68	G72	0.197894081318857
G68	G72	0.197894081318857
G88	G23	0.19787672514720303
G88	G23	0.19787672514720303
G96	G69	0.197863818725673
G96	G69	0.197863818725673
G8	G18	0.19785049398351
G8	G18	0.19785049398351
G25	G55	0.19771723996329102
G25	G55	0.19771723996329102
G7	G23	0.197458944037474
G7	G23	0.197458944037474
G96	G7	0.19743042377400302
G96	G7	0.19743042377400302
G63	G60	0.19725432975517102
G63	G60	0.19725432975517102
G27	G84	0.197217604502312
G27	G84	0.197217604502312
G68	G41	0.19712103013354898
G68	G41	0.19712103013354898
G95	G36	0.19661225649679698
G95	G36	0.19661225649679698
G88	G15	0.196537989811473
G88	G15	0.196537989811473
G87	G14	0.19653385084158603
G87	G14	0.19653385084158603
G87	G55	0.19627478018386602
G87	G55	0.19627478018386602
G9	G1	0.19625343450991198
G9	G1	0.19625343450991198
G23	G13	0.196237336421226
G23	G13	0.196237336421226
G60	G7	0.19621528216290998
G60	G7	0.19621528216290998
G14	G57	0.19621290529367802
G14	G57	0.19621290529367802
G28	G67	0.19619670166862
G28	G67	0.19619670166862
G57	G69	0.19614267278970998
G57	G69	0.19614267278970998
G50	G69	0.19612556706135698
G50	G69	0.19612556706135698
G13	G50	0.19596176125996898
G13	G50	0.19596176125996898
G2	G95	0.195876468321344
G2	G95	0.195876468321344
G65	G55	0.19586726427906898
G65	G55	0.19586726427906898
G8	G65	0.19581583466185898
G8	G65	0.19581583466185898
G56	G57	0.19570847348363396
G56	G57	0.19570847348363396
G13	G95	0.195562642292565
G13	G95	0.195562642292565
G62	G50	0.19555518147796602
G62	G50	0.19555518147796602
G13	G41	0.195541138608331
G13	G41	0.195541138608331
G56	G36	0.19543372772635798
G56	G36	0.19543372772635798
G23	G69	0.195306810151316
G23	G69	0.195306810151316
G4	G1	0.195187687932221
G4	G1	0.195187687932221
G28	G14	0.19513720662241701
G28	G14	0.19513720662241701
G49	G95	0.19499350452685602
G49	G95	0.19499350452685602
G46	G14	0.19494339602536898
G46	G14	0.19494339602536898
G82	G62	0.19485567406133897
G82	G62	0.19485567406133897
G67	G87	0.19482989941290804
G67	G87	0.19482989941290804
G68	G87	0.194633017060712
